CompletionTime_us,FlowSize_B,FCT_us
118372,115,227
118389,1831,260
118419,210057,5013
118458,20542,433
118504,1377377,18504
118518,1944504,2298
118895,52000,1177
118898,29475,476
118968,1254,377
119192,20789,548
119225,9306,307
119248,469878,9129
119248,35089,477
119281,1300796,1649
119316,60112,765
119367,40054,610
119398,546529,11003
119523,999383,12322
119527,67554,1962
119602,1119600,19602
119623,4596492,4395
119722,1825,253
119733,1201793,1371
119790,213938,290
119834,57535,1748
119910,346074,420
119938,910849,11084
119953,15532,458
120268,127338,1968
120314,54164,1489
120387,14582,422
120394,28096,559
120499,36543,900
120577,880228,1016
120687,13305,263
120915,68233,1415
120969,176614,5992
120969,1318112,20969
121003,8737,318
121221,67281,840
121244,6796,279
121283,6602,292
121343,1893,290
121381,1656911,21381
121409,603720,9455
121451,60976,613
121485,16581,544
121553,107076,2300
121594,55976,158
121672,23329,543
121734,1339045,17847
121741,73222,1871
121765,53213,1234
121811,492791,543
121913,151818,2580
122001,640275,10578
122018,3491,240
122159,52562,692
122209,38386,970
122222,141432,2881
122226,46815,543
122239,76160,2232
122369,24159,478
122562,23763,112
122605,38432,506
122621,834092,16009
122655,25973,453
122687,24086,113
122728,742428,11000
122775,869893,1103
122896,11510,287
122905,1442491,15410
122943,72275,1729
123021,54865,1164
123026,1295527,1598
123123,25598,495
123142,21477,491
123163,5912,297
123230,1400704,1781
123392,17080,500
123425,43864,790
123485,837,256
123531,2999592,23531
123558,47109,150
123779,32564,474
123863,11488,260
123912,176398,2146
123942,24287,487
123959,2676,269
123964,1462,260
123966,41805,709
124023,1685,201
124030,1426442,20825
124068,49708,1356
124137,23537,579
124179,26271,522
124281,22022,462
124296,24512,723
124311,6183,300
124490,36720,1069
124503,2024,289
124647,31010,832
124648,35087,554
124732,26595,424
124786,23851,420
124804,8211,304
124829,8644,352
124953,1741955,23880
124998,198625,5928
125104,1082580,21000
125162,30936,605
125162,79488,1486
125212,42332,1082
125380,1329291,25380
125491,24772,115
125527,15751,486
125563,19791,108
125603,7231,248
125630,67481,1961
125821,29645140,25821
125876,18473,109
126166,3905,67
126192,2115,234
126387,245515,339
126549,2603,337
126555,3248275,26555
126580,9315,363
126645,34722,644
126671,686199,19107
126757,48668,945
126801,1013480,17108
126808,18303,457
126818,71839,1875
126957,70918,1989
127181,9069,339
127194,61045,2060
127202,824647,891
127242,38557,125
127311,1481289,23581
127333,1956,301
127357,306760,6842
127490,744537,788
127567,76174,779
127687,5867,265
127803,1087637,1410
127838,1535018,27838
127852,2843844,27455
127879,4086,276
127954,9223,263
128203,175411,3349
128296,70700,1481
128568,712,262
128595,23416,499
128602,132368,1210
128768,67500,1428
128792,3128,241
128922,464337,11370
129009,26538,462
129057,359,267
129061,59469,767
129104,24467,546
129250,2303850,29250
129433,47254,714
129524,24844,580
129563,1959271,25648
129714,51899,1937
129732,1533544,29732
129799,1217,293
129812,62969,2272
129888,34824,647
129957,27762,446
129993,14964,509
130005,1585446,21573
130060,22157,445
130103,1591815,26190
130208,50878,616
130216,4049,245
130298,3696,222
130316,48016,709
130390,6898,273
130411,45985,1318
130425,106089,3047
130429,3700,389
130460,21845,508
130485,574,361
130642,512095,13759
130663,72525,170
130686,11500,219
130751,14105,254
130800,1150989,1264
130802,86084,2603
130853,1228012,19112
130867,20819,454
131092,1108352,24550
131186,1620820,30101
131241,3213,222
131351,49969,1405
131367,6547,66
131400,99977,2986
131475,16785,424
131644,27251,671
131721,180688,5329
131729,46355,1539
131770,5240,265
131840,26036,558
131860,2605,236
131864,6123,299
131891,543750,12228
131984,1954126,2258
132042,31590,545
132172,1608912,26331
132213,22668,372
132284,946453,23071
132316,73623,716
132337,22004,537
132656,876364,17294
132658,14726,481
132687,8020922,7115
132829,59030,1274
132861,76172,2233
132887,3681,315
132893,78576,1918
132957,38821,126
132960,31085,457
132983,22747,110
133094,7887,265
133121,13411,89
133148,53195,1785
133163,51047,1830
133178,560199,10785
133432,20348,453
133473,2595309,33473
133514,68069,1754
133524,27837,546
133587,3911,295
133722,8275,270
133839,48927,990
133842,41684,1404
133851,171907,265
133897,767193,9768
134046,21754,562
134078,41690,1370
134242,5018,286
134394,199695,5630
134398,685,356
134456,604,281
134571,2548137,22514
134638,840694,19379
134648,1486,309
134685,78854,2173
134848,34260,538
134872,1176,284
134919,35434,1132
135007,23808,513
135041,61295,169
135059,12670,250
135089,60965,2247
135135,16516,505
135202,395427,10887
135270,27510,534
135304,4824055,5427
135344,81852,2272
135376,719792,17850
135528,5931,233
135707,1716569,30462
135830,28405,437
135914,91286,1971
135916,1079782,19897
135966,43676,128
136169,206642,8041
136196,1861912,36196
136247,119599,4727
136272,74658,2287
136294,995624,21377
136334,845521,16879
136345,3179,282
136370,3964181,30700
136496,5539,383
136535,5976,344
136549,23913,482
136645,26133,656
136796,24690,532
136828,1917507,22796
136995,48640,666
137010,28646,768
137147,1402912,37147
137181,20965,588
137209,9257,397
137270,66943,1401
137310,7694,296
137465,321577,11716
137547,120529,2754
137566,289,268
137630,21842,580
137686,2500,356
137943,439298,13002
137955,10813,403
137975,101974,2248
137993,336,313
138056,49584,1000
138073,90642,2085
138229,2032,219
138241,6868,299
138406,4308366,4552
138420,48343,1011
138519,728644,16108
138558,8759,291
138632,19812,499
138821,8397,276
138932,23383,519
138936,20099,557
139007,44021,1099
139162,79231,2090
139288,70304,1360
139335,2528,280
139349,29148,711
139456,581003,10049
139458,2309,277
139531,1096012,2016
139573,10694,325
139717,5312,289
139841,395343,12640
139890,47906,204
139977,1746761,28194
140075,1615,228
140296,6172,297
140403,778765,20777
140444,3775,308
140768,132928,5153
140825,29525,489
140900,11582,297
141009,45876,670
141232,1101145,2181
141242,55649,970
141260,157413,6876
141305,1602065,30638
141467,28468041,27056
141499,43907,665
141635,44770,146
141825,1417614,21459
141991,63231,1374
142019,179862,6464
142069,114941,3582
142108,4885,242
142184,3119,239
142225,274338,853
142255,978,370
142323,34416,508
142362,2679223,3506
142440,338223,11051
142495,51479,1352
142515,15252,532
142519,38343,1003
142523,1965,268
142543,76628,1182
142563,9892,254
142730,773471,930
142778,25578,115
142854,26816,719
142878,25151,113
142907,1233315,25647
142992,571022,20112
143071,28313,605
143131,14532,76
143158,38504,574
143316,365524,464
143551,53113,1183
143566,36555,124
143578,97743,3281
143594,1877587,32017
143605,75937,1740
143738,11055,313
143770,6679,286
144022,72820,1585
144070,37945,1244
144127,55020,1275
144132,433534,12936
144236,42635,1324
144237,45264,147
144330,6358,327
144388,19952,591
144411,4266,342
144424,1088087,17368
144536,20504,570
144540,23847,508
144633,45423,726
144639,4051738,4070
144784,1767949,1766
144851,9958,320
144919,58540,1737
144968,8908,315
145134,9695,282
145247,120438,212
145256,6341511,6076
145425,68866,1832
145579,30302,601
145588,950204,22455
145596,4094,301
145603,38,252
145633,65410,1960
145710,29264,823
145757,27308,587
145770,3204880,45770
145828,398602,463
145926,2816,293
146056,26684,538
146143,4905,342
146157,71551,1359
146185,23359,111
146200,85601,182
146219,7331,348
146230,2438338,31994
146485,22118,552
146610,194032,5314
146642,51728,856
146673,42979,1437
146679,11734,313
146765,70344,1847
146823,31271,909
146906,65551,2312
146909,3858,346
147213,31303,620
147285,14775,544
147357,53862,830
147410,14347,348
147427,28765,639
147427,28036,668
147462,71944,2511
147505,19753,108
147549,63175,2679
147578,39842,1140
147592,62446,2061
147607,23780,591
147683,31445,785
147697,20698,711
147771,15101,614
147808,43336,128
147824,43611,1066
147865,24473,112
147916,146125,3805
148012,3813,258
148058,34125,558
148073,35480,869
148085,37490,134
148233,70891,2476
148375,2296280,34361
148474,39694,1148
148621,1253,279
149008,5982,348
149023,183757,6563
149070,1757987,30468
149119,46770,1209
149159,4310869,9041
149490,1916,279
149523,30553,745
149714,70831,2581
149756,6338,337
149784,4911,277
149860,1414798,31790
149870,24837,608
149877,35843,965
149919,27492,554
149959,4391,343
149998,47507,1619
150183,2096638,40124
150330,449044,13991
150352,29658,777
150635,79757,2553
150638,126115,4138
150728,40993,1128
150840,175944,8690
150882,528372,986
150979,398245,10557
151015,73829,3226
151306,73042,1700
151337,118143,4753
151527,156837,6901
151633,79709,1906
151726,71150,3485
151781,129462,2732
151852,2350495,38915
151917,26394354,27186
151971,196637,7689
152132,695363,20150
152228,1019235,27010
153376,4667441,5196
153638,4752764,4582
153886,195368,6273
154602,1089169,25193
154881,135605,5479
155175,805246,12165
155240,882183,20011
155908,1204906,28922
156111,805128,23677
156563,804361,22714
157021,207080,9832
157120,966983,36291
158841,2488498,46830
158887,2512428,58887
160109,1696306,40059
160537,534345,21249
160798,2807262,54773
160852,635629,13121
160991,529957,17492
161138,4935373,61138
161239,3768431,61239
161258,2307192,59706
161291,836393,27876
161479,692459,19000
161923,679557,20180
162027,1090889,28802
163020,622947,21572
164334,2432983,52162
164704,2066236,28826
165400,1799539,27180
165575,2117320,55091
165884,4202508,62830
165888,870134,32236
165940,1750880,28971
166202,1022024,28369
166281,657921,20691
166693,1068295,24593
166856,2950212,66856
166857,527017,18108
167485,1056596,20451
168305,877156,33056
168693,770344,20620
168749,1781400,62247
168762,788222,19690
168831,1956202,57664
169769,816333,35406
170710,1464973,39081
170739,1854832,57476
170983,3851974,53079
171600,1537468,27690
171639,1605081,52134
171782,1138106,32581
171971,1010412,31418
172283,1889305,54481
172440,3125379,59721
172446,959132,22581
172522,1346392,32781
172914,3071996,56589
173038,773956,26436
173040,1151927,28465
174298,1362745,35884
174722,1251213,29797
175107,1526240,39692
175378,747808,31958
175865,3867338,64820
175933,1628667,37750
176090,1019655,31864
176661,2537230,73509
176684,2587304,64655
176741,4964942,75004
177178,3514994,65757
177491,4684413,77491
177680,1025304,39502
178634,837102,29509
179591,1051778,37437
181242,3042265,68895
181315,2608161,53535
181906,2559616,62621
182079,1597058,63591
182371,2634426,51667
182826,1552114,38357
182839,2455368,46156
183514,1928014,40416
183701,1525178,38124
183779,1110877,37046
184493,1922218,56022
185164,1676107,49448
185780,1865211,54128
185796,4405367,81975
185927,7706384,85927
186138,1979931,44748
187014,1582479,45396
187330,4204407,77106
187525,2267239,47202
187887,2456412,41227
188176,3101368,41105
188797,1196837,40501
189288,5907177,72724
189514,4069234,81162
189538,1678978,44914
189828,4424336,68892
190218,2985826,86175
191233,2386460,72720
191263,5854626,83269
191400,2759495,76848
191509,2932159,71585
191873,1706137,58143
193408,7302855,93408
194046,4889049,71053
194059,3373454,57848
194103,4410637,94103
195471,3101792,57009
196113,1589354,48035
197096,5527188,93562
197107,2290367,63010
197185,5431235,59149
197278,3137049,56470
197311,4426297,97311
197669,5629054,95930
197860,1943940,51451
198613,1969398,53659
198780,4251902,66499
199270,4432487,96204
200123,1746257,58731
200418,3705775,94419
200723,3994786,68663
200764,4967212,63647
200848,1880328,53820
201224,1976406,60635
201422,8318708,101422
201681,3852457,70947
202119,9270297,79317
202330,4671927,102330
202365,4877769,100135
203485,4409066,103485
203989,3336112,97467
204747,3013080,72414
205571,3730107,90816
205827,3053950,62557
205838,4039428,64664
205872,2611156,62300
206090,2828257,57058
207338,3611875,79111
207761,3767185,65859
207825,5734167,62538
208104,7547485,97093
208424,4555246,107666
208985,6614211,71672
209525,8310399,84512
210826,2582890,63175
211013,7975317,82333
211756,5516258,111549
211802,4093948,74652
212152,6307656,111316
213902,4888356,113902
214222,5373955,83750
215557,5825035,78993
215872,3745340,91614
217193,10487334,107030
219402,5038804,107672
219911,6710728,119911
220287,4797948,99814
220449,3510250,70889
220695,3283304,92122
221172,4995840,87751
221431,4910678,91926
221594,2890668,72401
221603,4321563,105861
224150,9817082,78119
225338,6148042,96312
225469,7945770,125469
226062,4841214,95781
226502,6342787,118559
226608,4889599,106440
227199,4673909,113735
227348,8369159,122782
228450,8298860,90594
228525,6284239,80639
228948,9004613,102215
229124,5418091,109649
231385,3636211,83449
231534,7676430,101111
231947,8333290,128961
233668,4465701,97316
234801,4605463,93822
237193,7143971,137193
237742,7358147,137742
237903,7179763,122486
237910,8128582,137910
238905,8277791,123021
238978,8859777,102380
239004,20835089,100872
239796,8459900,139796
241397,12026669,102600
241541,9823678,107198
242276,7437459,127302
244106,7355542,128948
244729,4858666,101730
246498,14210469,112700
247463,7459724,119503
247767,6371843,127141
249182,7063401,101837
249862,7895410,121983
251287,6895660,111969
252663,20576963,120041
252670,27142424,141171
253423,8437518,135058
254331,8903326,106187
254953,7830866,136711
255947,8219807,136313
256419,9897348,133229
256516,8896197,115735
259223,24219011,147873
260513,9404792,133355
262318,14957281,155967
264451,28975922,142533
264921,8168865,137747
265959,8837324,146036
265990,6659869,120612
269761,14309526,135884
270080,14842781,123134
270196,8587401,144063
270900,9933187,147132
271718,20351639,171718
274111,13621029,172357
274752,9708202,157545
282787,9671629,139226
282947,24853184,182947
285157,12706621,155493
291667,9550564,145007
293785,16863030,182909
295492,28541335,190818
300483,27183205,200483
301072,19667757,173002
301224,24524211,162610
306694,29412042,165214
311140,14322356,189434
317582,15198199,170844
335886,23134120,212044
341699,22170968,218559
359502,29426845,227336
361736,29783305,226509
362317,29704438,236087
