CompletionTime_us,FlowSize_B,FCT_us
118320,20542,296
118371,38337,128
118372,1944504,2152
118419,1441543,18419
118747,1254,157
118802,29475,380
118845,67554,1281
118882,544394,11829
118967,20789,324
119149,9306,231
119166,40054,409
119267,35089,495
119297,1300796,1666
119371,57535,1285
119437,127338,1136
119634,1825,165
119730,4596492,4502
119761,15532,265
119790,213938,290
119884,60112,1333
119923,1201793,1561
119980,346074,490
120108,54164,1283
120128,36543,529
120210,14582,245
120261,28096,426
120444,1119600,20444
120613,13305,189
120725,880228,1163
120865,8737,180
120874,68233,1374
121006,141432,1665
121088,67281,707
121139,73222,1270
121148,6602,157
121168,6796,203
121240,16581,299
121252,1893,199
121424,23329,296
121446,742428,9718
121535,38386,296
121594,55976,158
121660,107076,2406
121756,53213,1225
121784,60976,946
121803,1442491,14309
121824,492791,556
121913,76160,1907
121938,3491,160
122156,46815,474
122191,24159,301
122352,910849,13498
122402,546529,14007
122419,38432,319
122490,25973,289
122561,23763,111
122596,72275,1382
122605,869893,932
122621,999383,15421
122626,52562,1160
122673,603720,10720
122688,24086,113
122791,11510,183
122949,21477,297
122953,1295527,1524
122957,25598,329
123034,5912,169
123092,54865,1234
123163,17080,271
123198,1400704,1750
123208,49708,496
123253,43864,618
123398,198625,4328
123404,837,175
123557,47109,149
123706,151818,4372
123712,32564,407
123731,24287,275
123742,41805,485
123757,36720,337
123762,11488,159
123864,1462,160
123872,23537,314
123875,2676,184
123884,24512,311
123911,1377377,23911
123932,834092,17320
123938,1013480,14245
123951,26271,295
123977,1685,155
124002,176398,2236
124098,22022,279
124179,6183,168
124231,31010,417
124387,2024,174
124388,1082580,20284
124441,42332,311
124643,8644,166
124656,23851,291
124683,1656911,24683
124689,26595,381
124695,8211,195
124698,686199,17133
124724,35087,630
124750,79488,1074
124950,30936,393
125231,67481,1562
125328,1942081,25328
125357,71839,414
125373,15751,332
125489,24772,113
125517,7231,163
125564,19791,109
125728,61045,593
125873,18473,107
126020,29645140,26020
126130,2115,172
126163,3905,64
126375,2603,163
126387,245515,338
126392,9315,175
126599,34722,598
126631,18303,280
126672,48668,860
126833,1208833,23842
126991,512095,10107
127000,9069,158
127094,640275,15671
127208,1956,176
127241,38557,124
127265,824647,955
127425,70918,2456
127590,5867,167
127619,744537,917
127786,4086,184
127797,1087637,1405
127867,9223,176
127942,180688,1550
128313,62969,773
128381,23416,286
128469,712,164
128532,67500,1193
128704,3128,153
128726,175411,3873
128847,26538,301
128928,24467,370
128951,359,162
128991,1959271,25076
129010,76174,2221
129063,132368,1672
129086,51899,1309
129144,306760,8629
129275,24844,330
129321,59469,1027
129471,1329291,29471
129617,45985,524
129693,1217,187
129705,47254,986
129729,70700,2914
129748,34824,507
129770,14964,286
129819,27762,309
129913,22157,298
130131,4049,160
130199,50878,608
130205,3700,165
130238,21845,285
130246,3696,169
130282,6898,165
130288,1426442,27083
130299,574,174
130393,86084,2194
130422,99977,2008
130427,48016,819
130452,543750,10789
130460,49969,514
130663,72525,170
130664,11500,198
130696,14105,199
130700,20819,287
130865,1150989,1329
131168,3213,149
131313,46355,1123
131342,16785,291
131367,6547,66
131370,27251,396
131399,876364,16036
131592,26036,310
131660,5240,156
131722,78576,747
131763,6123,197
131782,106089,4405
131796,2605,172
131797,53195,434
131833,31590,337
131862,1533544,31862
131893,464337,14341
131917,1954126,2191
132101,22004,301
132122,22668,281
132244,51047,911
132271,59030,716
132343,946453,23130
132426,14726,249
132481,76172,1853
132753,3681,182
132785,68069,1025
132880,31085,378
132905,8020922,7333
132955,38821,124
132983,22747,110
133026,7887,198
133112,13411,80
133132,41690,424
133165,41684,728
133258,20348,279
133376,27837,398
133464,3911,172
133464,48927,615
133514,199695,4750
133572,60965,731
133595,1318112,33595
133618,8275,166
133749,21754,264
133853,171907,268
133997,73623,2397
134145,5018,189
134204,767193,10074
134228,685,186
134357,604,182
134370,35434,583
134414,119599,2894
134503,1486,164
134605,1585446,26173
134630,34260,320
134640,1108352,28097
134754,78854,2242
134767,1079782,18748
134774,1176,186
134819,23808,325
134832,4824055,4954
134834,1481289,31104
134908,16516,278
134998,12670,189
135040,61295,168
135052,840694,19793
135159,27510,424
135495,5931,200
135496,1535018,35496
135605,395343,8404
135719,28405,327
135878,81852,2805
135966,43676,128
136222,3179,159
136277,26133,288
136288,5539,174
136349,23913,282
136363,66943,494
136408,5976,217
136555,24690,291
136589,74658,2604
136655,28646,413
136683,1716569,31437
136738,395427,12424
136825,91286,2882
136890,206642,8761
136893,20965,300
136989,9257,176
137086,48640,758
137182,7694,168
137346,21842,295
137478,289,180
137499,2500,169
137580,719792,20055
137656,120529,2863
137733,10813,181
137857,336,176
137899,48343,490
137991,321577,12242
138094,728644,15684
138107,6868,166
138166,2032,156
138390,4308366,4536
138440,19812,307
138458,8759,192
138492,49584,1435
138658,20099,278
138676,44021,768
138698,157413,4314
138716,8397,172
138720,23383,308
138864,90642,2877
138875,79231,1803
138968,101974,3241
139049,29148,411
139238,2528,183
139330,2309,149
139342,778765,19716
139421,70304,1493
139427,10694,179
139654,5312,226
139718,2595309,39718
139734,1741955,38660
139830,1096012,2316
139873,47906,186
139940,132928,4325
139955,179862,4400
139995,1615,148
140142,560199,17749
140190,6172,190
140308,3775,173
140381,114941,1893
140749,45876,410
140750,29525,414
140788,11582,185
140848,3248275,40848
141171,1228012,29429
141179,43907,345
141219,1101145,2168
141296,55649,1024
141419,28468041,27008
141635,44770,146
141713,581003,12306
141969,63231,1351
142028,4885,162
142046,978,161
142051,51479,908
142056,38343,540
142113,34416,298
142119,3119,174
142129,995624,27212
142260,15252,277
142287,338223,10897
142307,439298,17365
142331,274338,959
142419,1965,164
142421,2679223,3565
142493,9892,183
142588,26816,453
142594,2303850,42594
142672,76628,1311
142698,773471,898
142775,25578,113
142802,28313,336
142879,25151,115
142897,38504,313
143008,75937,1143
143063,1088087,16008
143128,14532,73
143168,37945,343
143255,53113,886
143298,365524,445
143459,97743,3162
143550,42635,638
143564,36555,123
143604,11055,179
143634,1591815,39721
143648,6679,164
143884,58540,702
143936,55020,1084
144095,19952,298
144219,6358,216
144237,45264,147
144258,4266,189
144267,20504,301
144294,45423,386
144333,433534,13137
144333,23847,301
144504,571022,21623
144669,4051738,4101
144717,9958,187
144807,8908,154
144837,65410,1164
144855,1767949,1837
145035,9695,183
145113,1339045,41225
145136,68866,1543
145140,72820,2703
145169,29264,282
145249,120438,214
145293,6341511,6113
145396,30302,418
145468,4094,173
145468,27308,297
145521,38,170
145534,63175,665
145625,42979,390
145785,1757987,27183
145820,26684,303
145831,2816,198
145899,398602,534
145976,4905,175
146063,65551,1469
146072,7331,201
146186,23359,112
146202,85601,184
146204,22118,271
146207,51728,420
146262,31271,349
146418,62446,887
146531,11734,166
146616,71944,1665
146764,3858,201
146853,845521,27398
146878,695363,14896
147029,31303,436
147037,14775,295
147097,39842,660
147131,71551,2333
147200,28036,441
147236,28765,448
147239,14347,177
147312,70891,1555
147315,23780,298
147354,20698,368
147362,31445,463
147470,15101,313
147498,1402912,47498
147506,19753,109
147520,53862,993
147643,43611,885
147746,39694,419
147785,35480,580
147807,43336,128
147831,34125,331
147865,24473,112
147881,70344,2962
147938,3813,184
147999,2296280,33986
148082,37490,131
148336,1233315,31076
148503,194032,7207
148506,1861912,48506
148542,1253,200
148839,5982,179
148946,79757,863
148946,70831,1814
149194,46770,1283
149208,30553,430
149244,47507,864
149294,35843,382
149313,126115,2813
149383,1916,172
149544,24837,282
149593,6338,174
149656,27492,291
149692,146125,5582
149704,4911,197
149780,4391,164
149939,29658,365
149954,4310869,9835
150190,73829,2401
150205,71150,1964
150350,40993,750
150890,73042,1284
150991,175944,8841
151005,207080,3816
151079,118143,4495
151413,398245,10991
151583,528372,1688
151589,1602065,40923
151629,79709,1902
151653,3964181,45982
151711,183757,9252
151854,2999592,51854
151980,26394354,27249
152183,1917507,38151
152207,1019235,26990
152419,196637,8137
152546,195368,4933
152876,2843844,52479
153228,4667441,5049
153401,4752764,4344
153762,129462,4713
153913,135605,4510
153962,449044,17624
154255,156837,9629
155736,1746761,43953
156616,2117320,46132
156958,1620820,55872
157209,805128,24775
158099,534345,18811
158245,529957,14745
158343,805246,15333
159235,950204,36103
159271,2350495,46334
159550,882183,24321
159586,679557,17843
160652,692459,18172
160757,1022024,22925
161308,1877587,49731
161547,635629,13815
161668,1204906,34681
163121,622947,21673
163605,1089169,34196
164422,2537230,61269
165145,804361,31297
165752,2438338,51515
166081,2488498,54069
167129,966983,46300
167161,1608912,61320
167223,877156,31974
167485,2096638,57425
168090,657921,22501
168091,816333,33728
168206,527017,19457
168291,1750880,31322
168381,1414798,50311
168792,2807262,62767
169131,959132,19267
169137,1056596,22103
169814,1090889,36589
169925,1068295,27825
170106,2307192,68554
170250,3204880,70250
170565,836393,37151
171139,770344,23066
171303,1605081,51798
171620,1010412,31067
171769,788222,22696
172098,2512428,72098
172965,1417614,52599
172974,2548137,60917
173624,870134,39971
174129,1251213,29204
174365,1781400,67863
175658,1138106,36457
175974,837102,26849
176371,1526240,40956
176936,1537468,33026
177453,1799539,39233
177821,1696306,57771
178288,1025304,40110
178293,1362745,39879
178307,747808,34887
179189,1956202,68022
179287,2432983,67115
179948,773956,33346
180425,1628667,42242
180762,1019655,36536
180829,1346392,41088
180925,1151927,36350
181384,1525178,35807
182342,3514994,70922
182993,1597058,64504
183196,1051778,41042
183662,1889305,65861
184495,1552114,40025
184744,2587304,72715
185391,1464973,53762
185580,1196837,37284
186299,1854832,73036
186438,2950212,86438
187249,1110877,40516
187906,3768431,87906
188254,2066236,52376
188255,3101368,41183
188396,4935373,88396
189840,3125379,77121
190294,1678978,45670
191255,4202508,88202
191292,2985826,87248
192576,1928014,49478
192723,1979931,51333
192802,2267239,52479
194255,3042265,81908
194476,1676107,58761
194675,2456412,48014
194793,1922218,66323
194890,3071996,78565
195393,1943940,48984
195468,1865211,63817
196109,4684413,96109
196378,1706137,62648
196482,3851974,78578
197781,2608161,70001
198791,2559616,79506
199016,1582479,57398
199159,1746257,57768
199624,2290367,65527
200591,3867338,89547
201622,4964942,99885
202334,2932159,82410
202409,4424336,81473
202943,2611156,59370
203472,4204407,93249
203604,2455368,66921
205840,7706384,105840
205880,1969398,60927
206525,2759495,91974
206870,1976406,66281
206966,2634426,76262
207282,3013080,74948
207371,1880328,60342
207443,4069234,99091
207599,4405367,103777
209776,4432487,106710
209985,1589354,61907
210663,5431235,72627
211409,3137049,70601
212369,3373454,76157
213249,3336112,106727
213475,9270297,90673
213705,4877769,111475
214000,4039428,72826
216196,3283304,87623
217075,3852457,86341
217266,2386460,98753
217350,3730107,102596
217445,4889049,94452
218332,3101792,79870
218656,5854626,110663
219487,5734167,74200
220082,4409066,120082
220291,4410637,120291
220536,3053950,77265
220566,4251902,88285
220976,4426297,120976
221072,2828257,72040
221931,3767185,80029
223220,3994786,91160
224207,6614211,86894
224527,5629054,122787
226517,3611875,98291
226576,7302855,126576
227349,4093948,90199
227846,5907177,111282
228108,4555246,127350
228133,5527188,124599
228675,10487334,118512
228914,2582890,81263
229141,8318708,129141
229770,4967212,92653
230744,3745340,106486
231197,3705775,125198
231453,7975317,102773
232187,8310399,107174
233620,5038804,121889
233942,7547485,122930
234197,5373955,103726
234302,4321563,118560
234563,2890668,85370
235644,6371843,115018
236843,4888356,136843
237207,4995840,103786
237524,4671927,137524
237753,4841214,107472
238484,5825035,101920
239198,5418091,119723
240077,4797948,119604
240429,4910678,110924
241507,3510250,91947
241831,6307656,140995
241976,8333290,138990
242073,6148042,113048
242511,6284239,94625
243397,5516258,143190
245774,4673909,132311
245933,6342787,137989
246562,8369159,141996
246607,7945770,146607
247236,6710728,147236
247250,9817082,101220
247600,4465701,111248
249044,4889599,128876
251255,4605463,110276
251357,9004613,124624
251903,9823678,117560
253395,8298860,115538
254597,7179763,139181
256397,7676430,125973
258106,7437459,143133
259686,20835089,121554
261260,7143971,161260
261974,6895660,122656
263230,7358147,163230
264022,4858666,121023
264408,7459724,136449
264502,8459900,164502
265850,12026669,127054
265906,3636211,117970
266211,8859777,129613
266278,8277791,150395
267116,8128582,167116
268641,7895410,140762
269756,8219807,150122
271204,14210469,137407
271808,8903326,123664
272056,7063401,124710
273789,8437518,155424
274572,7355542,159414
274750,27142424,163251
275619,9897348,152430
277045,6659869,131667
278436,7830866,160193
282498,8168865,155323
283070,8896197,142289
283440,9404792,156282
283675,24219011,172325
286858,20576963,154236
286883,14842781,139938
287132,8837324,167209
290680,14957281,184328
290754,20351639,190754
291395,28975922,169476
294267,9671629,150706
294680,9933187,170912
296693,8587401,170560
296865,14309526,162988
298907,13621029,197153
299313,9708202,182106
300921,24853184,200921
305483,9550564,158824
307780,12706621,178116
315725,16863030,204849
321490,19667757,193420
323943,15198199,177206
324780,27183205,224780
326606,24524211,187992
326873,28541335,222200
330611,29412042,189131
331791,14322356,210085
360797,23134120,236955
366493,22170968,243353
379909,29426845,247743
380519,29783305,245292
381939,29704438,255709
