CompletionTime_us,FlowSize_B,FCT_us
102438,712,207
102466,42414,136
102503,33867,358
102512,170531,2512
102528,48640,393
102547,63690,426
102548,208536,2165
102557,10264,189
102589,2587304,2445
102639,196637,2639
102641,594,61
102655,69074,1141
102705,65552,875
102754,2811,65
102790,71597,185
102816,47507,767
102831,466,177
102902,8586,150
102957,157413,2947
102967,52856,485
102969,68665,1046
103063,26550,299
103106,69399,977
103336,26816,301
103352,531442,740
103387,56266,1148
103412,25578,113
103416,160900,1747
103435,294,141
103450,194032,3450
103479,42979,731
103553,82662,899
103631,47679,421
103643,3965725,3643
103687,60908,161
103711,6681,182
103739,13503,194
103822,66143,1875
103834,22335,326
103835,397905,493
103910,78088,1764
103943,163,132
103969,28535,431
104006,77543,1241
104114,77184,412
104190,44770,627
104223,27874,478
104234,62667,1249
104262,2769,145
104371,30474,384
104450,15507,298
104454,1032,163
104477,129462,1695
104526,70831,389
104549,8699,227
104655,56010,737
104668,13411,73
104669,12849,72
104676,36988,337
104714,125662,2055
104761,20099,275
104781,28807,294
104801,1077,177
104810,72649,996
104810,10025,151
104825,195169,2236
104833,57939,866
104897,24036,356
104901,1075073,1051
104922,69628,168
104926,5615,168
104968,139214,243
105028,4204407,3840
105033,1825,145
105035,11133,199
105097,21754,276
105167,2277,174
105236,14775,260
105272,20819,256
105356,1916,149
105361,1227,185
105391,35499,124
105565,358552,5565
105607,18709,260
105639,5944,190
105671,18360,277
105679,76805,1901
105707,879,61
105814,54594,765
105820,35336,403
105832,1125517,1217
105914,31331,424
105936,104350,2503
105942,64128,544
106024,174264,3619
106035,78524,1700
106059,77564,176
106104,231194,314
106135,37499,714
106166,3858,66
106245,22730,110
106266,24772,289
106276,74961,1786
106340,195434,3983
106357,71337,1677
106401,10199,152
106456,528372,6456
106474,18350,108
106507,35087,330
106685,24766,267
106714,398602,6714
106763,79129,1574
106768,20173,297
106786,7247,187
106838,60861,935
106872,67055,1346
106902,22260,281
107106,23174,271
107273,48598,423
107282,46770,508
107338,33906,553
107481,17597,257
107571,100340,1762
107585,7401,162
107648,3911,183
107696,48851,401
107744,3128,180
107772,4391,145
107786,8908,164
107792,894306,1023
107854,141323,4853
107856,5358,150
107863,62929,978
107885,9370,170
108086,21620,315
108094,51359,475
108178,1725942,1848
108303,33253,519
108431,4287,204
108443,106725,199
108530,24657,345
108531,24078,303
108540,23359,310
108557,46989,411
108616,308,206
108651,1893,176
108810,6444,190
108850,65928,357
108938,2180,63
109027,190465,4404
109043,163119,2414
109058,49240,1235
109087,8972,170
109129,76172,526
109176,36720,642
109182,62520,922
109255,1831,191
109289,79757,285
109351,1471171,1556
109413,37240,128
109451,2456,183
109465,127338,3491
109486,63223,1260
109531,27814,445
109576,208386,5452
109626,52000,767
109705,24172,249
109737,38337,616
109743,2959,167
109848,17818,280
109910,15833,259
110021,15532,273
110024,39526,126
110086,34223,324
110098,18501,332
110115,192974,8353
110141,91286,2907
110213,22222,110
110213,18983,347
110220,69892,1138
110372,26445,282
110539,9958,195
110556,69090,1139
110750,210057,4047
110775,581003,10775
110787,62664,212
110845,7607,201
110901,8737,192
110929,1444,181
110967,34260,523
110989,786853,10989
111034,31314,462
111045,24722,346
111102,32729,119
111126,63231,555
111152,48800,595
111169,7958,206
111186,27629,306
111192,359691,4339
111219,1138106,1356
111243,6777,67
111276,747808,8995
111293,167923,6742
111350,29680,286
111351,68233,1601
111376,39567,685
111507,23763,282
111523,79488,1685
111540,2566,63
111554,52562,820
111563,3071996,3034
111597,23533,322
111599,816333,11599
111633,66317,471
111657,7766,229
111689,24677,360
111715,11055,193
111818,38507,526
111841,61045,1274
111913,54420,1428
111930,61230,1141
112011,11488,209
112074,684207,11918
112077,17080,264
112113,26376,289
112129,43864,811
112221,22022,311
112228,26271,400
112285,22159,328
112290,8151,193
112321,77374,1572
112328,31010,421
112345,39239,478
112384,42596,758
112411,14360,162
112469,23851,286
112481,4394,65
112507,49708,1151
112514,1268,173
112515,45993,657
112517,2817,65
112610,21749,320
112623,141432,2952
112642,29201,429
112740,54164,576
112792,175411,4289
112887,77712,2574
112890,12908,195
112958,3649,167
113046,24159,319
113072,65185,864
113078,5668,163
113113,480480,13113
113119,20504,317
113150,47109,1079
113191,14726,278
113199,3700,174
113210,154116,4540
113271,2603,165
113342,321577,467
113374,686904,10065
113396,54993,983
113408,38887,401
113438,7825,181
113451,12346,188
113467,18303,291
113557,24512,114
113617,31741,338
113680,129566,224
113687,3213,173
113700,6129,158
113733,53713,1125
113734,1884,166
113750,6868,67
113759,48668,854
113853,2528,196
113872,14728,313
113881,24681,331
113953,18414,320
113995,1019235,1386
114003,27545,399
114033,9204,187
114077,60329,1058
114105,134009,227
114159,140980,4422
114189,41063,502
114230,65196,994
114251,17236,304
114391,23416,344
114417,30883,327
114446,296519,9336
114511,161285,253
114591,15751,290
114633,23630,351
114668,19009,108
114737,4118,169
114738,8894,157
114740,1781400,1921
114761,31267,445
114766,24844,294
114783,35843,518
114816,25642,313
114841,23537,310
115051,9612,216
115068,4139,149
115158,183242,4683
115169,315852,406
115276,58808,735
115338,66535,2660
115372,692459,14003
115414,363734,512
115466,36393,405
115478,5014,181
115530,9992,200
115536,41218,690
115623,109690,2771
115665,78576,178
115721,38021,389
115804,2900749,3009
115804,19791,325
115817,72820,1310
115835,53195,154
115890,9069,229
115909,18022,320
115945,70007,1905
115978,28464,451
115998,2605,186
116007,3749,196
116037,58152,161
116052,49969,712
116105,123573,2485
116210,22004,309
116227,5539,222
116242,22668,322
116268,48343,633
116355,8073,184
116365,9044,203
116397,47722,150
116414,77027,1515
116578,39945,703
116584,16093,289
116603,7887,188
116605,55556,865
116629,29786,446
116664,176398,5781
116693,34525,123
116770,2918,174
116828,20348,339
116872,27837,383
116880,5268,204
116950,336,162
116962,54506,656
116984,24459,317
117018,81852,482
117077,545182,691
117134,5018,156
117242,19753,255
117254,119599,1494
117262,40620,468
117304,164968,6349
117343,24467,312
117355,9269,211
117601,12670,197
117614,23808,367
117623,16516,308
117680,161670,5650
117701,72696,3055
117738,31500,309
117806,25800,312
118036,2324,63
118088,29732,322
118090,68573,1938
118211,76779,2766
118217,95353,2651
118274,3681,207
118346,43676,427
118465,21415,384
118601,4109,153
118629,24205,334
118634,225789,333
118646,313793,5376
118782,66082,777
118817,2500,152
118832,43907,415
118838,7396,160
118934,1158511,18934
118944,10813,168
118951,11821,163
119039,6057,227
119077,66943,1142
119105,66833,2336
119121,71944,1492
119147,9188,173
119198,2339,235
119229,1693,183
119313,4711,65
119329,8759,196
119357,71275,1423
119386,8102,180
119388,19812,321
119421,42052,671
119439,41234,455
119563,544394,16036
119684,59030,2125
119701,44021,747
119788,2032,158
119800,29148,482
119826,20576963,18553
119889,40419,634
119998,7496,241
120054,25510,337
120148,2250,185
120183,14105,210
120247,3775,179
120248,51870,1039
120262,74658,1488
120349,165224,6096
120364,46988,1079
120429,77936,2749
120429,359,198
120518,44625,458
120532,41809,152
120567,35878,513
120619,245515,7595
120623,25334,369
120679,434677,16873
120763,8522,167
120775,5867,179
120839,6839,67
120873,22341,358
120914,1861912,5085
120929,5554,167
120979,180688,7416
121058,357,166
121075,177878,4524
121201,76941,2314
121255,63435,2128
121275,55649,1139
121280,78213,2042
121291,28213,439
121295,4187,191
121314,8712,177
121319,15252,327
121319,176614,5337
121338,34416,430
121354,7526867,7284
121385,38343,627
121471,187320,2740
121536,21217,276
121563,148884,5957
121635,28313,402
121666,199695,6917
121697,11510,80
121733,492296,13019
121740,75937,808
121768,6136,185
121809,5931,174
121895,22645,281
121951,56086,686
121979,42635,523
122006,86084,3181
122007,46705,1244
122007,51174,1545
122031,36681,349
122064,58671,2673
122109,68866,313
122127,560199,16801
122137,65538,168
122149,15655,104
122303,49327,447
122318,20773,321
122337,28720,315
122360,45411,408
122490,1582479,1681
122556,6118,171
122661,5912,66
122666,220962,6675
122681,53862,1413
122860,4094,213
122916,23244,342
122951,22493,282
122964,61059,2412
122967,120529,5570
123028,25473,436
123093,837102,22860
123115,323426,9940
123176,345366,7818
123213,959132,23213
123271,1928650,1995
123285,18908,329
123291,13234,171
123298,758785,19696
123300,55976,1793
123308,3020,155
123323,5954,212
123343,2240,186
123356,1150,184
123392,5751,213
123395,4691172,4854
123601,4165,195
123669,166586,6358
123741,7108,224
123762,56316,1533
123799,23780,290
123808,20542,333
123843,28765,449
123848,28036,469
123911,39842,692
123926,8029,200
123938,439298,11467
123962,7454,182
124004,40382,839
124046,4051738,3762
124118,27025,384
124268,59220,456
124309,71551,1910
124356,9223,182
124358,29475,410
124366,37330,744
124395,442879,18334
124469,20694,340
124479,61609,1796
124504,580315,20489
124505,55979,1560
124525,42500,708
124597,1206532,24597
124629,4792,65
124635,15328,297
124637,97743,4489
124727,37490,752
124805,38672,448
124817,120438,2300
124928,4911,174
124954,35230,473
124978,18047552,17090
125000,9284,214
125004,22394,329
125029,246123,10387
125053,31271,440
125069,34824,558
125091,4885,171
125240,5604,184
125240,70891,2362
125248,26137,338
125301,946453,20070
125312,985092,20572
125359,30302,118
125379,17981,282
125403,8252,162
125462,103331,4620
125528,22871,365
125619,71693,537
125663,15164,346
125667,15101,306
125674,63175,1000
125704,3180,178
125706,175944,4631
125728,40993,928
125753,22252,328
125839,26684,329
125884,11930,239
125886,780873,21285
125887,27762,343
125893,125921,2924
125903,44390,879
125906,29138,346
125931,139295,232
125933,21593,288
125942,1042448,25942
125957,2275473,2769
126028,5764,185
126029,111203,2388
126126,6547,163
126151,73042,1348
126182,56582,1194
126223,1469,196
126288,3599,65
126319,60112,1599
126367,69086,608
126379,11582,241
126391,68361,592
126415,78381,290
126465,5691,67
126480,127694,436
126562,686199,22780
126631,119051,6191
126632,1385805,26138
126660,45816,913
126732,79910,2060
126790,46815,504
126890,54509,1270
126895,77323,1035
126903,9723,202
127022,2689,230
127022,338223,16174
127026,60418,1080
127044,11286,251
127056,25958,322
127079,1569,190
127117,33343,402
127195,35489,571
127214,27183205,27214
127351,2582890,3526
127453,41684,921
127485,51465,1069
127497,4429,65
127518,45876,464
127550,27577,383
127567,1685,211
127598,51935,1166
127653,1515982,1704
127748,49819,1321
127762,1176,156
127786,71891,1573
127966,53113,1136
127996,8551,221
128007,166907,8738
128010,22118,319
128090,5207,228
128132,16219,330
128269,23445,387
128282,951,218
128339,4019,64
128359,78854,1314
128406,1867545,5851
128408,1517406,2542
128436,10694,197
128537,18360,320
128589,63839,2281
128620,48343,1300
128634,14166,229
128648,26133,341
128659,3905,164
128722,3166,172
128756,79709,3892
128852,50706,949
128864,7885,192
128890,1298,174
128902,2889835,3200
128971,20263,354
128997,118143,5705
129005,62635,2066
129045,1656911,3017
129072,9949,200
129108,25799,359
129116,75067,1920
129132,5760,214
129156,36543,151
129163,574,61
129238,64021,974
129255,25726,113
129261,75981,3214
129340,541106,18426
129440,9704,247
129483,1300796,1361
129505,57479,1161
129518,19392,125
129593,147679,4220
129608,27912,451
129609,29932,223
129625,70596,2241
129670,11272,70
129732,1415,180
129803,43611,778
129811,741,203
129831,49678,1115
129852,50453,763
129899,41154,408
129960,1285987,1451
130010,9802,184
130044,24149,345
130090,1464654,1612
130124,23049,359
130170,512095,21362
130224,5312,197
130306,14072601,12922
130355,126115,219
130395,1007495,24638
130489,5976,181
130568,730166,1150
130575,22981,356
130579,77956,739
130640,61681,2575
130705,2302,161
130714,9662,195
130714,9830996,9079
130753,1250270,1525
130790,225136,11160
130900,41314,548
130961,35725,565
130966,43249,664
130976,670897,755
130988,97441,3133
131007,152980,4698
131083,1082580,31083
131154,31085,441
131304,25741,324
131329,1934,205
131381,271231,11584
131413,46375,445
131441,46110,149
131502,5405,191
131534,1767,162
131543,27308,464
131554,121154,4696
131663,47627,831
131697,46967,451
131703,605310,20050
131717,25575,396
131745,5272,186
131878,180071,263
131883,3730107,3476
132007,35504,668
132051,54744,824
132059,52426,1747
132066,2676,168
132110,5321,191
132176,434914,22311
132196,60277,648
132254,2368,215
132297,7586,206
132338,30094,363
132363,25491,444
132378,4850,188
132398,18473,309
132407,36590,603
132425,54203,972
132439,79231,2741
132442,167585,4734
132474,3992,216
132516,42541,1175
132536,72591,1792
132537,76160,1384
132660,6415,176
132692,9722,235
132697,63007,627
132715,16257,332
132725,145614,4517
132792,26744,502
132814,10829,254
132837,6179,249
132859,71150,3093
132892,24860,361
132944,49002,1701
132959,45851,1150
133013,59130,160
133038,73829,3497
133096,41831,468
133098,4325,189
133099,67713,170
133108,74000,2125
133181,38438,747
133229,16187,276
133231,6358,67
133243,8692,68
133246,31649,574
133271,1579,176
133302,73623,3039
133375,103033,4754
133424,15130,304
133469,1767949,2392
133494,34110,567
133555,289,170
133571,1396,175
133609,729114,1928
133672,63212,164
133709,23413,336
133859,14667,317
133861,44725,1322
133886,374,209
133942,21304,316
133963,923,203
134033,25122,306
134125,12460,231
134154,12307,215
134168,7892,215
134221,7337,208
134279,28413,459
134297,36967,765
134324,14964,377
134349,168446,4598
134350,23319,352
134376,21436,449
134406,6602,185
134408,18669,356
134462,3831,258
134500,148177,6648
134505,1013480,34505
134517,1357443,1443
134521,770344,31132
134536,23847,307
134547,7694,210
134563,45985,811
134737,7883,165
134758,195368,10951
134791,21989,112
134849,66369,1808
134888,63903,1503
134895,4086,64
134897,7545,68
134909,115,60
134927,33295,523
134948,4787269,4795
135029,20698,374
135046,10873,217
135098,2309,63
135159,36419,654
135188,151818,242
135252,34641,619
135337,28812,486
135354,26036,406
135410,5744,179
135480,1736963,1987
135489,179862,4693
135506,9342,206
135565,6338,66
135576,44083,1038
135582,70833,3433
135600,73313,818
135626,114017,1751
135722,67500,3265
135781,7423,198
135815,67580,2292
135848,1117849,35472
135864,66520,796
135899,398245,17682
135940,22747,298
135970,76174,3371
135996,880228,988
136102,55049,1254
136128,848129,36128
136141,54865,1487
136150,2441,205
136213,17316,302
136248,24814,355
136250,3119,189
136282,58284,1183
136388,28622,346
136388,3741,175
136459,1424393,33948
136475,767193,31121
136599,20559,311
136607,44194,1292
136653,25443,321
136694,31645,118
136737,5038804,4747
136766,530,184
136791,9892,191
136821,48927,188
136870,60838,1155
136872,51479,1838
136878,6762,212
136892,1254,200
136931,85601,4032
136934,978,162
136968,19952,333
136980,12488,200
137014,141114,9439
137019,840694,1047
137063,25722,305
137080,49461,1323
137085,3813,189
137087,52065,989
137124,2909,174
137166,8275,232
137221,2759495,2651
137225,6072,230
137275,26968,327
137278,5175,170
137314,23631,357
137352,2401,177
137426,29311,442
137513,134678,7031
137571,23503,111
137775,54147,2097
137789,73501,1836
137820,11104,194
137835,17409,306
137874,72601,3469
137882,41805,974
137900,11582,220
137901,40484,784
137987,20965,384
137995,16581,364
138176,16737,367
138224,685,174
138245,20789,349
138294,21477,109
138295,23231,407
138317,40839,599
138484,26846,435
138490,4266,209
138571,19549,372
138595,34125,383
138599,7162,262
138617,27941,461
138629,8644,235
138630,7231,206
138645,27251,366
138659,73285,2320
138691,55020,1436
138748,68903,3149
138757,3036,218
138764,68778,1643
138779,72275,2312
138789,5180,173
138856,7528,182
138875,4948,235
138887,66904,963
138889,29828,488
138927,40054,833
138931,146125,3857
139011,13621029,12274
139045,39618,354
139059,132928,222
139067,44572,575
139089,1253,181
139175,11539,204
139196,31303,455
139205,9315,69
139209,1836,193
139223,42332,1002
139315,21457,361
139320,2296,192
139353,25526,382
139378,4310,196
139405,49179,771
139413,6796,171
139440,20155,338
139441,3719,179
139475,53467,551
139628,5368235,16940
139736,26031,350
139745,2037,195
139759,7355542,7082
139791,48963,1370
139796,26538,425
139803,4020,240
139830,44750,792
139842,73222,2614
139889,23821,395
139892,24287,309
139943,24136,377
139950,7174,192
139985,238567,565
139989,51728,1651
140000,23841,115
140006,5749,192
140035,251755,14443
140067,14582,245
140166,55938,2783
140183,21845,110
140209,23426,372
140217,78096,2286
140222,1463,203
140250,28096,493
140300,67481,2688
140395,2945,214
140490,31186,569
140491,7334,72
140521,147819,9474
140536,1956,224
140650,45675,1279
140679,29525,457
140709,11500,235
140843,26595,115
140872,155636,8449
140883,805128,940
140976,401,204
141003,44013,145
141032,120105,6602
141034,94909,5019
141088,50842,1384
141088,63891,3209
141109,70344,3561
141131,1217,221
141136,57535,578
141187,2738,226
141236,1981,63
141258,115,202
141276,168064,10338
141296,91355,4041
141303,68244,3017
141330,126875,4074
141427,51575,1419
141428,10829,279
141525,31590,537
141533,3491,64
141543,24662,453
141547,34304,665
141567,21913,347
141585,346074,529
141621,107076,3652
141638,32354,569
141685,34722,714
141854,51899,2122
141989,45714,1276
142024,15533,321
142029,5768,183
142040,42141,129
142190,48016,1609
142220,53213,2115
142342,7331,201
142353,41405,799
142483,1088087,1312
142489,16785,105
142509,23332,374
142541,38821,348
142560,50853,962
142733,13631543,16890
142737,99977,4805
142757,458043,21174
142759,72679,4062
142929,38,200
142935,100,179
142969,38557,651
143026,197524,13069
143033,1233315,1342
143150,23520,335
143170,224,183
143233,837,237
143318,9701,74
143345,71839,2622
143348,51047,1822
143377,67573,166
143401,6123,221
143552,5144,247
143591,9987,249
143629,33612,658
143659,1414798,1525
143694,4866,65
143819,77120,3856
143859,47254,925
143864,1090066,1157
143873,2465,233
143900,61246,2576
143989,23329,326
143998,39694,126
144023,70700,3322
144058,29568,117
144118,79256,3615
144196,1486,230
144216,9257,181
144264,5240,168
144414,74468,3985
144459,27251,399
144470,52954,2021
144578,203817,15857
144583,24690,327
144585,25231,398
144604,28113,471
144681,45264,1487
144705,8397,205
144766,60965,1486
144842,7830866,7004
144930,8213,213
144937,8356,260
145001,70699,3683
145030,4049,205
145049,21842,367
145079,207080,10323
145112,876364,37431
145152,62969,3043
145229,1056596,43125
145245,12590,226
145337,8326,68
145385,73677,3246
145404,50878,2034
145420,35480,668
145475,52708,1146
145522,174138,11522
145657,44501,501
145677,43336,808
145696,38386,672
145735,35089,438
145740,3879,210
145932,6325,221
146033,61516,1731
146035,31817,483
146050,67554,2864
146064,56109,159
146150,13305,222
146245,9545918,8687
146267,6183,210
146293,174187,262
146293,3068,173
146319,61403,631
146330,6172,173
146375,2024,215
146379,32564,322
146399,14365,225
146401,56508,1964
146406,23540911,28743
146534,549,216
146749,224,244
146753,2144,63
146756,1208833,45260
146760,15528,309
146825,149450,10330
146863,28646,404
146952,453813,17139
146961,1462,258
146980,32547,455
146993,49584,493
147123,5496,66
147258,29482,333
147446,106089,6463
147457,25885,114
147580,1319606,1755
147585,6910,200
147623,36555,126
147628,46870,849
147821,33738,611
147827,14790,355
147846,16024,326
147866,70304,3739
147922,380328,495
147951,5980,190
147985,35407,127
147986,2386460,6580
147998,3101792,3020
148015,940304,41174
148081,824647,873
148095,9999,253
148130,6032,67
148153,38504,704
148160,16799,112
148181,90642,4062
148246,1965,260
148277,37247,1109
148280,90258,2176
148285,9306,245
148304,14132,236
148320,58056,162
148384,9822,234
148402,47906,916
148417,8211,255
148421,23293,423
148442,79588,4790
148486,1615,220
148503,25278,475
148507,20957,425
148513,198625,281
148530,24616,362
148531,529957,26782
148552,10942,70
148580,37321,124
148614,59766,159
148749,207,196
148775,604,173
148806,7706384,9428
148819,4639726,4402
148864,2755,215
148937,29264,369
148954,25151,411
149054,101678,196
149078,7232,217
149107,192061,12001
149144,20482,388
149264,657921,841
149265,28405,518
149272,4219,64
149376,7235,267
149438,3153,230
149452,45760,598
149503,29331,526
149517,379274,20057
149519,62137,2984
149535,14347,227
149556,50634,879
149563,6055,253
149574,34474,674
149604,9281,70
149719,47046,1678
149744,45423,147
149762,7878,205
149851,2115,206
149860,5652,216
149924,25973,402
149970,65551,1926
149986,262741,18264
150007,8119,217
150011,72747,174
150035,6845,224
150037,56174,2554
150066,10607,247
150092,58540,158
150228,11734,250
150297,38570,992
150467,9004613,8526
150521,70918,3984
150718,35434,726
150951,68712,2176
151047,396882,20626
151132,277815,21522
151176,1089169,41318
151376,136721,4844
151395,46355,1449
151503,1952651,1970
151548,134202,6086
151714,62446,2153
151759,97497,6005
151792,72525,3873
152092,76628,4251
152122,67917,2421
152176,101974,5552
152348,135605,8441
152415,59469,2552
152590,76716,4312
152839,12144143,12860
152986,1187191,38823
153229,875527,51005
153526,833426,44345
153607,204207,11844
153805,918703,46626
154450,154430,10871
154573,197726,14917
154612,132368,8767
155174,1589354,53276
155489,146866,10895
155996,206642,14535
156176,8459900,7747
156561,1201793,56561
156573,644908,41837
156735,125784,8646
157071,168588,11611
157183,171907,9810
157348,6274193,9545
157454,183757,10447
157467,1208575,57467
157921,534345,18069
158480,1162468,56106
158687,306760,17850
159063,156837,11122
159098,395427,18367
159181,334773,26236
159274,303270,23802
159520,788222,41343
159611,176659,11878
159757,990267,39638
160144,1079782,58846
160153,884393,54702
160203,327554,25868
160323,508459,37835
160468,148712,10636
161288,1761300,61093
161553,432133,29347
162534,744537,42298
162539,338750,24418
162598,1329291,52707
162982,449044,28566
163937,213938,14224
164176,464337,23886
164301,492791,38930
165307,485965,37056
165613,882183,47632
166200,688350,36509
166332,1101045,54494
166343,789152,41644
166506,932822,52983
166767,397003,23925
166925,274338,18268
167315,358200,17923
167318,898103,56895
167651,358235,30155
168549,877156,60106
169022,628559,39572
169115,805773,56712
169709,544038,30162
170163,1094999,43351
170221,339087,27304
170229,571234,36663
170850,377313,27517
170882,789255,55737
170894,538808,43084
171644,519624,39832
171770,28975922,26407
171842,508090,31292
172242,1143130,51268
172321,571022,34853
172789,726546,42428
173170,635629,45317
173291,531179,38388
173503,405377,31503
173770,995624,38456
173920,690430,44597
174306,433534,33467
174788,365524,28198
174828,440223,32555
174962,1228012,74962
175111,469878,34336
175473,594665,37103
175634,587993,43364
175644,395343,29894
176393,603720,44670
176395,640275,42340
177203,695363,51322
177732,2290367,75742
178297,622947,38785
178455,1655992,72634
178558,1251213,70903
179106,545168,29771
179650,708816,51674
180492,778765,43282
180704,543750,43712
180909,891842,66254
180915,659774,43910
181422,901928,58574
181428,679557,32701
181540,895436,70636
182541,1059580,33281
182563,546529,41607
183059,728038,53585
183508,610858,51349
183611,773956,54475
183664,1051778,62587
183753,1683228,64262
183851,1273477,75491
184269,1362745,52054
184580,742428,50861
184963,1995202,79127
185165,566076,48076
185272,611242,48798
185762,1865211,64101
186642,1954126,73774
187387,1417614,49349
187872,1150989,75156
188045,1746761,66324
188091,645998,43262
188416,1821551,67639
188586,2456412,88586
189080,773471,44454
189191,1481289,60033
189450,1091214,60690
189453,887761,60958
189491,719792,40807
190624,1322655,57087
190662,526618,40972
190710,1090889,74097
190892,728644,42929
190894,1630292,90894
190987,1176115,70892
193421,1862013,93421
194130,1132317,80039
194365,910849,64309
194447,1877587,83934
194614,978167,68670
195106,805246,45958
195122,612444,46888
195486,834092,52634
195578,706624,58147
195870,1002486,69195
195963,836393,68094
196569,1548486,68594
196615,869893,49114
196828,999383,61917
197051,870134,70657
197729,1757987,88428
198020,1282648,82132
198313,1374537,67262
198396,804361,62683
198918,1839193,65590
199783,1119600,79575
200796,1096012,67999
200839,2890668,95671
201008,784802,66488
201055,1119616,72481
201664,1087637,60062
201893,2438338,84463
202111,1700261,99440
202702,1843859,102702
202762,1151927,80475
203070,1151536,90361
203134,1361916,84048
203338,1156268,57328
203678,1341589,70311
203820,1561183,80713
204184,1019655,67335
204485,1889305,95584
204774,1533544,79145
204972,2135493,80986
204979,966983,67168
205058,1164613,73544
205070,845521,67371
205116,1880328,86889
205251,791650,61495
206095,1072888,68950
206402,1907434,92791
206433,1605081,96681
206437,1620820,86587
206442,1182384,83557
206479,865154,65275
206607,957238,57987
206824,1008312,82983
207092,950204,61473
207747,1446268,92775
207750,1497060,89772
207761,933024,67348
208107,1339045,80135
208456,963075,77448
208805,1585446,71917
208857,990975,74086
209116,826640,62160
209314,1376113,66610
209430,1395112,92329
209450,1526240,80580
210097,1264871,88748
210315,1258857,94800
210592,903451,70747
210720,1248057,67569
211021,1010412,65504
211266,1917507,106250
211724,1850759,103372
211737,1608912,80411
212067,1973571,112067
212198,1196837,86394
212489,1602065,92693
212502,1377377,86345
212763,1318112,85367
213038,1108352,81428
213199,1657609,70299
213464,1746257,110135
213539,1068295,64146
213541,1750880,98980
213678,1702905,95939
214058,1442491,68495
214061,909149,75138
214390,1202115,89635
214839,1591815,101720
215116,1823382,112141
215508,1227133,83031
215533,1400704,85604
215825,1295527,78986
216304,1117981,73226
216656,966775,78571
217532,1373852,98555
217701,1335515,95122
217808,931669,69442
217975,1254204,87300
219704,1968856,119704
220285,1745132,99330
220367,1678978,98055
220720,1535018,87622
221752,1316234,83210
222128,1426442,93668
222306,1365803,105037
222381,1676107,104523
222609,1204906,83272
222704,1022024,76930
222739,1533565,106942
222875,1639961,109278
223045,1255760,96661
223426,1451045,99581
223558,1399083,102252
223862,1537468,88899
225522,3042265,108560
225529,1696306,89644
225850,1666814,83586
226239,1959271,96427
226290,1942081,95710
226438,1793916,114136
226558,1527193,98124
226980,1465056,78894
227014,1871760,118730
227380,1157328,84948
227704,1706137,108087
227783,1260712,94930
228282,1968481,122776
228505,1402912,101344
229355,1944504,121245
229423,1176139,89935
231239,2679223,131239
231941,1822407,122977
232917,3125379,132917
233007,2817202,130337
233101,1464973,91427
233106,2783421,133106
233460,1324503,96976
233870,2089648,127592
233897,3373454,101329
234666,1347324,89604
234885,1441543,93069
234994,1172763,94681
235178,1956202,123948
235378,1365663,97127
235663,1979931,86208
235863,1341585,90279
236813,1665915,102942
237025,2296280,114574
237125,1901990,120303
237137,1741955,111360
237542,1771222,121353
237812,1525178,88899
239330,2611156,111708
239369,1969507,111617
239406,1716569,104634
239639,1928014,92313
