CompletionTime_us,FlowSize_B,FCT_us
102553,13286,339
102568,24686,809
102641,594,61
102666,65552,837
102712,63690,591
102716,78088,570
102735,10264,367
102754,2811,65
102777,208536,2394
102779,31768,1242
102785,71597,180
102825,47507,777
102885,69399,756
102922,466,268
103065,33867,920
103148,8586,396
103205,531442,593
103277,66143,1330
103401,42979,654
103412,25578,113
103481,52856,1000
103518,3965725,3518
103539,160900,1870
103581,26550,817
103585,78565,3084
103631,56266,1392
103640,294,346
103645,125662,986
103698,60908,172
103725,68665,1802
103761,171326,3350
103799,397905,458
103945,6681,416
103951,26816,915
103959,48640,1824
104001,62667,1015
104044,13503,499
104109,141323,1109
104126,77543,1362
104162,163,350
104220,44770,658
104359,22335,851
104476,2769,360
104546,157413,4536
104559,195169,1970
104572,47679,1362
104597,57939,630
104605,30474,618
104667,13411,72
104671,12849,74
104703,1079782,3404
104718,1032,427
104826,28535,1289
104862,27874,1116
104864,4204407,3675
104905,1075073,1055
104907,104350,1474
104912,15507,760
104923,69628,169
104962,10025,303
104969,139214,243
105000,1077,376
105021,174264,2615
105029,28807,541
105079,1825,191
105094,8699,772
105123,70831,985
105157,20099,671
105223,36988,884
105279,5615,521
105356,169003,4664
105367,14775,391
105388,35499,122
105389,24036,848
105423,2277,430
105469,11133,633
105509,1916,301
105567,358552,5567
105582,20819,566
105630,190465,1008
105636,208386,1512
105653,1227,477
105679,1125517,1065
105707,879,61
105714,82662,3061
105749,21754,927
105845,18709,497
105852,56010,1933
105895,129462,3113
105921,18360,527
105994,5944,544
106065,77564,181
106114,54594,1065
106114,35336,697
106126,231194,336
106162,170531,6162
106164,3858,64
106200,692459,4830
106247,22730,112
106252,72649,2438
106254,79129,1066
106434,37499,1013
106461,77184,2759
106474,18350,108
106566,64128,1167
106576,10199,327
106642,31331,1152
106731,24772,755
106769,35087,592
106914,7247,314
106924,60861,1021
107159,20173,687
107173,78524,2838
107215,22260,594
107301,67055,1775
107321,24766,903
107360,71337,2680
107477,195434,5120
107719,74961,3229
107903,23174,1068
107982,1725942,1652
107997,5358,292
108001,17597,777
108002,127338,2027
108027,7401,605
108035,894306,1266
108050,3911,586
108082,9370,367
108083,8908,460
108187,167923,3636
108203,3128,639
108218,4391,592
108320,33906,1535
108403,21620,632
108444,106725,200
108458,48851,1163
108767,33253,982
108842,4287,614
108870,23359,641
108917,76805,5139
108938,2180,63
108959,308,549
108965,1893,491
108969,24078,741
109056,6444,436
109063,24657,877
109087,62929,2202
109182,1471171,1387
109208,63223,982
109239,79757,236
109291,46989,1146
109340,8972,423
109350,65928,856
109409,37240,125
109463,48598,2613
109598,1831,533
109676,36720,1141
109732,2456,465
109787,192974,8024
109863,38337,741
110009,2959,433
110026,39526,127
110055,46770,3281
110062,27814,976
110126,24172,669
110138,76172,1535
110213,22222,110
110410,69090,993
110419,100340,4610
110420,69892,1338
110454,17818,887
110459,15833,809
110476,15532,728
110589,398602,10589
110599,18983,733
110729,9958,384
110750,528372,10750
110769,62664,194
110777,18501,1011
110781,51359,3162
110909,140980,1172
110936,26445,846
110947,49240,3125
110968,7607,323
110989,1138106,1126
111012,34223,1250
111072,1158511,11072
111114,32729,130
111119,62520,2859
111160,91286,3926
111207,8737,498
111216,31314,643
111243,6777,67
111245,1444,498
111251,52000,2392
111402,3071996,2873
111443,7958,480
111449,175411,2946
111488,24722,790
111531,27629,650
111540,2566,63
111553,61045,986
111553,581003,11553
111595,77712,1282
111600,34260,1156
111681,940304,4839
111729,29680,665
111747,52562,1013
111837,63231,1266
111844,7766,416
111993,23533,718
112002,39567,1311
112003,38507,710
112022,48800,1465
112034,11055,512
112101,24677,772
112116,23763,891
112281,11488,479
112366,816333,12366
112389,49708,1033
112407,54420,1922
112464,43864,1146
112481,4394,65
112506,884393,7054
112516,2817,63
112520,42596,894
112529,8151,432
112567,14360,318
112604,66317,1442
112621,26271,793
112623,79488,2785
112657,22022,747
112667,17080,855
112743,68233,2993
112798,1268,457
112814,29201,602
112825,26376,1002
112855,22159,898
112855,23851,673
112872,31010,965
112874,747808,10592
112902,21749,612
112911,210057,6208
112944,39239,1076
113020,77374,2272
113041,480480,13041
113083,47109,1012
113196,3649,405
113248,5668,333
113251,12908,556
113274,24159,547
113283,321577,408
113303,20504,502
113363,3700,338
113408,54993,994
113418,2603,312
113520,442879,7460
113554,14726,642
113556,24512,113
113656,1019235,1048
113662,7825,405
113683,129566,228
113697,38887,689
113702,53713,1094
113739,12346,476
113750,6868,67
113757,48668,852
113797,18303,621
113963,6129,421
114001,1884,433
114012,45993,2154
114023,3213,509
114101,134009,223
114112,60329,1093
114154,2528,497
114229,65185,2020
114250,109690,1399
114267,31741,988
114312,24681,762
114367,9204,521
114371,54164,2207
114385,163119,7755
114387,14728,828
114436,18414,802
114497,61230,3708
114514,161285,256
114516,65196,1281
114615,1781400,1797
114667,19009,107
114781,23416,733
114802,154116,6132
114807,17236,859
114880,684207,14724
114907,1013480,14907
114925,141432,5254
114947,875527,12723
115086,23537,555
115086,30883,996
115089,27545,1486
115090,8894,509
115092,15751,790
115154,315852,392
115241,4118,673
115247,183242,4772
115318,363734,417
115343,23630,1061
115387,4139,469
115402,25642,899
115428,70007,1388
115438,31267,1121
115467,24844,995
115473,2900749,2679
115502,9612,667
115663,78576,176
115750,77027,851
115800,323426,2625
115835,53195,154
115864,9992,534
115865,5014,568
115886,41063,2199
115895,35843,1630
115964,180688,2401
116034,58152,158
116049,9069,389
116157,49969,817
116193,786853,16193
116198,959132,16198
116238,2605,426
116258,19791,779
116299,22004,399
116327,18022,739
116396,47722,149
116415,72820,1908
116424,780873,11823
116476,5539,472
116482,66535,3804
116507,28464,980
116518,3749,706
116556,8073,384
116570,9044,408
116582,176398,5699
116630,22668,709
116693,34525,123
116706,38021,1374
116731,39945,856
116736,36393,1674
116877,7887,463
116898,296519,11788
116921,41218,2075
116952,5268,275
117007,545182,620
117033,27837,544
117080,29786,897
117115,2918,519
117119,16093,824
117145,161670,5115
117211,68573,1058
117229,20348,739
117392,336,604
117405,5018,427
117428,54506,1123
117472,81852,936
117587,245515,4563
117596,24459,929
117874,55556,2134
117888,19753,900
117908,12670,504
117949,9269,805
117983,24467,951
118010,58808,3468
118036,2324,63
118122,23808,875
118143,164968,7187
118167,177878,1615
118195,16516,880
118267,31500,839
118291,40620,1497
118297,25800,802
118373,985092,13632
118444,48343,2809
118506,686199,14724
118560,3681,493
118576,123573,4956
118652,72696,4007
118745,29732,980
118816,43676,898
118859,225789,558
118872,21415,792
118875,59030,1316
118910,71944,1281
118947,4109,499
118974,2500,309
119022,686904,15713
119056,24205,760
119125,7396,447
119177,11821,389
119199,66082,1194
119217,313793,5947
119318,4711,70
119327,20576963,18054
119366,66943,1431
119368,10813,592
119378,876364,11697
119409,2339,447
119432,1693,386
119447,9188,474
119470,6057,658
119532,43907,1115
119690,19812,624
119741,8759,607
119749,41234,765
119750,8102,545
119901,77936,2221
119938,66833,3169
119988,44021,1034
120022,1206532,20022
120090,29148,771
120136,119599,4376
120273,2032,642
120273,14105,300
120448,7496,691
120497,580315,16483
120535,46988,1250
120554,2250,591
120599,3775,531
120612,767193,15258
120677,41809,297
120680,35878,626
120716,25510,1000
120739,359,509
120763,42052,2013
120785,86084,1960
120839,6839,67
120890,51870,1681
120911,7526867,6841
120952,25334,697
121040,8522,444
121071,5867,475
121138,76779,5694
121166,78213,1927
121192,40419,1937
121221,5554,459
121387,176614,5405
121408,38343,650
121454,22341,938
121509,71275,3575
121598,4187,494
121613,357,721
121688,11510,71
121746,8712,610
121758,165224,7505
121853,28213,1001
121934,359691,15081
121976,68866,180
122071,95353,6505
122086,21217,826
122138,65538,169
122149,15655,104
122171,6136,588
122218,28313,985
122298,15252,1307
122324,1582479,1515
122327,1861912,6497
122360,46705,1598
122405,788222,4228
122445,22645,831
122467,5931,833
122480,58671,3089
122540,544394,19013
122661,5912,66
122697,34416,1790
122702,55976,1195
122778,56086,1513
122854,492296,14140
122923,6118,538
122938,20773,940
122947,120529,5550
122967,45411,1016
123024,148884,7419
123096,1928650,1820
123176,4094,528
123200,51174,2739
123221,56316,993
123263,36681,1581
123282,4691172,4741
123360,22493,691
123415,44625,3356
123417,55649,3281
123432,28720,1409
123472,76941,4584
123473,63435,4346
123497,23244,924
123607,25473,1016
123631,2240,475
123648,5954,537
123653,1150,481
123672,13234,552
123743,5751,564
123766,61059,3214
123770,18908,813
123783,75937,2851
123833,39842,614
123843,3020,690
123874,40382,708
123904,4051738,3620
124025,4165,618
124032,7108,515
124045,28036,665
124063,20542,589
124159,42635,2703
124204,28765,810
124218,8029,493
124302,7454,522
124352,1385805,23858
124381,37330,760
124421,23780,913
124579,55979,1634
124626,1329291,14736
124629,4792,65
124693,29475,746
124754,9223,580
124770,27025,1036
124828,53862,3560
124992,18047552,17104
125032,758785,21429
125043,338223,14195
125062,49327,3206
125064,20694,934
125113,166586,7803
125175,111203,1534
125234,38672,877
125260,59220,1447
125261,220962,9269
125296,35230,816
125299,4911,546
125320,15328,982
125330,9284,544
125359,30302,118
125409,40993,609
125459,4885,539
125496,195368,1689
125499,71693,417
125524,5604,469
125530,97743,5382
125547,22394,871
125579,8252,339
125608,2275473,2420
125617,74658,6843
125678,31271,1065
125682,187320,6951
125726,42500,1909
125778,37490,1803
125832,17981,734
125862,34824,1351
125865,73042,1062
125869,61609,3185
125923,60112,1203
125935,139295,236
125946,26137,1035
125965,225136,6336
126009,15101,648
126057,22871,894
126118,11930,473
126178,3180,652
126222,27762,678
126276,127694,231
126287,3599,64
126295,56582,1308
126299,6547,336
126301,15164,985
126323,5764,479
126420,70891,3542
126434,103331,5592
126451,44390,1428
126466,5691,68
126502,22252,1078
126556,26684,1045
126591,21593,947
126609,1469,583
126646,63175,1972
126653,78381,528
126686,29138,1126
126705,11582,567
126907,2582890,3081
126935,79709,2071
126970,69086,1211
126978,27183205,26978
126996,54509,1376
127026,833426,17845
127038,45816,1291
127094,79910,2422
127097,770344,23709
127124,9723,424
127178,75981,1131
127181,41684,649
127216,166907,7947
127243,2689,451
127296,35489,672
127305,11286,512
127450,71551,5051
127486,1569,597
127499,4429,66
127527,1515982,1578
127785,25958,1051
128033,71891,1820
128069,27577,902
128098,1685,743
128147,53113,1317
128161,1656911,2133
128169,1176,563
128196,33343,1480
128317,1867545,5762
128339,4019,64
128340,45876,1285
128346,8551,571
128360,60418,2414
128442,5207,580
128469,2889835,2768
128547,119051,8108
128581,22118,889
128596,1517406,2730
128622,48343,1302
128698,118143,5406
128758,10694,518
128777,14166,372
128833,951,769
128894,70596,1510
128920,3905,426
129009,16219,1207
129022,2456412,29022
129037,147679,3665
129060,1298,344
129147,36543,143
129163,574,61
129178,3166,628
129193,23445,1311
129234,49819,2806
129254,18360,1036
129261,25726,120
129275,5760,357
129322,7885,651
129330,51935,2898
129356,946453,24124
129377,46815,3091
129379,1300796,1256
129390,26133,1083
129531,20263,913
129601,9949,729
129665,19392,271
129670,11272,71
129670,29932,284
129677,141114,2102
129788,1285987,1279
129832,439298,17361
129859,62635,2921
129869,25799,1120
129953,1464654,1475
129977,741,369
130005,51465,3589
130028,1415,475
130034,77323,4174
130048,63839,3741
130066,14072601,12682
130125,9704,932
130131,50453,1042
130133,61681,2068
130171,125921,7202
130216,145614,2008
130226,9802,399
130244,49678,1528
130245,148177,2393
130248,730166,831
130318,27912,1161
130359,126115,223
130416,68361,4617
130533,9830996,8898
130581,1250270,1353
130618,78854,3573
130657,5312,630
130690,512095,21882
130757,57479,2414
130791,5976,483
130811,23049,1046
130812,24149,1113
130913,670897,692
130918,50706,3015
130931,73829,1390
131055,2302,511
131113,9662,595
131170,77956,1330
131189,22981,970
131236,71150,1470
131307,41154,1815
131344,120438,8826
131440,35725,1044
131442,46110,149
131482,31085,768
131496,345366,16138
131541,43611,2516
131695,43249,1393
131768,5405,457
131800,1934,676
131883,180071,269
131893,25741,913
131946,1767,574
132011,1424393,29500
132096,97441,4240
132174,5272,615
132187,848129,32187
132198,3730107,3792
132251,35504,913
132305,47627,1473
132370,2676,471
132462,54744,1235
132466,72591,1723
132492,25575,1170
132508,27308,1429
132561,5321,642
132650,2368,610
132680,7586,590
132785,64021,4521
132844,4850,654
132865,25491,946
132882,3992,624
132903,729114,1222
132936,36590,1132
132987,6415,503
132993,41314,2641
133012,59130,159
133059,75067,5863
133070,1767949,1994
133093,18473,1005
133096,67713,166
133100,9722,643
133107,10829,547
133118,74000,2135
133129,30094,1154
133170,16257,787
133213,6179,626
133230,6358,66
133244,8692,69
133398,31649,726
133425,46967,2179
133446,79231,3748
133498,46375,2530
133512,67500,1055
133609,63007,1539
133667,26744,1377
133671,63212,162
133676,121154,6818
133695,42541,2354
133708,4325,800
133743,76174,1144
133785,24860,1253
133823,15130,704
133835,44725,1296
133905,289,519
133924,1396,528
133940,1579,846
133981,1007495,28224
133983,73623,3720
134038,103033,5416
134069,923,309
134129,76160,2976
134200,16187,1248
134230,60277,2681
134231,434677,30426
134246,34110,1319
134272,49002,3029
134289,434914,24424
134327,374,650
134329,38438,1894
134342,63903,958
134381,45851,2572
134409,1357443,1335
134430,23413,1057
134452,14667,910
134458,66369,1416
134462,25122,736
134494,12460,600
134503,7337,490
134519,1208833,33024
134523,21304,897
134524,4787269,4371
134573,36967,1041
134589,12307,649
134592,3831,388
134596,14964,648
134643,6602,422
134765,7694,428
134791,21989,112
134846,7892,893
134895,4086,64
134896,7545,67
134910,115,60
134924,7883,352
134938,18669,885
134942,877156,26498
134988,28413,1169
135030,41831,2403
135032,21436,1106
135057,23847,828
135080,167585,7372
135098,2309,63
135129,1736963,1636
135152,52426,4841
135167,33295,763
135194,151818,248
135206,114017,1330
135237,23319,1239
135241,67580,1717
135296,45985,1543
135351,72601,947
135388,10873,560
135407,36419,902
135507,20698,852
135509,70833,3359
135565,6338,66
135582,34641,949
135617,5744,387
135719,54865,1064
135736,1995202,29901
135804,44083,1265
135862,605310,24209
135886,9342,586
135891,880228,882
135984,26036,1037
136015,199695,21266
136107,7423,524
136152,55049,1304
136156,66520,1088
136158,28812,1307
136207,58284,1107
136270,271231,16474
136308,152980,9999
136478,2441,532
136496,5038804,4506
136513,3119,452
136522,22747,880
136543,85601,3643
136635,1589354,34737
136671,54203,5218
136693,31645,118
136750,3741,537
136821,17316,910
136895,49461,1138
136908,840694,935
136927,24814,1033
136932,48927,300
137025,146125,1951
137086,530,505
137094,9892,494
137115,2759495,2545
137118,51479,2084
137165,1254,472
137199,28622,1157
137248,73285,908
137270,20559,982
137270,203817,8549
137303,6762,638
137332,2909,382
137345,3813,449
137362,68903,1762
137372,978,600
137386,6072,391
137407,19952,772
137419,54147,1742
137447,246123,22805
137482,8275,548
137571,23503,111
137576,2401,402
137592,12488,812
137592,25443,1261
137654,23631,697
137718,26968,769
137766,5175,658
137766,29311,782
137796,44194,2481
137879,25722,1121
138123,303270,2651
138128,11104,502
138229,541106,27315
138287,11582,607
138294,21477,109
138534,17409,1006
138535,20965,932
138536,68778,1415
138598,16581,967
138603,55020,1348
138610,41805,1702
138631,52065,2533
138697,685,647
138709,168446,8958
138721,149450,2227
138753,134678,8272
138767,73313,3984
138805,7162,468
138821,16737,1012
138879,55938,1496
138899,4266,618
138913,8644,518
138916,20789,1020
138931,3036,392
138941,7231,517
138983,13621029,12246
138991,67481,1380
139004,5180,389
139026,27941,870
139067,132928,230
139104,19549,904
139124,251755,13532
139141,34125,928
139166,27251,887
139172,197524,9214
139206,9315,69
139210,40484,2094
139250,23231,1362
139252,42332,1031
139253,4948,613
139256,120105,4827
139257,66904,1333
139325,1253,417
139393,644908,24657
139417,7528,743
139432,40839,1714
139437,11539,466
139462,1836,446
139524,68244,1238
139543,107076,1573
139596,49179,962
139646,26846,1597
139649,31303,908
139676,6796,433
139719,44572,1227
139723,7355542,7046
139730,2296,602
139743,238567,323
139753,40054,1658
139758,3719,496
139811,4310,629
139817,73501,3863
139831,29828,1430
139898,25526,927
139997,23841,111
140017,63891,2138
140017,21457,1063
140029,4020,465
140073,26538,702
140077,7174,318
140182,72275,3715
140183,21845,110
140208,26031,822
140214,14582,392
140320,5749,506
140321,28096,564
140345,2037,795
140352,78096,2422
140375,24136,809
140410,20155,1308
140418,60838,4703
140446,24287,863
140453,5368235,17766
140487,7334,67
140572,1463,552
140751,805128,808
140762,23821,1268
140763,45675,1392
140802,23426,965
140833,53467,1909
140843,26595,115
140852,1956,540
140865,2945,684
140888,31186,967
140911,50842,1208
140938,11500,464
140981,48963,2559
140992,1042448,40992
141003,44013,145
141004,39618,2313
141014,51899,1282
141056,70344,3508
141062,29525,840
141088,147819,10042
141133,1082580,41133
141139,72679,2442
141236,1981,63
141330,401,559
141391,398245,23175
141406,1217,497
141412,51575,1404
141470,346074,414
141533,3491,64
141534,115,477
141536,74468,1107
141601,44750,2563
141623,2738,661
141675,53213,1570
141841,10829,692
141848,57535,1290
141908,48016,1328
142013,21913,793
142039,42141,128
142056,94909,6041
142073,24662,982
142157,73222,4929
142202,31590,1213
142246,1088087,1075
142248,5768,403
142380,32354,1311
142439,13631543,16597
142489,16785,105
142505,61246,1181
142610,15533,907
142645,175944,21570
142649,7331,508
142693,51728,4355
142693,34722,1722
142714,34304,1832
142728,79256,2226
142750,126875,5493
142899,23332,765
142912,1233315,1221
143099,38821,907
143193,38,464
143210,41405,1656
143299,100,544
143308,45714,2595
143355,73677,1216
143389,67573,179
143410,9701,166
143502,1414798,1369
143647,224,660
143671,179862,12875
143694,4866,65
143703,837,707
143793,1090066,1086
143812,206642,2351
143861,52954,1412
143931,6123,751
143962,62969,1854
143964,1605081,34211
143987,5144,683
143992,9987,649
144002,39694,130
144050,33612,1078
144055,23520,1239
144057,29568,116
144200,2465,561
144248,379274,14789
144271,99977,6339
144435,38557,2117
144456,51047,2930
144468,9257,433
144488,47254,1554
144506,45264,1311
144522,23329,859
144580,67554,1394
144625,1486,660
144639,77120,4676
144664,5240,568
144736,7830866,6898
144918,50878,1548
144982,79588,1329
145062,70700,4360
145127,24690,871
145170,8397,670
145174,25231,987
145314,71839,4591
145338,8326,69
145436,8213,720
145473,12590,454
145478,28113,1345
145482,27251,1421
145492,8356,815
145495,4049,670
145586,60965,2306
145634,23540911,27970
145650,21842,968
145670,50853,4071
145771,38386,748
145781,43336,912
146061,56109,156
146081,3879,551
146097,35089,799
146133,9545918,8576
146209,52708,1879
146269,70699,4951
146287,174187,256
146390,6325,679
146392,13305,465
146458,204207,4695
146478,35480,1726
146511,168064,15573
146585,2024,425
146598,6172,442
146666,6183,608
146716,3068,596
146724,174138,12724
146754,56508,2318
146755,2144,66
146798,31817,1247
146883,14365,710
146927,549,610
146979,44501,1823
147051,2386460,5645
147126,5496,68
147186,61516,2884
147189,224,684
147222,28646,762
147255,1462,552
147291,192061,10185
147305,15528,855
147378,1319606,1552
147407,32547,883
147421,32564,1364
147456,25885,113
147625,36555,128
147651,132368,1806
147753,6910,368
147802,529957,26052
147837,3101792,2859
147840,560199,42514
147878,380328,452
147979,35407,121
147988,70304,3861
148013,33738,803
148038,824647,831
148119,1282648,32231
148122,62137,1587
148127,531179,13224
148129,6032,66
148183,16799,135
148205,5980,444
148241,207080,13485
148292,38504,844
148302,37247,1133
148317,58056,159
148350,262741,16628
148369,9999,528
148417,91355,11163
148421,29482,1495
148448,14790,976
148521,198625,290
148551,14132,483
148552,10942,70
148577,1965,591
148579,37321,123
148589,16024,1068
148617,59766,162
148636,90642,4517
148656,47906,1170
148690,155636,16267
148693,7706384,9315
148715,9306,675
148723,49584,2224
148747,4639726,4330
148770,9822,620
148821,106089,7839
148902,1615,635
148946,8211,784
148973,23293,975
148992,25278,964
149053,101678,195
149077,604,475
149084,61403,3396
149128,657921,704
149158,24616,990
149212,2755,563
149214,207,660
149259,20957,1177
149272,4219,64
149357,7232,496
149521,65551,1478
149584,90258,3480
149585,25151,1042
149605,9281,71
149657,7235,547
149701,20482,945
149744,45423,147
149827,3153,619
149841,29331,864
149860,76628,2018
149893,34474,993
149930,29264,1362
149964,14347,656
150014,72747,176
150022,6055,712
150027,50634,1350
150034,28405,1287
150092,58540,158
150113,125784,2024
150116,7878,559
150148,38570,843
150150,47046,2109
150170,8119,380
150172,5652,528
150224,45760,1371
150271,25973,749
150313,46870,3533
150333,2115,689
150351,6845,540
150360,10607,541
150530,11734,552
150585,183757,3578
150602,9004613,8661
150778,306760,9941
150903,35434,911
150941,56174,3458
150963,62446,1402
151149,789152,26451
151294,46355,1348
151362,1952651,1829
151441,76716,3163
151686,12144143,11707
151688,148712,1855
151698,68712,2923
152054,59469,2192
152187,134202,6725
152353,67917,2652
152444,1117849,52068
152640,277815,23029
152732,882183,34751
152795,458043,31212
152810,72525,4891
152868,135605,8961
152919,197726,13263
153440,453813,23628
153519,70918,6982
153547,97497,7793
153851,395427,13120
155203,837102,54971
155694,519624,23882
155764,156837,7822
155845,726546,25484
155882,101974,9258
155914,8459900,7485
156297,146866,11702
156886,6274193,9084
156963,176659,9230
157135,610858,24977
157979,168588,12519
158025,358200,8633
158178,571022,20709
158443,154430,14865
158517,485965,30266
158645,171907,11273
159080,628559,29630
159102,440223,16829
159328,1630292,59328
159488,744537,39252
159581,327554,25246
159894,334773,26948
160386,1143130,39411
160391,1187191,46229
160450,396882,30029
161683,449044,27268
162385,492791,37015
162584,136721,16053
162614,433534,21775
162815,1862013,62815
163086,594665,24716
163146,213938,13434
163690,1208575,63690
164602,918703,57423
164772,377313,21439
164977,432133,32770
165469,690430,36146
165549,397003,22708
165925,358235,28429
166249,338750,28128
166687,534345,26835
166957,1377377,40801
167058,365524,20469
167114,789255,51968
167192,706624,29761
167451,2290367,65461
168497,1201793,68497
168612,395343,22862
170565,1008312,46724
170684,688350,40993
171079,1162468,68706
171570,28975922,26207
171571,508459,49083
172211,274338,23554
172606,679557,23880
173186,1683228,53695
174392,1273477,66032
174760,571234,41193
175265,612444,27031
175464,1823382,72490
175547,603720,43823
175586,1877587,65072
175651,1150989,62935
175690,891842,61035
175855,773471,31229
175905,1056596,73801
176649,836393,48780
177370,545168,28035
177669,695363,51787
178510,845521,40812
179110,1059580,29850
179207,995624,43893
179540,464337,39250
179552,1548486,51578
179943,1101045,68104
180044,719792,31360
180150,659774,43145
180216,728038,50742
180533,640275,46478
180734,1089169,70877
180738,804361,45025
180938,778765,43728
181273,1417614,43235
181583,805773,69179
181692,469878,40917
182573,887761,54078
182588,708816,54613
183217,1821551,62440
183262,932822,69740
183567,1362745,51353
184017,999383,49106
184050,1090889,67438
184055,1655992,78234
184223,1954126,71355
184287,1399083,62981
184490,1227133,52013
184523,1374537,53472
184913,773956,55776
185301,901928,62452
185432,1865211,63770
185658,566076,48570
185868,622947,46356
185975,1251213,78320
186024,1094999,59213
186277,870134,59884
186300,587993,54030
186502,990267,66382
187040,405377,45040
187274,865154,46070
187426,1481289,58267
187540,544038,47994
187881,1119600,67673
188085,546529,47129
188794,611242,52320
188913,1151927,66625
189089,1051778,68013
189248,1087637,47646
189623,1096012,56826
189787,978167,63842
189932,1761300,89737
190413,1117981,47334
190506,645998,45678
190560,1119616,61985
190854,1526240,61985
190888,834092,48036
191071,742428,57352
191403,1395112,74302
191672,805246,42524
192488,538808,64678
192744,910849,62688
192781,1068295,43388
193496,933024,53083
194344,508090,53794
194837,898103,84414
195171,339087,52254
196905,635629,69053
197007,526618,47318
197067,543750,60075
197137,1533544,71509
197633,1228012,97633
198580,728644,50617
198949,1628667,52002
199302,869893,51800
200619,1585446,63731
200985,1156268,54975
201027,1182384,78141
201183,1376113,58479
201458,1907434,87846
202005,966775,63920
202091,2135493,78105
203434,1746257,100106
203796,1322655,70260
204449,1839193,71120
204528,1176115,84433
204548,2890668,99380
204884,1400704,74954
205989,1339045,78017
206312,1108352,74702
206594,1465056,58508
206660,1850759,98308
207199,1889305,98298
207311,931669,58945
207973,1750880,93412
207979,1295527,71140
208405,1565236,66546
208498,2438338,91067
208675,1258857,93160
208764,1442491,63201
209026,1746761,87305
209054,1497060,91076
209280,1172763,68966
209485,1771222,93297
209519,1446268,94547
209810,1022024,64036
210001,1264871,88653
210020,1164613,78505
210327,1255760,83942
210396,1365803,93127
210981,1441543,69165
211582,1316234,73040
212058,2138551,103598
212245,1019655,75396
212673,950204,67054
212808,957238,64188
212956,1002486,86281
213508,826640,66552
214094,1248057,70944
214166,1335515,91586
214229,1318112,86832
214232,1202115,89476
214338,3042265,97376
214421,1943940,91216
214746,1702905,97007
214768,1757987,105467
215254,1917507,110239
215349,1822507,102203
216113,1196837,90309
216180,1676107,98322
217242,1072888,80098
217686,2559616,113331
217843,1657609,74943
217962,1157328,75530
218332,990975,83562
218641,2679223,118641
218736,1010412,73219
219078,2089648,112801
219183,1361916,100098
219256,3373454,86688
219477,1091214,90717
219589,1976406,101347
219726,1426442,91265
220561,1608912,89235
221103,1968481,115597
221147,963075,90139
221315,1880328,103088
221437,1347324,76375
221743,1451045,97898
222460,895436,111557
222632,1745132,101677
222962,1602065,103166
223182,1901990,106360
223208,1944504,115097
223749,1525178,74836
224091,1843859,124091
224462,1341589,91095
225016,1885582,103685
225376,1464973,83702
225397,1537468,90435
225639,3350633,100354
225665,1535018,92566
225878,1341585,80294
226487,1254204,95812
227251,1132317,113160
227330,1969507,99579
227672,2199142,96768
228470,1716569,93698
229117,1324503,92633
229242,2611156,101620
229399,1706137,109781
229478,1696306,93593
229826,1204906,90489
229912,1373852,110935
230050,1620820,110201
230570,4405367,128659
230660,1591815,117542
231627,1979931,82172
231736,2146350,128054
231737,2329623,128323
231893,1639961,118297
