CompletionTime_us,FlowSize_B,FCT_us
102391,194032,2391
102425,65552,596
102463,42414,134
102476,13286,262
102504,712,272
102518,66143,570
102558,10264,191
102581,47507,532
102588,2587304,2444
102640,33867,495
102641,594,61
102655,55664,1118
102658,69399,528
102667,63690,547
102739,196637,2739
102753,2811,63
102796,71597,191
102905,466,251
102911,52856,430
102934,78088,788
102938,56266,699
103004,8586,252
103028,48640,893
103108,26550,345
103163,42979,416
103177,157413,3167
103263,82662,610
103281,531442,668
103413,170531,3413
103421,25578,121
103443,26816,407
103459,77543,694
103525,3965725,3525
103555,68665,1633
103571,125662,912
103575,294,282
103687,60908,161
103722,47679,512
103770,6681,241
103791,13503,246
103831,397905,490
103915,28535,377
103941,22335,433
104091,163,279
104117,44770,555
104138,27874,393
104151,195169,1562
104182,160900,2513
104311,129462,1529
104332,30474,345
104342,2769,225
104455,77184,754
104510,62667,1524
104513,358552,4513
104534,1032,243
104534,15507,382
104618,8699,296
104667,13411,72
104669,12849,72
104674,70831,536
104761,56010,843
104814,10025,155
104864,1077,240
104914,20099,428
104924,69628,170
104936,1075073,1086
104949,4204407,3761
104961,139214,236
104980,28807,492
104998,5615,240
105003,24036,462
105157,36988,818
105163,398602,5163
105193,1825,305
105210,57939,1243
105220,11133,384
105274,21754,453
105325,20819,309
105344,195434,2987
105350,2277,357
105374,14775,398
105391,35499,125
105423,1227,247
105456,1916,248
105468,72649,1654
105625,104350,2191
105645,54594,596
105660,74961,1170
105693,5944,244
105699,18709,351
105705,1125517,1091
105707,879,62
105793,786853,5793
105812,76805,2034
105814,18360,420
105914,31331,424
105941,78524,1606
105972,480480,5972
105976,141323,2975
106059,77564,175
106101,231194,312
106126,37499,705
106165,3858,65
106211,581003,6211
106245,22730,110
106342,35336,925
106384,24772,407
106385,167923,1834
106467,192974,4704
106474,18350,108
106546,10199,296
106830,35087,654
106847,7247,247
106863,24766,444
106919,79129,1731
106976,528372,6976
106988,22260,366
107059,20173,588
107135,64128,1737
107186,60861,1283
107221,23174,386
107249,71337,2569
107278,67055,1752
107500,46770,726
107708,7401,286
107734,17597,509
107749,3911,284
107773,33906,988
107820,3128,255
107852,48598,1002
107884,8908,261
107898,894306,1129
107928,4391,302
107930,5358,225
107961,9370,246
107972,48851,677
108054,174264,5649
108234,21620,463
108239,1725942,1908
108418,190465,3796
108443,106725,199
108511,33253,727
108560,4287,332
108657,24078,429
108659,100340,2850
108717,23359,488
108732,308,322
108753,24657,567
108795,46989,649
108827,62929,1942
108833,1893,358
108863,51359,1244
108938,2180,63
108946,6444,326
109040,36720,505
109150,8972,233
109219,1471171,1423
109236,79757,233
109379,1831,315
109408,37240,124
109541,2456,274
109553,65928,1059
109615,27814,530
109730,62520,1470
109836,69892,754
109836,38337,714
109874,2959,298
109895,24172,439
109899,49240,2076
109929,63223,1703
110023,39526,125
110031,686904,6722
110105,17818,537
110114,15833,463
110123,69090,706
110211,52000,1352
110215,22222,112
110254,127338,4280
110258,15532,511
110294,91286,3060
110320,684207,10164
110326,18501,560
110361,208386,6237
110372,1158511,10372
110387,18983,521
110435,76172,1833
110523,34223,761
110678,9958,334
110704,26445,614
110787,62664,212
110873,68233,1123
110950,7607,305
111054,8737,345
111060,34260,616
111061,747808,8779
111103,32729,119
111112,1444,364
111141,77712,828
111188,1138106,1325
111207,54420,722
111236,63231,665
111244,6777,67
111244,31314,671
111275,24722,577
111298,7958,336
111332,52562,599
111432,39567,741
111454,27629,573
111464,3071996,2935
111529,29680,465
111534,816333,11534
111540,2566,63
111639,7766,210
111665,359691,4812
111714,23533,439
111734,23763,509
111769,692459,10400
111790,24677,461
111842,141432,2172
111862,38507,569
111877,43864,559
111883,61045,1316
111894,11055,371
111931,163119,5301
112099,11488,297
112230,48800,1674
112274,17080,461
112287,26271,459
112368,26376,545
112375,22022,466
112420,8151,322
112452,79488,2614
112481,4394,65
112517,2817,64
112520,14360,271
112522,22159,565
112531,1206532,12531
112547,210057,5843
112581,140980,2844
112594,45993,736
112616,23851,433
112637,1268,296
112646,985092,7905
112654,31010,747
112666,61230,1877
112714,29201,502
112762,21749,472
112786,49708,1430
112871,42596,1245
112959,65185,751
113041,12908,346
113079,3649,288
113166,175411,4663
113169,39239,1301
113170,5668,256
113254,24159,527
113272,3700,247
113295,47109,1224
113299,20504,497
113352,321577,477
113406,2603,300
113452,14726,539
113557,24512,114
113570,7825,312
113635,12346,371
113687,129566,232
113688,18303,513
113752,6868,68
113762,66317,2600
113783,60329,764
113786,38887,779
113788,3213,274
113826,1019235,1218
113835,6129,293
113841,758785,10238
113858,31741,579
113944,54993,1531
113959,1884,391
113971,183242,3497
113982,2528,326
114012,54164,1848
114020,77374,3271
114035,65196,800
114102,48668,1196
114108,53713,1500
114118,134009,240
114133,18414,499
114139,27545,536
114145,24681,594
114168,9204,322
114185,14728,626
114395,154116,5725
114507,161285,249
114536,17236,588
114556,23416,508
114569,296519,9459
114650,30883,560
114667,19009,107
114768,1781400,1949
114778,23630,496
114784,15751,482
114854,8894,274
114856,41063,1169
114867,24844,394
114868,66535,2190
114971,35843,706
115013,4118,445
115041,25642,539
115045,23537,514
115119,9612,284
115125,31267,808
115142,4139,223
115155,315852,392
115334,363734,432
115524,2900749,2729
115635,58808,1093
115664,78576,177
115673,5014,376
115730,9992,400
115737,41218,891
115821,70007,1781
115835,53195,154
115836,580315,11822
115939,49969,600
115986,19791,506
116032,9069,372
116035,58152,159
116049,686199,12267
116075,77027,1176
116082,38021,750
116136,3749,325
116145,2605,332
116152,18022,563
116319,28464,792
116367,22004,466
116378,5539,373
116398,47722,151
116468,36393,1406
116509,109690,3657
116533,9044,370
116580,8073,409
116605,22668,685
116693,34525,123
116727,123573,3107
116812,7887,398
116832,2918,236
116885,55556,1146
116931,161670,4901
116938,39945,1063
116997,545182,611
117012,16093,717
117018,5268,342
117029,72696,2383
117083,29786,900
117111,336,323
117113,20348,624
117170,48343,1536
117256,27837,767
117286,959132,17286
117311,24459,644
117372,5018,394
117429,81852,893
117474,9269,330
117484,164968,6529
117492,72820,2984
117553,54506,1248
117578,19753,590
117641,24467,610
117729,12670,325
117774,544394,14247
117825,23808,578
117831,16516,516
117933,31500,504
118022,25800,528
118036,2324,63
118086,76779,2641
118160,180688,4598
118163,68573,2011
118210,40620,1416
118386,95353,2819
118397,3681,329
118464,43676,546
118554,434677,14749
118635,225789,333
118643,29732,878
118670,21415,589
118759,4109,311
118879,24205,584
118933,2500,267
119021,7396,344
119090,66082,1085
119122,11821,334
119122,43907,705
119133,10813,356
119173,6057,360
119280,9188,306
119308,2339,346
119314,4711,66
119337,1082580,19337
119353,313793,6083
119361,1693,315
119402,59030,1843
119480,1385805,18986
119481,8759,348
119509,66833,2740
119551,19812,484
119565,8102,360
119614,41234,630
119642,66943,1707
119661,245515,6637
119770,848129,19770
119810,44021,856
119879,42052,1129
119915,2032,285
119933,176398,9050
119944,20576963,18672
119974,120529,2578
120075,220962,4083
120140,560199,14814
120163,7496,406
120183,29148,865
120212,40419,957
120257,14105,284
120346,3775,278
120358,77936,2679
120361,492296,11647
120449,63435,1322
120451,25510,735
120459,2250,496
120463,165224,6210
120547,41809,167
120573,359,343
120644,148884,5039
120694,58671,1302
120706,119599,4946
120816,25334,561
120830,71275,2896
120840,6839,68
120845,35878,792
120946,51870,1737
120952,46988,1667
120959,8522,363
121018,5867,421
121113,5554,351
121113,7526867,7043
121137,55649,1001
121166,22341,650
121197,1861912,5367
121246,357,353
121289,86084,2464
121346,74658,2572
121401,199695,6652
121406,46705,644
121421,4187,318
121447,8712,311
121468,176614,5486
121475,28213,623
121487,44625,1428
121554,1013480,21554
121590,38343,832
121655,76941,2768
121671,15252,680
121691,11510,74
121845,28313,612
121909,34416,1002
121963,21217,703
121975,439298,9504
121981,53862,713
121992,71944,4363
121996,6136,413
122010,68866,214
122054,5931,419
122083,442879,16022
122133,65538,164
122149,15655,104
122178,51174,1717
122296,22645,682
122376,55976,869
122416,1582479,1607
122495,61059,1942
122579,20773,582
122631,28720,609
122640,42635,1184
122661,5912,66
122681,78213,3443
122788,6118,402
122819,875527,20595
122820,97743,2672
122885,45411,934
122908,36681,1226
123038,56086,1774
123076,4094,429
123182,23244,608
123199,1928650,1923
123234,25473,643
123296,22493,627
123391,56316,1162
123423,5954,312
123454,3020,301
123467,2240,311
123504,4691172,4964
123515,13234,395
123539,1208833,22043
123575,1150,402
123583,5751,404
123614,18908,657
123657,323426,10482
123688,61609,1004
123772,4165,366
123827,49327,1971
123908,7108,391
124020,4051738,3735
124062,8029,337
124082,946453,18850
124118,7454,338
124134,23780,626
124151,20542,677
124186,28036,807
124294,103331,3452
124366,28765,973
124388,40382,1222
124393,39842,1175
124492,27025,758
124529,9223,355
124538,75937,3605
124629,4792,65
124638,177878,8086
124713,20694,584
124759,37490,784
124769,29475,822
124862,780873,20261
124885,37330,1263
124941,55979,1996
124953,15328,615
125001,42500,1184
125041,187320,6311
125044,4911,290
125065,166907,5796
125140,1007495,19383
125150,9284,364
125224,38672,867
125256,22394,580
125265,4885,345
125315,18047552,17427
125334,71693,252
125359,30302,118
125370,35230,890
125377,31271,764
125388,5604,333
125396,70891,2518
125401,40993,601
125445,1042448,25445
125465,34824,954
125492,71551,3093
125512,8252,271
125541,26137,631
125549,2275473,2361
125679,17981,581
125845,22871,682
125857,3180,332
125891,166586,8581
125895,15101,535
125933,139295,234
125959,15164,642
125983,11930,338
126072,22252,647
126102,26684,591
126257,5764,413
126267,44390,1243
126267,127694,223
126281,21593,636
126287,3599,64
126314,63175,1639
126336,6547,373
126339,59220,2526
126341,27762,797
126356,338223,15508
126379,541106,15465
126408,29138,848
126415,1469,389
126441,175944,5366
126464,5691,66
126465,78381,340
126468,54509,848
126556,11582,419
126738,1117849,26362
126775,120438,4257
126821,60112,2101
126874,79910,2202
126886,512095,18078
127049,9723,349
127136,2689,344
127160,41684,629
127180,45816,1433
127190,11286,397
127212,2582890,3387
127236,27183205,27236
127315,1569,427
127382,25958,649
127426,35489,802
127434,51465,1018
127449,63839,1141
127460,73042,2657
127497,4429,65
127508,1515982,1558
127563,53113,732
127669,1685,313
127785,119051,7345
127809,56582,2821
127813,33343,1098
127864,1176,258
127902,345366,12545
127952,46815,1665
128045,60418,2099
128119,27577,952
128133,1517406,2268
128137,8551,362
128172,5207,310
128190,22118,498
128228,118143,4936
128260,111203,4620
128322,48343,1002
128339,4019,64
128479,49819,2052
128489,16219,687
128493,837102,28261
128502,951,439
128507,51935,2074
128510,69086,2751
128519,434914,18654
128625,2889835,2923
128674,23445,792
128697,10694,457
128724,70596,1340
128752,14166,347
128755,77323,2895
128757,68361,2958
128761,79709,3897
128785,45876,1730
128830,3905,335
128873,605310,17220
128921,1656911,2893
128967,18360,749
128976,71891,2763
129006,3166,456
129016,125921,6047
129038,1298,322
129041,1867545,6486
129092,26133,784
129159,36543,154
129163,574,61
129210,7885,538
129222,770344,25833
129222,62635,2284
129223,5760,306
129246,9949,374
129257,25726,115
129262,20263,644
129297,97441,1442
129485,1300796,1363
129504,19392,110
129539,25799,790
129546,29932,160
129578,9704,385
129638,43611,613
129670,11272,71
129686,27912,529
129806,50453,717
129870,75981,3823
129907,741,299
129921,1415,368
129924,2456412,29924
130064,1464654,1585
130121,1285987,1611
130145,9802,319
130230,50706,2327
130256,61681,2191
130268,730166,850
130287,14072601,12903
130356,126115,220
130363,49678,1647
130411,876364,22729
130426,147679,5053
130454,64021,2190
130458,24149,759
130465,5312,438
130466,1079782,29167
130495,78854,3449
130551,41154,1060
130637,23049,872
130738,1424393,28227
130761,5976,453
130845,9830996,9210
130864,22981,645
130923,670897,703
130943,225136,11314
130984,2302,440
130993,9662,475
131043,41314,691
131047,1250270,1818
131066,35725,670
131233,43249,931
131358,1201793,31358
131440,46110,148
131442,152980,5133
131496,75067,4300
131512,1934,387
131602,52426,1291
131615,31085,901
131656,195368,7850
131675,121154,4817
131714,398245,13498
131736,1767,364
131767,25741,788
131798,5405,487
131887,180071,272
131921,57479,3578
131926,3730107,3520
131948,5272,388
131970,25575,648
132037,27308,958
132142,47627,1310
132226,77956,2386
132267,2676,369
132288,5321,369
132317,54744,1090
132437,2368,397
132463,7586,372
132467,35504,1129
132518,36590,713
132525,74000,1541
132536,25491,617
132636,46375,1668
132655,4850,465
132684,18473,595
132713,3992,455
132803,6415,319
132880,9722,423
132902,767193,27548
132921,10829,362
132949,30094,974
132996,6179,409
133011,16257,628
133014,59130,161
133044,1767949,1968
133089,103033,4467
133096,67713,167
133206,246123,18563
133230,6358,66
133244,8692,69
133275,24860,744
133315,45851,1506
133330,73623,3068
133345,26744,1055
133352,4325,444
133366,729114,1685
133486,60277,1937
133507,1579,413
133544,70833,1395
133555,49002,2312
133601,16187,649
133610,71150,3843
133659,54203,2206
133676,63212,167
133715,42541,2374
133755,31649,1082
133770,289,385
133792,1396,395
133797,73829,4256
133807,34110,879
133838,15130,719
133881,76160,2728
133898,38438,1463
133933,72591,3190
133940,167585,6232
134005,1589354,32107
134033,79231,4335
134057,374,381
134065,923,305
134110,23413,737
134152,76174,1552
134204,14667,662
134218,145614,6010
134272,25122,546
134278,12460,384
134306,12307,366
134333,21304,707
134373,7892,420
134410,41831,1783
134417,46967,3172
134461,7337,448
134529,28413,709
134563,36967,1031
134587,14964,639
134598,44725,2058
134604,1357443,1530
134626,4787269,4473
134650,21436,724
134652,3831,448
134666,7694,330
134702,18669,650
134731,23319,733
134733,148177,6881
134742,6602,521
134767,23847,538
134789,21989,110
134795,458043,13213
134813,141114,7238
134838,63007,2768
134895,4086,64
134897,7545,68
134909,115,60
134944,7883,373
135098,2309,63
135109,45985,1357
135194,151818,248
135199,1736963,1706
135209,33295,805
135318,10873,489
135373,20698,718
135414,63903,2030
135565,6338,66
135622,5744,391
135702,26036,754
135805,134678,5324
135824,9342,524
135878,36419,1373
135910,880228,902
135943,28812,1092
135984,51479,950
136016,7423,432
136120,271231,16324
136134,34641,1501
136273,54865,1618
136288,22747,646
136359,2441,414
136371,3119,310
136372,67500,3914
136462,17316,550
136687,3741,474
136695,31645,119
136725,5038804,4735
136733,24814,839
136823,530,242
136835,85601,3935
136835,48927,203
136849,72601,2444
136897,55049,2050
136942,28622,901
136944,44083,2406
136963,9892,364
137031,840694,1058
137117,20559,829
137127,73313,2344
137135,1254,443
137141,54147,1464
137165,58284,2065
137176,6762,511
137251,2759495,2681
137260,25443,928
137280,978,508
137306,12488,527
137318,3813,422
137321,2909,371
137322,19952,688
137344,8275,410
137465,6072,470
137487,25722,729
137557,26968,608
137565,49461,1807
137570,5175,463
137571,23503,111
137599,2401,425
137609,23631,652
137645,44194,2330
137688,29311,704
137800,60838,2085
137805,66369,4764
137867,66520,2799
138045,11104,419
138132,11582,452
138161,68903,2562
138192,52065,2094
138209,55020,953
138218,40484,1102
138223,17409,695
138258,1208575,38258
138294,21477,109
138324,20965,721
138343,16581,712
138425,168446,8673
138489,41805,1581
138505,685,455
138506,251755,12914
138524,67580,5000
138600,20789,704
138681,23231,794
138700,4266,419
138708,16737,899
138742,8644,348
138806,13621029,12069
138877,27251,599
138884,7231,460
138964,179862,8168
138970,7162,633
138977,5180,361
138978,3036,439
139035,34125,822
139043,19549,843
139061,132928,225
139093,7528,419
139164,26846,1115
139195,29828,795
139203,4948,563
139206,9315,70
139214,42332,993
139215,72275,2748
139282,40839,1564
139328,27941,1172
139331,1253,424
139410,11539,439
139437,1836,421
139460,884393,34008
139491,51728,1153
139492,68244,1206
139531,2296,402
139610,126875,2353
139616,4310,434
139628,6796,385
139659,3719,397
139698,21457,744
139753,238567,334
139765,40054,1670
139782,25526,810
139847,31303,1105
139861,20155,759
139920,2037,370
139960,7355542,7284
139973,26538,603
139976,39618,1285
139999,23841,114
140020,4020,456
140046,73501,4093
140094,7174,336
140158,68778,3037
140160,26031,774
140174,24287,591
140176,44572,1684
140183,21845,110
140192,23821,698
140223,48963,1801
140234,5749,420
140268,1862013,40268
140273,14582,451
140331,73285,3992
140339,45675,968
140345,53467,1421
140373,1463,354
140399,70344,2851
140420,24136,854
140469,49179,1835
140488,7334,68
140517,28096,759
140598,5368235,17910
140623,23426,786
140673,2945,493
140676,73222,3447
140792,1956,480
140825,805128,883
140842,26595,114
140932,44750,1894
141003,44013,145
141048,11500,574
141083,31186,1162
141085,1056596,38981
141150,120105,6720
141187,197524,11230
141216,1217,307
141226,114017,7350
141237,1981,64
141263,401,492
141333,94909,5318
141400,115,343
141409,66904,3486
141451,2738,489
141487,346074,432
141535,3491,66
141545,29525,1323
141598,55938,4215
141639,1228012,41639
141644,10829,495
141751,45714,1039
141821,53213,1715
141855,63891,3976
141867,67481,4256
141885,24662,794
141935,50842,2232
141969,107076,3999
141981,34304,1099
142038,42141,127
142081,34722,1109
142155,32354,1086
142163,21913,943
142221,99977,4288
142224,5768,379
142342,1088087,1171
142354,31590,1365
142489,16785,106
142501,15533,798
142551,78096,4621
142560,147819,11513
142607,72679,3910
142639,7331,498
142703,13631543,16860
142750,61246,1426
142938,23332,804
143061,51899,3329
143062,1233315,1371
143176,100,421
143180,38,451
143223,38557,905
143328,9701,84
143377,67573,167
143389,224,403
143425,203817,14704
143478,23520,663
143539,38821,1346
143584,837,588
143595,1414798,1461
143669,6123,489
143696,4866,68
143728,9987,386
143753,48016,3173
143801,5144,497
143813,1090066,1106
143874,1329291,33983
143921,91355,6667
143997,39694,126
144027,51575,4019
144034,51047,2508
144057,29568,116
144061,2465,421
144085,41405,2531
144109,47254,1175
144131,57535,3573
144142,71839,3419
144348,23329,685
144413,33612,1441
144427,9257,392
144514,1486,549
144528,5240,432
144531,155636,12108
144542,50853,2944
144597,67554,1411
144641,45264,1446
144736,1089169,34878
144765,146125,9691
144802,28113,669
144812,277815,15201
144850,62969,2741
144921,24690,664
144921,8397,421
144936,7830866,7099
144947,52954,2498
144981,396882,14560
145033,168064,14095
145112,25231,925
145185,73677,3046
145221,8356,544
145254,8213,538
145291,27251,1230
145332,379274,15873
145337,8326,68
145350,79256,4847
145374,12590,355
145376,21842,694
145419,4049,594
145503,50878,2133
145579,70700,4878
145704,43336,835
145713,35480,962
146039,3879,509
146062,56109,158
146131,38386,1108
146205,6325,494
146217,56508,1780
146237,23540911,28574
146278,877156,37835
146288,174187,257
146299,44501,1142
146403,35089,1106
146426,9545918,8869
146449,13305,522
146455,74468,6026
146480,6183,422
146487,77120,6525
146532,6172,376
146539,31817,987
146587,3068,467
146660,32564,603
146662,61403,974
146667,14365,494
146694,2024,535
146756,2144,66
146790,549,472
146861,644908,32124
146995,224,490
147067,60965,3788
147123,5496,66
147271,1462,568
147290,15528,839
147417,1319606,1591
147455,79588,3802
147455,106089,6472
147459,25885,116
147527,789152,22829
147602,28646,1142
147605,52708,3276
147627,29482,701
147633,36555,136
147662,32547,1138
147756,70699,6438
147832,6910,446
147851,90258,1748
147872,380328,446
147873,3101792,2896
147978,2386460,6572
147983,35407,125
148111,824647,903
148129,6032,66
148140,5980,379
148169,16799,120
148203,16024,682
148268,14790,796
148314,70304,4187
148316,58056,158
148386,9999,545
148423,833426,39243
148460,14132,392
148488,9306,448
148496,1965,510
148532,198625,300
148552,10942,70
148580,37321,124
148614,59766,159
148696,9822,546
148707,8211,545
148736,1615,469
148746,23293,747
148774,4639726,4357
148780,56174,1297
148780,33738,1570
148822,7706384,9444
148955,20957,872
148976,46870,2197
149048,24616,879
149053,101678,195
149108,207,555
149151,604,548
149194,38504,1745
149232,7232,371
149240,25278,1212
149257,37247,2089
149273,4219,65
149281,657921,858
149296,2755,648
149393,29264,824
149435,25151,892
149449,61516,5147
149521,154430,5942
149557,7235,447
149597,3153,389
149602,9281,69
149607,20482,851
149627,47906,2140
149744,45423,147
149752,14347,444
149803,6055,493
149893,28405,1146
149952,149450,13458
149984,47046,1943
150010,72747,173
150014,2115,370
150026,49584,3526
150032,29331,1055
150092,58540,158
150093,65551,2049
150094,5652,449
150097,7878,540
150104,38570,799
150173,207080,15416
150227,174138,16227
150275,6845,463
150277,10607,458
150293,25973,771
150301,8119,511
150311,34474,1411
150321,432133,18115
150370,45760,1516
150394,9004613,8453
150465,11734,487
150744,62137,4209
150939,50634,2262
151086,135605,7179
151123,68712,2348
151177,90642,7058
151325,1761300,51130
151443,35434,1451
151460,453813,21648
151487,1952651,1954
151518,136721,4987
151522,508459,29034
151741,62446,2180
151773,59469,1910
152176,46355,2230
152308,97497,6554
152322,72525,4403
152656,192061,15550
152844,197726,13189
152910,101974,6287
152996,70918,6459
153019,918703,45840
153058,12144143,13079
153499,76716,5222
153612,67917,3911
154293,303270,18821
154365,940304,47523
154368,529957,32618
154570,2290367,52580
154637,1187191,40475
154924,76628,7083
154987,492791,29616
155043,134202,9581
155711,132368,9866
156045,8459900,7616
156143,449044,21727
156360,262741,24638
156429,168588,10969
156816,206642,15355
157229,146866,12635
157378,6274193,9576
157960,183757,10953
157978,204207,16215
158204,176659,10471
158517,932822,44994
158584,213938,8872
159105,898103,48681
159155,334773,26209
160437,125784,12348
160481,1162468,58107
160505,156837,12564
160664,485965,32412
161491,531179,26588
161652,788222,43476
161666,171907,14293
161762,148712,11930
161932,519624,30120
162654,534345,22802
162717,688350,33026
162752,306760,21914
163755,395427,23023
163841,274338,15183
163996,397003,21155
164169,1143130,43194
164644,327554,30310
164798,726546,34436
164901,895436,53997
165019,571022,27550
165076,1094999,38264
165535,1995202,59699
165535,882183,47554
165698,789255,50552
165890,508090,25340
166166,538808,38356
166342,358200,16950
166631,659774,29626
166705,805773,54301
167192,365524,20602
167928,901928,45080
168637,587993,36367
168853,358235,31357
169144,744537,48908
169365,1251213,61710
169939,339087,27022
170485,628559,41035
170630,433534,29792
170727,1968856,70727
170933,464337,30643
170998,990267,50879
171301,338750,33180
171616,28975922,26253
171698,635629,43846
171958,1273477,63598
172108,679557,23381
172737,1630292,72737
173160,690430,43836
173676,469878,32901
173976,395343,28227
174165,1090889,57553
174167,695363,48285
174915,377313,31583
175342,1954126,62474
175473,571234,41907
175682,405377,33682
176107,708816,48131
176193,1655992,70372
176439,603720,44715
176731,440223,34458
176756,1101045,64917
176930,544038,37383
177150,1282648,61262
177255,594665,38884
177572,995624,42259
177692,545168,28357
177791,610858,45632
177878,999383,42967
177994,778765,40784
178073,1548486,50099
178542,611242,42069
178750,891842,64095
179213,1176115,59117
179725,1865211,58064
179741,742428,46022
180355,546529,39400
180744,1907434,67133
180753,805246,31605
181375,773956,52238
181489,2890668,76321
181681,640275,47626
182076,543750,45084
182272,1843859,82272
182958,1821551,62181
183586,836393,55717
183814,1683228,64323
184238,728038,54764
184265,1059580,35004
184426,1151927,62139
184580,887761,56085
185182,622947,45670
185334,1823382,82359
185390,1746761,63669
185424,1362745,53209
186063,1973571,86063
186733,645998,41904
186991,1481289,57832
187535,1119600,67327
187630,1002486,60955
188775,719792,40092
188845,773471,44219
188864,1051778,67787
188909,1417614,50871
189988,526618,40298
190074,728644,42111
190382,1700261,87711
190433,1150989,77717
191091,1526240,62222
191174,1322655,57637
191418,1917507,86403
191566,870134,65172
191596,826640,44641
191664,1533544,66036
191973,612444,43738
192137,1585446,55249
193631,1877587,83117
193683,1119616,65108
194008,2438338,76578
194073,1889305,85172
194114,1750880,79553
194403,1605081,84650
194761,1182384,71876
196281,1091214,67522
196501,1446268,81529
196690,1117981,53611
196812,865154,55608
197104,1019655,60255
197178,1497060,79200
197418,1164613,65904
197578,1746257,94249
197630,2135493,73644
197652,910849,67596
197999,784802,63479
198099,1156268,52088
198296,706624,60864
199128,1377377,72972
199187,1944504,91077
199333,1096012,66536
199985,1151536,87276
200658,791650,56902
200786,1395112,83685
200787,1227133,68310
200860,845521,63162
201596,957238,52976
201960,1132317,87869
202369,1072888,65225
202715,566076,65627
202975,966983,65163
203019,1400704,73089
203217,2679223,103217
203342,1757987,94041
203345,1561183,80238
203757,950204,58138
203886,978167,77941
204068,1196837,78264
205272,1839193,71943
205338,1248057,62188
205645,1339045,77673
205740,1850759,97388
206133,1591815,93015
206502,1376113,63798
206551,1087637,64949
206662,1258857,91147
206748,1068295,57354
206842,834092,63990
206933,804361,71220
206964,1295527,70125
207610,3042265,90647
207644,1335515,85064
207755,1374537,76705
207810,963075,76802
207822,909149,68899
208133,966775,70048
208376,903451,68531
208590,2089648,102312
209374,1108352,77764
209737,1793916,97435
210111,2763058,110111
211120,1657609,68220
211138,1535018,78040
211196,1373852,92219
211463,1157328,69031
211554,1620820,91705
212017,1465056,63930
212078,869893,64576
212254,1204906,72917
212739,933024,72325
212910,1702905,95172
212985,1880328,94758
213442,1010412,67925
214071,1745132,93117
214484,1318112,87087
214572,1361916,95487
214683,1022024,68909
214978,1264871,93629
215107,1968481,109601
215196,1341589,81829
215351,1706137,95734
215391,1202115,90636
215486,990975,80716
215730,1008312,91889
216122,1608912,84796
216903,1678978,94591
217430,1901990,100608
217471,3373454,84903
217859,1399083,96553
217963,1602065,98167
219390,1255760,93006
219568,931669,71203
219822,1464973,78148
220118,1676107,102260
220324,1979931,70869
220652,1442491,75090
220816,1639961,107219
221204,1365803,103935
221320,1176139,81832
221394,1260712,88542
221876,1426442,93415
222107,2783421,122107
222231,1741955,96453
222792,2267239,102630
223636,1316234,85093
223665,1628667,76718
223673,1799539,100576
223947,3851974,110270
224179,1172763,83865
224923,1942081,94343
224990,4310869,104931
225028,1441543,83212
225093,1777870,79349
225621,1696306,89736
226047,1597730,85253
226078,1885582,104748
226086,2595309,110998
226112,1771222,109924
226422,1565236,84563
226532,2096638,95642
226541,1525178,77628
226582,2611156,98960
226592,1451045,102747
