CompletionTime_us,FlowSize_B,FCT_us
102432,13286,219
102468,42414,138
102534,10264,166
102566,2587304,2422
102569,712,337
102623,69399,494
102641,594,61
102680,66143,733
102753,2811,63
102776,68665,854
102788,71597,183
102805,33867,660
102807,48640,672
102881,466,227
102910,55664,1374
102917,196637,2917
103065,65552,1236
103087,26550,324
103102,8586,350
103230,531442,617
103243,63690,1122
103268,42979,520
103287,194032,3287
103334,125662,675
103339,170531,3339
103412,25578,113
103413,47507,1364
103424,157413,3414
103424,26816,389
103491,294,198
103525,3965725,3525
103538,77543,773
103552,56266,1312
103688,60908,162
103808,82662,1155
103827,397905,485
103854,52856,1373
103856,47679,647
103928,13503,383
103941,6681,412
103944,28535,407
104096,44770,533
104103,22335,595
104107,163,295
104116,141323,1116
104137,27874,391
104226,62667,1241
104331,104350,897
104429,2769,312
104542,1032,250
104573,15507,421
104605,30474,618
104608,8699,285
104669,12849,72
104670,13411,75
104862,28807,375
104868,20099,382
104869,1077,245
104883,10025,224
104894,4204407,3705
104909,1075073,1059
104924,69628,170
104925,160900,3256
104930,77184,1228
104942,72649,1129
104959,78524,624
104965,139214,239
105054,24036,512
105063,5615,304
105101,78088,2955
105130,1825,241
105140,36988,802
105160,11133,324
105237,57939,1270
105255,2277,262
105279,21754,458
105331,20819,316
105356,14775,380
105364,70831,1226
105388,35499,122
105437,358552,5437
105444,1916,237
105445,1227,269
105495,195169,2906
105542,54594,492
105599,129462,2817
105607,56010,1689
105704,18709,356
105706,1125517,1091
105707,879,61
105719,5944,270
105817,18360,424
105918,195434,3561
105936,31331,446
106063,77564,180
106096,231194,307
106106,37499,685
106164,3858,64
106174,528372,6174
106207,64128,808
106245,22730,110
106265,35336,848
106340,24772,363
106475,18350,109
106477,71337,1797
106510,10199,261
106512,398602,6512
106683,60861,781
106726,76805,2947
106794,7247,194
106892,22260,270
106918,20173,446
106961,24766,543
107091,35087,915
107269,79129,2081
107332,23174,497
107358,46770,584
107427,560199,2101
107519,190465,2897
107656,17597,431
107675,7401,253
107695,127338,1720
107713,3911,248
107730,894306,961
107770,62929,884
107772,33906,987
107801,3128,237
107823,163119,1194
107842,4391,216
107864,100340,2055
107910,8908,288
107942,5358,237
107949,48598,1099
107954,9370,239
108011,786853,8011
108022,1725942,1692
108097,51359,478
108177,33253,392
108201,74961,3711
108242,21620,471
108379,67055,2854
108433,48851,1138
108443,106725,199
108463,4287,235
108552,581003,8552
108592,49240,769
108655,24657,469
108702,24078,474
108713,308,303
108735,23359,506
108765,1893,290
108774,46989,628
108929,6444,308
108939,2180,64
108989,36720,454
109024,174264,6618
109194,8972,277
109226,62520,967
109231,1471171,1436
109236,79757,233
109316,1831,251
109407,37240,123
109608,2456,341
109833,2959,256
109838,167923,5287
109863,27814,778
109900,24172,443
109925,480480,9925
109975,17818,407
110007,38337,885
110019,69090,602
110023,39526,125
110085,15833,435
110111,15532,363
110117,63223,1891
110150,686904,6842
110183,65928,1690
110216,22222,113
110266,18983,400
110278,18501,512
110412,210057,3709
110478,1158511,10478
110496,26445,405
110516,52000,1657
110529,76172,1926
110545,68233,794
110560,296519,5450
110679,9958,334
110755,34223,993
110800,62664,226
110857,141432,1187
110920,7607,275
110937,31314,365
111033,1138106,1170
111047,1444,299
111058,54420,573
111064,8737,355
111103,32729,120
111144,34260,700
111173,69892,2091
111198,24722,499
111229,39567,538
111243,6777,67
111258,52562,524
111351,3071996,2822
111366,27629,485
111369,7958,407
111404,63231,833
111420,29680,356
111450,77712,1137
111520,91286,4286
111540,2566,63
111575,61045,1008
111597,208386,7474
111643,7766,214
111654,23533,379
111706,48800,1150
111741,23763,516
111768,11055,246
111800,38507,508
111821,24677,492
111915,79488,2078
111948,43864,630
112025,684207,11869
112067,11488,266
112216,26376,392
112280,17080,468
112340,164968,1384
112351,8151,254
112432,22022,522
112483,4394,67
112491,14360,242
112491,66317,1329
112510,61230,1721
112518,2817,66
112539,39239,671
112563,22159,606
112570,23851,387
112572,31010,665
112576,692459,11207
112615,26271,787
112629,47109,558
112706,21749,416
112736,1268,395
112779,29201,567
112896,65185,687
112994,42596,1368
112995,12908,299
113010,3649,219
113071,77374,2323
113118,5668,204
113162,49708,1806
113163,747808,10881
113165,24159,438
113198,20504,397
113200,175411,4697
113234,53713,626
113252,3700,227
113267,321577,393
113332,14726,419
113338,54993,925
113360,2603,254
113362,45993,1503
113434,48668,529
113510,183242,3036
113517,7825,259
113527,12346,264
113554,24512,112
113589,18303,413
113626,192974,11863
113682,129566,227
113716,1019235,1107
113752,6868,69
113764,3213,249
113766,6129,225
113772,38887,764
113825,1884,257
113935,65196,700
113966,2528,309
114078,14728,519
114091,31741,812
114110,134009,232
114123,9204,277
114134,24681,584
114166,18414,532
114278,27545,674
114371,66535,1693
114417,985092,9677
114436,359691,7583
114516,161285,258
114532,17236,584
114536,23416,488
114569,30883,479
114598,1781400,1780
114655,154116,5985
114667,19009,107
114688,41063,1001
114717,15751,416
114730,60329,1711
114739,35843,473
114758,123573,1138
114797,8894,217
114798,23630,516
114806,24844,334
114831,4118,263
114941,54164,2777
114973,31267,656
114985,23537,454
114997,25642,494
115110,4139,191
115110,9612,275
115159,315852,396
115174,109690,2322
115204,70007,1163
115320,363734,418
115455,2900749,2661
115463,77027,564
115521,5014,224
115609,165224,1356
115647,9992,317
115649,837102,15417
115668,78576,180
115678,140980,5941
115714,161670,3684
115791,38021,459
115836,53195,154
115917,49969,577
115969,36393,907
116021,19791,542
116033,58152,158
116053,72820,1545
116074,18022,486
116088,1385805,15594
116112,3749,300
116129,2605,317
116137,9069,476
116144,41218,1298
116146,544394,12620
116244,28464,717
116295,5539,291
116376,22004,475
116397,47722,151
116403,22668,483
116466,95353,900
116471,9044,309
116531,119599,771
116581,58808,2039
116594,8073,423
116690,34525,120
116723,7887,309
116786,68573,633
116818,72696,2172
116875,2918,279
116888,29786,705
116905,16093,610
116958,5268,281
116993,545182,606
116996,345366,1639
117068,336,280
117098,20348,608
117117,39945,1242
117137,54506,832
117170,24459,503
117181,27837,692
117234,5018,256
117322,48343,1687
117390,19753,402
117456,9269,312
117531,24467,500
117581,176398,6698
117612,55556,1872
117651,12670,247
117689,16516,374
117704,81852,1168
117712,580315,13697
117774,23808,527
117794,40620,1000
118022,25800,528
118036,2324,63
118070,31500,641
118277,29732,511
118279,59030,720
118372,3681,305
118521,1206532,18521
118661,21415,580
118714,4109,266
118731,225789,430
118742,66943,807
118747,166586,1436
118783,24205,488
118809,77936,1130
118859,71275,924
118884,7396,206
118914,2500,249
119016,10813,240
119139,71944,1510
119168,11821,380
119186,6057,373
119220,66082,1215
119257,148884,3652
119266,43907,849
119301,2339,339
119311,9188,338
119317,4711,68
119330,492296,10616
119340,1693,294
119341,43676,1422
119361,180688,5798
119488,41234,504
119499,8759,366
119523,8102,317
119631,19812,565
119753,20576963,18481
119754,44021,800
119756,66833,2987
119797,120529,2401
119919,2032,288
119995,40419,740
120030,76779,4586
120099,42052,1349
120130,29148,811
120193,58671,802
120222,7496,465
120246,14105,273
120282,3775,215
120326,220962,4334
120420,25510,703
120479,2250,516
120499,359,268
120571,434677,16766
120583,41809,203
120660,46988,1375
120665,323426,7490
120706,35878,653
120756,25334,501
120830,7526867,6760
120839,6839,67
120883,8522,287
120938,74658,2163
121021,55649,885
121028,22341,512
121050,313793,7780
121101,5867,505
121156,63435,2029
121172,5554,410
121218,51870,2009
121219,357,327
121275,44625,1215
121374,34416,466
121405,4187,301
121423,61059,870
121443,816333,21443
121465,8712,328
121546,245515,8522
121623,119051,1184
121630,28213,778
121648,15252,656
121691,11510,74
121729,686199,17946
121788,103331,946
121812,86084,2988
121857,38343,1099
121867,6136,284
121872,21217,612
121910,53862,642
121911,28313,678
121958,5931,323
121958,46705,1195
121985,68866,188
122138,176614,6157
122142,65538,173
122149,15655,104
122159,78213,2920
122167,442879,16107
122176,51174,1714
122226,22645,612
122261,76941,3373
122290,97743,2141
122376,1582479,1567
122381,439298,9910
122396,1861912,6566
122443,56086,1179
122456,42635,1000
122510,20773,513
122534,49327,678
122570,36681,888
122571,946453,17339
122661,5912,66
122662,28720,639
122678,6118,293
122884,56316,655
122981,4094,334
123104,55976,1597
123123,25473,532
123128,23244,554
123159,1928650,1883
123171,22493,502
123179,4691172,4639
123337,187320,4606
123348,61609,665
123385,45411,1434
123430,13234,309
123450,3020,297
123453,5954,342
123457,1150,284
123504,2240,348
123518,18908,561
123532,5751,353
123617,75937,2685
123695,55979,750
123718,40382,553
123770,70891,892
123795,4165,388
123798,7108,280
123858,28765,465
123906,166907,4637
123945,23780,437
123993,20542,518
123996,4051738,3712
124003,434914,14138
124006,7454,227
124010,8029,285
124071,28036,691
124132,39842,913
124143,37330,522
124274,27025,540
124321,18047552,16433
124354,42500,538
124385,37490,410
124408,9223,234
124412,71551,2013
124424,338223,13576
124429,29475,481
124431,758785,20828
124598,20694,469
124629,4792,65
124756,1082580,24756
124792,15328,454
124836,38672,478
124986,34824,474
125013,4911,259
125079,59220,1266
125111,9284,325
125222,22394,546
125230,31271,617
125237,4885,317
125277,175944,4202
125360,30302,119
125369,60112,649
125400,71693,319
125423,5604,368
125429,177878,8877
125431,26137,521
125474,73042,671
125484,35230,1004
125500,2275473,2312
125533,17981,436
125539,63175,864
125564,8252,323
125723,22871,560
125776,15101,415
125798,40993,998
125843,3180,317
125846,15164,529
125849,118143,2557
125873,56582,885
125925,22252,500
125929,139295,230
126002,11930,357
126038,199695,11289
126111,21593,466
126137,5764,294
126206,26684,695
126268,27762,723
126269,127694,224
126287,3599,64
126293,29138,733
126294,6547,330
126296,27183205,26296
126314,1469,288
126465,5691,67
126484,78381,360
126505,11582,368
126681,77323,822
126757,1117849,26381
126839,44390,1816
126997,9723,297
127030,51465,614
127038,1079782,25739
127051,41684,519
127078,11286,285
127096,125921,4126
127114,2689,322
127119,79709,2255
127130,2582890,3304
127160,35489,536
127165,1569,276
127249,25958,516
127299,54509,1679
127378,46815,1092
127497,4429,65
127498,1515982,1548
127580,51935,1148
127617,45876,562
127654,1685,298
127694,33343,978
127794,49819,1366
127800,27577,633
127839,79910,3167
127842,1176,236
127852,45816,2105
127890,121154,1032
127922,271231,8125
128074,246123,13432
128084,8551,309
128090,1517406,2224
128143,60418,2197
128158,5207,295
128206,63839,1899
128210,70596,826
128218,22118,526
128263,111203,4622
128315,16219,513
128339,4019,64
128382,23445,500
128396,951,332
128424,120438,5907
128451,2889835,2749
128575,1867545,6020
128603,10694,364
128609,1656911,2581
128651,78854,1606
128652,14166,247
128663,62635,1724
128777,18360,559
128796,26133,489
128868,3905,373
128910,3166,360
128981,53113,2151
128995,1298,279
129016,7885,345
129076,20263,459
129157,36543,152
129163,574,61
129218,5760,301
129236,9949,364
129242,145614,1034
129258,25726,117
129304,959132,29304
129326,71891,3113
129337,25799,588
129380,1300796,1258
129440,48343,2120
129477,512095,20669
129479,49678,763
129483,75067,2287
129531,9704,338
129557,19392,163
129592,29932,206
129648,69086,3890
129669,68361,3870
129670,11272,70
129776,27912,619
129801,1415,248
129835,1285987,1326
129891,43611,866
129919,741,311
129930,1464654,1451
130013,75981,3966
130090,14072601,12705
130176,9802,350
130224,730166,807
130254,23049,490
130298,5312,271
130354,126115,219
130362,24149,664
130409,780873,25808
130414,50706,2512
130424,147679,5052
130467,41154,975
130532,50453,1443
130589,9830996,8954
130598,5976,290
130612,57479,2269
130767,71150,1001
130770,1250270,1542
130801,9662,283
130807,22981,588
130862,43249,560
130904,2302,360
130911,35725,515
130921,77956,1082
130922,670897,702
131004,97441,3148
131015,73623,752
131048,195368,7241
131330,31085,617
131432,79231,1734
131440,46110,148
131511,1934,387
131518,64021,3254
131583,25741,604
131603,5405,292
131614,1056596,29509
131660,1767,288
131674,41314,1322
131865,27308,786
131867,76160,715
131882,5272,323
131884,180071,269
131898,61681,3833
131908,35504,570
131931,25575,610
131933,3730107,3527
132005,167585,4296
132034,251755,6442
132081,54744,854
132134,60277,585
132202,2676,304
132240,5321,321
132318,46967,1073
132331,73829,2791
132349,398245,14133
132358,7586,267
132380,1208833,30884
132390,2368,350
132394,25491,475
132448,18473,359
132496,4850,306
132502,30094,527
132511,42541,1169
132545,3992,286
132654,36590,850
132775,6415,291
132788,1589354,30890
132797,46375,1829
132841,52426,2530
132877,10829,318
132877,16257,494
132905,47627,2074
132909,6179,321
132914,9722,457
132947,63007,877
133000,1767949,1923
133013,59130,160
133044,26744,754
133047,38438,613
133097,67713,168
133159,41831,531
133212,24860,681
133231,6358,68
133243,8692,68
133274,152980,6965
133308,4325,400
133384,72591,2641
133396,31649,723
133448,1579,354
133466,767193,28112
133468,16187,516
133557,49002,2315
133605,15130,485
133622,225136,13992
133639,729114,1957
133671,63212,163
133673,76174,1073
133686,1396,289
133720,289,335
133880,34110,952
133880,45851,2070
133880,66369,838
133925,374,248
133943,23413,570
134005,923,245
134015,63903,630
134021,36967,488
134040,14667,497
134070,848129,34070
134205,44725,1665
134230,85601,1330
134242,12460,349
134255,21304,629
134257,7892,304
134279,148177,6427
134285,12307,345
134294,25122,567
134302,7337,289
134447,1357443,1373
134479,23319,481
134492,21436,566
134502,6602,281
134505,14964,557
134531,4787269,4377
134561,3831,357
134576,7694,239
134615,18669,563
134634,28413,814
134749,134678,4268
134789,21989,110
134792,23847,563
134864,54203,3411
134884,7883,312
134895,4086,64
134896,33295,492
134896,7545,67
134909,115,60
134920,67500,2462
135011,45985,1259
135072,70833,2923
135098,2309,63
135145,1736963,1652
135193,151818,246
135222,36419,717
135222,10873,394
135245,34641,612
135293,44083,755
135303,20698,648
135518,5744,288
135544,26036,597
135565,6338,66
135579,9342,279
135589,73313,806
135726,51479,692
135751,1042448,35751
135783,54865,1128
135804,28812,953
135812,74000,4829
135871,66520,803
135874,58284,774
135908,880228,900
135961,22747,319
135981,7423,398
136020,72601,1615
136191,44194,876
136246,3119,186
136272,877156,27828
136319,17316,407
136330,54147,652
136394,2441,449
136445,3741,232
136463,24814,569
136473,55049,1625
136482,60838,767
136516,28622,474
136568,67580,3044
136617,876364,28936
136621,5038804,4631
136641,68903,1042
136694,31645,118
136766,52065,668
136837,179862,6041
136864,530,282
136864,48927,232
136864,9892,265
136889,840694,916
136911,20559,624
136943,25443,612
137005,6762,340
137017,978,245
137025,1254,333
137080,19952,446
137136,2759495,2566
137162,73285,822
137172,12488,392
137204,2909,254
137210,3813,314
137238,25722,480
137257,8275,323
137272,6072,277
137360,197524,7402
137419,5175,312
137446,114017,3570
137459,2401,284
137471,23631,514
137483,26968,534
137501,103033,8880
137529,605310,25876
137552,49461,1795
137574,23503,113
137641,29311,657
137863,72275,1396
137953,11104,327
138076,17409,547
138078,20965,475
138124,11582,444
138270,16581,639
138294,21477,109
138313,41805,1405
138391,70344,843
138408,685,358
138540,40484,1423
138542,20789,646
138544,55020,1289
138587,16737,778
138633,4266,352
138652,40839,934
138671,23231,784
138678,7231,254
138716,66904,793
138728,7162,391
138739,146125,3665
138765,68778,1644
138770,19549,571
138775,13621029,12038
138788,8644,393
138804,26846,755
138845,91355,1591
138861,3036,322
138867,40054,772
138878,42332,657
138923,55938,1539
138951,5180,336
138957,78096,1026
138963,27251,685
138994,34125,782
138999,7528,325
139005,4948,365
139027,27941,871
139045,29828,644
139057,73222,1828
139061,132928,225
139139,1253,231
139162,51728,824
139205,9315,69
139268,44572,776
139324,11539,353
139352,1836,336
139366,2296,237
139393,31303,652
139445,7355542,6768
139520,4310,339
139530,6796,288
139604,25526,632
139617,21457,663
139642,20155,540
139654,3719,392
139699,120105,5269
139747,238567,328
139818,2037,268
139896,168446,10144
139906,26031,520
139908,4020,345
139916,49179,1282
139999,23841,114
140048,39618,1357
140049,44750,1011
140063,26538,692
140098,5749,284
140104,7174,345
140116,23821,622
140118,24287,535
140125,48963,1703
140133,24136,567
140184,21845,110
140196,884393,34744
140203,14582,381
140234,63891,2355
140350,1463,331
140362,53467,1438
140374,45675,1003
140416,23426,579
140487,7334,67
140490,28096,732
140554,2945,373
140600,51899,867
140669,1956,357
140701,29525,480
140719,141114,13143
140774,805128,832
140805,11500,331
140815,453813,11003
140817,31186,897
140842,26595,114
140982,53213,877
141004,44013,146
141140,401,368
141193,1217,284
141236,1981,63
141239,77120,1277
141367,2738,405
141402,115,346
141479,346074,423
141525,10829,376
141533,3491,64
141667,31590,678
141699,24662,608
141815,32354,745
141844,770344,38456
141865,34304,984
141870,21913,650
141941,50842,2238
142024,13631543,16181
142038,42141,127
142078,34722,1106
142161,15533,458
142180,107076,4210
142205,5768,359
142220,61246,896
142233,68244,3947
142272,1088087,1101
142338,51047,811
142365,45714,1653
142402,50853,804
142426,7331,285
142489,16785,105
142489,70699,1171
142507,23332,372
142587,57535,2029
142752,67481,5141
142788,73677,649
142835,149450,6340
142887,73501,6933
142890,38557,572
142919,74468,2490
142936,1233315,1245
142976,72679,4279
143003,38,274
143050,100,295
143142,41405,1588
143210,38821,1018
143275,48016,2694
143301,51575,3293
143310,837,314
143325,9701,81
143325,224,339
143379,67573,169
143423,23520,607
143512,6123,332
143517,33612,546
143527,1414798,1393
143694,4866,65
143694,9987,352
143790,5144,486
143809,1090066,1103
143971,126875,6714
143996,39694,125
144010,2465,371
144051,99977,6118
144063,29568,122
144192,94909,8177
144205,1007495,38448
144272,5368235,21584
144273,1486,308
144280,23329,617
144402,5240,306
144404,52954,1955
144432,9257,398
144486,147819,13440
144736,27251,675
144780,7830866,6942
144827,28113,694
144829,24690,572
144832,47254,1898
144852,8397,353
144876,396882,14455
144927,25231,740
144988,8213,272
145029,8356,352
145092,21842,410
145101,60965,1821
145135,4049,311
145161,45264,1967
145337,8326,68
145346,71839,4623
145376,12590,357
145446,35480,694
145473,38386,450
145557,43336,688
145587,168064,14649
145638,203817,16917
145751,67554,2565
145874,44501,717
145891,70700,5189
145892,3879,363
145934,23540911,28271
146057,6325,346
146061,56109,156
146074,56508,1638
146161,9545918,8604
146182,155636,13759
146290,13305,362
146294,35089,996
146298,174187,267
146302,31817,751
146456,6183,398
146467,62969,4358
146493,14365,320
146501,2024,341
146511,3068,391
146535,6172,379
146617,50878,3247
146621,549,303
146691,32564,634
146753,2144,63
146754,70304,2627
146847,15528,397
146901,224,396
146997,1462,294
147113,106089,6130
147123,5496,66
147171,458043,25589
147215,32547,691
147222,61516,2920
147226,1319606,1400
147234,28646,774
147300,52708,2971
147365,70918,828
147394,29482,468
147456,25885,113
147521,61403,1833
147530,449044,13114
147590,49584,1090
147622,36555,124
147643,90642,3525
147688,79256,7185
147718,46870,939
147812,6910,426
147817,3101792,2840
147830,37247,661
147838,33738,627
147867,380328,440
147969,1329291,38079
147985,35407,127
148059,824647,851
148073,16024,552
148119,14790,647
148122,5980,361
148131,6032,68
148149,47906,663
148157,16799,109
148189,875527,45965
148286,9999,444
148318,9306,278
148326,58056,168
148370,1965,385
148400,2386460,6994
148437,14132,370
148464,23293,466
148465,7706384,9087
148479,541106,37565
148511,198625,279
148552,10942,70
148579,37321,123
148614,59766,159
148618,8211,456
148619,9822,469
148644,1615,377
148666,4639726,4250
148668,38504,1219
148715,20957,633
148723,25278,696
148760,24616,591
148801,1424393,46290
148859,207,306
148923,604,321
148924,65551,880
148928,2755,279
149056,101678,198
149146,29264,578
149157,657921,734
149163,72525,1244
149232,7232,371
149276,4219,68
149290,25151,747
149349,20482,593
149368,76716,1091
149473,7235,363
149513,28405,766
149523,644908,34787
149538,3153,330
149541,14347,233
149565,6055,255
149596,1089169,39738
149602,9281,69
149744,45423,147
149791,29331,814
149819,56174,2336
149847,34474,947
149884,45760,1031
149884,7878,327
149976,5652,331
149980,38570,675
149989,2115,345
150012,72747,175
150092,58540,158
150125,8119,335
150145,25973,623
150148,10607,330
150158,6845,347
150177,9004613,8236
150319,11734,340
150351,97497,4597
150473,62446,912
150622,79588,6969
150664,47046,2622
150680,207080,15924
150817,46355,871
150827,62137,4292
150884,35434,892
150987,154430,7408
151018,68712,2243
151141,50634,2464
151214,59469,1352
151309,1013480,51309
151371,1952651,1838
151426,168588,5966
151568,134202,6106
151692,67917,1991
151757,192061,14651
151783,12144143,11804
151807,174138,17807
152110,136721,5579
152711,90258,6607
153087,125784,4998
153172,327554,18837
153330,101974,6707
153350,146866,8756
153475,76628,5634
153735,135605,9828
153936,358235,16440
154223,940304,47381
154403,339087,11486
154428,1228012,54428
154706,148712,4873
155170,519624,23357
155257,132368,9412
155412,1187191,41250
155496,262741,23774
155629,204207,13866
155910,534345,16058
155914,8459900,7485
156008,788222,37831
156312,432133,24106
156700,338750,18579
156905,6274193,9103
157104,277815,27494
157330,379274,27870
157409,508459,34922
157604,156837,9662
157632,932822,44109
157633,789152,32934
157959,397003,15117
158785,197726,19130
159442,176659,11709
159528,538808,31718
159531,395427,18799
160027,789255,44882
160109,690430,30786
160684,206642,19223
160881,1995202,55045
161843,171907,14470
161877,395343,16127
162164,990267,42045
162212,571022,24744
162319,587993,30049
162369,358200,12977
162633,529957,40883
163323,833426,54142
163456,303270,27983
164118,2290367,62128
164747,334773,31802
164879,183757,17873
165028,377313,21695
165172,2456412,65172
165221,543750,28229
165913,726546,35552
166130,1862013,66130
166244,1630292,66244
166499,571234,32933
166575,1143130,45600
167354,213938,17641
167400,635629,39547
168515,531179,33612
169056,492791,43686
169442,640275,35387
169545,405377,27545
169589,1201793,69589
169591,469878,28816
169624,882183,51643
170068,610858,37910
170579,274338,21921
170851,1208575,70851
171288,28975922,25925
171532,1821551,50755
171747,306760,30910
172236,1251213,64582
172764,918703,65585
172811,1091214,44052
173439,485965,45188
173614,1162468,71241
174085,1362745,41871
174253,508090,33704
174408,898103,63985
174621,546529,33665
175086,594665,36715
175441,728644,27477
175623,1282648,59735
175688,1094999,48876
175902,1051778,54825
176266,1101045,64427
176343,708816,48367
176733,728038,47259
177947,773956,48810
177966,688350,48275
178298,895436,67394
179971,901928,57123
180027,464337,39736
181333,1605081,71580
181711,365524,35122
181820,440223,39547
182043,1150989,69327
182071,1132317,67980
182363,1417614,44325
182440,433534,41601
182720,995624,47406
183133,679557,34406
183246,603720,51522
183387,706624,45956
183774,773471,39148
184416,1865211,62755
184421,628559,54971
184761,1273477,76401
184916,1683228,65425
185508,659774,48503
186614,1548486,58640
186922,778765,49712
187065,1119600,66857
187323,695363,61441
187441,545168,38106
187810,887761,59315
188079,742428,54360
188085,526618,38395
188378,611242,51905
188658,566076,51569
188785,1059580,39524
189085,978167,63140
189200,744537,68963
189721,805773,77318
189722,784802,55202
190550,1917507,85535
190719,2438338,73288
190852,1151927,68565
191051,1823382,88076
191079,719792,42395
191130,1322655,57594
191268,612444,43034
191423,1954126,78555
191513,1526240,62644
191757,805246,42609
191978,1761300,91783
192112,1481289,62953
192203,2135493,68218
192207,544038,52660
192365,836393,64496
192570,1096012,59772
192755,891842,78100
192976,1877587,82463
193441,999383,58530
193560,1968856,93560
193572,957238,44952
194129,870134,67735
194143,645998,49315
194670,1002486,67995
195185,1072888,58040
195703,1151536,82994
196913,1446268,81941
197041,865154,55837
197086,622947,57574
197183,1119616,68608
197636,1117981,54558
197703,869893,50202
198339,1533544,72710
198403,1010412,52886
199023,1156268,53013
199312,2890668,94144
199465,1745132,78510
199482,1090889,82869
199684,1655992,93863
199944,1907434,86333
200283,1087637,58682
201252,1843859,101252
201685,804361,65973
201726,1585446,64838
201989,1839193,68660
202053,1374537,71002
203529,966983,65718
203777,791650,60020
203939,1019655,67090
206877,1700261,104206
207138,1676107,89280
207448,1008312,83606
207685,1022024,61911
207969,1442491,62407
208022,910849,77967
208349,834092,65496
208757,1339045,80785
208948,1620820,89099
209017,1395112,91916
209126,1746761,87405
209169,1497060,91191
209262,1850759,100910
209454,1341589,76088
209664,990975,74893
209679,1746257,106351
209733,2089648,103456
209739,1248057,66589
210360,909149,71438
210455,826640,63500
210510,1793916,98208
210672,1176115,90576
211165,1678978,88853
211210,1880328,92983
211462,1657609,68562
211696,2999592,85919
212189,1757987,102888
213479,1702905,95740
213922,950204,68303
214017,1196837,88212
214029,933024,73616
214541,1227133,82064
215348,1399083,94041
215592,1628667,68645
215771,1068295,66378
215775,903451,75930
215942,1335515,93362
216008,1561183,92901
216151,1377377,89994
216236,1254204,85561
216600,1400704,86670
216936,1973571,116936
216945,3042265,99983
217039,1258857,101524
217121,1361916,98036
217339,2679223,117339
217519,1464973,75845
217598,845521,79900
217681,2817202,115011
217691,1164613,86177
217832,1202115,93076
217986,963075,86977
218054,1108352,86444
218115,1365803,100846
218442,1608912,87115
218584,1901990,101761
219161,3373454,86593
219248,1535018,86150
219579,1373852,100602
220216,1537468,85253
220492,1264871,99143
221401,1182384,98516
221430,1376113,78726
221654,1204906,82317
221704,1771222,105516
221807,1295527,84968
222085,1968481,116580
222129,1426442,93668
222471,1969507,94720
224983,1956202,113754
225104,1316234,86561
226443,2267239,106281
226606,1565236,84747
226661,1315938,88647
226719,1889305,117819
226788,1465056,78702
227008,1639961,113412
227124,1255760,100740
227244,966775,89159
227833,1666814,85569
228369,3350633,103084
228442,1942081,97862
229656,1799539,106559
230490,1976406,112248
231006,1979931,81551
231487,2117320,87765
231624,1602065,111828
231690,931669,83325
232095,1341585,86512
233086,1533565,117290
233160,1944504,125050
233420,1265227,85610
233777,1871760,125494
234383,1777870,88639
234805,1591815,121687
234840,1741955,109063
235108,2611156,107486
235432,1750880,120870
235769,1176139,96280
236205,1172763,95892
236627,1885582,115297
236809,2595309,121720
236931,1527193,108497
237080,2303850,110221
237343,2985826,89416
237396,1943940,114192
238762,1260712,105909
238977,1451045,115132
239404,1974468,94217
239931,1525178,91018
