CompletionTime_us,FlowType,SizeBytes,FCT_us
236022,Mouse,3604,65
236083,Elephant,198671,673
236089,Mouse,3273,65
236216,Mouse,4827,66
236267,Mouse,4081,66
236289,Mouse,3645,64
236320,Mouse,5243,68
236363,Mouse,3974,66
236375,Mouse,4499,69
236390,Mouse,4535,69
236495,Mouse,5305,74
236498,Mouse,3343,75
236589,Elephant,93385,429
236643,Elephant,76662,381
236744,Mouse,3547,67
236870,Mouse,4384,69
236944,Mouse,4601,71
236946,Mouse,5412,71
237039,Elephant,495221,1108
237045,Mouse,4453,65
237075,Mouse,4980,65
237110,Mouse,3228,64
237133,Mouse,3909,64
237215,Mouse,3910,64
237327,Mouse,3631,66
237353,Mouse,3174,64
237409,Elephant,59986,324
237473,Mouse,5115,67
237475,Mouse,3584,65
237481,Mouse,5576,66
237538,Mouse,3525,66
237539,Mouse,3798,67
237544,Mouse,5285,68
237608,Mouse,5253,65
237630,Mouse,3578,64
237677,Mouse,3797,64
237696,Mouse,4851,65
237741,Mouse,4848,65
237756,Mouse,3537,64
237955,Mouse,4974,69
237964,Mouse,4126,64
238018,Mouse,3515,64
238219,Mouse,4778,73
238316,Mouse,5557,71
238368,Mouse,4448,74
238391,Mouse,5334,82
238445,Mouse,5573,85
238477,Mouse,3042,90
238505,Mouse,3502,97
238532,Mouse,5657,106
238571,Elephant,294477,907
238578,Mouse,5470,117
238591,Mouse,3942,115
238601,Elephant,255411,853
238659,Mouse,4455,70
238688,Mouse,5770,68
238689,Mouse,4098,68
238735,Elephant,113493,567
238742,Mouse,4893,66
238787,Mouse,5839,67
238872,Mouse,4444,65
238916,Mouse,3382,65
238921,Mouse,4740,65
238946,Mouse,3455,64
238951,Mouse,3011,64
238979,Mouse,5780,71
239003,Mouse,3397,64
239036,Mouse,3553,66
239085,Mouse,3160,64
239105,Mouse,4662,65
239123,Mouse,3453,72
239171,Mouse,4671,76
239174,Mouse,3449,81
239204,Mouse,5372,71
239303,Mouse,3091,65
239358,Mouse,4123,67
239379,Mouse,5142,71
239433,Mouse,4618,74
239464,Mouse,3155,75
239544,Mouse,5227,85
239609,Mouse,5174,95
239695,Elephant,582171,1328
239744,Elephant,175965,697
239753,Mouse,5142,81
239825,Mouse,4956,65
239836,Mouse,4267,67
239837,Mouse,4188,68
239960,Mouse,5559,66
239979,Mouse,5072,70
240074,Mouse,4211,67
240147,Mouse,3187,70
240205,Mouse,3775,67
240343,Mouse,5700,75
240376,Mouse,3156,75
240520,Mouse,5648,87
240573,Mouse,5395,97
240584,Mouse,4668,100
240628,Mouse,5584,107
240763,Elephant,432716,1186
240765,Mouse,4748,68
240779,Mouse,3245,70
240840,Mouse,4386,74
240868,Mouse,4527,70
240887,Mouse,5355,74
241034,Mouse,4400,66
241121,Mouse,4461,68
241133,Mouse,4221,69
241172,Mouse,4697,71
241192,Mouse,3044,77
241206,Mouse,4296,82
241373,Mouse,3625,99
241426,Elephant,206830,759
241475,Mouse,4551,113
241545,Mouse,4752,106
241615,Mouse,3565,106
241618,Mouse,3338,108
241628,Mouse,5610,113
241699,Mouse,5527,118
241760,Mouse,4399,117
241839,Mouse,3318,107
241906,Mouse,4538,100
241915,Mouse,5452,107
241919,Mouse,5018,109
241990,Elephant,488193,1457
242011,Mouse,3038,106
242077,Mouse,4117,75
242103,Elephant,38742,320
242172,Elephant,430600,1410
242207,Mouse,4341,65
242216,Mouse,5542,70
242221,Mouse,4711,71
242252,Mouse,5001,70
242336,Mouse,4495,71
242424,Mouse,3927,72
242461,Elephant,265881,1261
242590,Mouse,4938,65
242641,Mouse,3916,67
242663,Mouse,5807,66
242737,Elephant,426865,1403
242746,Mouse,5638,66
242828,Mouse,5752,66
242839,Mouse,4197,64
242877,Mouse,4259,65
242954,Mouse,4556,65
243051,Mouse,3677,64
243169,Mouse,4158,67
243171,Mouse,4467,67
243371,Mouse,3015,64
243394,Elephant,75895,372
243530,Mouse,5670,68
243547,Mouse,4422,65
243593,Mouse,5239,66
243648,Mouse,5243,65
243682,Mouse,4526,65
243720,Mouse,5096,72
243731,Mouse,5780,66
243774,Mouse,4526,75
243864,Mouse,3513,72
243988,Mouse,3441,68
244010,Mouse,3220,69
244094,Mouse,3579,71
244095,Mouse,4189,72
244113,Mouse,3476,82
244201,Mouse,3756,76
244221,Mouse,4937,87
244292,Mouse,5377,97
244371,Mouse,5569,106
244375,Mouse,4590,109
244433,Mouse,4656,122
244472,Mouse,3795,120
244489,Mouse,5382,123
244524,Elephant,484944,1230
244533,Mouse,4684,122
244594,Mouse,3101,92
244599,Mouse,4842,86
244632,Mouse,3211,66
244682,Mouse,4863,72
244742,Mouse,3568,71
244755,Mouse,5204,75
244769,Mouse,4038,73
244827,Mouse,5617,74
244832,Mouse,3030,74
244848,Elephant,582812,1424
244954,Mouse,4989,69
245008,Mouse,4812,72
245063,Mouse,3306,64
245188,Mouse,5491,70
245209,Mouse,3810,67
245267,Elephant,362607,1288
245357,Mouse,3781,64
245432,Mouse,3092,64
245469,Mouse,3371,64
245525,Mouse,3213,64
245604,Mouse,4888,65
245624,Mouse,5831,71
245629,Mouse,3560,74
245785,Mouse,5809,67
245837,Mouse,3879,69
245855,Mouse,4862,75
245881,Mouse,3295,70
245933,Mouse,3455,72
245936,Mouse,3211,76
245936,Mouse,3354,74
246038,Mouse,4520,83
246039,Mouse,5596,86
246086,Mouse,3838,89
246116,Mouse,5818,97
246144,Mouse,5682,104
246156,Mouse,5663,110
246176,Mouse,4247,105
246201,Mouse,5596,112
246244,Mouse,5245,120
246259,Elephant,213052,830
246311,Mouse,3177,85
246425,Mouse,5409,85
246488,Mouse,3470,94
246559,Elephant,320818,1093
246612,Elephant,465907,1229
246631,Mouse,4160,72
246720,Mouse,4074,66
246775,Mouse,4604,65
246904,Mouse,3934,67
246942,Mouse,3968,68
246956,Mouse,4539,69
246960,Mouse,5016,70
247014,Mouse,4360,65
247078,Elephant,226249,974
247082,Mouse,5542,69
247112,Mouse,5703,66
247128,Mouse,4791,65
247241,Mouse,5696,66
247249,Mouse,5077,65
247264,Mouse,5552,66
247306,Mouse,4027,65
247311,Mouse,4689,65
247433,Mouse,5081,65
247453,Mouse,3103,64
247541,Mouse,4110,64
247570,Mouse,4061,64
247693,Mouse,4672,65
247880,Mouse,5127,65
248225,Mouse,5552,66
248243,Mouse,4782,69
248281,Elephant,182077,630
248338,Mouse,5782,66
248383,Mouse,4263,66
248386,Mouse,5003,67
248401,Mouse,4894,65
248422,Mouse,3831,64
248491,Mouse,5818,66
248565,Mouse,4533,65
248630,Mouse,4807,65
248662,Mouse,3275,65
248664,Mouse,3357,65
248697,Mouse,3847,64
248737,Mouse,5622,66
248815,Mouse,3283,64
248876,Mouse,4897,65
249015,Mouse,3724,64
249051,Mouse,3786,64
249072,Mouse,4994,65
249247,Mouse,4471,65
249296,Mouse,3986,64
249367,Mouse,3805,64
249428,Mouse,3570,64
249441,Mouse,3269,64
249493,Mouse,3886,64
249523,Mouse,5605,66
249635,Mouse,5444,66
249762,Mouse,4914,69
249820,Mouse,4745,69
249834,Mouse,3913,64
249852,Mouse,3312,67
249859,Mouse,3943,69
249887,Mouse,3054,66
249902,Mouse,5437,70
249983,Mouse,3115,65
250016,Mouse,5463,68
250088,Mouse,5298,70
250146,Mouse,4846,68
250148,Elephant,133636,541
250153,Mouse,5267,66
250167,Elephant,112440,502
250224,Mouse,5579,66
250475,Mouse,3053,67
250553,Mouse,5464,69
250569,Mouse,4328,73
250587,Mouse,4797,79
250587,Mouse,4927,80
250652,Mouse,4389,69
250682,Mouse,3688,67
250694,Mouse,5573,71
250788,Mouse,3836,68
250799,Mouse,4947,72
250830,Mouse,3455,71
250864,Mouse,5026,82
250947,Mouse,4309,79
250975,Elephant,140863,599
251133,Elephant,362612,1082
251183,Mouse,3733,80
251250,Mouse,5332,76
251268,Mouse,4130,81
251291,Mouse,4525,84
251296,Mouse,5362,87
251394,Mouse,3633,99
251455,Mouse,4518,96
251463,Mouse,3402,97
251589,Mouse,5690,91
251727,Mouse,4234,99
251781,Mouse,5800,111
251784,Mouse,4622,112
251797,Mouse,3388,115
251922,Mouse,3380,131
251927,Elephant,308386,1193
251938,Mouse,5308,127
251948,Mouse,3060,124
251948,Mouse,3769,125
251970,Mouse,5244,126
252021,Mouse,5511,113
252148,Mouse,4663,93
252209,Elephant,555712,1847
252246,Elephant,31079,269
252254,Mouse,3739,81
252267,Mouse,4981,85
252290,Mouse,3365,79
252337,Mouse,4558,75
252367,Mouse,3904,70
252483,Mouse,5732,69
252503,Mouse,4927,74
252531,Mouse,4542,76
252564,Mouse,4610,80
252641,Elephant,475527,1768
252693,Mouse,4148,64
252738,Mouse,5822,70
252739,Mouse,5749,71
252756,Elephant,550415,1796
252790,Mouse,3689,70
252791,Mouse,5718,72
252800,Mouse,5206,73
252815,Mouse,3528,64
252976,Mouse,4840,65
252999,Mouse,4132,66
253093,Mouse,4732,69
253199,Mouse,4454,65
253211,Mouse,3161,64
253224,Mouse,5013,69
253267,Mouse,5687,70
253268,Mouse,3566,70
253356,Mouse,5688,67
253440,Mouse,4405,65
253478,Mouse,3021,66
253562,Elephant,328055,884
253565,Mouse,3776,65
253570,Mouse,4324,65
253574,Mouse,3946,65
253666,Mouse,5470,68
253697,Mouse,4241,64
253766,Mouse,4769,67
253777,Mouse,5808,66
253797,Elephant,49363,283
253805,Mouse,3900,65
253905,Mouse,4195,67
253930,Mouse,4765,65
253976,Mouse,3005,63
254036,Mouse,5476,72
254106,Mouse,4851,65
254114,Mouse,5453,69
254140,Mouse,5146,72
254149,Mouse,3796,73
254151,Mouse,4023,74
254204,Mouse,5083,68
254372,Mouse,4637,81
254374,Mouse,4940,82
254392,Mouse,5036,83
254465,Elephant,195125,712
254472,Mouse,4073,78
254475,Mouse,3261,79
254550,Mouse,3685,67
254562,Mouse,4714,66
254587,Mouse,3419,71
254641,Mouse,3633,74
254698,Mouse,4197,73
254838,Mouse,5702,86
254866,Mouse,3802,91
254874,Mouse,4760,96
254881,Mouse,4668,99
254918,Mouse,4376,113
254955,Mouse,4546,124
254995,Elephant,592789,1338
255015,Mouse,4126,92
255037,Mouse,5414,76
255044,Mouse,5588,74
255049,Mouse,4462,65
255173,Elephant,107945,734
255177,Mouse,4707,78
255180,Mouse,3572,68
255195,Elephant,245883,913
255334,Mouse,4011,67
255469,Mouse,5138,68
255482,Mouse,5214,70
255612,Mouse,3528,67
255635,Mouse,5159,69
255750,Mouse,4010,72
255788,Elephant,200040,689
255813,Mouse,4054,74
255870,Elephant,322309,875
255923,Mouse,5305,71
255935,Mouse,4611,65
255994,Mouse,5425,65
256125,Mouse,3359,64
256186,Mouse,3815,68
256234,Mouse,3177,70
256235,Mouse,4476,69
256243,Mouse,4870,70
256328,Mouse,3117,65
256340,Mouse,4449,65
256385,Mouse,3601,67
256426,Mouse,5409,74
256432,Mouse,3390,71
256458,Mouse,5478,80
256542,Mouse,4897,82
256551,Mouse,4114,85
256664,Mouse,5230,91
256689,Mouse,5207,95
256711,Elephant,324492,950
256727,Mouse,4717,93
256747,Mouse,3279,88
256832,Mouse,4880,77
256859,Mouse,4137,74
256988,Mouse,4298,93
257010,Mouse,3853,99
257061,Mouse,3779,113
257189,Mouse,3886,115
257240,Mouse,3601,114
257257,Elephant,242260,974
257271,Mouse,5599,118
257335,Mouse,3847,89
257378,Mouse,3480,69
257417,Mouse,4052,77
257470,Mouse,5449,75
257477,Elephant,480167,1346
257566,Mouse,4630,71
257622,Mouse,3605,71
257721,Mouse,5379,82
257751,Elephant,184693,912
257760,Mouse,4968,83
257937,Mouse,5373,80
257970,Mouse,3886,86
258032,Mouse,4341,100
258038,Elephant,500822,1720
258041,Mouse,5814,105
258068,Elephant,147595,650
258097,Mouse,3713,91
258125,Mouse,3698,82
258129,Elephant,167532,692
258136,Mouse,5567,67
258215,Mouse,5102,65
258418,Mouse,5061,65
258470,Mouse,5253,65
258503,Mouse,5241,72
258596,Mouse,5672,66
258641,Mouse,4328,73
258750,Mouse,4615,68
258758,Mouse,5688,74
258777,Mouse,4220,80
258811,Mouse,3514,76
258883,Mouse,3875,74
258907,Mouse,5230,81
258954,Mouse,4244,84
258975,Elephant,368725,1031
258979,Elephant,299168,868
258985,Mouse,3675,71
259038,Mouse,5070,65
259114,Mouse,3864,64
259153,Mouse,5659,66
259214,Mouse,3333,64
259572,Mouse,4942,65
259619,Mouse,3896,65
259621,Mouse,4633,67
259651,Mouse,4021,70
259675,Mouse,4167,64
259747,Mouse,3262,64
259780,Mouse,3104,70
259811,Elephant,43320,276
259882,Mouse,4817,65
260085,Elephant,154498,587
260141,Mouse,3527,64
260150,Mouse,3144,66
260160,Elephant,124130,504
260204,Mouse,3162,67
260282,Mouse,5163,65
260336,Mouse,4924,65
260369,Mouse,4139,64
260403,Mouse,3330,64
260410,Mouse,5577,66
260454,Mouse,5097,66
260538,Mouse,4278,65
260609,Elephant,103086,454
260669,Mouse,4547,65
260694,Mouse,3270,64
260703,Mouse,3945,64
260844,Mouse,5535,66
260860,Mouse,5049,65
260966,Mouse,4031,64
260992,Mouse,3594,64
261038,Mouse,4066,64
261069,Mouse,3353,67
261073,Mouse,4322,65
261087,Mouse,4183,68
261095,Mouse,3637,71
261159,Mouse,5135,68
261233,Mouse,4565,66
261368,Mouse,4415,68
261459,Mouse,3627,70
261530,Mouse,3779,79
261569,Elephant,248647,784
261618,Mouse,5776,74
261626,Mouse,4209,67
261655,Mouse,4903,71
261667,Mouse,5672,72
261743,Mouse,3875,70
261822,Mouse,4893,74
261861,Mouse,4365,75
261903,Mouse,5249,84
261965,Mouse,4924,88
262019,Mouse,3135,86
262057,Elephant,480998,1166
262145,Mouse,4566,65
262157,Mouse,3052,68
262223,Mouse,4054,74
262246,Mouse,3208,66
262256,Mouse,4547,71
262337,Elephant,501240,1197
262386,Mouse,3211,64
262547,Mouse,4267,68
262709,Mouse,5555,69
262770,Elephant,110819,512
262783,Mouse,5787,66
262838,Mouse,3371,66
262860,Mouse,5499,66
262868,Mouse,5201,65
262880,Mouse,3145,67
262889,Mouse,3727,67
262904,Mouse,4271,65
262997,Mouse,4139,71
263008,Mouse,4883,70
263036,Mouse,5703,73
263046,Mouse,3808,70
263149,Elephant,540519,1202
263239,Mouse,4622,65
263262,Mouse,5111,69
263384,Mouse,5271,70
263455,Mouse,3549,76
263555,Mouse,4807,73
263567,Elephant,130090,564
263570,Mouse,3441,79
263575,Mouse,3749,76
263619,Elephant,225586,750
263659,Mouse,4775,65
263827,Mouse,3245,64
263891,Mouse,3513,66
263956,Mouse,4998,73
263973,Elephant,170537,637
263974,Mouse,3140,66
264027,Mouse,4078,66
264029,Mouse,3280,66
264102,Mouse,4334,68
264129,Mouse,5406,69
264217,Elephant,209374,781
264288,Mouse,3404,64
264298,Mouse,4852,65
264445,Mouse,3674,64
264573,Mouse,4787,69
264579,Mouse,5071,68
264643,Mouse,5168,65
264710,Mouse,5669,66
264732,Mouse,5621,66
264753,Mouse,4053,65
264891,Mouse,4822,65
264936,Mouse,4659,66
264974,Mouse,3253,66
265012,Elephant,293216,812
265037,Mouse,5405,65
265083,Mouse,4335,65
265542,Mouse,3402,66
265685,Mouse,4567,69
265725,Mouse,4839,70
265741,Mouse,3607,73
265805,Mouse,5824,81
265811,Mouse,5746,83
265823,Mouse,3806,74
265872,Mouse,5730,82
265930,Mouse,3849,82
265995,Mouse,4581,85
266003,Elephant,220814,770
266031,Mouse,4577,80
266044,Mouse,5145,82
266061,Elephant,336564,926
266107,Mouse,4267,68
266253,Mouse,4633,69
266297,Mouse,5507,70
266371,Mouse,5238,69
266422,Mouse,3010,70
266481,Elephant,240817,774
266497,Mouse,3691,67
266506,Mouse,4780,72
266582,Mouse,3641,67
266589,Mouse,5784,72
266754,Mouse,3442,65
266762,Mouse,4991,68
266868,Mouse,5601,71
266870,Mouse,4651,72
266949,Mouse,3848,73
266976,Mouse,5617,72
267016,Mouse,5343,73
267120,Mouse,4872,73
267241,Elephant,553944,1203
267323,Mouse,4063,64
267361,Mouse,3211,64
267367,Mouse,4270,66
267494,Mouse,4420,65
267506,Mouse,4911,68
267534,Mouse,3788,64
267567,Mouse,5063,72
267623,Mouse,3738,72
267629,Mouse,5752,75
267668,Mouse,3816,69
267695,Mouse,4752,70
267755,Mouse,5378,74
267785,Mouse,5363,68
267793,Elephant,592877,1251
267853,Mouse,4462,65
267952,Mouse,3483,64
268103,Mouse,5379,65
268247,Mouse,5236,65
268386,Mouse,3721,64
268460,Mouse,5451,69
268460,Mouse,4814,69
268491,Mouse,3225,64
268513,Mouse,4173,64
268557,Mouse,4900,66
268628,Mouse,4977,65
268633,Mouse,5599,66
268695,Mouse,3172,64
268708,Mouse,4575,65
268737,Mouse,3795,64
268755,Mouse,3867,64
268772,Mouse,3320,66
268777,Mouse,4328,69
268805,Mouse,5388,65
268841,Mouse,5635,66
268903,Mouse,4667,65
268993,Mouse,5718,66
269054,Mouse,5171,69
269110,Mouse,4451,65
269151,Mouse,4472,73
269385,Mouse,4679,69
269526,Mouse,4384,78
269593,Mouse,5453,89
269607,Elephant,133743,578
269615,Mouse,5679,91
269662,Mouse,4523,80
269687,Mouse,3330,80
269732,Mouse,3212,73
269757,Elephant,308496,899
269883,Mouse,3084,67
269950,Mouse,5383,68
269954,Elephant,372382,979
269956,Mouse,3071,67
270019,Mouse,5446,66
270283,Mouse,5456,66
270297,Mouse,3034,64
270361,Mouse,3554,67
270380,Mouse,4312,65
270387,Mouse,3957,64
270564,Elephant,196968,666
270580,Mouse,3448,64
270592,Mouse,4442,65
270636,Mouse,4950,70
270639,Mouse,4796,70
270665,Mouse,3879,65
270669,Mouse,4726,68
270675,Mouse,4426,72
270849,Mouse,5578,69
271204,Mouse,3388,89
271211,Mouse,3887,92
271243,Mouse,5662,102
271420,Mouse,3949,106
271429,Mouse,3290,104
271454,Elephant,394231,1106
271532,Mouse,3186,69
271580,Mouse,4267,77
271635,Mouse,4724,89
271706,Elephant,338423,1166
271741,Mouse,4708,116
271774,Elephant,36321,301
271796,Mouse,4581,94
271868,Mouse,5807,77
271894,Mouse,3589,72
271943,Mouse,4161,78
272038,Elephant,584375,1425
272056,Mouse,4252,77
272190,Mouse,4570,68
272204,Elephant,141815,640
272489,Mouse,5230,69
272499,Mouse,5760,73
272587,Mouse,5806,67
272624,Mouse,4682,75
272660,Mouse,3458,70
272685,Mouse,4887,81
272703,Mouse,4722,80
272787,Elephant,441213,1322
272817,Mouse,3622,71
272899,Mouse,5623,69
272928,Mouse,4100,68
272931,Mouse,3064,70
272951,Mouse,4420,73
273055,Elephant,428314,1050
273061,Mouse,4655,65
273076,Mouse,4927,67
273079,Mouse,5018,68
273108,Mouse,3614,64
273124,Mouse,4107,67
273170,Mouse,5283,65
273208,Mouse,3720,64
273266,Mouse,4433,65
273375,Mouse,5750,66
273421,Mouse,5479,66
273435,Mouse,5576,66
273445,Mouse,3237,66
273524,Mouse,4089,64
273631,Mouse,4021,64
273688,Mouse,5132,65
273702,Mouse,4265,68
273863,Mouse,5684,66
273909,Mouse,4167,64
273930,Mouse,3062,66
273945,Mouse,5757,66
273984,Mouse,5730,66
273999,Mouse,3813,64
274021,Mouse,3716,68
274029,Mouse,4379,72
274072,Mouse,4102,72
274214,Mouse,5820,66
274349,Mouse,4489,68
274385,Mouse,4953,66
274407,Mouse,4159,70
274422,Elephant,464504,1172
274425,Mouse,4297,69
274488,Mouse,3733,67
274541,Mouse,5028,70
274607,Mouse,3576,64
274693,Mouse,5567,66
274738,Mouse,3877,65
274746,Mouse,4688,65
274883,Mouse,4675,65
274891,Mouse,3060,67
274923,Mouse,3471,64
274933,Elephant,355230,948
274948,Mouse,4706,68
274994,Mouse,3641,64
275066,Mouse,4274,65
275161,Mouse,4791,65
275229,Mouse,3025,64
275245,Mouse,4081,64
275252,Mouse,5263,65
275271,Mouse,3098,64
275335,Mouse,4124,64
275350,Mouse,5052,65
275420,Mouse,4044,64
275576,Mouse,3546,64
275633,Mouse,3801,64
275661,Mouse,5371,69
275661,Mouse,5357,70
275665,Mouse,3764,64
275693,Mouse,5798,66
275761,Mouse,3646,64
275794,Mouse,3516,64
275876,Mouse,3699,64
275930,Mouse,5345,65
275964,Mouse,5598,70
275970,Mouse,3339,65
276049,Mouse,3086,64
276080,Mouse,4281,65
276264,Mouse,3702,67
276276,Mouse,3786,74
276331,Mouse,5669,66
276354,Mouse,5183,70
276393,Mouse,4954,72
276396,Mouse,4926,74
276431,Mouse,3640,70
276432,Mouse,3667,70
276465,Mouse,5190,77
276468,Mouse,4962,79
276483,Elephant,172784,635
276490,Mouse,3924,65
276579,Mouse,3249,64
276611,Elephant,146335,582
276615,Elephant,61862,365
276677,Mouse,4138,64
276707,Mouse,3853,64
276811,Mouse,5226,65
276849,Mouse,5313,65
276871,Mouse,4602,65
276937,Mouse,4371,65
277008,Mouse,4304,65
277078,Mouse,3493,64
277084,Mouse,5223,65
277120,Mouse,4668,65
277205,Mouse,3227,64
277240,Mouse,4415,65
277367,Mouse,3701,64
277391,Mouse,4118,64
277425,Mouse,3427,64
277537,Mouse,4268,65
277541,Mouse,4263,65
277688,Mouse,5601,67
277693,Mouse,5310,65
277744,Mouse,5832,66
277750,Mouse,4383,65
277829,Mouse,3918,64
277840,Mouse,4545,68
277840,Mouse,4767,69
277946,Mouse,3332,67
277957,Mouse,4756,73
277963,Mouse,3732,64
278224,Mouse,5328,65
278249,Mouse,4407,67
278256,Mouse,5814,71
278270,Mouse,4052,73
278399,Mouse,3546,67
278406,Mouse,4681,65
278476,Elephant,443758,1031
278533,Mouse,3906,64
278543,Mouse,4831,65
278658,Mouse,3231,64
278791,Mouse,3584,64
278863,Mouse,5214,70
279148,Mouse,5488,66
279157,Mouse,5217,69
279425,Elephant,281995,894
279438,Mouse,4792,68
279454,Mouse,4816,71
279463,Mouse,5650,66
279487,Mouse,3079,69
279613,Mouse,5387,68
279618,Mouse,3862,66
279637,Mouse,4419,67
279669,Mouse,3927,70
279699,Mouse,5475,70
279784,Mouse,3627,69
279807,Mouse,3976,67
279992,Mouse,4823,84
280023,Mouse,4060,92
280029,Mouse,4324,96
280045,Mouse,4413,102
280071,Mouse,5561,109
280095,Mouse,5663,118
280145,Mouse,3031,125
280179,Mouse,4709,130
280300,Mouse,3480,129
280315,Mouse,3149,130
280323,Mouse,3616,133
280361,Mouse,3612,134
280373,Mouse,3311,136
280423,Mouse,3661,127
280434,Elephant,527809,1453
280450,Mouse,5454,115
280665,Mouse,4692,90
280814,Mouse,3669,98
280845,Mouse,4323,104
281103,Mouse,3389,108
281172,Mouse,4365,114
281283,Elephant,470080,1796
281294,Mouse,3248,102
281335,Mouse,3699,106
281352,Mouse,5741,94
281419,Mouse,3986,94
281527,Mouse,3242,107
281571,Mouse,4086,107
281587,Elephant,453678,1877
281615,Elephant,477141,1810
281629,Mouse,4767,95
281640,Mouse,5599,97
281889,Mouse,5680,70
281917,Elephant,469783,1864
281941,Mouse,3681,64
281950,Mouse,4883,67
282043,Mouse,4127,64
282222,Mouse,3253,64
282231,Mouse,4740,65
282250,Mouse,4158,65
282396,Mouse,3878,68
282407,Mouse,5658,66
282414,Mouse,5286,65
282549,Mouse,5294,67
282579,Mouse,5403,72
282726,Mouse,5046,82
282819,Mouse,3870,71
282961,Mouse,5716,91
282971,Mouse,4909,90
282973,Elephant,349171,956
283023,Mouse,4787,84
283044,Mouse,5550,88
283125,Mouse,3232,69
283137,Elephant,101077,505
283142,Mouse,5066,68
283188,Mouse,3876,68
283252,Mouse,4670,69
283259,Mouse,5525,70
283271,Mouse,3432,64
283417,Mouse,5215,69
283432,Mouse,3735,68
283483,Mouse,4237,70
283495,Elephant,464274,1116
283537,Mouse,4667,65
283541,Mouse,3064,64
283612,Mouse,5492,66
283626,Mouse,4570,65
283711,Mouse,3751,64
283767,Mouse,3969,66
283920,Mouse,3104,64
283983,Mouse,4403,66
284051,Mouse,3212,64
284054,Mouse,3823,65
284103,Mouse,4943,65
284140,Mouse,3885,64
284168,Mouse,5679,67
284258,Mouse,5517,66
284341,Mouse,5072,66
284459,Mouse,5550,67
284473,Mouse,4077,65
284520,Mouse,3101,66
284543,Mouse,4139,65
284614,Mouse,4505,65
284629,Mouse,3182,64
284833,Mouse,4584,65
284836,Mouse,4023,64
284895,Mouse,3761,68
284976,Elephant,325042,880
285122,Mouse,3704,64
285133,Mouse,5324,65
285157,Mouse,5207,68
285286,Mouse,3445,68
285343,Mouse,4398,65
285354,Mouse,4146,64
285388,Mouse,3079,64
285424,Mouse,5141,75
285445,Mouse,3484,64
285564,Mouse,4730,75
285570,Mouse,5783,68
285656,Mouse,3959,74
285662,Elephant,193289,663
285681,Mouse,3696,64
285758,Mouse,5814,66
285838,Mouse,4476,65
285844,Mouse,5023,65
285933,Mouse,3309,64
286099,Mouse,4610,65
286112,Mouse,4915,69
286161,Mouse,4078,70
286205,Mouse,5663,69
286277,Mouse,4368,71
286302,Mouse,5606,71
286456,Mouse,3427,75
286468,Elephant,594723,1249
286480,Mouse,5373,77
286480,Mouse,4008,78
286591,Mouse,3701,74
286639,Mouse,4140,64
286644,Mouse,4337,67
286648,Mouse,3560,70
286669,Mouse,5707,69
286687,Mouse,5819,68
286694,Mouse,4908,72
286747,Mouse,5800,74
286755,Mouse,4930,74
286824,Elephant,328279,911
286836,Mouse,4912,65
286850,Mouse,5196,69
286963,Mouse,4914,65
287026,Mouse,4427,66
287037,Mouse,3069,68
287058,Mouse,3863,66
287245,Elephant,34257,242
287253,Mouse,4202,66
287346,Mouse,3193,68
287523,Mouse,5782,95
287570,Mouse,5689,112
287600,Mouse,3877,119
287715,Mouse,5563,126
287828,Mouse,4159,98
287887,Elephant,562924,1427
287999,Elephant,231116,978
288006,Mouse,4979,71
288022,Mouse,5622,76
288131,Mouse,5097,72
288218,Mouse,5258,85
288345,Mouse,4626,87
288376,Mouse,3280,89
288446,Mouse,5433,100
288524,Mouse,5493,107
288740,Elephant,521231,1746
288790,Mouse,4988,90
288839,Mouse,5689,90
288872,Mouse,4412,85
288882,Mouse,5034,89
288899,Mouse,5782,96
288919,Mouse,3394,85
288932,Elephant,458542,1455
288957,Mouse,3992,80
288978,Mouse,5547,81
289113,Mouse,4912,70
289165,Elephant,548430,1761
289237,Mouse,3621,65
289362,Mouse,4328,68
289447,Mouse,5336,70
289578,Mouse,3606,65
289960,Mouse,5178,111
290006,Mouse,4153,123
290154,Mouse,3804,114
290182,Mouse,3743,105
290213,Mouse,3079,104
290246,Mouse,3910,102
290270,Mouse,5427,107
290308,Mouse,5389,115
290349,Mouse,5362,112
290376,Mouse,5748,121
290415,Mouse,3391,109
290522,Mouse,3324,104
290588,Elephant,534958,1594
290668,Elephant,245490,1172
290741,Mouse,5412,86
290821,Mouse,3195,97
290874,Elephant,448251,1584
290897,Elephant,453945,1854
290937,Mouse,4245,81
290980,Mouse,4495,68
291022,Mouse,5132,75
291088,Mouse,5838,69
291136,Mouse,3815,68
291170,Mouse,4562,76
291216,Mouse,5671,80
291257,Mouse,5128,83
291325,Mouse,5810,92
291380,Mouse,3446,92
291477,Elephant,280208,985
291484,Mouse,5041,99
291506,Mouse,4524,88
291556,Mouse,5750,79
291569,Mouse,3670,66
291625,Mouse,4932,74
291633,Mouse,5437,78
291729,Elephant,338943,1113
291742,Mouse,5768,71
291865,Elephant,328800,1158
291869,Mouse,4204,69
291917,Mouse,4094,64
292091,Mouse,3472,64
292144,Mouse,4679,65
292209,Mouse,4207,70
292212,Mouse,5537,73
292365,Mouse,4187,64
292433,Elephant,203256,680
292511,Mouse,5549,66
292563,Mouse,4714,65
292620,Mouse,3922,64
292652,Mouse,3492,64
292655,Mouse,3652,64
292683,Mouse,4780,65
292752,Mouse,5789,67
