CompletionTime_us,FlowType,SizeBytes,FCT_us
342620,Mouse,3799,69
342675,Mouse,4156,72
342884,Mouse,3169,74
342888,Mouse,5335,78
343000,Mouse,4226,89
343089,Mouse,3667,97
343098,Mouse,5742,101
343118,Mouse,5619,110
343242,Mouse,5266,90
343266,Elephant,481028,1457
343287,Mouse,4330,77
343306,Elephant,129133,652
343327,Mouse,3923,64
343357,Mouse,3602,67
343373,Mouse,5430,65
343486,Mouse,5144,69
343666,Mouse,4538,66
343785,Mouse,3676,66
343816,Mouse,3211,67
343824,Mouse,3096,69
343996,Mouse,4103,68
344067,Elephant,361954,1249
344075,Mouse,4920,66
344099,Mouse,4660,68
344232,Mouse,5029,67
344276,Mouse,3967,67
344289,Elephant,34704,238
344321,Mouse,3144,64
344325,Mouse,5142,66
344337,Mouse,4964,65
344378,Mouse,5435,66
344538,Mouse,4875,65
344574,Mouse,4913,65
344641,Mouse,4644,65
344709,Mouse,5308,66
344757,Mouse,5342,65
344775,Mouse,4523,65
344797,Mouse,3277,65
344807,Mouse,5559,66
344913,Mouse,5768,67
344924,Mouse,4227,70
344934,Mouse,4500,76
344942,Mouse,3770,74
344986,Mouse,3676,69
345072,Mouse,4102,64
345076,Mouse,4295,65
345256,Mouse,4907,75
345320,Mouse,5007,81
345378,Mouse,4215,83
345381,Elephant,176105,660
345404,Mouse,4985,80
345413,Mouse,3859,83
345429,Mouse,3193,85
345440,Mouse,3163,71
345482,Mouse,4241,70
345490,Mouse,3271,74
345574,Mouse,4343,68
345711,Elephant,470485,1160
345744,Mouse,4459,70
345753,Mouse,3424,70
345788,Mouse,3223,67
345811,Mouse,4920,72
345864,Mouse,5216,72
345878,Mouse,5047,77
345891,Mouse,5821,71
345966,Mouse,3236,65
345972,Mouse,3565,67
346002,Mouse,4692,70
346023,Mouse,4090,68
346077,Mouse,3139,72
346088,Elephant,395114,1036
346136,Mouse,5010,69
346180,Mouse,5267,70
346189,Mouse,4558,68
346217,Mouse,4525,69
346338,Mouse,5160,65
346395,Mouse,3669,67
346445,Mouse,3575,70
346457,Mouse,3899,75
346466,Mouse,5400,81
346619,Mouse,5795,74
346623,Elephant,345326,929
346628,Mouse,5181,69
346649,Mouse,4920,68
346807,Mouse,4141,65
346876,Mouse,5090,65
346941,Mouse,5819,66
347005,Mouse,4321,71
347063,Mouse,4993,73
347065,Mouse,5826,75
347092,Mouse,5817,68
347109,Mouse,4250,74
347175,Elephant,462781,201887
347201,Mouse,4822,65
347359,Mouse,5271,65
347396,Mouse,3315,64
347418,Mouse,4307,69
347428,Mouse,4220,64
347437,Mouse,4517,65
347493,Mouse,5364,68
347547,Mouse,4519,72
347607,Mouse,4427,70
347626,Elephant,222676,721
347695,Mouse,5597,66
347755,Mouse,5190,65
347817,Mouse,5308,65
347903,Mouse,3570,64
347910,Mouse,4826,68
347915,Mouse,3696,70
348014,Mouse,4598,66
348071,Mouse,4584,65
348139,Mouse,3109,67
348154,Mouse,3952,74
348227,Mouse,3606,67
348247,Mouse,5090,76
348249,Mouse,5812,75
348350,Mouse,4932,79
348418,Mouse,3007,87
348481,Mouse,4904,96
348505,Mouse,4852,105
348558,Mouse,3634,118
348729,Mouse,3933,65
348935,Mouse,3301,74
348988,Mouse,5705,85
349018,Mouse,5045,94
349053,Mouse,3381,94
349085,Mouse,4727,100
349103,Mouse,4611,109
349122,Mouse,5152,106
349274,Mouse,4402,71
349289,Mouse,4075,75
349357,Mouse,5116,90
349425,Mouse,3602,88
349534,Mouse,5137,96
349562,Mouse,5434,99
349623,Elephant,499818,1781
349722,Mouse,4609,71
349773,Mouse,4384,73
349780,Mouse,3565,75
349783,Elephant,454103,1797
349790,Mouse,5095,82
349888,Mouse,4983,69
349917,Mouse,3951,64
349953,Mouse,3177,73
349959,Mouse,3087,70
349967,Elephant,525978,1977
350053,Mouse,3463,64
350097,Mouse,4782,65
350244,Mouse,4392,74
350315,Mouse,4219,70
350408,Mouse,5770,74
350437,Mouse,4911,70
350524,Mouse,3047,71
350529,Mouse,4866,73
350561,Mouse,3196,79
350617,Mouse,4463,86
350740,Mouse,4715,81
350823,Mouse,3061,91
350844,Mouse,5648,104
350891,Mouse,4555,102
350921,Mouse,4506,101
350933,Mouse,3919,102
350977,Mouse,4249,94
351017,Mouse,4224,89
351115,Mouse,4285,85
351119,Mouse,5200,89
351156,Mouse,4018,94
351214,Mouse,5123,94
351228,Mouse,4247,93
351230,Mouse,5814,99
351250,Mouse,4874,94
351297,Elephant,523118,1462
351328,Mouse,4917,91
351339,Mouse,3993,83
351401,Mouse,5607,70
351411,Mouse,5624,69
351420,Elephant,375260,1252
351760,Mouse,5202,72
351876,Mouse,5686,73
351976,Mouse,3375,80
352029,Mouse,3971,89
352043,Mouse,3516,91
352044,Elephant,563413,1919
352075,Mouse,4855,91
352135,Mouse,3919,64
352159,Mouse,4839,69
352205,Mouse,4051,68
352234,Mouse,5015,70
352268,Mouse,3462,66
352295,Elephant,104962,598
352372,Mouse,3389,64
352380,Mouse,5038,68
352404,Mouse,3167,66
352411,Mouse,3145,67
352417,Mouse,3884,68
352488,Mouse,3187,66
352535,Mouse,3334,69
352588,Mouse,4654,71
352641,Mouse,5623,71
352713,Mouse,5152,77
352825,Mouse,4707,90
352843,Mouse,3750,92
352847,Elephant,557531,1378
352852,Mouse,4486,92
352885,Mouse,3819,95
352937,Mouse,5080,81
353097,Mouse,3567,68
353127,Mouse,4756,68
353149,Mouse,3138,71
353149,Mouse,3429,70
353218,Mouse,4623,75
353279,Mouse,5465,70
353340,Elephant,171230,787
353422,Mouse,3226,64
353515,Mouse,3848,68
353539,Mouse,5455,76
353585,Mouse,4046,82
353701,Mouse,5518,80
353774,Mouse,5628,88
353802,Mouse,3139,94
353846,Mouse,3302,99
353854,Mouse,3743,97
353912,Elephant,270187,956
353959,Mouse,4073,79
353994,Mouse,4343,70
354042,Elephant,493773,1596
354085,Mouse,4249,66
354192,Mouse,3114,65
354220,Mouse,3096,66
354251,Mouse,4363,73
354682,Mouse,3890,97
354685,Mouse,3187,98
354712,Mouse,3475,99
354758,Mouse,3272,94
354789,Mouse,4267,89
354809,Mouse,5667,84
354849,Mouse,5205,86
354859,Mouse,5023,92
354923,Mouse,5372,91
354936,Mouse,3374,95
354953,Mouse,4652,102
354994,Mouse,5229,97
355032,Mouse,3277,90
355251,Mouse,3790,95
355288,Mouse,4606,105
355311,Mouse,5444,106
355357,Mouse,3729,111
355371,Elephant,470155,1902
355395,Mouse,4049,104
355431,Mouse,5015,91
355435,Mouse,5292,92
355442,Mouse,4393,93
355515,Mouse,4867,75
355591,Mouse,4774,71
355625,Mouse,5149,75
355819,Elephant,347913,1804
355884,Mouse,4730,83
355925,Mouse,3286,84
356035,Mouse,3165,83
356064,Mouse,4622,88
356099,Elephant,514300,2032
356102,Mouse,4051,91
356142,Mouse,5246,82
356151,Elephant,430335,1983
356245,Elephant,300512,1066
356247,Mouse,5016,70
356427,Mouse,3390,64
356490,Mouse,4956,70
356565,Mouse,4679,65
356615,Mouse,4688,69
356705,Mouse,4820,68
356886,Mouse,5534,70
356908,Mouse,4550,65
357003,Mouse,5204,69
357063,Mouse,3331,71
357109,Elephant,240660,733
357141,Mouse,4709,66
357154,Mouse,4030,68
357252,Mouse,5259,65
357308,Mouse,3975,65
357349,Mouse,5226,70
357452,Mouse,3875,64
357479,Mouse,3790,67
357554,Mouse,5690,66
357569,Mouse,5132,68
357584,Mouse,5776,67
357592,Mouse,3346,64
357643,Mouse,5411,67
357671,Mouse,4125,64
357719,Mouse,3974,66
357834,Mouse,4087,68
357843,Mouse,5030,70
358251,Elephant,441856,1100
358301,Mouse,4882,83
358320,Mouse,4676,84
358337,Mouse,4463,90
358375,Mouse,3237,82
358384,Elephant,283788,201240
358413,Mouse,3846,76
358478,Mouse,3715,68
358594,Elephant,102090,729
358639,Mouse,5020,69
358674,Mouse,3191,75
358716,Mouse,3714,81
358722,Mouse,3095,83
358807,Mouse,3636,80
358942,Mouse,3485,79
359008,Elephant,249574,861
359016,Mouse,5067,80
359024,Mouse,4404,85
359117,Elephant,315299,1216
359183,Mouse,3329,64
359300,Mouse,3085,66
359418,Mouse,5131,75
359439,Mouse,5027,69
359448,Mouse,3996,71
359508,Elephant,71209,387
359511,Mouse,3039,69
359561,Mouse,5202,71
359562,Mouse,5695,72
359573,Mouse,3147,66
359636,Elephant,497463,1417
359641,Mouse,4170,64
359703,Mouse,3036,64
359736,Mouse,3666,64
359813,Mouse,3204,64
359866,Mouse,3665,64
359884,Mouse,5235,65
359893,Mouse,4439,65
360150,Mouse,3796,64
360181,Mouse,3692,64
360188,Mouse,5592,66
360254,Mouse,5129,65
360289,Mouse,5352,67
360291,Mouse,4389,66
360345,Mouse,3135,64
360518,Mouse,4803,65
360630,Mouse,4410,66
360641,Mouse,4708,65
360740,Mouse,3410,64
360787,Mouse,4503,65
360899,Mouse,3015,64
360930,Mouse,4542,69
361026,Mouse,3806,68
361037,Mouse,4556,65
361076,Mouse,4196,72
361115,Mouse,3320,72
361127,Mouse,3274,72
361151,Mouse,5602,73
361172,Mouse,5381,76
361226,Mouse,5299,69
361244,Mouse,3154,77
361264,Elephant,453649,1054
361295,Mouse,5172,75
361319,Mouse,4947,66
361441,Mouse,4118,64
361539,Mouse,5085,67
361550,Mouse,4152,68
361584,Mouse,4335,66
361681,Mouse,3140,67
361855,Mouse,3551,74
361870,Mouse,4047,81
361934,Mouse,4206,94
361944,Mouse,3814,97
362030,Elephant,223884,796
362047,Mouse,4713,80
362202,Mouse,3045,88
362229,Mouse,5656,96
362327,Mouse,3346,125
362332,Elephant,549711,1388
362393,Mouse,5149,85
362425,Mouse,5054,84
362480,Mouse,3081,78
362491,Elephant,240440,953
362551,Mouse,3799,69
362556,Mouse,3134,72
362593,Mouse,3543,69
362698,Mouse,5695,83
362782,Elephant,185180,746
362794,Mouse,4317,78
362796,Mouse,4527,79
362962,Elephant,180745,899
363016,Mouse,4515,67
363026,Elephant,209452,938
363065,Mouse,5361,70
363069,Mouse,3204,67
363197,Mouse,3109,64
363228,Mouse,5571,67
363274,Mouse,3685,67
363296,Mouse,4517,65
363306,Elephant,106193,466
363336,Mouse,5185,65
363490,Mouse,5045,69
363517,Mouse,3009,64
363549,Mouse,5100,69
363557,Mouse,4206,64
363598,Mouse,3387,66
363698,Mouse,3886,64
363758,Mouse,5635,67
363783,Mouse,3907,64
363788,Mouse,5145,65
363819,Mouse,3836,64
363827,Mouse,3197,64
363921,Mouse,4907,65
363991,Mouse,5452,70
363998,Mouse,3857,68
364045,Mouse,3629,71
364047,Mouse,5670,69
364112,Mouse,3004,67
364166,Mouse,3594,65
364186,Mouse,4270,65
364217,Mouse,3378,69
364228,Mouse,3250,71
364232,Mouse,5664,73
364240,Mouse,5084,72
364387,Mouse,4679,74
364454,Mouse,4509,76
364474,Mouse,3725,80
364506,Mouse,3531,83
364514,Mouse,4068,88
364525,Mouse,4688,94
364532,Elephant,494034,1137
364543,Mouse,3458,90
364574,Mouse,5187,90
364582,Mouse,4709,79
364589,Mouse,5521,70
364744,Mouse,4704,69
364768,Elephant,45380,300
364815,Mouse,4949,66
364883,Mouse,4969,68
364965,Mouse,4480,82
364999,Mouse,5781,83
365017,Mouse,4619,85
365031,Mouse,4693,81
365091,Mouse,3940,82
365104,Elephant,198849,889
365165,Mouse,5353,73
365232,Mouse,4554,78
365352,Mouse,4709,86
365511,Mouse,3935,104
365554,Mouse,5453,107
365597,Elephant,409681,1446
365676,Mouse,4636,72
365764,Mouse,4176,67
365874,Mouse,5266,78
365920,Mouse,5687,88
365969,Elephant,289719,1317
366045,Mouse,4221,80
366075,Mouse,4485,80
366141,Mouse,3317,85
366188,Mouse,4558,94
366267,Mouse,4875,89
366331,Mouse,4528,84
366338,Mouse,4143,89
366396,Mouse,5286,83
366448,Mouse,5073,83
366450,Elephant,398168,1411
366569,Mouse,3058,72
366624,Elephant,505239,1762
366766,Mouse,5715,66
366813,Mouse,3457,67
366818,Mouse,4423,67
367006,Mouse,4023,67
367044,Mouse,5625,67
367071,Mouse,3464,71
367078,Mouse,5506,72
367140,Elephant,259758,1198
367146,Mouse,3787,64
367183,Mouse,3400,64
367293,Mouse,5146,65
367298,Mouse,5291,65
367303,Mouse,5371,65
367447,Mouse,4667,71
367558,Elephant,34868,233
367625,Mouse,4566,68
367716,Mouse,3017,67
367861,Mouse,5716,73
367877,Mouse,4205,76
367902,Mouse,5163,79
367954,Elephant,163878,611
367961,Mouse,3777,76
367976,Mouse,3953,79
368032,Mouse,4835,71
368038,Mouse,5729,68
368064,Mouse,3677,69
368067,Elephant,203230,739
368114,Mouse,3128,64
368128,Mouse,5195,65
368139,Elephant,173197,702
368276,Mouse,4712,65
368304,Mouse,4028,64
368308,Mouse,4161,64
368394,Mouse,3588,64
368478,Mouse,4450,65
368491,Mouse,5546,66
368609,Mouse,3165,64
368625,Mouse,5784,66
368686,Mouse,4417,65
368754,Mouse,5434,66
368985,Mouse,5790,66
369131,Mouse,5165,70
369134,Mouse,3632,69
369194,Mouse,4403,65
369211,Elephant,104415,456
369295,Mouse,3773,66
369324,Mouse,4934,68
369327,Mouse,5769,69
369352,Mouse,4823,65
369392,Mouse,3402,64
369468,Mouse,4388,69
369525,Mouse,5563,66
369532,Mouse,4580,69
369533,Mouse,5357,70
369584,Mouse,4766,73
369591,Mouse,4171,70
369606,Mouse,5312,69
369626,Mouse,4353,68
369653,Mouse,4342,75
369670,Mouse,5254,70
369705,Mouse,4667,74
369706,Mouse,5151,79
369841,Mouse,5821,68
369925,Mouse,5574,78
370191,Mouse,5212,123
370342,Elephant,160430,774
370346,Mouse,4012,107
370391,Mouse,4219,108
370412,Mouse,5305,102
370415,Mouse,5431,99
370441,Mouse,3308,95
370578,Elephant,341972,1237
370663,Mouse,4045,77
370798,Mouse,3831,87
370809,Elephant,566725,1580
370812,Elephant,134614,816
370817,Mouse,5509,85
370826,Mouse,4192,88
370889,Mouse,3467,68
370937,Mouse,3893,69
371037,Mouse,3900,71
371040,Mouse,4001,73
371062,Mouse,5830,76
371148,Mouse,5282,72
371297,Mouse,5275,74
371346,Mouse,3893,90
371354,Mouse,3914,90
371398,Elephant,471978,1434
371551,Mouse,5518,78
371596,Mouse,4375,83
371635,Mouse,5030,91
371787,Elephant,274701,1253
371838,Mouse,3796,67
371910,Mouse,3265,73
372034,Mouse,5658,79
372043,Mouse,5257,85
372052,Mouse,3231,85
372089,Mouse,3788,90
372115,Mouse,3839,95
372142,Mouse,5005,98
372304,Mouse,3736,83
372324,Mouse,3693,89
372354,Mouse,4299,98
372379,Mouse,4621,105
372429,Mouse,4437,99
372479,Elephant,575859,1559
372512,Elephant,211395,1089
372599,Mouse,3902,66
372607,Mouse,4432,69
372754,Mouse,3265,85
372773,Mouse,4023,87
372880,Mouse,4394,108
372991,Elephant,99135,603
372993,Mouse,3444,94
372996,Mouse,3117,92
373029,Mouse,4769,98
373032,Mouse,4697,100
373045,Mouse,3714,103
373185,Elephant,567156,1950
373243,Elephant,200203,1135
373253,Mouse,5386,68
373269,Mouse,5053,69
373289,Mouse,5281,67
373402,Mouse,4393,67
373427,Mouse,4055,68
373480,Mouse,4588,71
373531,Elephant,385770,1189
373537,Mouse,4049,70
373557,Mouse,3188,67
373575,Mouse,4870,67
373578,Mouse,4208,67
373651,Mouse,5686,73
373737,Mouse,4963,75
373738,Mouse,3477,75
373816,Mouse,3264,67
373906,Mouse,5624,74
373958,Mouse,4906,80
373979,Mouse,4513,80
374027,Mouse,5664,89
374046,Mouse,3650,92
374130,Mouse,4079,78
374155,Mouse,4765,81
374245,Mouse,4804,92
374285,Mouse,5165,92
374305,Mouse,4168,97
374360,Elephant,547056,1744
374464,Mouse,4939,69
374486,Mouse,4536,65
374524,Mouse,3082,73
374532,Mouse,4220,67
374534,Mouse,3374,66
374586,Mouse,3978,70
374730,Mouse,4075,68
374785,Mouse,4091,75
374825,Elephant,523735,1356
374829,Mouse,3607,72
374883,Mouse,5019,70
374884,Mouse,5792,72
374954,Mouse,4280,67
374962,Mouse,3732,65
374970,Mouse,4593,65
375000,Mouse,5220,65
375004,Elephant,400590,1343
375022,Mouse,3147,66
375061,Mouse,3232,65
375093,Mouse,4445,65
375257,Mouse,3761,64
375306,Mouse,3566,64
375354,Mouse,4589,65
375359,Mouse,4337,65
375598,Mouse,4407,65
375622,Mouse,5068,69
375729,Mouse,4906,74
375891,Elephant,378182,1030
375897,Mouse,3558,70
375905,Elephant,51767,298
375916,Mouse,5187,66
375926,Mouse,4381,71
376023,Mouse,3529,67
376111,Mouse,5068,68
376128,Mouse,5339,65
376177,Mouse,5675,69
376178,Mouse,4034,67
376507,Mouse,4037,83
376602,Mouse,5527,100
376605,Mouse,3945,101
376614,Mouse,4244,104
376644,Mouse,3458,111
376710,Mouse,3701,101
376713,Mouse,3514,102
376752,Mouse,4838,83
376775,Elephant,570239,1311
376791,Mouse,5312,82
376935,Elephant,76992,634
376938,Mouse,3570,66
376946,Mouse,3449,67
376969,Mouse,3582,68
377085,Mouse,4095,68
377215,Mouse,5755,71
377261,Mouse,3941,74
377321,Mouse,3915,85
377415,Mouse,5187,98
377426,Mouse,4761,104
377455,Elephant,397703,1253
377462,Mouse,4516,104
377464,Mouse,4347,104
377562,Mouse,3475,64
377612,Mouse,4590,70
377626,Mouse,3177,68
377655,Mouse,5446,77
377809,Mouse,4148,98
377859,Mouse,5080,97
377921,Mouse,4761,94
377970,Mouse,4597,83
377993,Mouse,5395,86
378019,Mouse,4000,94
378096,Mouse,4644,92
378244,Elephant,522920,1955
378263,Mouse,5149,83
378365,Mouse,5174,76
378523,Mouse,5619,97
378564,Mouse,5430,101
378617,Mouse,4511,108
378632,Mouse,3853,109
378651,Mouse,5409,113
378683,Mouse,3284,103
378765,Mouse,5425,96
378814,Elephant,351191,202158
378821,Mouse,4060,86
378902,Mouse,3193,72
378908,Mouse,3814,73
378942,Mouse,4037,73
378949,Elephant,236378,1387
378979,Mouse,4465,74
378979,Elephant,541031,1790
379087,Mouse,4188,68
379099,Mouse,3682,71
379312,Elephant,540742,2186
379426,Mouse,3138,64
379483,Mouse,3721,64
379542,Mouse,5671,71
379546,Mouse,4173,72
379570,Mouse,5495,66
379618,Mouse,4530,81
379682,Mouse,3139,66
379699,Elephant,121994,525
379710,Mouse,4417,67
379764,Mouse,5212,67
379775,Mouse,5748,69
379943,Mouse,3809,68
380106,Elephant,428519,1027
380145,Mouse,5073,66
380178,Mouse,5255,69
380261,Mouse,3419,66
380340,Mouse,3302,66
380398,Mouse,4874,65
380426,Mouse,4174,65
380443,Mouse,3847,64
380454,Mouse,5212,65
380490,Mouse,3153,68
380719,Mouse,5688,66
380807,Mouse,4852,75
380811,Mouse,4674,70
380837,Elephant,408272,998
380871,Mouse,5072,75
381079,Mouse,3975,69
381150,Mouse,3547,67
381221,Mouse,5700,76
381258,Mouse,4702,76
381506,Mouse,3523,105
381517,Mouse,3110,108
381535,Elephant,32739,277
381586,Mouse,3226,113
381595,Mouse,3466,111
381622,Mouse,5338,118
381686,Elephant,276487,1070
381789,Elephant,523281,1370
381861,Mouse,5526,69
381975,Elephant,121048,606
382054,Mouse,3005,63
382063,Mouse,3997,64
382090,Elephant,124329,674
382094,Mouse,3202,67
382107,Mouse,5601,66
382135,Mouse,4237,68
382137,Mouse,5556,71
382206,Mouse,5699,70
382233,Mouse,3417,64
382251,Mouse,4827,70
382388,Mouse,4428,69
382421,Mouse,5807,70
382532,Mouse,5334,68
382590,Mouse,3249,64
382641,Elephant,533397,202003
382754,Mouse,4503,65
382774,Mouse,3847,66
382791,Mouse,4314,65
382911,Mouse,3260,65
383163,Mouse,3718,67
383170,Mouse,3734,71
383175,Mouse,3641,73
383179,Elephant,209981,690
383258,Mouse,5341,65
383272,Mouse,4958,70
383290,Mouse,5615,66
383327,Mouse,5692,66
383376,Mouse,5417,65
383411,Mouse,5351,65
383574,Elephant,139162,543
383595,Mouse,4639,66
383622,Mouse,3781,64
383666,Mouse,5175,66
383698,Mouse,4644,65
383729,Mouse,3943,69
383746,Mouse,5460,66
383802,Elephant,45098,277
383904,Mouse,4856,67
383917,Mouse,4205,64
383993,Mouse,5250,68
384002,Mouse,5318,73
384005,Mouse,3674,75
384015,Mouse,5185,72
384019,Mouse,5412,71
384070,Mouse,3395,66
384120,Mouse,3539,68
384150,Mouse,3277,66
384171,Mouse,4771,72
384246,Mouse,4907,68
384283,Mouse,3570,69
384297,Mouse,3121,70
384395,Mouse,5595,70
384487,Mouse,3451,67
384496,Mouse,3230,70
384528,Mouse,3980,67
384591,Elephant,188519,746
384611,Mouse,4009,70
384680,Mouse,4324,74
384780,Elephant,551721,1209
384877,Mouse,5606,66
385004,Mouse,5785,66
385133,Mouse,3216,68
385165,Mouse,5021,71
385177,Mouse,3071,73
385179,Elephant,192893,201028
385182,Mouse,3221,69
385201,Elephant,94049,420
385225,Mouse,5089,72
385232,Mouse,4046,66
385236,Mouse,5577,68
385246,Elephant,59439,334
385262,Mouse,4540,65
385318,Mouse,4008,64
385462,Mouse,5455,66
385512,Mouse,3628,64
385534,Mouse,3319,64
385549,Mouse,3183,64
385556,Mouse,5078,65
385568,Mouse,4267,65
385633,Mouse,4576,65
385636,Mouse,3252,64
385717,Mouse,5839,66
385755,Mouse,3560,64
385772,Mouse,5611,66
385777,Mouse,4249,64
385840,Mouse,3747,64
385860,Mouse,3464,64
385863,Mouse,4102,64
385871,Mouse,3270,64
385913,Mouse,5178,65
385964,Mouse,4932,70
386030,Mouse,4537,65
386174,Mouse,5384,67
386271,Mouse,3859,67
386298,Mouse,4300,65
386416,Mouse,4585,69
386419,Mouse,3589,69
386473,Mouse,4073,64
386485,Elephant,251648,760
386536,Mouse,3830,64
386544,Mouse,3190,66
386590,Mouse,5044,66
386619,Mouse,5622,66
386636,Mouse,5350,69
386657,Mouse,3219,64
386683,Mouse,4564,65
386739,Mouse,3911,67
386792,Mouse,5496,75
386798,Mouse,3885,72
386812,Mouse,3294,67
386910,Mouse,3608,68
386915,Mouse,4618,70
387158,Mouse,5827,76
387193,Mouse,3392,88
387310,Mouse,3533,93
387345,Elephant,269308,959
387368,Mouse,5289,89
387511,Mouse,4654,66
387551,Elephant,291518,923
387624,Elephant,50426,326
387632,Mouse,3715,73
387803,Mouse,4768,78
388003,Mouse,3026,91
388014,Mouse,4523,99
388075,Elephant,114361,576
388096,Mouse,4924,99
388125,Mouse,4506,101
388125,Mouse,3389,99
388137,Mouse,3438,88
388196,Elephant,262120,1154
388202,Mouse,5448,80
388245,Mouse,5093,77
388258,Mouse,4042,69
388294,Mouse,3685,76
388352,Mouse,3177,64
388435,Mouse,3106,68
388457,Mouse,5221,72
388526,Mouse,4116,82
388547,Mouse,4289,87
388567,Mouse,4251,87
388622,Mouse,4898,94
388693,Mouse,5605,82
388734,Mouse,5796,80
388795,Mouse,4440,85
388836,Mouse,4777,100
388882,Mouse,5004,104
388933,Mouse,3352,102
388934,Elephant,586733,1936
388947,Mouse,4187,95
388953,Mouse,4283,97
389014,Mouse,5281,68
389044,Mouse,3614,67
389098,Mouse,3795,70
389110,Elephant,72602,435
389185,Mouse,4152,68
389193,Mouse,5797,74
389228,Mouse,3688,71
389316,Elephant,402793,1475
389325,Mouse,5052,65
389336,Mouse,3218,67
389404,Mouse,3078,67
389434,Mouse,5658,70
389446,Elephant,243415,1118
389575,Mouse,5353,65
389585,Mouse,3686,67
389608,Mouse,5135,67
389651,Mouse,4165,69
389695,Mouse,3401,69
389709,Mouse,5347,65
389714,Mouse,4509,65
389750,Mouse,3587,66
389863,Mouse,4923,70
389931,Mouse,5828,66
389990,Mouse,4200,70
390096,Mouse,4992,72
390177,Elephant,470934,1090
390268,Mouse,4558,69
390316,Mouse,4268,65
390350,Mouse,4165,69
390391,Mouse,3200,67
390485,Mouse,4879,74
390518,Elephant,65025,369
390540,Mouse,3548,71
390542,Mouse,4934,78
390569,Mouse,3357,72
390645,Mouse,4068,71
390686,Mouse,5619,70
390694,Mouse,3497,73
390756,Mouse,4500,66
390787,Elephant,477164,1104
390944,Mouse,3760,64
390992,Mouse,4655,67
391002,Mouse,4244,66
391131,Mouse,3357,64
391194,Mouse,3097,64
391222,Mouse,3306,64
391253,Mouse,3485,64
391301,Mouse,4293,67
391487,Mouse,3671,64
391543,Mouse,3174,64
391592,Mouse,5126,65
391673,Mouse,4531,65
391716,Mouse,5062,66
391749,Mouse,3061,64
391762,Mouse,5750,66
391777,Mouse,4819,65
391787,Mouse,5236,71
391801,Mouse,5529,70
391803,Mouse,3274,67
391841,Mouse,3510,68
391855,Mouse,4393,65
391875,Mouse,4673,66
391935,Mouse,5648,67
392030,Mouse,5188,68
392076,Mouse,3074,68
392097,Mouse,4878,69
392126,Mouse,4990,73
392158,Mouse,4231,72
392246,Mouse,3569,80
392249,Mouse,5428,84
392256,Mouse,3527,85
392304,Mouse,4658,101
392343,Mouse,3626,98
392522,Elephant,436853,1149
392529,Mouse,4685,70
392541,Mouse,3266,67
392709,Mouse,3105,75
392774,Mouse,4707,81
392819,Mouse,3031,84
392895,Mouse,4060,93
392942,Mouse,3103,97
392946,Mouse,3866,101
393021,Elephant,262476,1174
393036,Mouse,3163,87
393046,Mouse,3660,80
393068,Mouse,3696,76
393078,Mouse,5653,78
393096,Mouse,4195,72
393114,Mouse,4990,82
393143,Mouse,5305,72
393208,Mouse,4565,71
393220,Mouse,5533,76
393281,Elephant,135569,727
393339,Mouse,5612,72
393347,Mouse,5135,74
393390,Mouse,5041,85
393492,Mouse,4042,77
393494,Elephant,455692,1605
393564,Mouse,5641,67
393629,Mouse,5510,73
393682,Elephant,81283,440
393719,Elephant,341149,1210
393797,Mouse,5646,66
393905,Elephant,79316,405
393910,Mouse,3511,64
393946,Mouse,3258,65
393992,Mouse,5154,66
394030,Mouse,5714,66
394178,Mouse,3070,64
394420,Elephant,188264,638
394442,Mouse,4844,65
394495,Mouse,4345,65
394606,Mouse,4891,66
394609,Mouse,3459,64
394770,Mouse,4182,67
394851,Mouse,4967,68
395086,Mouse,4210,68
395139,Mouse,5808,78
395165,Elephant,390114,986
395178,Mouse,5459,76
395206,Mouse,5072,83
395227,Mouse,4846,65
395319,Mouse,4440,66
395374,Mouse,5182,72
395415,Mouse,4787,68
395454,Elephant,153945,599
395457,Mouse,5333,68
395460,Mouse,3095,66
395534,Mouse,5653,68
395569,Mouse,4882,70
395583,Mouse,5000,65
395598,Mouse,4222,66
395617,Mouse,4504,71
395659,Mouse,4547,72
395659,Mouse,5306,73
395663,Mouse,3157,72
395726,Mouse,3005,63
395756,Mouse,3259,67
395777,Mouse,4537,68
395856,Mouse,4429,65
395966,Mouse,4244,64
395978,Mouse,3165,66
396018,Mouse,4317,66
396068,Mouse,4090,68
396082,Mouse,5387,71
396083,Elephant,459592,1089
396215,Mouse,4799,65
396593,Mouse,4193,67
396772,Mouse,4435,66
396895,Mouse,4464,69
396909,Mouse,3184,67
396949,Mouse,5200,74
397037,Mouse,5393,67
397138,Mouse,4778,75
397166,Mouse,5262,65
397358,Elephant,452288,1050
397465,Mouse,3293,66
397465,Mouse,3030,66
397490,Mouse,3623,64
397541,Mouse,4857,65
397607,Mouse,3390,64
397647,Mouse,3966,68
397747,Mouse,5600,69
397748,Mouse,5484,69
397804,Mouse,5503,67
397815,Mouse,4035,69
397955,Mouse,3145,72
397964,Mouse,4114,78
397987,Mouse,5269,68
398073,Mouse,3506,65
398086,Mouse,3702,67
398126,Mouse,4007,69
398169,Mouse,4151,73
398173,Mouse,5643,76
398225,Mouse,4531,84
398242,Mouse,4810,85
398281,Mouse,5397,95
398306,Mouse,5698,86
398468,Mouse,3334,64
398548,Mouse,5084,73
398550,Mouse,3213,74
