CompletionTime_us,FlowType,SizeBytes,FCT_us
315776,Mouse,4674,72
315823,Mouse,4008,71
315874,Mouse,4367,69
315904,Mouse,4860,67
315999,Mouse,3417,68
316068,Elephant,545894,1157
316100,Mouse,4144,64
316153,Mouse,4548,65
316183,Mouse,3148,64
316197,Mouse,4663,65
316288,Mouse,4879,65
316387,Mouse,3163,67
316538,Mouse,4673,65
316565,Mouse,4896,68
316616,Mouse,3394,70
316649,Mouse,3590,68
316789,Mouse,4989,80
316825,Mouse,4735,80
316857,Mouse,3703,93
316878,Mouse,5215,99
317084,Mouse,5439,131
317089,Elephant,508153,1245
317293,Mouse,5027,114
317324,Mouse,4345,125
317345,Mouse,5384,135
317410,Mouse,5403,146
317420,Mouse,3452,151
317569,Mouse,4239,161
317647,Mouse,5387,171
317749,Mouse,5662,190
317819,Mouse,5225,194
317823,Elephant,71804,735
317894,Mouse,4671,212
317905,Elephant,310273,1368
317933,Mouse,3389,215
317942,Mouse,4360,222
318004,Mouse,5386,210
318017,Mouse,5377,206
318043,Mouse,4400,197
318108,Mouse,4922,185
318207,Mouse,5461,175
318290,Elephant,347605,1631
318318,Mouse,5745,172
318328,Mouse,3126,172
318456,Mouse,4958,142
318912,Mouse,5787,191
318931,Mouse,3754,196
318940,Mouse,4168,202
318970,Mouse,4161,207
319007,Mouse,5695,217
319061,Elephant,550848,2392
319099,Mouse,5313,223
319110,Mouse,3752,222
319125,Mouse,4417,223
319197,Mouse,5817,211
319200,Elephant,565707,2440
319209,Mouse,4825,182
319210,Mouse,4139,178
319231,Elephant,471400,2416
319237,Mouse,5427,163
319284,Mouse,4498,128
319310,Mouse,3468,107
319379,Mouse,5423,84
319416,Elephant,283912,1756
319685,Mouse,3627,68
319723,Elephant,320393,1437
319765,Mouse,4282,91
319778,Mouse,4440,79
319789,Mouse,5671,88
319876,Mouse,4486,76
319886,Mouse,5078,81
319900,Mouse,4351,79
320031,Mouse,3803,83
320066,Mouse,3848,93
320108,Mouse,4110,103
320175,Mouse,5541,116
320225,Elephant,431568,1742
320324,Mouse,4777,87
320337,Mouse,4115,80
320371,Mouse,5045,89
320444,Mouse,3599,89
320521,Mouse,3487,102
320559,Elephant,194993,938
320604,Mouse,3902,112
320667,Mouse,3279,104
320678,Mouse,3728,96
320686,Mouse,4263,101
320763,Mouse,3566,116
320882,Mouse,4895,138
320891,Mouse,4658,143
320925,Mouse,3857,147
321031,Elephant,86017,669
321033,Mouse,3906,165
321099,Elephant,456999,1493
321106,Elephant,58369,572
321113,Mouse,5204,139
321182,Elephant,475333,1525
321204,Mouse,4429,83
321215,Mouse,5705,72
321301,Mouse,5297,70
321410,Mouse,5206,69
321482,Mouse,5719,76
321559,Mouse,3203,73
321601,Mouse,5618,78
321623,Mouse,4347,84
321641,Mouse,3986,89
321760,Elephant,262264,1032
321768,Mouse,3156,88
321802,Mouse,4834,85
321849,Mouse,4944,72
322042,Mouse,3427,84
322065,Elephant,504808,1430
322071,Mouse,5336,80
322145,Mouse,3302,64
322320,Elephant,351627,1000
322324,Mouse,4959,68
322411,Mouse,3732,64
322444,Mouse,5410,70
322466,Mouse,4459,65
322520,Mouse,3504,67
322547,Mouse,3391,64
322582,Mouse,5695,70
322594,Mouse,3931,64
322633,Mouse,5556,75
322674,Mouse,4641,69
322722,Mouse,3210,67
322790,Mouse,5053,69
322794,Elephant,314237,887
322816,Mouse,5524,66
322853,Mouse,4426,65
322981,Mouse,3997,64
323009,Mouse,5613,66
323040,Mouse,3122,64
323071,Mouse,5247,65
323204,Mouse,5722,66
323224,Mouse,5538,66
323245,Mouse,3694,64
323254,Mouse,5573,66
323270,Mouse,3978,64
323299,Mouse,4998,66
323385,Mouse,3648,64
323412,Mouse,3733,64
323430,Mouse,3733,64
323532,Mouse,4440,65
323627,Mouse,4808,66
323694,Mouse,4872,65
323804,Mouse,3315,64
323830,Mouse,4661,66
323877,Mouse,5088,65
323933,Mouse,5647,66
324081,Mouse,3597,67
324137,Mouse,3047,70
324222,Mouse,3633,67
324260,Mouse,3428,67
324321,Mouse,4315,69
324357,Mouse,5605,70
324401,Mouse,5351,69
324408,Mouse,4019,73
324494,Mouse,3215,65
324543,Mouse,4045,72
324601,Mouse,5734,86
324635,Mouse,5662,92
324661,Mouse,5373,98
324667,Mouse,3005,98
324705,Mouse,4621,108
324732,Mouse,3329,115
324755,Elephant,569414,1261
324775,Mouse,5280,100
324812,Mouse,4677,77
324826,Mouse,3643,73
324970,Mouse,4560,79
324976,Mouse,4259,81
324989,Elephant,261983,862
325024,Mouse,4354,87
325049,Mouse,5710,83
325120,Mouse,3514,76
325137,Mouse,4950,80
325149,Mouse,4229,82
325210,Elephant,187417,757
325302,Mouse,4081,67
325342,Mouse,3088,78
325409,Mouse,4899,92
325477,Mouse,4938,100
325501,Mouse,3234,108
325518,Mouse,3553,114
325582,Mouse,4771,119
325589,Elephant,171424,763
325674,Mouse,4270,100
325691,Mouse,4000,104
325722,Mouse,3256,106
325822,Mouse,4337,129
325840,Mouse,4311,130
325870,Mouse,4811,135
325953,Mouse,3026,143
326007,Mouse,3182,148
326036,Mouse,3811,151
326093,Mouse,4510,158
326118,Mouse,3408,161
326176,Mouse,4951,172
326234,Mouse,4640,180
326301,Mouse,4046,185
326317,Mouse,5627,193
326319,Elephant,304548,1308
326332,Mouse,3188,184
326356,Mouse,5333,185
326359,Elephant,565591,1751
326379,Mouse,3538,175
326420,Mouse,4131,141
326450,Mouse,3390,93
326466,Mouse,4065,99
326475,Mouse,3481,103
326535,Mouse,3518,103
326577,Mouse,4074,101
326667,Elephant,173212,1102
326707,Mouse,3884,87
326766,Mouse,5396,78
326813,Mouse,5564,80
326889,Mouse,4307,93
326931,Mouse,3449,97
327009,Elephant,533486,1754
327071,Mouse,5072,68
327086,Mouse,5659,73
327142,Mouse,3944,75
327147,Mouse,3054,77
327162,Elephant,75811,462
327168,Mouse,4223,80
327238,Mouse,3891,71
327260,Mouse,4168,68
327273,Elephant,500279,1850
327290,Mouse,4808,73
327391,Mouse,4043,64
327606,Mouse,5547,71
327693,Mouse,3455,67
327740,Mouse,5573,71
327796,Mouse,5498,82
327854,Mouse,3920,91
327896,Mouse,4661,100
327991,Mouse,4871,104
328025,Mouse,3931,111
328038,Elephant,471035,1244
328069,Mouse,4737,108
328097,Elephant,57791,421
328100,Mouse,5679,92
328118,Mouse,3408,88
328182,Mouse,3493,77
328186,Mouse,3795,79
328195,Mouse,4803,79
328280,Mouse,4262,69
328349,Mouse,3207,73
328450,Elephant,232375,859
328464,Elephant,392915,1098
328554,Mouse,3967,64
328578,Mouse,5181,65
328591,Mouse,3984,64
328617,Mouse,4488,65
328639,Mouse,3884,64
328645,Mouse,3676,64
328703,Mouse,3557,64
328721,Mouse,5319,65
328782,Mouse,3383,64
328862,Mouse,3274,64
329007,Mouse,3831,64
329111,Mouse,3339,64
329133,Mouse,5290,65
329257,Mouse,4544,65
329305,Mouse,3045,64
329354,Mouse,4046,66
329546,Mouse,4381,69
329591,Mouse,3563,64
329599,Mouse,5638,66
329671,Mouse,5008,69
329683,Mouse,3339,70
329729,Mouse,4528,69
329810,Mouse,3993,68
329866,Mouse,5697,67
329906,Mouse,5166,69
329915,Mouse,5215,68
329951,Mouse,3882,68
329992,Mouse,3237,64
330021,Mouse,5488,71
330037,Mouse,3817,65
330061,Mouse,4195,71
330187,Mouse,4780,66
330193,Mouse,5201,66
330274,Mouse,4927,76
330294,Mouse,4173,67
330375,Elephant,577728,1248
330378,Mouse,3976,69
330455,Mouse,3182,66
330538,Mouse,3604,66
330607,Mouse,5667,74
330638,Elephant,208201,699
330652,Mouse,5479,68
330744,Mouse,4348,65
330756,Mouse,3487,70
330789,Mouse,4977,66
330857,Mouse,3199,65
330886,Mouse,4534,69
330943,Mouse,4040,68
330958,Mouse,4999,65
331028,Mouse,4157,70
331036,Mouse,5402,75
331039,Mouse,3029,73
331089,Mouse,5286,79
331131,Mouse,4200,81
331236,Elephant,347544,946
331304,Mouse,3388,76
331333,Mouse,4569,69
331346,Mouse,4074,72
331372,Mouse,4711,70
331444,Mouse,3720,73
331632,Mouse,3562,76
331868,Mouse,5680,106
331926,Elephant,464798,1241
331932,Mouse,3542,113
331949,Mouse,4136,109
331991,Mouse,5594,91
332026,Mouse,5489,92
332097,Mouse,3811,79
332130,Mouse,5632,83
332165,Mouse,3052,86
332230,Mouse,4984,95
332242,Mouse,4370,98
332304,Mouse,3898,101
332312,Elephant,540035,1365
332315,Mouse,3306,99
332340,Mouse,4013,90
332359,Mouse,5048,82
332375,Mouse,5315,73
332586,Mouse,5443,70
332590,Elephant,533963,1352
332598,Mouse,3497,64
332612,Mouse,4254,64
332664,Mouse,3238,64
332712,Mouse,3132,64
332724,Mouse,4974,65
332737,Mouse,5551,66
332746,Mouse,3429,64
332832,Mouse,3699,64
332854,Mouse,4835,65
332879,Mouse,5041,65
332999,Mouse,4145,64
333021,Mouse,5775,66
333192,Mouse,3862,64
333221,Mouse,4109,64
333293,Mouse,3194,64
333330,Mouse,4636,65
333424,Mouse,5196,65
333517,Mouse,4009,64
333538,Mouse,5307,65
333607,Mouse,3760,64
333634,Mouse,3480,64
333817,Mouse,3293,64
333900,Mouse,4298,67
334317,Mouse,4841,76
334321,Elephant,110185,471
334387,Elephant,222124,727
334434,Mouse,3496,64
334445,Mouse,4709,65
334474,Mouse,4402,67
334510,Mouse,3949,71
334527,Mouse,3215,64
334572,Mouse,4359,69
334635,Mouse,4946,65
334658,Mouse,3307,67
334814,Mouse,5427,72
334818,Mouse,4897,68
334826,Mouse,3427,66
334847,Mouse,3646,71
334858,Elephant,401081,1081
334920,Mouse,5409,66
334943,Mouse,4756,68
334964,Mouse,4036,65
335031,Mouse,5550,69
335145,Mouse,3701,68
335264,Elephant,323188,878
335315,Mouse,4234,72
335323,Mouse,5221,69
335504,Mouse,4620,70
335510,Mouse,4799,73
335519,Mouse,5062,78
335529,Mouse,4799,87
335545,Mouse,4430,84
335555,Mouse,4081,86
335733,Mouse,4485,93
335810,Mouse,5558,107
335975,Mouse,3901,122
336232,Mouse,4222,146
336240,Mouse,4253,149
336279,Mouse,4079,160
336303,Mouse,3518,161
336321,Mouse,4833,171
336425,Mouse,3565,180
336438,Mouse,3493,181
336488,Mouse,5838,192
336505,Mouse,3875,191
336523,Elephant,458527,1494
336527,Mouse,5045,187
336538,Mouse,3576,170
336598,Mouse,3294,179
336610,Mouse,4753,182
336709,Mouse,5288,145
336727,Elephant,542337,1684
336833,Mouse,3026,81
336842,Elephant,493971,1662
336921,Mouse,4418,66
336966,Mouse,5341,69
337005,Mouse,5424,69
337018,Mouse,3563,65
337126,Mouse,4394,69
337134,Mouse,4035,71
337180,Elephant,471554,1591
337307,Mouse,3596,64
337338,Mouse,3937,64
337351,Mouse,3604,65
337396,Mouse,3419,64
337536,Elephant,137012,553
337594,Mouse,4441,65
337809,Mouse,4055,64
337927,Mouse,5817,66
337978,Mouse,3439,64
337983,Mouse,5660,66
338291,Mouse,4746,68
338298,Elephant,181372,632
338372,Mouse,3177,66
338374,Mouse,4978,68
338403,Mouse,4777,65
338418,Mouse,4132,69
338444,Mouse,4183,65
338470,Mouse,5119,65
338580,Mouse,3314,66
338641,Mouse,5509,67
338653,Mouse,5354,68
338683,Mouse,5248,72
338739,Mouse,3616,75
338740,Mouse,5759,82
338778,Mouse,4713,78
338808,Elephant,111022,509
338837,Mouse,5446,83
338926,Mouse,3800,67
338947,Mouse,5798,74
338986,Mouse,5264,78
339105,Mouse,5702,83
339133,Mouse,4920,90
339153,Mouse,4912,99
339305,Mouse,3880,116
339439,Mouse,3557,144
339466,Mouse,3833,148
339474,Mouse,3643,152
339549,Elephant,495607,1348
339553,Mouse,3863,156
339567,Elephant,325153,1131
339578,Mouse,3913,143
339593,Elephant,51231,500
339615,Mouse,5178,91
339650,Mouse,4670,69
339662,Elephant,234981,961
339719,Mouse,4478,68
339874,Mouse,3383,64
339902,Mouse,3432,64
340132,Mouse,4646,80
340150,Mouse,3342,87
340205,Mouse,4338,93
340242,Mouse,3343,97
340254,Mouse,4457,103
340270,Elephant,295821,1057
340281,Mouse,3405,96
340338,Mouse,4646,86
340339,Mouse,5450,85
340342,Mouse,4137,82
340462,Mouse,3751,79
340720,Mouse,5657,131
340743,Mouse,5348,137
340800,Mouse,4510,149
340866,Mouse,5429,161
340913,Mouse,4867,163
340931,Mouse,3445,162
340967,Mouse,4102,168
340998,Mouse,3641,174
341068,Mouse,3774,181
341074,Mouse,4464,183
341141,Mouse,5684,203
341192,Mouse,3808,209
341233,Mouse,5686,221
341387,Mouse,3878,251
341390,Mouse,5765,254
341395,Elephant,565681,1779
341468,Mouse,3451,232
341516,Mouse,5392,244
341546,Elephant,317810,1530
341612,Mouse,4783,223
341647,Mouse,3631,196
341723,Mouse,5520,209
341782,Elephant,41784,785
341804,Mouse,5788,186
341884,Mouse,5363,198
342023,Mouse,3722,208
342098,Mouse,3406,221
342121,Elephant,500494,2134
342137,Mouse,3782,223
342195,Mouse,4217,230
342230,Mouse,3691,227
342255,Mouse,3244,220
342288,Mouse,3911,217
342319,Mouse,5064,226
342331,Elephant,111760,1368
342336,Mouse,4889,218
342361,Mouse,5743,208
342445,Mouse,3637,190
342549,Mouse,3416,190
342572,Mouse,3656,192
342700,Mouse,4409,211
342760,Mouse,4202,220
342775,Mouse,3799,223
342819,Mouse,4156,216
342858,Elephant,439699,2454
342989,Mouse,3169,179
342990,Mouse,5335,180
343067,Mouse,4226,156
343160,Mouse,3667,167
343178,Mouse,5550,178
343188,Mouse,5619,179
343232,Elephant,161716,1515
343252,Mouse,4770,184
343258,Elephant,286312,2131
343296,Mouse,5266,144
343311,Mouse,4330,101
343347,Mouse,3923,84
343369,Mouse,3602,80
343395,Mouse,5430,87
343511,Mouse,5144,94
343600,Elephant,129133,946
343708,Mouse,4538,107
343826,Mouse,3676,108
343855,Mouse,3211,106
343866,Mouse,3096,111
343975,Elephant,481028,2166
344022,Mouse,4103,94
344085,Mouse,4920,75
344098,Elephant,273876,1254
344102,Mouse,4660,72
344203,Elephant,361954,1385
344231,Mouse,5029,67
344276,Mouse,3967,67
344291,Elephant,34704,240
344321,Mouse,3144,64
344325,Mouse,5142,66
344337,Mouse,4964,65
344378,Mouse,5435,66
344538,Mouse,4875,65
344574,Mouse,4913,65
344641,Mouse,4644,65
344709,Mouse,5308,66
344757,Mouse,5342,65
344775,Mouse,4523,65
344797,Mouse,3277,65
344807,Mouse,5559,66
344911,Mouse,5768,66
344922,Mouse,4227,68
344932,Mouse,4500,75
344940,Mouse,3770,73
344985,Mouse,3676,68
345072,Mouse,4102,64
345076,Mouse,4295,65
345256,Mouse,4907,75
345319,Mouse,5007,79
345376,Mouse,4215,81
345378,Elephant,176105,657
345402,Mouse,4985,78
345416,Mouse,3859,85
345425,Mouse,3193,81
345439,Mouse,3163,70
345485,Mouse,4241,73
345490,Mouse,3271,74
345579,Mouse,4343,72
345664,Elephant,470485,1113
345740,Mouse,4459,66
345748,Mouse,3424,64
345785,Mouse,3317,68
345787,Mouse,3223,65
345864,Mouse,5216,72
345878,Mouse,5047,77
345887,Mouse,5821,67
345968,Mouse,3236,67
345971,Mouse,3565,66
346002,Mouse,4692,69
346079,Mouse,3139,74
346119,Elephant,395114,1067
346134,Mouse,5010,67
346176,Mouse,5267,65
346186,Mouse,4558,65
346218,Mouse,4525,69
346341,Mouse,5160,68
346397,Mouse,3669,69
346443,Mouse,3575,69
346449,Mouse,3899,67
346454,Mouse,5400,69
346608,Elephant,345326,913
346613,Mouse,5795,67
346624,Mouse,5181,65
346646,Mouse,4920,66
346807,Mouse,4141,64
346876,Mouse,5090,65
346941,Mouse,5819,66
346947,Mouse,3475,64
346999,Mouse,4321,65
347063,Mouse,4993,73
347065,Mouse,5826,75
347090,Mouse,5817,66
347109,Mouse,4250,74
347201,Mouse,4822,65
347363,Mouse,5271,70
347396,Mouse,3315,64
347419,Mouse,4307,69
347428,Mouse,4220,64
347437,Mouse,4517,65
347493,Mouse,5364,67
347545,Mouse,4519,70
347601,Mouse,4427,65
347621,Elephant,222676,716
347695,Mouse,5597,66
347755,Mouse,5190,65
347817,Mouse,5308,65
347903,Mouse,3570,64
347910,Mouse,4826,68
347915,Mouse,3696,70
348014,Mouse,4598,66
348071,Mouse,4584,65
348139,Mouse,3109,67
348154,Mouse,3952,74
348227,Mouse,3606,67
348247,Mouse,5090,76
348249,Mouse,5812,75
348349,Mouse,4932,78
348419,Mouse,3007,88
348484,Mouse,4904,99
348507,Mouse,4852,106
348566,Mouse,3634,126
348827,Mouse,3933,163
348889,Mouse,5150,166
349041,Mouse,3301,180
349097,Mouse,5705,195
349120,Mouse,5045,196
349157,Mouse,3381,198
349190,Mouse,4727,204
349206,Mouse,4611,212
349213,Elephant,272858,1263
349226,Mouse,5152,210
349337,Elephant,103037,963
349385,Mouse,4402,182
349393,Mouse,4075,180
349433,Mouse,5116,166
349509,Mouse,3602,172
349612,Mouse,5137,173
349639,Mouse,5434,175
349757,Elephant,499818,1915
349829,Mouse,4609,178
349841,Elephant,454103,1855
349845,Mouse,4384,146
349848,Mouse,3565,144
349852,Mouse,5095,144
349921,Mouse,4983,102
349931,Elephant,239737,1524
349963,Mouse,3951,110
349973,Mouse,3177,93
349976,Mouse,3087,87
350008,Elephant,525978,2018
350100,Mouse,4782,69
350252,Mouse,4392,81
350299,Mouse,4976,84
350323,Mouse,4219,78
350416,Mouse,5770,82
350454,Mouse,4911,87
350549,Mouse,3047,96
350584,Mouse,3196,103
350594,Elephant,267854,1128
350639,Mouse,4463,107
350744,Mouse,4715,86
350824,Mouse,3061,92
350836,Mouse,5648,96
350891,Mouse,4555,101
350933,Mouse,4506,113
350945,Mouse,3919,114
351003,Mouse,4249,120
351054,Mouse,4224,127
351172,Mouse,4285,143
351176,Mouse,5200,146
351212,Mouse,4018,150
351277,Mouse,5123,157
351295,Mouse,5814,164
351299,Mouse,4247,164
351329,Mouse,4874,173
351389,Elephant,523118,1554
351415,Mouse,4917,178
351436,Mouse,3993,180
351475,Mouse,5607,144
351497,Mouse,5624,155
351578,Elephant,375260,1411
351780,Mouse,5202,92
351815,Elephant,563413,1690
351874,Mouse,5686,70
351951,Elephant,221488,1087
351960,Mouse,3375,64
352005,Mouse,3971,65
352016,Mouse,3516,64
352135,Mouse,3919,64
352188,Elephant,104962,491
352202,Mouse,4051,65
352230,Mouse,5015,66
352266,Mouse,3462,64
352372,Mouse,3389,64
352381,Mouse,5038,68
352403,Mouse,3167,64
352408,Mouse,3145,64
352412,Mouse,3884,64
352487,Mouse,3187,65
352531,Mouse,3334,66
352581,Mouse,4654,65
352637,Mouse,5623,67
352706,Mouse,5152,70
352812,Mouse,4707,76
352825,Mouse,3750,74
352850,Mouse,4486,89
352879,Mouse,3819,89
352959,Mouse,5080,103
352990,Mouse,5310,106
353049,Elephant,557531,1580
353112,Mouse,3567,82
353151,Mouse,4756,91
353161,Mouse,3138,83
353164,Mouse,3429,85
353241,Mouse,4623,99
353310,Mouse,5465,101
353335,Elephant,171230,782
353436,Mouse,3226,78
353541,Mouse,3848,93
353561,Mouse,5455,98
353568,Mouse,3233,100
353614,Mouse,4046,112
353753,Mouse,5518,132
353827,Mouse,5628,141
353852,Mouse,3139,143
353895,Elephant,493773,1449
353901,Mouse,3743,144
353970,Mouse,4630,119
353987,Mouse,4073,107
354029,Mouse,4343,105
354120,Elephant,270187,1164
354126,Mouse,4249,107
354213,Mouse,3114,86
354251,Mouse,3096,97
354265,Elephant,491697,1554
354275,Mouse,4363,96
354692,Mouse,3890,107
354697,Mouse,3187,110
354732,Mouse,3475,119
354794,Mouse,3272,130
354839,Mouse,4267,138
354866,Mouse,5667,141
354912,Mouse,5205,149
354920,Mouse,5023,152
354995,Mouse,5372,163
355006,Mouse,3374,166
355070,Mouse,5229,173
355104,Elephant,470155,1635
355107,Mouse,3277,166
355267,Mouse,3790,111
355308,Mouse,4606,125
355335,Mouse,5444,129
355369,Mouse,4175,139
355389,Mouse,3729,143
355402,Elephant,347913,1387
355441,Mouse,4049,150
355472,Mouse,5015,131
355477,Mouse,5292,134
355488,Mouse,4393,139
355554,Mouse,4867,114
355626,Mouse,4774,106
355743,Elephant,430335,1575
355765,Elephant,514300,1698
355871,Mouse,4730,70
355906,Mouse,3286,66
355925,Mouse,4947,65
356015,Mouse,3165,64
356046,Mouse,4622,69
356067,Mouse,3590,64
356075,Mouse,4051,65
356129,Mouse,5246,69
356243,Mouse,5016,66
356332,Elephant,300512,1153
356427,Mouse,3390,64
356490,Mouse,4956,70
356565,Mouse,4679,65
356615,Mouse,4688,69
356705,Mouse,4820,68
356886,Mouse,5534,70
356908,Mouse,4550,65
357003,Mouse,5204,69
357063,Mouse,3331,71
357109,Elephant,240660,733
357141,Mouse,4709,66
357154,Mouse,4030,68
357252,Mouse,5259,65
357308,Mouse,3975,65
357349,Mouse,5226,70
357452,Mouse,3875,64
357479,Mouse,3790,67
357554,Mouse,5690,66
357569,Mouse,5132,68
357583,Mouse,5776,66
357592,Mouse,3346,64
357643,Mouse,5411,67
357671,Mouse,4125,64
357717,Mouse,3974,64
357834,Mouse,4087,68
357843,Mouse,5030,70
358183,Elephant,441856,1032
358287,Mouse,4882,69
358312,Mouse,4676,76
358318,Mouse,4463,71
358345,Elephant,102090,480
358366,Mouse,3237,73
358401,Mouse,3846,64
358476,Mouse,3715,67
358642,Mouse,5020,72
358683,Mouse,3191,84
358733,Mouse,3714,98
358741,Mouse,3095,101
358834,Mouse,3636,107
358835,Elephant,315299,934
358930,Mouse,3485,67
358995,Elephant,249574,849
359007,Mouse,5067,70
359010,Mouse,4404,71
359185,Mouse,3329,66
359308,Mouse,3085,74
359414,Mouse,5131,71
359417,Elephant,497463,1198
359437,Mouse,5027,67
359441,Mouse,3996,64
359496,Elephant,71209,374
359507,Mouse,3039,65
359558,Mouse,5202,69
359559,Mouse,5695,69
359571,Mouse,3147,64
359641,Mouse,4170,64
359703,Mouse,3036,64
359736,Mouse,3666,64
359813,Mouse,3204,64
359866,Mouse,3665,64
359884,Mouse,5235,65
359893,Mouse,4439,65
360150,Mouse,3796,64
360181,Mouse,3692,64
360188,Mouse,5592,66
360254,Mouse,5129,65
360289,Mouse,5352,67
360291,Mouse,4389,66
360345,Mouse,3135,64
360518,Mouse,4803,65
360630,Mouse,4410,66
360641,Mouse,4708,65
360740,Mouse,3410,64
360787,Mouse,4503,65
360899,Mouse,3015,64
360930,Mouse,4542,69
361026,Mouse,3806,68
361037,Mouse,4556,65
361076,Mouse,4196,72
361115,Mouse,3320,72
361127,Mouse,3274,72
361151,Mouse,5602,73
361172,Mouse,5381,76
361226,Mouse,5299,69
361244,Mouse,3154,77
361264,Elephant,453649,1054
361295,Mouse,5172,75
361319,Mouse,4947,66
361441,Mouse,4118,64
361539,Mouse,5085,67
361550,Mouse,4152,68
361584,Mouse,4335,66
361681,Mouse,3140,67
361855,Mouse,3551,74
361870,Mouse,4047,81
361935,Mouse,4206,95
361945,Mouse,3814,99
362031,Elephant,223884,797
362059,Mouse,4713,92
362220,Mouse,3045,106
362229,Elephant,549711,1285
362238,Mouse,5656,105
362298,Mouse,3346,95
362390,Mouse,5149,82
362418,Mouse,5054,76
362489,Mouse,3081,88
362520,Elephant,240440,981
362568,Mouse,3134,85
362569,Mouse,3799,88
362614,Mouse,3543,89
362710,Mouse,5695,94
362821,Mouse,4317,105
362826,Mouse,4527,109
362838,Elephant,185180,802
362874,Elephant,180745,811
363021,Mouse,4515,72
363073,Mouse,5361,78
363082,Mouse,3204,80
363084,Elephant,286471,996
363172,Elephant,209452,1084
363199,Mouse,3109,66
363227,Mouse,5571,66
363272,Mouse,3685,64
363296,Mouse,4517,65
363336,Mouse,5185,65
363369,Elephant,106193,529
363487,Mouse,5045,65
363517,Mouse,3009,64
363549,Mouse,5100,69
363557,Mouse,4206,64
363598,Mouse,3387,66
363698,Mouse,3886,64
363758,Mouse,5635,67
363783,Mouse,3907,64
363788,Mouse,5145,65
363819,Mouse,3836,64
363827,Mouse,3197,64
363921,Mouse,4907,65
363991,Mouse,5452,70
363998,Mouse,3857,68
364045,Mouse,3629,71
364047,Mouse,5670,69
364112,Mouse,3004,67
364166,Mouse,3594,65
364186,Mouse,4270,65
364217,Mouse,3378,69
364228,Mouse,3250,71
364232,Mouse,5664,73
364240,Mouse,5084,72
364387,Mouse,4679,74
364454,Mouse,4509,76
364474,Mouse,3725,80
364506,Mouse,3531,83
364514,Mouse,4068,88
364525,Mouse,4688,94
364532,Elephant,494034,1137
364544,Mouse,3458,91
364574,Mouse,5187,90
364585,Mouse,4709,81
364594,Mouse,5521,76
364745,Mouse,4704,70
364779,Elephant,45380,311
364825,Mouse,4949,75
364887,Mouse,4969,72
364899,Mouse,4616,80
364955,Elephant,198849,740
364965,Mouse,4480,82
364999,Mouse,5781,83
365012,Mouse,4619,79
365021,Mouse,4693,71
365079,Mouse,3940,71
365170,Mouse,5353,78
365243,Mouse,4554,89
365310,Mouse,3696,95
365376,Mouse,4709,110
365406,Elephant,409681,1255
365501,Mouse,3935,94
365546,Mouse,5453,98
365626,Elephant,289719,974
365686,Mouse,4636,82
365777,Mouse,4176,81
365894,Mouse,5266,98
365936,Mouse,5687,104
366078,Mouse,4221,113
366114,Mouse,4485,119
366197,Mouse,3317,141
366209,Mouse,5296,146
366246,Mouse,4558,152
366319,Mouse,5663,163
366342,Mouse,4875,164
366407,Elephant,505239,1545
366412,Mouse,4528,164
366451,Elephant,398168,1412
366456,Mouse,5286,142
366480,Mouse,5073,115
366568,Mouse,3058,71
366608,Elephant,363505,1353
366643,Mouse,4922,68
366770,Mouse,5715,70
366813,Mouse,3457,68
366823,Mouse,4423,73
366954,Elephant,259758,1012
367003,Mouse,4023,64
367043,Mouse,5625,66
367064,Mouse,3464,64
367072,Mouse,5506,66
367146,Mouse,3787,64
367183,Mouse,3400,64
367293,Mouse,5146,65
367298,Mouse,5291,65
367303,Mouse,5371,65
367447,Mouse,4667,71
367558,Elephant,34868,233
367625,Mouse,4566,68
367716,Mouse,3017,67
367861,Mouse,5716,73
367877,Mouse,4205,76
367902,Mouse,5163,79
367956,Elephant,163878,614
367965,Mouse,3777,80
367981,Mouse,3953,85
368032,Elephant,203230,704
368038,Mouse,4835,77
368044,Mouse,5729,73
368063,Mouse,3677,67
368091,Elephant,173197,653
368114,Mouse,3128,64
368128,Mouse,5195,65
368276,Mouse,4712,65
368304,Mouse,4028,64
368308,Mouse,4161,64
368394,Mouse,3588,64
368478,Mouse,4450,65
368491,Mouse,5546,66
368609,Mouse,3165,64
368625,Mouse,5784,66
368686,Mouse,4417,65
368754,Mouse,5434,66
368985,Mouse,5790,66
369131,Mouse,5165,70
369134,Mouse,3632,69
369194,Mouse,4403,65
369211,Elephant,104415,456
369295,Mouse,3773,66
369324,Mouse,4934,68
369327,Mouse,5769,69
369352,Mouse,4823,65
369392,Mouse,3402,64
369468,Mouse,4388,69
369525,Mouse,5563,66
369532,Mouse,4580,69
369533,Mouse,5357,70
369584,Mouse,4766,73
369591,Mouse,4171,70
369606,Mouse,5312,69
369626,Mouse,4353,68
369653,Mouse,4342,75
369670,Mouse,5254,70
369705,Mouse,4667,74
369706,Mouse,5151,79
369841,Mouse,5821,68
369925,Mouse,5574,78
370196,Mouse,5212,128
370308,Elephant,160430,739
370369,Mouse,4012,131
370407,Mouse,4219,124
370441,Elephant,341972,1100
370443,Mouse,5305,133
370448,Mouse,5431,131
370473,Mouse,3308,127
370671,Elephant,566725,1442
370674,Mouse,4045,89
370770,Elephant,134614,773
370776,Mouse,3831,65
370802,Mouse,5509,70
370810,Mouse,4192,72
370886,Mouse,3467,66
370934,Mouse,3893,66
