CompletionTime_us,FlowSize_B,FCT_us
182589,79757,4453
182636,77276,4958
182738,51359,1470
182759,3125379,3051
182808,5912,211
182917,24722,384
182939,5744,271
183016,120438,229
183095,74013,4063
183151,46018,1494
183220,24657,410
183242,884393,59636
183290,658063,39885
183305,875527,1064
183423,70007,3635
183463,31807,607
183561,39467,940
183640,29088,588
183650,359691,487
183686,56010,2625
183743,17818,365
183857,148712,9586
184035,6845,212
184040,33568,643
184152,35336,584
184268,2724428,2677
184299,25174,112
184337,323426,25041
184382,50302,2048
184411,19724,365
184492,4325,258
184568,60277,3311
184583,2501,213
184602,148177,9562
184632,39107,790
184694,1579,213
184734,11286,262
184768,1080681,58659
184780,1569,180
184845,73501,4225
184856,68665,3768
184863,19549,108
185013,308,224
185145,2945,195
185181,45127,147
185206,43249,1300
185221,66567,3687
185354,271231,17229
185392,68528,3291
185498,37162,848
185536,4948,193
185564,27629,510
185595,2769,196
185596,2371,214
185734,8621,261
185808,541106,635
185813,24205,351
185856,323986,20003
186008,1943940,80104
186045,23907,423
186067,20155,108
186104,38687,871
186167,1022,239
186169,27308,459
186202,125921,8402
186388,549882,39126
186395,773471,51129
186416,433534,31964
186458,29148,362
186482,67573,3780
186511,1244,200
186586,1884,227
186602,9188,237
186625,1825,197
186720,931669,60245
186818,2559616,2486
186933,4772,213
186956,39567,806
186991,10873,197
187012,1902,217
187039,126875,4682
187108,474,252
187112,18303,373
187124,5749,217
187148,73343,4203
187161,24078,354
187237,23413,368
187247,401,204
187257,79129,4503
187317,85601,191
187373,879,242
187404,161670,253
187462,15213,343
187552,3036,253
187628,180623,14475
187685,20559,109
187695,79776,5015
187747,41405,966
187778,492791,36543
187781,29312,117
187810,980601,54561
187844,30553,552
187885,7892,243
187940,957238,63675
187969,2071,205
187992,1075073,1161
188034,1463,241
188065,70812,3994
188089,71337,2574
188133,54334,156
188184,36543,763
188185,16581,105
188267,27492,584
188272,29264,473
188273,154430,11476
188287,55419,183
188341,2456412,2461
188456,8580,252
188528,52954,759
188566,23630,353
188595,834092,55761
188610,647076,39292
188692,27843,505
188762,82662,3526
188787,246123,21875
188922,946453,68441
188939,68046,168
188956,299082,22986
188987,64410,3447
189019,22118,350
189041,1227,210
189201,1307171,74427
189205,9797,212
189209,4592,201
189261,27545,502
189271,480480,35608
189285,23319,451
189297,34722,700
189303,297475,26388
189477,5668,217
189508,976349,74501
189566,53713,2134
189641,9204,70
189675,377313,25909
189717,134678,5572
189849,9958,235
189888,5006,289
189906,1730218,1866
189965,72679,3936
189970,16257,360
190010,42612,1262
190120,18669,444
190167,28959,573
190208,22815,110
190305,57991,1618
190359,63658,3038
190405,4792,216
190500,45876,1068
190583,6335,210
190615,25065,469
190635,1917507,2019
190636,6823,216
190689,33253,707
190703,164968,260
190761,729114,48519
190774,326396,28094
190788,22668,389
190822,4118,288
190824,11488,286
190881,79117,4060
190899,586575,46756
190934,24860,385
190960,610858,42885
191023,27420,637
191041,7423,193
191104,148679,10690
191143,57479,3018
191174,798940,1143
191200,7586,212
191306,67651,3755
191324,68380,3306
191432,11821,248
191496,1013443,67844
191526,14667,370
191530,7232,260
191576,7636641,6970
191584,1022024,66362
191618,4974,237
191631,2651,232
191637,199319,17647
191645,692459,36460
191652,91355,6066
191746,33867,682
191787,34525,709
191802,72889,287
191823,29568,554
191862,12395,228
191872,18473,339
191885,69892,173
191939,3075469,3000
191942,50634,1951
191970,315852,391
191973,587993,48947
192053,38931,758
192144,43086,863
192159,17409,392
192195,420,196
192199,2456,239
192262,6055,271
192398,1254,202
192454,12670,76
192456,9723,242
192558,58966,2923
192579,8119,69
192807,1156268,81406
192850,63727,3168
192878,16452,105
192900,152146,9544
193018,1680,62
193190,1767949,86946
193259,530,211
193313,5030,221
193419,7396,246
193473,60439,2971
193508,730166,54284
193533,37865,688
193624,35504,747
193672,1867545,1922
193736,38672,880
193773,70304,4611
193788,43676,1442
193790,60838,2910
193828,778765,942
193848,20850,372
193869,26271,449
193873,1736963,1826
194001,2905,212
194029,79910,754
194032,2938,63
194069,22262,401
194082,40620,1069
194122,43273,1676
194146,9223,237
194200,43864,1461
194201,6679,237
194216,67285,3941
194404,20789,373
194408,14964,396
194503,3475,235
194535,45851,1030
194561,932822,70542
194582,19667,413
194639,2167,63
194697,59347,2510
194727,294,60
194744,22420,461
194771,33738,652
194794,73219,4370
194834,67654,3166
194836,97182,6294
194847,7496,235
194876,115,209
194898,1765,277
194939,58152,196
195049,45254,1339
195106,5405,237
195197,45985,1446
195254,7763,226
195256,69228,4379
195280,277815,25474
195302,876665,942
195314,24090,407
195333,2441,233
195335,114941,8266
195366,145614,10933
195480,1489078,89880
195546,72590,2935
195654,34559,575
195677,3741,219
195796,2296,221
195938,6316,249
195974,25496,419
196019,7092,209
196100,75804,173
196176,3775,247
196203,6839,238
196230,97743,194
196269,44501,146
196542,45490,147
196561,73677,4682
196567,37321,787
196576,65552,3862
196619,25473,365
196709,28213,637
196755,22747,484
196798,20071,378
196799,76174,4584
196859,30834,118
196859,150603,7399
196872,23416,493
196874,1616069,1689
196901,124234,9954
196922,6358,233
196978,358552,27993
196988,76053,4329
197011,6868,242
197025,125784,225
197040,366180,34048
197117,79231,5050
197140,1399083,78232
197165,45993,1750
197263,20694,372
197389,49584,1422
197393,11418,246
197393,62667,3137
197528,190810,13688
197590,174138,10528
197767,8770,254
197809,25510,410
197857,14297,73
197919,4266,222
197921,26595,114
197960,944834,1439
198151,1840272,1990
198255,46705,1586
198257,23808,459
198284,1339045,1486
198302,2267239,94057
198357,3153,64
198419,31354,509
198472,14166,261
198476,1377377,75845
198550,26530,115
198561,9370,70
198765,9028,269
198769,29482,507
198913,23506,461
198935,26088,481
198958,119599,8772
199079,20698,402
199084,71839,2415
199102,411070,512
199107,25642,495
199305,1341585,88474
199344,3137049,2967
199354,35184,774
199366,3599,270
199502,61045,3484
199506,165234,13675
199560,36720,123
199701,466,224
199765,920927,1238
199826,27912,614
199930,79488,4884
199958,33295,727
200019,44625,1377
200046,4457,316
200068,574,198
200135,4866,235
200277,20173,473
200295,20263,461
200352,642455,1232
200421,68903,2621
200667,37945,894
200671,2275473,100219
200699,47046,1254
200710,41154,1051
200859,53520,2346
201284,45675,1616
201286,1395112,72496
201402,786853,48639
201469,67481,3120
201513,61516,3251
201661,131014,9537
201674,160900,7451
201874,71275,4386
201975,54803,2432
202354,398245,35693
202624,303270,29084
202778,458043,42830
202859,120931,9473
203146,738317,61420
203154,68631,3926
203427,126115,9887
203625,127338,7602
203877,76716,4118
204136,125662,9296
204799,887761,66806
205047,380328,29570
205069,112580,8773
205279,1119210,59928
205613,116134,6279
205646,803856,69952
206276,1079782,74219
206459,1060567,82516
206550,109690,7716
206835,706624,54191
206883,659774,57543
207092,612983,49975
207154,152980,12574
207326,826640,72857
207445,134009,9665
207450,719792,65176
207685,645998,53897
207812,273881,23203
208079,1928014,99085
208553,724538,60432
209082,747808,62781
209180,166586,14990
210338,245515,18171
210484,220962,17121
210989,925012,76246
211056,605310,53790
211618,1922218,108060
211893,682775,56080
211922,1655992,109514
212269,168446,13099
212894,331991,31029
213628,770081,65501
213916,350225,25122
213999,322442,28836
214209,529957,41706
214518,1187191,95635
215327,198625,16584
215812,210057,18127
216456,1241884,90028
216474,207080,17661
216617,206642,18063
216740,485965,36700
216940,1597730,103776
216965,966775,75686
217316,1586864,108349
218110,313793,28375
218211,1176115,91417
218786,442879,40160
219059,742428,60595
219260,319517,27979
219562,508459,49223
219810,274338,20966
219857,339087,28812
219985,2535056,119806
220146,2033115,118777
220227,758785,61760
220734,26338684,24316
221021,1561183,95565
221133,363734,29223
222313,379037,36103
222585,546529,45765
222872,1596873,111986
224750,306052,25268
224776,1187345,79896
225060,338223,30686
225234,764519,66397
225381,899882,65189
225531,1255760,94036
225579,365524,33134
226112,780873,59599
226388,334773,29340
226432,594665,50183
226461,1322655,87098
226671,405377,35282
227017,1517406,92530
227307,396228,33022
227456,805246,61925
227505,612444,57916
227514,653819,58983
228127,1543854,93244
228417,395427,30605
228713,1251213,68173
228737,397003,37182
229263,1361916,103816
229472,545168,43166
229993,722144,61107
230011,848129,76889
230180,697544,63112
230326,1254204,93110
231048,1082580,87775
231067,519624,45247
231430,1567906,106792
232482,996190,83289
232528,616607,53643
232871,449044,40328
233181,432133,33625
233815,1233315,95443
234014,1090066,86573
234305,418396,37016
235026,726546,41781
235856,1515982,107240
236530,1554768,123108
236566,449250,39806
236682,865154,73123
236842,543750,49615
237375,1973571,112287
237679,1730748,113499
237968,1275559,96239
238428,1088087,83533
238699,1025304,84821
238711,545182,48593
239008,869893,78479
239225,708816,64019
239639,1090889,73986
239707,1898282,123829
240077,469878,42452
240517,1582479,112771
241147,2950212,141147
242348,744537,62007
243097,635629,59528
243370,695363,65602
243578,1196837,109172
243633,1790712,120378
244027,1391844,99235
244476,1797589,120198
244520,805773,74319
244780,686904,61093
244842,1260712,95842
245004,1094999,86214
245077,1928650,111432
245160,1519802,115888
245341,657620,45387
245363,895436,59715
245548,1109153,84253
246344,1059580,86016
246556,1019655,80016
246719,1051778,84649
246809,1175468,95823
246819,1010412,86129
247480,1315938,96795
247712,2807262,136296
247797,728644,61634
247855,935375,85938
248676,1151927,95918
249067,1238432,96319
249347,1585446,126283
249527,1007495,95418
249539,985092,85780
249837,891842,82907
250390,1665915,129826
251167,1108352,97624
251764,1172763,98013
251842,1716569,130990
251869,1125517,98327
252110,1111340,73209
252415,995624,91825
252476,640275,56735
253855,940304,68896
253900,1319606,99821
254043,3867338,153946
254246,2296280,144904
254253,1006426,80139
254330,1589354,107527
255511,1157328,93659
255639,1527193,117726
255795,987479,83048
256075,845521,71843
256642,1995202,134787
257032,836393,67403
257167,1706137,127430
257398,832516,76562
257647,1979931,144030
257711,1002486,73944
257924,963075,69190
257945,990975,86495
258160,840694,59862
258210,1442277,107336
258550,834281,65757
258656,894306,79085
258690,1481289,119812
258861,768085,61662
258978,1204906,106529
259274,1974468,137037
259526,1138106,99719
259633,938625,76770
259901,1150989,99674
260091,767407,71339
260147,784802,70847
260308,1977213,143768
261046,1258857,104970
261944,1329291,105497
262469,1839193,144150
262601,1750880,94985
262761,1282648,94188
263313,1250270,93170
263597,1942081,144555
263789,927886,70541
263866,1746761,120214
264278,1355849,119694
265320,1018883,87819
265470,1300796,115732
265731,976020,85739
265883,1206532,105546
266002,898103,80063
266161,2138551,122200
266323,1264871,90685
