CompletionTime_us,FlowSize_B,FCT_us
120485,23501,919
120522,76418,3329
120562,25741,987
120617,118143,4527
120719,72696,1191
120813,54164,1013
120994,18293,680
121162,28313,117
121183,870134,21183
121194,28779,698
121201,3488,472
121205,56460,160
121240,1770720,16806
121308,30094,660
121339,38021,896
121436,22947,641
121480,16785,780
121602,29379,1228
121607,12488,706
121730,549,352
121755,3749,673
121779,69082,1254
121800,25747,113
121831,6602,439
121836,22004,635
121858,66369,2400
122020,21457,547
122174,76714,2669
122226,837,672
122348,58056,857
122362,3719,477
122387,4406,384
122444,44886,2065
122581,732780,14381
122625,3911,430
122651,8275,350
122793,31085,1124
122907,90258,2540
122971,74967,1266
122990,581003,17001
123004,68127,1608
123007,48927,1108
123085,38513,974
123098,60329,3471
123108,6613,67
123200,54865,1229
123244,4086,310
123318,60861,1943
123442,25800,117
123523,29201,1251
123576,6072,369
123578,26593,637
123584,39447,1695
123677,20734,110
123681,23537,725
123693,43966,145
123751,1298,429
123790,148884,247
123871,9722,789
123926,492296,12307
123929,31500,691
123958,17331745,15502
124097,10607,392
124112,71376,2034
124171,55556,915
124214,44572,1029
124356,9689,613
124360,2324,396
124372,27874,686
124527,527017,19602
124634,23821,114
124746,16898,935
124822,70699,1227
124823,28080,764
124837,19791,617
124944,9952,563
125046,8896197,12825
125077,9257,535
125079,1426442,22943
125112,73623,4046
125210,56695,1921
125243,66943,1330
125316,33828,625
125323,1324503,1274
125350,5175,471
125417,44021,145
125501,6057,418
125646,174264,8934
125870,560199,10940
125914,1611,575
125933,54525,2490
126056,22335,854
126088,1252565,26088
126091,151818,1482
126095,123573,1947
126179,11582,535
126217,64989,1662
126359,19812,937
126459,95426,209
126485,69086,1641
126515,2309,395
126590,15655,882
126597,11510,580
126614,59770,3438
126620,2528,584
126645,14132,567
126649,13470,526
126746,789152,837
126748,42728,880
126811,18360,928
126861,566076,12646
127024,5769,520
127114,14072,498
127186,18396,863
127190,155636,9469
127221,24467,932
127228,47627,1086
127263,9701,69
127271,48598,1801
127304,7174,413
127345,854,523
127393,25809,892
127418,1462,338
127507,15528,809
127519,114125,2739
127530,1683228,1542
127542,685,314
127752,5144,478
127932,8073,382
127994,29525,1103
128031,41805,806
128064,1347324,28064
128078,65185,3180
128080,225136,1907
128086,38887,774
128155,3532,342
128159,208386,9156
128183,69074,1076
128199,42500,127
128222,4650,766
128225,64128,3017
128250,18983,1020
128268,33676,859
128326,1366016,24942
128349,23035,922
128417,20957,568
128494,8712,312
128522,14582,460
128529,8397,388
128598,35489,121
128651,6548,407
128697,61059,1294
128711,5072,494
128716,147679,238
128759,9892,553
128772,1533544,28772
128777,152506,247
128809,79905,1243
128835,1965,665
128894,21215,867
128912,1056596,28912
128963,15252,974
128982,27703,943
129083,528372,11074
129225,28096,1250
129239,34416,1362
129252,8326,389
129259,60393,3921
129303,57891,2834
129393,71313,5949
129420,20504,110
129515,99977,3174
129844,5615,458
129886,3402,459
129913,6118,66
129957,58301,158
129958,89343,187
130067,16737,952
130119,32354,871
130157,51479,2729
130215,837102,18508
130274,23231,1054
130282,20773,953
130287,14775,611
130295,44674,1144
130397,48855,3142
130446,137889,7458
130490,5554,538
130522,33727,133
130576,923,529
130630,543590,14942
130647,46989,1094
130706,46106,2526
130708,31186,118
130775,6574,405
130801,1096012,30801
130893,38,660
130995,25958,703
131079,657921,686
131143,59766,2799
131227,61609,983
131244,8565,432
131296,38460,764
131303,53213,2864
131304,4939,412
131309,72524,4250
131391,37737,1952
131465,540700,583
131485,5751,580
131565,59489,1274
131678,39694,127
131706,13949,357
131770,9822,617
131819,103680,5061
131838,8356,407
131838,51575,1131
131911,29271,1079
131921,934,430
131947,66143,3106
132031,46355,628
132078,46967,936
132107,69628,7076
132116,49385,1790
132141,6547,330
132142,51728,1618
132169,24677,726
132187,31303,1125
132266,6129,136
132348,44390,2667
132390,27025,745
132458,119051,5206
132493,52426,1579
132497,73313,3337
132515,120526,213
132534,1512,375
132627,16219,910
132631,37490,664
132636,39842,1677
132640,8737,352
132727,2595309,2371
132729,9069,452
132732,34125,1065
133023,40484,752
133048,77560,1148
133074,78386,3635
133330,79709,178
133373,22235,691
133443,1072888,25022
133658,83951,1586
133764,23687,1035
133911,31271,1094
133919,3491,359
133932,296519,8427
133950,70596,1122
134014,53039,1031
134156,176659,1869
134190,41314,742
134231,8252,577
134236,7239,544
134307,17080,547
134364,66833,2037
134371,44135,397
134390,1260669,34390
134407,224,539
134442,77184,3262
134463,1176,460
134479,41684,1909
134506,39720,1541
134524,5764,66
134684,40382,1061
134688,1229915,1225
134719,23856,751
134837,1341589,30909
134872,19371,582
134942,166907,12934
135232,72867,1161
135294,4049,562
135360,4039,592
135446,194032,13233
135490,134202,1818
135491,47109,1387
135551,45816,1222
135663,801992,846
135710,27510,1276
135870,24259,223
135880,23332,997
135931,26133,994
135932,1693,569
135988,71168,1028
135991,11104,789
136023,1405439,1407
136075,3818,686
136223,1131747,31199
136512,833426,24271
136541,154116,6971
136575,1267,553
136588,67003,173
136622,19009,872
136680,1441543,1519
136699,40054,873
136723,23520,933
136785,55616,4388
136839,46700,3531
136865,78088,181
137038,36527,1728
137155,26376,866
137255,43336,936
137263,14790,912
137306,128623,1805
137566,1652224,37566
137574,156837,7823
137581,61681,161
137636,73086,1827
137669,5312,438
137689,8551,655
137709,74468,1021
137807,1608912,37801
137809,5694534,5541
137929,132928,9653
137945,398602,20537
137960,440223,13091
137978,41557,130
138005,30302,770
138051,4727,577
138067,54506,1637
138126,1292044,38126
138244,1725942,36825
138295,34679,1428
138309,99843,195
138427,26684,831
138440,22462,1018
138503,61295,3978
138554,857737,23283
138602,8972,590
138677,24473,773
138803,544038,10377
138812,356530,3941
138830,5229,329
138943,24772,649
138976,27102,788
138978,6681,450
138986,8213,661
139019,5760,463
139094,52562,1742
139102,68943,2706
139110,13234,455
139362,42332,644
139385,61230,2787
139437,8644,488
139487,54509,5326
139519,485,477
139659,3068,803
139665,24837,755
139706,49969,1244
139712,97497,1344
139722,38512,2010
139741,2032,63
139769,397905,17303
139786,38507,919
139802,9999,316
139803,52856,1105
139892,65008,164
139919,30771,951
139998,66371,1626
140043,32645,1008
140049,7337,681
140050,23851,765
140133,34270,940
140234,290491,16831
140291,688350,703
140358,63435,166
140366,531,384
140391,15538,948
140439,345366,2554
140499,11603571,11034
140591,4125,378
140615,9830996,9033
140625,2755,63
140633,56582,2119
140725,1728,383
140728,38337,124
140743,4711,389
140813,8337,534
140820,18709,1009
140849,15328,571
140883,721802,27029
140916,3128,505
140916,88779,1042
141085,434677,17320
141164,208536,298
141201,56508,2147
141238,55123,2408
141262,31331,120
141271,44473,1718
141298,2302,574
141434,359,386
141451,2122,500
141572,141432,236
141643,40822,126
141686,15164,103
141724,72747,2012
141726,156572,8113
141775,1822407,29824
141797,839807,41797
141822,1934,323
141926,75981,7196
141987,118814,7594
142127,72525,4355
142137,1666,502
142156,42105,1800
142207,23533,930
142230,35672,1417
142328,61346,162
142376,4740,460
142404,52110,1197
142484,38343,1424
142491,32222,119
142563,4684413,4579
142621,39618,1550
142635,8232,588
142691,103331,213
142743,8522,592
142794,132368,7178
142796,880228,27310
142850,379274,3571
142867,1217,565
142873,1335515,34063
142881,882183,897
142909,7802,520
142968,603720,669
143032,2144,63
143070,63007,310
143123,23244,783
143167,103033,5005
143182,20212,768
143211,959132,29706
143228,8926,610
143255,129566,226
143373,744159,779
143422,20630,111
143432,147819,9059
143439,1150,301
143448,4096,69
143472,40419,1461
143496,58284,3718
143508,42041,829
143586,23293,885
143594,35058,812
143717,42828,129
143731,41234,1011
143745,192061,11487
143788,71400,172
143887,6415,576
143891,42635,1899
144007,45515,2382
144008,76805,1066
144023,452649,22731
144095,61035,3188
144101,101678,3554
144147,140980,6076
144195,7256,618
144267,64734,1316
144358,17522,855
144500,23841,821
144518,7454,570
144611,8692,377
144643,169003,1348
144717,321577,14168
144807,41831,1304
144820,16093,881
144853,1767949,38608
144853,141114,259
144889,2725257,5230
144919,904382,28852
144983,77027,1307
144996,5358,755
145010,46375,984
145015,49240,152
145157,13503,75
145213,950204,45213
145219,884393,21613
145251,79964,6678
145298,18350,1115
145339,374,437
145394,76172,3598
145397,9269,326
145404,8089,458
145469,3842,431
145493,28036,937
145568,16066,823
145682,61167,946
145699,53271,1595
145780,12460,588
145890,4905,605
145898,34260,1647
145910,25122,942
145966,622947,33663
145988,1365663,28034
146038,5014,553
146083,78096,2530
146200,196637,1927
146209,60854,2805
146228,2959,777
146241,37909,2180
146269,28413,1176
146313,179862,2982
146351,63175,2056
146381,48343,1334
146400,358200,11901
146470,199695,8795
146487,1000305,1050
146506,69912,3604
146595,6762,514
146599,2679223,3340
146623,55049,159
146631,42541,2108
146647,10694,374
146673,63674,2343
146686,6777,409
146697,1101145,3308
146754,6679,321
146818,5976,419
147006,8124243,9317
147028,21593,594
147301,375697,15702
147307,25535,968
147445,21842,113
147449,171907,6017
147545,120105,1638
147605,197524,13645
147629,4088770,3678
147738,78984,8320
147787,2339,292
147859,17577,915
147868,9695,523
147872,55659,765
147940,9255,519
148445,47507,1441
148447,51465,984
148538,95406,1365
148589,5936,388
148626,686199,30200
148647,2759495,2554
148671,49157,1333
148743,53284,1354
148941,42052,131
149010,21436,1040
149020,5190,472
149200,68944,3719
149213,5768,441
149215,60976,162
149244,38432,839
149273,5837,533
149340,11582,415
149350,534345,23158
149399,67917,3725
149477,334,440
149538,31645,771
149665,26031,835
149678,1032,684
149783,25598,1025
149807,24686,640
149816,6172,518
149857,29784,1161
150066,67580,171
150082,23631,805
150086,77120,4068
150090,67281,1342
150107,29475,770
150122,1077,553
150198,122610,1840
150213,118355,1566
150234,51232,3955
150255,70831,1479
150257,1201793,38015
150276,1119600,50276
150282,58832,7427
150369,31768,119
150383,29311,1071
150432,306760,17714
150434,11160,471
150506,31741,119
150526,25186,868
150541,31314,1055
150561,1880328,50561
150571,61403,171
150576,21620,1022
150637,68244,2395
150708,30883,750
150768,4677,548
150786,1543520,37850
150839,97441,194
150879,48800,1415
150944,76160,1579
151002,7887,673
151009,831,432
151017,54420,3215
151134,22157,800
151152,513934,15776
151159,21415,928
151273,22159,897
151345,72820,1676
151369,2948,441
151494,22593,671
151642,7231,410
151686,7162,570
151797,5418091,5141
151838,5219,542
151854,55976,966
151911,38504,890
151946,3813,482
152056,167577,1744
152197,54993,1823
152237,146125,3203
152379,4421,469
152469,3426,501
152479,180688,16386
152484,40845,872
152582,23913,111
152611,73222,2973
152652,163,396
152714,1316234,1324
152727,100340,1479
152797,23847,1170
152825,28535,719
152891,203817,11861
152945,168588,1832
153012,12908,696
153124,395343,17635
153130,51899,154
153131,22260,899
153138,30474,1389
153160,68069,1396
153297,52708,1212
153308,3767185,3517
153312,37247,938
153330,6636,579
153377,14724,103
153399,13372,447
153456,338517,4571
153462,190533,3093
153487,23174,871
153490,94909,193
153536,36988,929
153565,26665,1012
153570,41063,887
153574,35664,1510
153655,9929,718
153674,79122,2358
153702,19753,726
153715,165224,278
153732,33612,121
153734,1132317,1123
153871,24814,816
153876,64632,1066
153880,74285,5513
153892,804361,46656
153989,57294,1097
154053,903451,926
154086,50453,1918
154143,9662,69
154187,41983,2147
154196,29786,1242
154230,1362745,1308
154265,54594,1100
154352,7334,460
154540,11500,575
154608,14309526,12982
154645,1346392,1286
154845,6423,463
154862,251755,20739
154882,23383,847
154886,56316,159
154887,1943940,48982
154958,98605,8825
154960,1080681,28850
155043,1893,471
155122,7528,821
155321,115,579
155361,10199,596
155379,4596,349
155379,4371312,3883
155409,34304,900
155454,6136,554
155490,1365,62
155570,18022,963
155583,71995,4337
155606,5207,447
155631,611242,35138
155816,25799,1147
155872,44013,1395
155910,24159,1037
155961,54812,1090
155992,31590,1340
156036,41905,1780
156053,2870,443
156153,28561,130
156258,20819,822
156287,1208833,1172
156386,9068,452
156435,190465,6869
156537,45521,1486
156598,25231,1366
156636,29932,1118
156668,4506,556
156761,13286,688
156814,39945,1214
157170,24662,113
157174,20860,959
157186,27762,915
157216,50706,3676
157329,70891,3784
157384,308862,2760
157409,136721,2633
157501,70700,3232
157545,145616,9740
157700,65928,2103
157788,171326,626
157798,2071,361
157886,1599550,57069
157925,4310,486
157942,15751,969
157964,3373,501
158046,42979,1024
158159,27660,733
158279,248137,15432
158409,1151536,38729
158448,78854,176
158454,8724,688
158530,9802,69
158582,45760,2945
158595,38715,161
158736,6444,420
158745,3119,426
158808,60908,985
158859,71551,5952
158914,1044900,1058
158974,7876,716
158975,2180,319
159013,5604,518
159019,1162468,50657
159076,21304,858
159189,91286,2888
159247,49002,1253
159337,116338,1596
159340,41809,995
159357,69399,3754
159546,14638,1134
159557,63903,1661
159564,73042,3452
159685,4429,67
159721,4639726,4183
159726,3199745,3112
159775,26036,936
159803,175411,265
160058,770344,33328
160077,1639961,1593
160124,129388,2337
160185,37240,632
160194,18450,693
160357,70927,1387
160383,3700,644
160452,797605,36180
160458,40827,1037
160481,368649,3253
160506,38215,128
160548,78565,6759
160578,5666,459
160616,66535,1983
160694,59220,2699
160726,926190,979
160734,1676,654
160736,2761807,2529
160749,675937,37317
160778,3879,71
160910,3213,519
160911,512095,31157
160913,63231,162
160939,1399083,42032
160959,357,421
161072,73365,1625
161073,2277,752
161121,36681,836
161284,7694,812
161309,36419,1797
161357,298363,16824
161392,78381,3517
161417,23359,111
161507,5691,66
161657,6325,709
161756,48963,4539
162008,11539,78
162132,24086,1065
162153,238567,4397
162196,68866,4692
162196,1200664,1198
162442,12346,485
162474,4219,549
162582,61506,1377
162586,289,665
162646,2566,910
162673,1836,682
162708,12590,413
162733,59030,1417
162742,1042448,1065
162750,3681,756
162769,728038,38437
162770,23329,972
162823,29331,1204
162824,32547,791
162835,17316,878
162882,139214,4836
162909,111203,5143
162941,17981,1035
162942,480,714
162953,42141,1794
163091,5652,583
163148,36518,875
163158,165369,12064
163226,8894,527
163260,44725,1865
163344,2037,642
163418,28720,1374
163434,140189,232
163479,6988,724
163484,20965,1105
163534,15130,683
163551,13870,394
163562,5954,66
163747,47906,432
163861,575613,37817
163867,36393,2057
163890,27887,115
163943,74658,1007
163988,49708,2025
164005,213938,4988
164050,978,331
164127,96379,3170
164189,11055,78
164197,2115,810
164321,31201,1341
164368,25885,1244
164379,5337,453
164398,10829,912
164457,946453,43977
164493,5744,553
164507,192699,3828
164632,19054,848
164687,141323,13864
164707,26569,1631
164742,45411,1652
164753,6032,669
164798,4287,469
164844,62520,168
164859,22871,983
164878,25278,841
164906,129462,14764
164913,70344,4611
165032,78461,6485
165094,21477,798
165194,21217,934
165205,54602,5469
165234,61248,3461
165316,114017,6765
165332,5539,720
165344,27610,1212
165353,207,615
165509,24964,971
165526,3421028,3186
165555,77323,13066
165667,531442,28361
165712,55020,1348
165745,192974,16573
165779,65551,1721
165885,62929,3346
166042,6910,593
166189,336,532
166247,2830178,2729
166274,26042,896
166331,27251,1219
166345,27432,938
166437,20348,948
166533,1357443,53929
166615,22493,1001
166622,63839,169
166706,23049,775
166741,3696,608
166773,57927,1520
166848,37213,122
166911,2918,510
166918,2096638,7723
166950,5980,533
166966,946245,55469
166981,1761300,66721
167054,16799,720
167104,9809,696
167107,57939,1439
167124,19952,870
167139,115435,5021
167201,24287,919
167268,4850,537
167277,167923,14387
167333,45264,1913
167337,69090,1421
167380,34641,677
167422,11133,596
167489,37499,760
167516,71891,1190
167519,66317,166
167552,13621029,13894
167663,44017,262
167691,5020,539
167819,508090,37760
167906,6991,540
167950,8151,74
168085,2817,390
168086,66520,2636
168113,5316,759
168117,628559,34833
168213,877156,44713
168287,61233,3568
168335,5321,688
168384,61246,3316
168393,43331,129
168640,106089,13996
168686,11930,670
168749,61605,1482
168785,35480,1288
168853,2250,507
168892,28464,1016
169070,564893,27952
169108,45423,2979
169116,72275,2484
169494,1395112,40705
169600,1268,675
169606,72591,172
169608,35843,1839
169621,25491,939
169628,9095,472
169689,25334,954
169765,1253,481
169801,8795291,8116
169837,8871895,8180
169840,767193,32376
169906,5123,736
169908,11108,480
169986,6338,443
170035,24149,111
170036,34110,1044
170067,39239,884
170115,62969,2573
170169,1176139,1181
170237,53506,3066
170248,5038804,4553
170315,41690,2428
170509,36045,1811
170534,42596,1674
170687,1022024,45465
170755,976349,55748
170764,39830,128
170797,7401,522
170908,77564,10299
170995,773471,35730
171040,21115,110
171052,5219,507
171067,55938,4885
171108,121165,14636
171122,61260,1604
171139,28456,1441
171157,5546,556
171239,7235,563
171302,20343,1180
171369,18360,1064
171413,79588,7933
171414,27339,1139
171446,816333,825
171459,11272,618
171553,36967,1755
171655,33343,120
171912,42267,926
171931,35434,1693
171951,1464654,62118
172068,73026,172
172154,1297341,1282
172156,25722,933
172176,32127,1066
172209,21378,829
172284,18658,1127
172287,29732,1426
172337,2500,628
172458,341876,417
172476,10829,621
172529,7964,634
172712,27941,1312
172780,15101,1062
172851,1944504,69303
172859,15533,918
172869,47722,4552
172951,1602065,65840
173021,21979,875
173045,25973,1027
173088,931669,46614
173188,72657,4919
173189,52065,4533
173319,60965,2229
173399,21115,110
173414,157413,2778
173424,644908,36368
173457,27187,153
173458,28646,115
173495,870,730
173599,36191,1691
173608,55833,6762
173664,78157,2899
173702,68573,4992
173719,3545435,3173
173790,57212,2440
173936,27884,1065
173951,9688,477
173987,53862,3258
174020,41218,867
174030,21749,1029
174073,2761,104
174134,182830,10315
174165,6936,618
174183,381285,22963
174213,33906,1033
174262,174187,2918
174540,791650,49246
174787,2605,583
174788,9306,765
174802,8102,446
174857,613453,52973
174901,30936,1312
174956,51676,155
175000,81852,188
175025,22981,766
175026,53195,1353
175119,40346,130
175124,180623,1971
175171,79301,6459
175345,5931,66
175369,35089,898
175383,19769,108
175488,204207,17535
175612,24681,931
175614,20084,932
175641,35725,1290
175643,25776,116
175672,78576,1900
175688,1385805,1453
175852,10025,656
176142,4135610,3744
176282,31010,904
176284,9223,606
176289,46988,3402
176406,358235,26411
176432,44770,1060
176467,76637,1431
176502,3339,665
176706,67055,166
176776,9554,675
176826,36590,1738
176903,74451,8425
177069,55649,3399
177080,145,735
177131,5494,658
177177,44552,1622
177277,6446,732
177282,22645,1074
177358,35230,1314
177362,78482,11684
177472,5901,374
177528,4019,635
177581,1981,472
177648,34824,1708
177676,1843859,77676
177694,1628667,1594
177792,68810,167
177821,742428,19357
177841,45693,2920
177898,51047,4519
177939,7883,672
177980,49179,4256
177989,8168865,7383
178044,104855,8840
178048,39526,131
178154,138654,8845
178185,15833,1185
178186,55664,2561
178267,5119,559
178270,323426,18974
178309,9821,69
178429,876364,45146
178479,28052,830
178506,55044,3455
178514,75937,3782
178527,31817,1454
178568,176614,12987
178583,16187,824
178612,63690,3888
178618,25302,112
178731,70013,3438
178777,794,571
178783,56109,5335
178872,8211,582
178964,32334,1118
178988,48668,1443
178993,14105,616
179076,46060,2313
179107,78164,5081
179146,28777,115
179195,679557,721
179208,66351,4536
179244,549882,31982
179257,3858,502
179419,86084,2573
179508,22730,782
179599,712,802
179605,1278,330
179620,27862,1095
179657,54702,5774
179667,2816,63
179708,63212,3654
179916,44194,148
180056,9966266,9361
180216,225789,16622
180235,4885,575
180247,46110,2829
180393,61438,1108
180431,27577,804
180483,338750,24458
180551,74961,4018
180618,55979,1277
180694,45714,1321
180801,50448,1433
180887,5867,66
181014,22394,940
181053,26538,116
181073,453813,41323
181325,4391,535
181374,78729,1476
181412,447182,28905
181466,23288,988
181506,805128,52484
181572,47544,1644
181724,17597,981
181988,1554930,1560
182021,13411,72
182056,90642,190
182106,6898,71
182110,584190,51905
182115,26968,1474
182268,8699,668
182281,19339,684
182287,46770,2634
182328,5634,485
182328,5863,630
182386,4862,457
