CompletionTime_us,FlowSize_B,FCT_us
120558,76714,1053
120620,54164,820
120662,18293,348
120695,918703,20624
120865,29379,491
120899,492296,9280
120979,3488,251
121094,28779,597
121111,30094,463
121148,16785,447
121162,28313,117
121195,38021,752
121208,56460,163
121213,12488,311
121281,60329,1654
121300,118143,5210
121319,22947,525
121398,3749,316
121644,549,267
121660,6602,268
121677,22004,477
121691,44886,1312
121743,837,188
121803,25747,116
121832,174264,5119
121929,21457,455
122109,3719,225
122284,4406,281
122328,31085,660
122424,3911,230
122522,72696,2995
122526,74967,821
122607,8275,305
122620,54865,650
122636,58056,1145
122638,90258,2272
122722,29201,451
122892,39447,1003
122910,69082,2385
122926,60861,1551
122997,1533544,22997
123108,6613,67
123157,38513,1046
123206,48927,1306
123307,1081956,18610
123341,4086,406
123342,1208575,23342
123373,9722,291
123440,25800,114
123512,26593,571
123543,23537,587
123571,6072,365
123674,31500,436
123677,20734,110
123690,1298,369
123694,43966,146
123786,148884,243
123845,59770,668
123973,10607,267
123975,17331745,15519
124058,194032,1846
124158,2324,194
124167,27874,481
124178,9689,435
124236,70699,641
124349,16898,538
124367,71376,2289
124501,721802,10647
124523,44572,1338
124615,66943,702
124632,23821,111
124643,19791,423
124644,1292044,24644
124646,9952,265
124670,8896197,12449
124684,28080,624
124752,56695,1462
124808,54525,1364
124813,294466,17773
124887,1110877,21306
124888,9257,346
125032,68127,3636
125043,849040,24736
125154,5175,275
125346,1324503,1297
125352,6057,269
125360,73623,4293
125374,55556,2119
125417,44021,145
125474,65185,576
125540,33828,848
125647,1611,307
125712,71313,2267
125821,22335,619
125849,19812,427
125900,114125,1120
125927,11582,284
126066,137889,3078
126084,60393,746
126207,15655,498
126232,11510,215
126329,2528,293
126361,2309,240
126365,64989,1811
126368,42728,501
126383,64128,1175
126396,14132,318
126421,18360,538
126446,95426,195
126481,560199,11552
126519,13470,396
126525,48598,1055
126688,24467,398
126744,789152,834
126784,18396,461
126877,5769,373
126977,14072,361
127002,25809,501
127141,7174,249
127225,15528,527
127248,854,427
127263,9701,69
127329,1462,250
127355,57891,886
127415,685,187
127448,29525,558
127520,5144,246
127574,1683228,1586
127670,41805,445
127673,69086,2829
127715,18983,485
127719,732780,19518
127814,1252565,27814
127866,4650,411
127948,23035,521
127966,8073,416
128043,33676,634
128124,72524,1065
128152,3532,339
128156,38887,843
128199,42500,127
128223,208386,9220
128244,69628,3214
128318,20957,469
128349,34416,472
128380,14582,319
128456,47627,2314
128464,15252,476
128478,6548,235
128485,1965,315
128497,8397,355
128529,5072,312
128531,9892,324
128531,69074,1425
128553,8712,371
128598,35489,121
128599,28096,624
128666,21215,639
128725,147679,247
128776,152506,245
128842,48855,1587
128867,27703,828
128872,61059,1469
128955,51479,1527
128960,1072888,20539
129003,79905,1437
129081,59766,737
129108,151818,4499
129133,8326,270
129160,53213,721
129281,566076,15065
129333,46106,1154
129419,20504,108
129538,16737,423
129626,23231,407
129708,32354,459
129737,5615,351
129740,3402,313
129754,20773,424
129812,166907,7804
129879,73313,719
129913,6118,66
129956,58301,158
129959,89343,188
130096,119051,2843
130154,14775,478
130170,46989,617
130309,103680,3551
130394,923,346
130398,5554,446
130509,33727,120
130575,38,342
130612,66143,1771
130632,37737,1193
130657,44674,1505
130688,6574,319
130703,611242,10209
130706,44390,1025
130710,31186,119
130728,25958,436
130756,99977,4415
131003,49385,678
131069,657921,676
131116,8565,305
131134,51728,610
131188,4939,296
131207,5751,302
131297,29271,464
131312,123573,7164
131325,59489,1035
131339,51575,633
131441,9822,289
131476,540700,593
131535,38460,1003
131580,225136,5407
131602,13949,253
131677,39694,126
131687,31303,625
131715,52426,802
131754,934,263
131787,8356,356
131824,1347324,31824
131833,46967,690
131863,24677,420
131894,543590,16206
131937,1285987,31937
132002,46355,599
132017,77184,837
132040,39842,1081
132091,6547,280
132122,78386,2682
132177,440223,7308
132234,27025,590
132246,6129,116
132277,16219,560
132282,61609,2038
132512,37490,545
132513,120526,211
132524,9069,246
132540,1512,382
132546,434677,8780
132555,34125,888
132639,8737,350
132826,2595309,2470
132883,77560,982
133036,290491,9634
133165,22235,484
133242,154116,3672
133289,31271,472
133331,79709,179
133419,23687,690
133450,39720,485
133571,55616,1173
133723,397905,11257
133779,40484,1508
133851,41684,1282
133936,3491,376
133956,8252,301
134000,7239,308
134149,1341589,30221
134184,686199,15758
134219,224,351
134251,40382,629
134304,44135,330
134313,17080,553
134380,1608912,34374
134388,1176,386
134432,1056596,34432
134492,23856,525
134524,5764,66
134552,1119600,34552
134600,70596,1772
134674,46700,1366
134681,1229915,1218
134689,53039,1706
134718,41314,1271
134768,19371,479
134805,54509,645
135032,4049,301
135088,45816,759
135100,4039,332
135218,27510,784
135373,61295,849
135421,47109,1316
135443,26133,506
135452,23332,570
135540,11104,338
135657,3818,268
135681,1693,317
135710,71168,750
135745,398602,18337
135754,132928,7478
135794,801992,976
135827,24259,180
135855,36527,544
135946,66833,3619
136032,197524,2072
136177,192061,3919
136230,19009,480
136235,1405439,1620
136265,1267,243
136426,23520,636
136581,67003,166
136608,73086,798
136715,1441543,1554
136738,296519,11232
136774,26376,485
136811,14790,460
136861,78088,178
136958,857737,21687
136972,43336,652
137038,1365663,19084
137178,68943,783
137225,40054,1399
137329,8551,295
137376,61230,778
137393,74468,705
137553,5312,322
137568,1228012,29741
137582,61681,162
137644,34679,777
137679,1151536,17999
137696,75981,2966
137762,4727,288
137807,5694534,5539
137818,180688,1725
137829,176659,5542
137885,22462,462
137893,30302,657
137938,1822407,25986
137975,41557,127
138026,26684,431
138314,99843,199
138324,54506,1894
138370,24473,466
138404,8972,391
138504,38512,792
138601,452649,17310
138634,8213,309
138762,24772,467
138776,27102,588
138832,6681,303
138843,5229,343
138861,13234,206
138924,5760,368
139044,103033,882
139131,3068,275
139158,66371,786
139249,1335515,30439
139249,8644,300
139276,485,234
139356,52562,2003
139366,83951,7294
139377,134202,5705
139411,24837,501
139499,30771,531
139550,32645,515
139633,34270,440
139690,7337,322
139695,72867,5625
139712,56508,657
139723,23851,438
139741,2032,63
139766,9999,280
139820,38507,953
139892,65008,164
139927,15538,484
139959,49969,1496
139968,42332,1249
140008,156837,10257
140041,1725942,38622
140145,72525,2373
140167,11603571,10702
140247,531,266
140276,18709,464
140309,688350,721
140314,804361,33077
140356,63435,164
140502,44473,950
140518,4125,305
140550,8337,270
140551,1728,208
140582,4711,228
140583,9830996,9000
140591,508090,10532
140621,118814,6228
140626,2755,64
140640,15328,363
140647,3128,235
140729,38337,125
140764,147819,6390
140817,56582,2303
140868,950204,40868
141082,58284,1304
141095,2302,371
141154,208536,288
141211,2122,260
141218,97497,2850
141261,31331,118
141269,359,221
141284,88779,1410
141294,35672,481
141408,52856,2710
141529,55123,2699
141572,141432,236
141580,39618,509
141638,42105,1283
141649,40822,131
141686,15164,103
141697,61035,789
141814,1934,315
141853,23533,576
141877,1666,243
142207,4740,291
142217,38343,1157
142242,837102,30536
142297,72747,2585
142311,4684413,4328
142330,61346,164
142335,8232,288
142337,45515,712
142472,8522,321
142486,321577,11937
142490,32222,118
142600,1217,297
142683,23244,343
142689,103331,211
142727,52110,1519
142740,7802,351
142805,101678,2258
142872,20212,457
142876,1131747,37853
142879,8926,261
142898,132368,7282
142914,882183,930
142964,603720,665
142965,76172,1169
143027,63007,267
143032,2144,63
143081,40419,1071
143120,42041,441
143140,79964,4568
143161,42635,1170
143183,23293,482
143254,129566,225
143270,35058,487
143392,744159,798
143423,20630,112
143447,4096,67
143466,1150,328
143480,128623,7979
143563,6415,252
143721,42828,132
143787,71400,170
143860,7256,284
143898,910849,37996
144008,17522,505
144023,41831,520
144046,41234,1326
144259,23841,580
144344,7454,396
144461,156572,10848
144484,8692,251
144485,16093,546
144584,5358,343
144590,60854,1186
144660,18350,477
144682,37909,622
144732,46375,706
144770,78984,5353
144787,34260,536
144831,141114,237
144969,58832,2114
144974,64734,2023
145014,49240,151
145047,28036,491
145092,53271,988
145155,13503,73
145162,374,260
145171,140980,7099
145176,8089,230
145199,16066,454
145269,534345,19077
145324,76805,2382
145386,3842,347
145421,9269,350
145448,1019235,35902
145485,25122,516
145558,12460,367
145583,4905,298
145622,28413,529
145649,42541,1126
145673,61167,937
145711,2959,260
145741,63175,1446
145886,5014,401
145990,199695,8315
146100,358200,11601
146310,63674,1980
146346,6762,264
146500,1000305,1063
146567,6777,289
146599,10694,325
146609,306760,13891
146619,55049,156
146623,1101145,3234
146675,5976,275
146692,2679223,3433
146695,6679,262
146758,528372,28749
146848,21593,414
146887,77027,3211
147014,25535,675
147020,2725257,7362
147085,8124243,9397
147166,48343,2119
147176,98605,1044
147383,17577,439
147442,21842,110
147546,69912,4644
147646,4088770,3695
147683,9695,339
147703,1943940,41799
147756,2339,261
147770,9255,349
147850,47507,846
147851,55659,744
148142,375697,16543
148211,51465,748
148220,946245,36723
148275,51232,1996
148320,77120,2303
148378,833426,36136
148400,171907,6968
148461,21436,490
148597,5936,396
148619,2759495,2526
148651,904382,32584
148751,67917,3076
148919,120105,3012
148937,42052,127
148958,68244,715
148995,78096,5443
149037,5768,265
149067,5190,518
149150,5837,410
149231,60976,179
149246,31645,478
149253,11582,329
149274,49157,1936
149295,1032,301
149330,38432,925
149352,25598,594
149380,26031,549
149381,644908,12324
149388,334,351
149477,67281,728
149506,29784,809
149554,53284,2165
149584,54420,1781
149619,345366,11735
149634,24686,466
149681,6172,383
149681,74285,1315
149740,23631,464
149782,29475,444
149791,880228,34305
149806,169003,6510
149820,68944,4339
149880,1843859,49880
149942,29311,630
149962,1077,393
149970,876364,16686
150064,67580,169
150135,203817,9105
150142,21620,588
150166,25186,508
150227,31314,742
150284,11160,321
150372,73222,734
150373,31768,123
150464,4677,244
150505,31741,118
150562,61403,162
150605,7887,277
150708,544038,22282
150722,30883,765
150747,21415,517
150784,22157,450
150848,97441,203
150884,22159,509
150918,831,342
151090,54993,716
151111,76160,1747
151318,2948,390
151323,22593,501
151378,7162,261
151405,251755,17282
151520,7231,288
151557,55976,669
151619,5219,323
151688,5418091,5032
151735,3813,271
151771,95406,4597
152033,48800,2569
152154,38504,1133
152156,23847,529
152232,30474,483
152241,3426,273
152300,4421,389
152404,71995,1158
152583,23913,113
152605,12908,288
152607,163,352
152609,79122,1293
152637,68069,873
152640,41983,599
152673,40845,1061
152692,165369,1597
152705,145616,4900
152723,1316234,1333
152811,100340,1563
152812,70831,4036
152844,22260,611
152972,52708,887
152994,28535,888
152997,35664,932
153008,395343,17519
153060,248137,10214
153066,196637,8794
153071,36988,464
153130,51899,154
153150,23174,534
153213,6636,462
153215,9929,277
153216,356530,18345
153281,26665,728
153292,13372,340
153379,14724,104
153394,3767185,3604
153411,72820,3743
153487,94909,189
153491,29786,537
153515,37247,1140
153522,24814,467
153577,167577,3265
153589,19753,613
153605,118355,4958
153654,1655992,51246
153656,50453,1488
153695,165224,257
153731,33612,119
153753,1132317,1142
153890,41063,1208
154013,1543520,41077
154039,959132,40535
154090,64632,1281
154118,903451,991
154144,9662,69
154256,7334,364
154290,1362745,1368
154351,11500,386
154352,57294,1459
154381,50706,841
154508,23383,474
154553,14309526,12927
154640,78565,852
154675,1346392,1316
154684,7528,383
154715,6423,333
154855,1893,283
154884,56316,157
154890,41905,634
155034,115,292
155079,10199,314
155082,18022,475
155148,6136,247
155187,54594,2022
155199,25799,530
155231,44013,754
155253,622947,42950
155339,31590,687
155372,4596,341
155440,4371312,3944
155447,24159,574
155456,34304,947
155461,5207,302
155489,77323,3000
155490,1365,62
155669,54812,798
155697,192974,6525
155700,25231,469
155817,146125,6783
155914,2870,304
155933,20819,497
156192,28561,169
156295,9068,361
156316,1208833,1201
156329,13286,256
156335,29932,816
156387,45760,750
156475,4506,363
156564,141323,5741
156572,39945,972
156576,20860,361
156728,70891,3182
156740,27762,469
156968,73042,855
156974,45521,1922
156996,70700,2727
157061,71551,4154
157171,24662,115
157337,1803054,54215
157481,15751,508
157521,171326,359
157612,91286,1311
157688,4310,249
157709,3373,246
157774,122610,9416
157824,179862,14494
157839,2071,401
157848,65928,2251
157888,48963,670
157961,42979,939
158016,69399,2413
158034,8724,267
158038,27660,611
158152,168588,7040
158342,129462,8200
158427,379274,19147
158454,78854,182
158531,9802,70
158581,38715,147
158592,60908,770
158661,3119,342
158666,6444,350
158673,7876,415
158693,63903,798
158735,21304,517
158779,59220,785
158810,5604,314
158897,14638,485
158965,1044900,1109
159038,2180,382
159041,167923,6151
159063,121165,2591
159127,1535856,56376
159233,136721,4457
159303,26036,465
159381,564893,18263
159439,41809,1094
159485,66535,852
159655,190465,10088
159684,4429,66
159754,4639726,4216
159805,175411,267
159811,49002,1817
159949,3199745,3335
160057,1639961,1573
160060,531442,22754
160103,3700,364
160115,37240,563
160151,18450,650
160331,40827,910
160384,1676,304
160424,36419,913
160468,5666,350
160472,68866,2968
160504,38215,125
160605,111203,2840
160628,2277,307
160678,658063,17274
160690,926190,943
160719,73365,1272
160768,3213,377
160772,36681,487
160782,7694,310
160787,357,249
160793,2761807,2586
160806,3879,99
160917,63231,167
160980,512095,31226
161152,931669,34677
161172,70927,2201
161263,54602,1527
161334,6325,386
161417,23359,111
161507,5691,66
161649,24086,582
161788,78381,3913
162001,11539,71
162047,2566,311
162207,1200664,1210
162217,4219,291
162249,23329,451
162254,12346,297
162309,289,388
162345,3681,351
162371,106089,7727
162409,1836,418
162439,17316,483
162448,78461,3900
162456,29331,838
162524,139214,4478
162525,17981,619
162526,480,298
162585,12590,291
162603,42141,1445
162639,32547,607
162671,1761300,62411
162675,28720,630
162777,884393,39170
162782,1042448,1105
162817,114017,4266
162848,44725,1453
162859,5652,350
162883,36393,1072
162926,20965,547
162984,2037,282
163011,976349,48004
163092,8894,392
163112,49708,1149
163157,36518,884
163169,6988,414
163258,77564,2649
163366,15130,515
163404,61506,2199
163451,140189,248
163565,5954,69
163570,62929,1031
163578,13870,421
163592,47906,277
163618,31201,638
163732,25885,608
163768,61248,1995
163781,2115,394
163813,1182384,33300
163885,10829,399
163891,27887,116
163912,26569,836
163972,96379,3015
163987,978,268
164097,59030,2781
164190,11055,79
164200,5337,275
164295,19054,511
164304,5744,364
164409,6032,325
164427,190533,14058
164481,22871,604
164538,1357443,51935
164585,25278,548
164740,4287,411
164749,21217,489
164755,79588,1275
164828,21477,531
164839,62520,162
164859,45411,1768
164860,27610,727
164889,5539,276
164892,115435,2775
165029,207,292
165096,24964,557
165167,2096638,5972
165453,74658,2517
165559,3421028,3220
165590,990267,44748
165680,513934,30305
165728,27251,616
165788,6910,338
165886,61246,818
165933,26042,555
165960,20348,471
165967,27432,560
165981,336,324
166050,70344,5749
166152,22493,538
166184,1201793,53943
166193,55020,1830
166278,2830178,2760
166340,1944504,62792
166389,66520,940
166403,3696,271
166444,65551,2385
166482,23049,552
166633,63839,180
166666,78482,989
166721,2918,321
166767,16799,433
166807,5980,390
166813,9809,405
166848,37213,123
166857,19952,603
166884,238567,9128
166925,2275473,66472
166938,24287,656
167072,4850,341
167099,11133,272
167114,71891,788
167133,45264,1713
167401,1880328,67401
167436,45423,1308
167491,5020,338
167525,66317,172
167544,57927,2291
167603,44017,201
167649,5316,296
167653,13621029,13994
167654,34641,952
167661,6991,295
167750,116338,10010
167898,53506,727
167940,37499,1211
167945,8151,69
167986,5321,339
167990,2817,295
168004,61233,3285
168276,35843,507
168276,1471171,55147
168298,11930,282
168388,28464,512
168391,43331,128
168425,35480,928
168462,338517,19576
168530,57939,2862
168694,2250,348
168819,55833,1973
168900,957238,44635
168985,55938,2804
169234,1268,309
169264,549882,22002
169287,25491,605
169322,25334,588
169369,72275,2736
169462,42596,601
169469,9095,312
169496,52065,840
169548,5123,377
169586,613453,47702
169596,41690,1709
169606,72591,173
169620,1253,336
169651,34110,659
169706,11108,278
169712,8871895,8055
169718,68573,1008
169795,8795291,8110
169867,6338,323
169870,36045,1171
169878,47722,1560
169910,1162468,61548
170036,24149,113
170133,358235,20138
170194,1176139,1206
170213,5038804,4518
170279,129388,12492
170315,39239,1133
170479,28456,781
170607,7401,333
170721,18360,415
170727,27339,451
170733,69090,4818
170761,39830,126
170773,20343,651
170812,36967,1013
170929,74451,2452
170955,5546,355
171007,7235,330
171009,5219,464
171039,21115,109
171090,176614,5508
171158,11272,317
171193,61260,1675
171357,29732,496
171411,35434,1174
171481,816333,860
171639,381285,20419
171658,33343,123
171670,78157,905
171712,18658,555
171769,72657,3500
171778,25722,556
171851,61605,4584
171882,32127,772
171972,21378,592
171992,2500,283
172023,42267,1037
172071,73026,175
172105,27941,706
172121,60965,1032
172124,10829,269
172151,1297341,1279
172203,7964,307
172239,15101,521
172379,62969,4838
172435,36191,527
172449,25973,431
172457,15533,516
172464,341876,423
172533,53862,1803
172550,791650,47256
172607,192699,11929
172721,21979,575
172762,298363,28229
172846,770344,46116
173021,870,256
173055,308862,18431
173118,57212,1768
173168,690430,41092
173322,27884,450
173375,805128,44354
173398,21115,109
173443,27187,140
173461,28646,118
173621,21749,620
173691,3545435,3145
173754,647076,24437
173789,1022024,48567
173863,9688,389
173910,6936,362
174049,2761,80
174082,1281900,67055
174262,56109,814
174290,33906,1111
174389,46988,1502
174412,30936,823
174416,41218,1262
174416,9306,394
174462,2605,258
174489,79301,5776
174581,53195,908
174639,54702,756
174711,8102,355
174738,104855,5535
174872,22981,613
174909,78164,883
174954,51676,153
174992,81852,181
175114,40346,126
175118,35725,767
175145,138654,5835
175231,20084,549
175255,773471,39989
175264,24681,583
175345,5931,66
175352,148712,1081
175384,19769,109
175500,63690,777
175511,10025,314
175563,35089,1092
175623,1385805,1389
175640,25776,114
175749,451172,27866
175867,1767949,69623
175988,9223,310
176013,31010,636
176042,36590,955
176108,323426,16812
176163,3339,327
176194,51047,2816
176206,4135610,3807
176230,213938,17213
176263,76637,1227
176284,49179,2560
176323,44552,769
176409,9554,309
176416,55664,791
176629,55044,1579
176632,145,287
176707,67055,168
176748,5494,276
176793,44770,1421
176829,1426442,74692
176831,22645,624
176906,6446,361
177095,34824,1154
177118,35230,1074
177127,66351,2456
177135,797605,52863
177141,45693,2220
177227,63212,1173
177247,4019,354
177387,78576,3616
177395,55649,3725
177417,1981,308
177487,5901,388
177573,46060,811
177620,453813,37870
177668,15833,668
177693,877156,54194
177696,7883,429
177728,1628667,1627
177757,1156268,66357
177786,31817,714
177791,68810,167
177798,74961,1265
177873,204207,19920
177920,8168865,7314
178021,75937,3289
178023,225789,14428
178041,39526,124
178131,5119,423
178193,16187,435
178264,628559,44980
178309,9821,69
178423,70013,3130
178484,28052,835
178574,794,368
178620,25302,114
178632,32334,786
178728,14105,351
178769,8211,479
179017,79757,880
179027,46110,1610
179117,3858,362
179147,28777,116
179186,712,388
179210,679557,736
179265,22730,539
179314,27862,789
179314,182830,15496
179530,1278,254
179634,48668,2090
179668,2816,65
179734,86084,2888
179915,44194,146
179959,9966266,9264
180023,4885,363
180090,675937,56658
180137,55979,795
180236,61438,952
180237,50448,869
180248,27577,621
180311,63223,889
180387,246123,13475
180543,69213,3531
180587,327337,24730
180621,728038,56289
180682,22394,608
180772,74013,1740
180824,76941,3170
180887,5867,66
180905,46770,1251
180975,23288,497
181051,26538,114
181074,4391,284
181121,45714,1748
181208,77276,3530
181357,17597,614
181551,26968,911
181559,271231,13435
181763,47544,1835
181772,74000,1268
181840,8699,241
181941,1554930,1513
182023,13411,74
182055,90642,189
182061,5863,363
182099,5634,256
182103,6898,68
182167,19339,571
182280,4862,352
182318,187320,16989
182356,21845,482
182620,3125379,2912
182631,56010,1571
182687,15532,518
182740,24690,690
182780,323986,16927
182805,174187,11461
182809,21754,559
182849,5912,252
183002,120438,214
183026,5744,358
183136,46018,1480
183139,24722,606
