CompletionTime_us,FlowType,SizeBytes,FCT_us
236162,Mouse,5161,124
236181,Elephant,438496,2256
236215,Mouse,5224,119
236258,Mouse,5398,117
236270,Mouse,4275,109
236370,Mouse,5558,104
236434,Elephant,322778,2045
236541,Mouse,3120,80
236555,Mouse,3286,86
236581,Mouse,5834,90
236633,Mouse,3367,97
236661,Mouse,3488,92
236699,Elephant,240074,1569
236724,Mouse,4652,89
236752,Mouse,4725,98
236765,Mouse,3363,92
236781,Mouse,3173,92
236788,Mouse,3657,94
236869,Elephant,528623,2480
236930,Mouse,3560,66
236982,Mouse,3453,71
237073,Mouse,5560,80
237080,Mouse,3168,79
237088,Mouse,3662,80
237236,Elephant,298875,1960
237241,Mouse,5457,101
237297,Mouse,3340,81
237436,Mouse,3721,78
237502,Mouse,4623,90
237570,Mouse,3805,100
237622,Mouse,4376,118
237637,Mouse,3064,118
237647,Mouse,4224,119
237678,Mouse,5037,130
237706,Elephant,446103,1840
237710,Mouse,4423,117
237718,Mouse,5104,115
237766,Mouse,4632,92
237819,Mouse,5081,76
237870,Elephant,589352,2061
237888,Mouse,4176,73
237900,Mouse,4701,75
238039,Mouse,3780,66
238314,Elephant,166508,687
238343,Mouse,3923,93
238363,Mouse,4418,98
238447,Mouse,5305,87
238512,Mouse,5436,83
238558,Mouse,5492,90
238604,Elephant,46977,360
238638,Mouse,5609,94
238658,Mouse,4347,97
238702,Elephant,545312,1683
238743,Mouse,3868,74
238775,Mouse,5577,73
238921,Mouse,5014,65
239073,Elephant,563676,1652
239199,Mouse,4575,72
239202,Mouse,3990,72
239290,Mouse,4625,66
239304,Mouse,3823,64
239345,Mouse,4866,65
239354,Mouse,3978,64
239374,Mouse,4430,68
239395,Mouse,3657,66
239397,Mouse,4919,68
239413,Mouse,4105,66
239432,Mouse,5830,72
239464,Mouse,3187,65
239486,Mouse,5776,66
239686,Mouse,3805,66
239727,Mouse,4122,67
239805,Mouse,4888,71
239833,Mouse,3524,72
239838,Mouse,5703,75
239909,Mouse,4541,81
239983,Elephant,422950,1069
239989,Mouse,4273,88
240063,Mouse,5573,70
240085,Mouse,5603,66
240163,Mouse,3668,67
240237,Mouse,3796,71
240315,Mouse,3453,80
240318,Mouse,3269,80
240363,Elephant,305265,981
240410,Mouse,4603,82
240472,Mouse,5607,67
240505,Mouse,3668,67
240517,Mouse,3468,68
240695,Mouse,3471,74
240759,Mouse,3389,75
241122,Elephant,455941,1338
241151,Elephant,421635,1323
241156,Mouse,5100,94
241271,Mouse,3426,64
241315,Mouse,4663,69
241408,Mouse,3567,69
241565,Elephant,360194,1087
241578,Mouse,3387,66
241634,Mouse,4063,67
241635,Mouse,4745,68
241670,Mouse,4868,65
241781,Mouse,3266,67
241827,Mouse,4604,70
241919,Mouse,4930,74
241981,Mouse,4419,66
242078,Mouse,4405,71
242126,Mouse,5126,77
242155,Mouse,4771,80
242260,Mouse,3757,90
242271,Mouse,3990,82
242328,Mouse,5402,91
242364,Mouse,4620,99
242391,Mouse,3276,98
242485,Mouse,4055,108
242528,Mouse,3746,105
242544,Mouse,4147,110
242593,Mouse,5775,114
242604,Mouse,4094,117
242630,Mouse,4639,125
242667,Elephant,274181,1077
242669,Mouse,3211,120
242719,Mouse,4413,90
242735,Elephant,570928,1375
242754,Mouse,3552,85
242756,Mouse,5497,85
242886,Mouse,4423,66
242909,Mouse,4071,64
243025,Mouse,5117,65
243106,Mouse,4631,68
243152,Mouse,3544,64
243234,Mouse,4995,78
243284,Mouse,3475,74
243328,Elephant,578409,1490
243366,Mouse,4584,67
243375,Mouse,5792,67
243412,Mouse,3585,64
243470,Mouse,4422,68
243514,Mouse,5476,68
243557,Mouse,4324,69
243579,Mouse,4722,65
243603,Mouse,4728,70
243619,Mouse,4339,66
243669,Mouse,4837,65
243698,Mouse,5153,70
243717,Mouse,5648,71
243731,Mouse,4749,71
243787,Mouse,4003,66
243806,Mouse,4930,70
243916,Mouse,5491,80
244112,Mouse,4928,109
244173,Mouse,4333,125
244332,Mouse,3269,109
244389,Mouse,4567,117
244392,Mouse,4696,119
244498,Mouse,3040,115
244507,Mouse,3437,111
244516,Mouse,5095,114
244612,Mouse,5522,84
244698,Mouse,4121,88
244730,Mouse,3371,83
244774,Mouse,5510,98
244810,Mouse,3304,101
244831,Elephant,195606,1018
244905,Elephant,242331,1101
244908,Mouse,3315,75
244945,Mouse,4270,70
245007,Mouse,5710,67
245044,Mouse,3948,65
245090,Mouse,3283,65
245104,Elephant,453390,1665
245124,Mouse,4126,71
245141,Mouse,5544,71
245212,Mouse,5297,68
245219,Mouse,4526,71
245241,Elephant,46957,284
245299,Mouse,5413,67
245309,Elephant,299884,1658
245412,Mouse,4286,65
245541,Mouse,4120,64
245590,Mouse,4401,65
245593,Mouse,4236,65
245625,Mouse,3757,64
245763,Mouse,5405,65
245784,Mouse,4282,65
245798,Mouse,4520,65
245836,Mouse,4106,64
245885,Mouse,5254,65
245898,Mouse,4153,64
245936,Mouse,4846,65
245988,Mouse,3784,64
246044,Mouse,4361,67
246123,Mouse,5611,68
246128,Mouse,3345,66
246148,Mouse,4396,65
246252,Mouse,5111,68
246292,Mouse,3572,66
246314,Elephant,97161,452
246325,Mouse,4906,65
246431,Mouse,5144,67
246528,Mouse,5076,70
246536,Mouse,4578,77
246568,Mouse,4373,71
246577,Mouse,3086,79
246592,Mouse,4617,81
246618,Mouse,4047,76
246663,Mouse,4513,74
246795,Mouse,4399,79
246858,Elephant,308510,893
246949,Mouse,4976,65
246959,Mouse,5306,73
247162,Mouse,5059,85
247465,Elephant,472711,1265
247470,Mouse,3544,117
247487,Mouse,3380,113
247522,Mouse,4157,97
247551,Mouse,5059,85
247652,Mouse,4055,81
247728,Mouse,4047,98
247785,Mouse,4156,107
247789,Mouse,4972,110
247839,Elephant,215410,997
247847,Mouse,3316,115
247855,Mouse,3995,119
247916,Mouse,5421,114
247923,Elephant,484017,1508
247974,Mouse,4842,98
247975,Mouse,5267,98
247977,Mouse,3945,97
247981,Mouse,3325,94
248066,Mouse,3132,77
248077,Mouse,4244,69
248118,Mouse,5155,71
248177,Mouse,3061,71
248277,Elephant,218469,1051
248366,Mouse,5243,71
248385,Mouse,5758,72
248454,Elephant,340730,1310
248463,Mouse,3399,71
248476,Mouse,3266,72
248602,Mouse,3280,67
248612,Mouse,5819,70
248623,Mouse,4081,73
248753,Elephant,315580,968
248855,Mouse,5067,69
248871,Mouse,4951,78
248916,Mouse,3443,77
248930,Mouse,4725,74
248959,Mouse,4166,74
249109,Mouse,4412,78
249165,Mouse,4478,88
249185,Mouse,3937,90
249305,Mouse,3701,88
249342,Mouse,5372,94
249362,Mouse,4478,92
249446,Mouse,5272,101
249463,Mouse,4106,102
249481,Mouse,3526,100
249508,Mouse,3397,98
249714,Mouse,4890,91
249739,Mouse,3553,95
249769,Mouse,3870,105
249841,Mouse,4254,116
249876,Elephant,530503,1449
249980,Mouse,5055,92
250066,Elephant,198873,1037
250074,Mouse,4282,93
250109,Mouse,4187,99
250165,Elephant,598823,1834
250273,Mouse,3317,65
250479,Mouse,3073,79
250541,Mouse,4010,90
250580,Mouse,3473,95
250591,Mouse,3254,98
250615,Elephant,207600,820
250627,Mouse,5041,98
250663,Mouse,4545,102
250667,Mouse,3830,90
250703,Mouse,5227,85
250754,Mouse,4890,72
250830,Elephant,236853,888
250966,Mouse,4187,64
250976,Mouse,5836,68
251028,Mouse,4770,71
251088,Mouse,5628,71
251108,Mouse,4969,77
251174,Elephant,474235,1288
251227,Mouse,4558,69
251298,Mouse,5829,67
251316,Mouse,4185,67
251361,Mouse,3111,67
251377,Mouse,5222,65
251384,Mouse,3488,65
251463,Mouse,3028,64
251475,Mouse,4687,65
251483,Mouse,5410,70
251508,Mouse,3660,64
251620,Mouse,4752,69
251721,Mouse,3322,67
251777,Mouse,5578,73
251861,Mouse,3582,69
251961,Mouse,4457,72
251971,Mouse,3750,74
251972,Elephant,387374,1009
252129,Mouse,3205,64
252171,Mouse,5612,66
252204,Mouse,4798,69
252261,Mouse,5289,68
252302,Mouse,4268,67
252360,Mouse,3296,64
252394,Mouse,4483,65
252432,Mouse,5792,68
252506,Elephant,398087,997
252509,Mouse,3149,69
252529,Mouse,5692,66
252595,Mouse,5525,66
252627,Mouse,4269,66
252822,Mouse,3029,64
252834,Mouse,5754,69
252835,Mouse,5326,69
252892,Mouse,5583,70
252926,Mouse,5040,66
252956,Mouse,5283,77
252986,Mouse,3955,67
253036,Mouse,5166,71
253050,Mouse,3897,71
253188,Mouse,4474,69
253197,Mouse,3963,71
253217,Mouse,4359,68
253266,Mouse,3157,67
253356,Mouse,3678,76
253384,Mouse,5783,80
253410,Mouse,4651,90
253424,Elephant,157179,633
253465,Mouse,3256,81
253505,Mouse,5177,69
253606,Mouse,4600,79
253630,Elephant,540960,1197
253663,Mouse,5401,70
253691,Mouse,5242,75
253694,Mouse,5533,77
253783,Elephant,49247,303
253792,Mouse,3988,64
253932,Mouse,3522,66
253962,Mouse,5342,65
254035,Mouse,5414,70
254063,Mouse,3936,68
254079,Mouse,5194,73
254081,Mouse,3714,73
254124,Mouse,4653,73
254154,Elephant,305091,881
254159,Mouse,3332,65
254188,Mouse,3784,64
254266,Mouse,3001,63
254282,Mouse,5113,65
254324,Mouse,4222,66
254358,Mouse,5173,65
254381,Mouse,4050,64
254405,Mouse,3696,64
254425,Mouse,3543,64
254500,Mouse,3073,64
254553,Mouse,3266,64
254687,Mouse,4670,65
254738,Mouse,4008,64
254802,Mouse,5611,66
254860,Mouse,5085,65
254993,Mouse,5400,65
254999,Mouse,3948,64
255014,Mouse,5208,70
255046,Elephant,111429,490
255075,Mouse,3968,64
255085,Mouse,3631,64
255156,Mouse,5561,66
255349,Mouse,3126,64
255411,Mouse,4394,65
255428,Mouse,4921,65
255514,Mouse,3420,64
255577,Mouse,3838,64
255643,Mouse,3131,64
255807,Mouse,4399,65
255919,Mouse,4606,65
255959,Mouse,4649,65
256042,Mouse,4054,64
256056,Mouse,3195,64
256130,Mouse,5367,65
256156,Mouse,3248,67
256181,Mouse,3008,64
256279,Mouse,3975,68
256357,Mouse,3097,64
256381,Mouse,3713,68
256493,Elephant,100273,493
256507,Mouse,5831,70
256537,Mouse,5749,66
256555,Mouse,5159,72
256569,Mouse,5255,79
256578,Mouse,4141,67
256630,Mouse,5564,66
256658,Mouse,5373,70
256668,Mouse,5728,69
256757,Mouse,4875,65
256869,Mouse,4357,69
256954,Mouse,5184,71
256980,Mouse,3695,67
257108,Mouse,5559,75
257171,Elephant,414971,1042
257223,Mouse,3949,64
257303,Mouse,5042,68
257417,Elephant,398424,1009
257473,Mouse,3986,64
257513,Mouse,5006,65
257577,Mouse,5802,66
257649,Mouse,4429,65
257666,Mouse,5538,67
257687,Mouse,3654,64
257731,Mouse,5425,67
257745,Mouse,5561,66
257811,Mouse,3994,64
257837,Mouse,5575,67
257873,Mouse,3285,64
257994,Mouse,4004,64
258041,Mouse,3291,64
258151,Elephant,146805,549
258193,Mouse,3072,67
258241,Mouse,5706,66
258259,Mouse,3191,64
258488,Mouse,3657,64
258580,Mouse,3984,64
258586,Mouse,5419,65
258726,Mouse,5201,65
258829,Mouse,3456,64
258833,Mouse,4917,66
258918,Mouse,3887,64
259005,Mouse,3375,72
259057,Mouse,5200,78
259107,Mouse,5293,67
259136,Mouse,4767,72
259137,Mouse,3419,71
259225,Mouse,5701,67
259396,Mouse,4423,80
259401,Elephant,226066,730
259405,Mouse,3934,64
259561,Mouse,5258,70
259647,Mouse,3434,64
259691,Mouse,5195,68
259725,Elephant,273376,831
259806,Mouse,5243,66
259854,Mouse,3501,65
259926,Mouse,5033,71
259929,Mouse,3526,71
260045,Mouse,5206,68
260182,Mouse,4230,68
260253,Mouse,3487,64
260285,Mouse,5203,69
260302,Mouse,5213,72
260303,Mouse,4930,69
260367,Elephant,359805,1058
260372,Mouse,3569,67
260428,Mouse,4723,65
260512,Mouse,5157,67
260626,Mouse,3027,64
260913,Mouse,3157,66
260953,Elephant,47707,279
261058,Mouse,4163,66
261144,Mouse,4302,66
261179,Mouse,3603,64
261333,Mouse,5630,66
261428,Mouse,3338,64
261499,Mouse,3093,66
261500,Mouse,5780,68
261506,Mouse,5453,66
261558,Mouse,4188,64
261562,Mouse,4570,65
261578,Mouse,3277,66
261591,Mouse,5291,65
261638,Mouse,4387,65
261669,Mouse,5596,69
261714,Mouse,4109,68
261767,Mouse,4370,65
261956,Mouse,3078,66
262067,Mouse,3374,66
262217,Mouse,3868,68
262267,Mouse,5067,75
262304,Mouse,3400,79
262326,Mouse,3878,79
262366,Elephant,491520,1122
262374,Mouse,3462,74
262402,Mouse,3550,77
262410,Mouse,5792,80
262472,Mouse,3603,69
262477,Mouse,5160,72
262499,Mouse,5648,73
262759,Mouse,4489,90
262767,Mouse,3501,92
262801,Mouse,4216,97
262838,Mouse,5212,104
262884,Mouse,3557,99
262900,Mouse,3434,99
262944,Mouse,5661,106
262976,Mouse,5828,104
263096,Mouse,3741,112
263112,Mouse,3332,104
263144,Mouse,3634,89
263217,Mouse,5144,72
263259,Mouse,5415,79
263298,Mouse,3605,89
263433,Mouse,5271,101
263463,Mouse,3417,104
263494,Mouse,4685,110
263516,Mouse,3475,111
263566,Mouse,3098,114
263588,Mouse,5804,118
263606,Mouse,5452,130
263613,Mouse,3942,134
263623,Elephant,459927,1589
263674,Mouse,3026,108
263686,Mouse,4745,95
263756,Mouse,4454,87
263774,Mouse,5238,94
263799,Mouse,3217,89
263964,Mouse,4931,117
264094,Mouse,3163,114
264113,Mouse,4673,116
264181,Mouse,3845,117
264259,Mouse,5465,119
264324,Mouse,5602,118
264333,Mouse,3578,124
264435,Mouse,4334,119
264468,Elephant,472557,2005
264492,Mouse,3990,108
264509,Mouse,5417,107
264517,Mouse,3765,109
264574,Mouse,5262,101
264583,Mouse,4367,98
264594,Mouse,3126,93
264609,Mouse,4420,100
264682,Mouse,3044,101
264693,Mouse,3071,104
264704,Elephant,439771,2112
264755,Mouse,5197,88
264787,Mouse,5836,84
264859,Mouse,5306,82
264870,Mouse,4962,86
264991,Elephant,546798,1799
265081,Mouse,4107,64
265179,Mouse,5281,70
265186,Mouse,3714,72
265207,Mouse,3278,68
265240,Mouse,4407,77
265302,Mouse,4914,65
265337,Elephant,567010,2200
265463,Mouse,3656,73
265523,Mouse,5324,65
265542,Mouse,3758,70
265638,Mouse,4841,71
265709,Mouse,3322,67
265732,Mouse,5726,76
265743,Mouse,4223,77
265791,Mouse,3186,71
265921,Mouse,4230,89
265935,Mouse,3203,97
266031,Mouse,5180,118
266257,Mouse,4722,135
266267,Elephant,302965,1011
266273,Mouse,3343,132
266446,Elephant,302709,1102
266468,Mouse,4474,85
266539,Elephant,233905,1007
266597,Mouse,5086,69
266632,Mouse,3425,67
266672,Mouse,3719,68
266686,Mouse,4990,69
266715,Mouse,5758,75
266726,Mouse,3369,72
266746,Mouse,4716,77
266787,Mouse,3983,82
266926,Mouse,5745,82
266959,Mouse,5561,90
266967,Elephant,218600,1195
267055,Mouse,4509,75
267075,Mouse,5095,76
267125,Mouse,4375,82
267196,Mouse,4189,89
267259,Mouse,4663,92
267266,Elephant,376731,1142
267276,Mouse,3535,88
267439,Elephant,457736,1699
267443,Mouse,4414,65
267527,Mouse,4688,65
267602,Mouse,3533,67
267621,Mouse,4190,64
267693,Mouse,5389,69
267786,Mouse,4877,75
268092,Mouse,5712,71
268105,Mouse,5357,76
268143,Mouse,3082,78
268161,Elephant,513507,1201
268298,Mouse,3793,67
268352,Mouse,5374,71
268402,Elephant,233227,741
268430,Mouse,5440,67
268451,Mouse,5017,65
268474,Mouse,3115,65
268530,Mouse,4690,65
268576,Mouse,3964,64
268590,Mouse,3601,67
268654,Mouse,4493,65
268663,Mouse,4709,65
268748,Mouse,3155,64
268767,Mouse,3362,65
268898,Mouse,4502,71
268983,Mouse,4184,71
269059,Mouse,4648,68
269112,Mouse,3674,69
269142,Elephant,51884,323
269259,Mouse,5090,68
269268,Mouse,4197,69
269276,Mouse,4269,75
269463,Mouse,5723,73
269483,Elephant,428997,1046
269567,Mouse,4946,67
269654,Mouse,3105,66
269696,Mouse,5059,68
269765,Mouse,3249,67
269907,Elephant,480281,1100
269955,Mouse,3474,64
270091,Mouse,5058,65
270127,Mouse,3746,64
270154,Elephant,101831,458
270277,Mouse,3317,67
270379,Mouse,3140,67
270427,Mouse,3804,66
270470,Mouse,3991,67
270515,Mouse,5519,70
270657,Mouse,5310,67
270758,Mouse,5149,70
270825,Elephant,142747,557
270843,Mouse,3191,67
270847,Mouse,5371,71
270863,Mouse,3994,65
270942,Mouse,5310,70
271011,Mouse,4270,68
271108,Elephant,508804,1116
271128,Mouse,3662,64
271134,Mouse,4153,65
271289,Mouse,4957,65
271352,Mouse,4179,64
271433,Mouse,5677,72
271436,Mouse,5160,74
271547,Mouse,5020,65
271636,Mouse,3739,64
271749,Mouse,4448,69
271796,Mouse,3062,66
271806,Mouse,3133,64
271821,Mouse,4950,68
271944,Mouse,3929,68
272049,Mouse,3492,66
272119,Mouse,3628,68
272122,Mouse,4540,71
272220,Mouse,5669,71
272228,Mouse,5817,76
272308,Mouse,5161,68
272311,Mouse,3540,65
272314,Elephant,581627,1210
272326,Mouse,4138,65
272339,Mouse,5638,67
272489,Mouse,5786,66
272493,Mouse,5117,66
272566,Mouse,5065,65
272666,Mouse,4339,65
272669,Mouse,4262,67
272681,Mouse,4216,64
272712,Mouse,5823,66
272784,Mouse,4834,65
272796,Mouse,3580,64
272860,Mouse,4880,65
272962,Mouse,5643,66
272983,Mouse,4943,65
273005,Mouse,4828,65
273015,Mouse,5423,68
273151,Mouse,4329,67
273198,Mouse,3456,64
273313,Mouse,4255,67
273409,Mouse,5563,70
273426,Mouse,5658,66
273466,Mouse,3503,64
273679,Mouse,4417,67
273722,Mouse,3599,70
273922,Mouse,3912,67
273998,Mouse,3614,64
274003,Mouse,5625,67
274139,Mouse,4489,68
274155,Elephant,515234,1206
274177,Mouse,3738,64
274225,Mouse,4681,65
274280,Mouse,5533,66
274450,Mouse,4140,64
274467,Mouse,3181,64
274550,Mouse,4060,64
274569,Mouse,4089,64
274644,Mouse,5239,65
274683,Mouse,5178,65
274725,Mouse,4659,66
274730,Mouse,3756,64
274752,Mouse,3693,65
274888,Mouse,3697,64
274958,Mouse,4048,64
275020,Mouse,3253,64
275024,Mouse,4638,66
275049,Mouse,4678,66
275198,Mouse,4608,73
275297,Mouse,4563,65
275303,Mouse,4328,66
275378,Mouse,5495,73
275454,Mouse,4539,73
275524,Mouse,4462,92
275533,Elephant,139396,633
275585,Mouse,5315,83
275801,Mouse,5197,78
275810,Mouse,3242,81
275813,Mouse,4641,84
275902,Mouse,4008,88
275967,Elephant,255322,932
276005,Elephant,271430,937
276124,Mouse,4992,73
276137,Mouse,3266,64
276160,Mouse,5516,73
276180,Mouse,5239,65
276213,Mouse,3561,73
276224,Mouse,4208,65
276265,Mouse,5584,73
276326,Elephant,205223,976
276363,Mouse,3976,67
276365,Mouse,3795,66
276478,Elephant,360773,1266
276695,Mouse,4394,66
276789,Mouse,3734,64
276850,Mouse,4799,65
276866,Mouse,4711,69
276878,Mouse,5678,69
276881,Mouse,3868,65
276894,Mouse,5683,66
276980,Mouse,4938,65
277064,Mouse,5273,65
277081,Mouse,5245,67
277095,Mouse,5090,70
277319,Mouse,4775,74
277392,Mouse,3496,69
277479,Mouse,4484,70
277492,Mouse,5538,74
277497,Elephant,542630,1178
277561,Mouse,4432,75
277606,Mouse,3213,68
277639,Mouse,5825,69
277708,Mouse,5001,65
277753,Mouse,4007,65
277838,Mouse,3227,70
277873,Mouse,5757,70
277989,Mouse,4357,75
278015,Mouse,3905,69
278035,Mouse,5107,79
278060,Mouse,5558,90
278081,Mouse,3250,83
278105,Mouse,5085,89
278178,Mouse,5056,78
278183,Mouse,4085,78
278206,Mouse,4311,80
278212,Mouse,4363,79
278276,Mouse,3926,85
278417,Mouse,5626,83
278425,Mouse,4756,89
278486,Elephant,551325,1310
278497,Elephant,405785,1130
278575,Mouse,4570,65
278618,Mouse,5003,66
278744,Mouse,3293,64
278854,Mouse,4220,64
278997,Mouse,4906,65
279031,Mouse,3008,64
279089,Mouse,5784,66
279140,Mouse,4005,64
279144,Mouse,4622,65
279178,Mouse,3056,64
279221,Mouse,5371,65
279256,Mouse,5190,65
279261,Mouse,4027,64
279286,Mouse,5522,66
279312,Mouse,5825,66
279351,Mouse,5402,65
279387,Mouse,4723,65
279519,Mouse,3343,64
279533,Mouse,3309,64
279566,Mouse,5538,66
279640,Mouse,4822,65
279809,Mouse,4616,65
279909,Mouse,3894,65
279914,Mouse,3184,68
279963,Mouse,3736,71
280006,Mouse,4039,68
280070,Mouse,3034,74
280093,Mouse,5806,68
280131,Mouse,4074,75
280161,Mouse,4259,75
280241,Mouse,3175,79
280356,Mouse,4001,87
280380,Mouse,5107,93
280423,Mouse,3678,102
280507,Mouse,4105,115
280517,Mouse,4164,113
280525,Mouse,3237,118
280611,Elephant,321675,1021
280668,Mouse,4364,114
280694,Mouse,3271,100
280801,Mouse,3808,83
280825,Mouse,5083,92
280886,Mouse,4741,106
281060,Mouse,5482,111
281108,Mouse,4731,112
281121,Mouse,4703,117
281137,Elephant,100809,756
281149,Mouse,3377,120
281160,Mouse,3450,120
281179,Elephant,403307,1474
281198,Mouse,3082,103
281264,Mouse,3194,74
281305,Mouse,5259,78
281405,Mouse,5597,100
281477,Mouse,5666,103
281576,Mouse,4208,104
281588,Mouse,4232,115
281625,Mouse,3927,115
281687,Elephant,551954,1967
281705,Mouse,3154,126
281774,Mouse,3100,101
281865,Mouse,4200,93
281899,Mouse,5705,93
281935,Mouse,4628,96
281948,Mouse,3585,102
282158,Elephant,270223,1350
282175,Elephant,476456,1725
282191,Mouse,4387,97
282240,Mouse,3324,73
282246,Elephant,334267,1845
282306,Elephant,53229,401
282397,Mouse,3278,64
282479,Mouse,4371,67
282539,Mouse,3673,64
282588,Mouse,3349,68
282591,Mouse,5603,73
282670,Mouse,4817,65
282720,Mouse,3730,64
282782,Mouse,4352,69
282849,Mouse,4489,65
282872,Elephant,374494,1449
282911,Mouse,5778,71
282918,Mouse,5157,72
282979,Mouse,4485,68
282993,Mouse,3251,64
283042,Elephant,41380,246
283068,Mouse,5028,69
283072,Mouse,3481,64
283083,Mouse,3523,64
283093,Mouse,3025,64
283142,Mouse,5469,66
283164,Mouse,4222,64
283192,Mouse,4149,68
283244,Mouse,4562,65
283266,Mouse,3272,64
283290,Mouse,4409,66
283313,Mouse,5011,65
283325,Mouse,4980,70
283381,Mouse,5632,74
283642,Mouse,5520,70
283754,Mouse,4829,69
283776,Mouse,4837,65
283861,Mouse,3095,64
283917,Mouse,4176,66
283927,Mouse,4195,69
284044,Mouse,3506,72
284078,Mouse,4107,68
284133,Mouse,4407,72
284158,Mouse,3809,72
284205,Elephant,538273,1295
284219,Mouse,5827,66
284248,Mouse,3672,65
284436,Mouse,3575,67
284544,Mouse,5148,70
284617,Mouse,4996,80
284688,Mouse,3252,75
284745,Mouse,5196,83
284759,Mouse,4521,88
284789,Mouse,5783,100
284873,Mouse,3982,101
284933,Mouse,4861,102
284997,Mouse,5225,112
285020,Mouse,4426,111
285072,Elephant,539814,1304
285076,Mouse,4172,117
285091,Mouse,5652,117
285134,Elephant,209912,861
285239,Mouse,3267,68
285254,Mouse,4054,67
285298,Mouse,5187,70
285436,Mouse,5720,70
285509,Elephant,439663,1193
285570,Mouse,4161,64
285652,Mouse,4421,65
285737,Mouse,4154,64
285758,Mouse,3784,65
285848,Mouse,3309,64
285882,Mouse,4894,69
285902,Mouse,5392,65
285936,Mouse,4045,69
285944,Mouse,5633,66
286159,Mouse,3055,64
286217,Mouse,3477,64
286224,Mouse,4849,65
286285,Mouse,4637,69
286327,Mouse,5753,69
286352,Mouse,5080,65
286463,Mouse,4958,70
286475,Mouse,5226,68
286497,Mouse,3621,67
286509,Mouse,3854,70
286519,Mouse,3632,67
286533,Elephant,248536,757
286579,Mouse,4932,65
286594,Mouse,5418,65
286669,Mouse,3423,64
286691,Mouse,4502,65
286785,Mouse,4601,65
286850,Mouse,4339,65
286864,Mouse,4791,65
286904,Mouse,3680,64
286926,Mouse,5115,65
286933,Mouse,3691,64
286950,Mouse,3422,64
286976,Mouse,4816,66
287049,Mouse,4311,65
287062,Mouse,3157,64
287096,Mouse,5162,65
287138,Mouse,5135,65
287155,Mouse,4473,65
287294,Mouse,4968,65
287322,Mouse,3145,64
287338,Mouse,4486,66
287348,Mouse,5609,66
287410,Mouse,4877,65
287422,Mouse,3591,64
287475,Mouse,3765,64
287612,Mouse,4707,65
287628,Mouse,5228,65
287649,Mouse,3350,64
287676,Mouse,4159,64
287711,Mouse,3637,64
287723,Mouse,5445,68
287825,Mouse,5401,65
287842,Mouse,4587,65
287859,Mouse,4918,69
288017,Mouse,5053,65
288039,Mouse,4940,71
288042,Mouse,3877,71
288093,Mouse,5049,66
288096,Mouse,4119,68
288106,Mouse,4232,65
288184,Mouse,5195,74
288185,Mouse,4773,72
288196,Mouse,4011,72
288310,Mouse,3424,68
288389,Elephant,300283,859
288432,Mouse,4069,74
288659,Mouse,4917,71
288684,Mouse,3316,68
288782,Mouse,4953,69
288801,Mouse,4420,77
288830,Mouse,4241,82
288836,Elephant,318599,891
288911,Mouse,4259,65
288997,Mouse,3893,71
289082,Elephant,445651,1078
289098,Mouse,4233,72
289224,Mouse,4314,73
289231,Mouse,4097,71
289367,Mouse,4837,71
289385,Mouse,3023,67
289472,Mouse,4397,70
289528,Elephant,194268,697
289578,Mouse,4110,70
289624,Mouse,4448,65
289671,Mouse,3723,66
289674,Mouse,3845,68
289688,Mouse,5224,71
289707,Mouse,3668,79
289713,Mouse,5556,83
289809,Mouse,4281,72
289899,Mouse,3542,80
290045,Mouse,4002,92
290073,Elephant,396422,1067
290231,Mouse,3915,70
290263,Mouse,3923,71
290367,Mouse,3244,65
290379,Mouse,5246,69
290391,Mouse,3941,69
290440,Mouse,4619,74
290489,Mouse,4488,69
290537,Mouse,4481,65
290586,Elephant,153549,617
290591,Mouse,5077,66
290633,Mouse,4088,65
290657,Elephant,186730,670
290788,Mouse,3728,64
290840,Mouse,4507,65
290880,Mouse,4708,65
290900,Mouse,4879,65
290913,Mouse,5526,66
290958,Mouse,5160,66
291007,Mouse,5671,66
291054,Mouse,4515,65
291062,Mouse,4872,65
291067,Mouse,5589,66
291161,Mouse,4577,65
291195,Mouse,4585,65
291280,Mouse,4934,65
291368,Mouse,5685,66
291468,Mouse,3704,64
291545,Mouse,4680,65
291553,Mouse,4971,65
291660,Mouse,4031,64
291707,Mouse,4972,65
291777,Mouse,5652,66
291889,Mouse,3468,64
291946,Mouse,5157,68
291949,Mouse,3078,64
292030,Mouse,5163,70
292086,Mouse,3800,64
292131,Mouse,3877,65
292249,Mouse,4729,71
292253,Mouse,4525,72
292262,Mouse,4392,77
292276,Mouse,3089,70
292329,Mouse,5349,71
292342,Mouse,5146,68
292394,Mouse,5345,70
292411,Mouse,4448,76
292452,Elephant,240742,748
292461,Mouse,4945,82
292549,Mouse,4315,68
292581,Mouse,5020,68
292674,Mouse,5660,70
292749,Mouse,5303,77
292763,Mouse,4820,82
292775,Elephant,159817,624
292900,Mouse,3345,71
293000,Mouse,5301,77
293017,Mouse,4752,82
293048,Mouse,4069,84
293056,Mouse,3592,88
293165,Mouse,4277,86
293171,Mouse,5642,91
293219,Mouse,5011,92
293222,Elephant,255538,866
293233,Elephant,412836,1106
293236,Mouse,4861,90
293249,Mouse,4306,80
293368,Elephant,95928,576
293444,Mouse,3334,64
293580,Mouse,5561,66
293627,Mouse,4391,65
293639,Mouse,5449,66
293721,Mouse,4822,65
