CompletionTime_us,FlowType,SizeBytes,FCT_us
289385,Mouse,3023,67
289472,Mouse,4397,70
289528,Elephant,194268,697
289578,Mouse,4110,70
289624,Mouse,4448,65
289671,Mouse,3723,66
289674,Mouse,3845,68
289688,Mouse,5224,71
289707,Mouse,3668,79
289713,Mouse,5556,83
289809,Mouse,4281,72
289899,Mouse,3542,80
290045,Mouse,4002,92
290074,Elephant,396422,1068
290205,Elephant,500164,1221
290230,Mouse,3915,68
290253,Mouse,4457,67
290261,Mouse,3923,69
290365,Mouse,3244,64
290380,Mouse,5246,70
290390,Mouse,3941,69
290440,Mouse,4619,74
290489,Mouse,4488,69
290537,Mouse,4481,65
290586,Elephant,153549,616
290591,Mouse,5077,66
290633,Mouse,4088,65
290657,Elephant,186730,670
290788,Mouse,3728,64
290840,Mouse,4507,65
290880,Mouse,4708,65
290900,Mouse,4879,65
290913,Mouse,5526,66
290958,Mouse,5160,66
291007,Mouse,5671,66
291054,Mouse,4515,65
291062,Mouse,4872,65
291067,Mouse,5589,66
291161,Mouse,4577,65
291195,Mouse,4585,65
291280,Mouse,4934,65
291368,Mouse,5685,66
291468,Mouse,3704,64
291545,Mouse,4680,65
291553,Mouse,4971,65
291660,Mouse,4031,64
291707,Mouse,4972,65
291777,Mouse,5652,66
291889,Mouse,3468,64
291946,Mouse,5157,68
291949,Mouse,3078,64
292030,Mouse,5163,70
292086,Mouse,3800,64
292131,Mouse,3877,65
292249,Mouse,4729,71
292253,Mouse,4525,72
292262,Mouse,4392,77
292276,Mouse,3089,70
292329,Mouse,5349,71
292342,Mouse,5146,68
292394,Mouse,5345,70
292411,Mouse,4448,76
292452,Elephant,240742,748
292461,Mouse,4945,82
292549,Mouse,4315,68
292581,Mouse,5020,68
292674,Mouse,5660,70
292749,Mouse,5303,77
292763,Mouse,4820,82
292775,Elephant,159817,624
292900,Mouse,3345,71
293000,Mouse,5301,77
293017,Mouse,4752,82
293048,Mouse,4069,84
293056,Mouse,3592,88
293169,Mouse,4277,90
293175,Mouse,5642,95
293219,Elephant,412836,1092
293230,Mouse,5011,103
293233,Elephant,255538,877
293247,Mouse,4861,101
293260,Mouse,4306,91
293321,Elephant,95928,529
293444,Mouse,3334,64
293580,Mouse,5561,66
293627,Mouse,4391,65
293639,Mouse,5449,66
293721,Mouse,4822,65
293810,Mouse,5667,66
293839,Mouse,3166,64
294199,Mouse,3162,64
294237,Mouse,3742,67
294299,Mouse,5319,65
294382,Mouse,3040,64
294415,Mouse,4411,69
294537,Mouse,4130,68
294667,Mouse,3925,65
294804,Elephant,282225,807
294810,Mouse,3010,64
294860,Mouse,5657,66
294946,Mouse,4977,65
294971,Mouse,5091,65
295007,Mouse,4512,65
295069,Mouse,3022,64
295114,Mouse,3395,64
295125,Mouse,4983,69
295158,Mouse,3769,65
295215,Mouse,4723,65
295325,Mouse,4928,65
295397,Mouse,5827,66
295522,Mouse,5079,70
295593,Elephant,174704,624
295604,Mouse,5566,66
295619,Mouse,5397,65
295658,Mouse,5534,66
295677,Mouse,5825,66
295887,Mouse,3298,64
295900,Mouse,5696,66
296043,Mouse,3981,64
296153,Mouse,3057,64
296189,Mouse,3877,64
296198,Mouse,4625,65
296349,Mouse,5715,66
296431,Mouse,5344,70
296617,Mouse,4367,65
296663,Mouse,5474,66
296685,Mouse,4828,69
296708,Elephant,190374,650
296715,Mouse,5535,82
296762,Mouse,5517,75
296769,Mouse,4080,68
296805,Mouse,5594,69
296926,Mouse,4983,68
297029,Elephant,55883,331
297309,Elephant,264513,854
297362,Mouse,4698,76
297444,Elephant,262111,820
297565,Mouse,5703,66
297575,Mouse,5407,67
297578,Mouse,4764,67
297583,Elephant,301462,874
297645,Mouse,4789,65
297653,Mouse,4547,65
297752,Mouse,5602,66
297762,Mouse,4029,64
297829,Mouse,4599,65
297871,Mouse,5481,66
297902,Mouse,4363,68
297907,Mouse,4106,68
297922,Mouse,5746,66
297950,Mouse,3542,68
298008,Mouse,3118,64
298219,Mouse,5025,74
298261,Mouse,4253,74
298289,Mouse,5500,69
298468,Mouse,3911,79
298583,Mouse,5288,89
298768,Mouse,3498,114
298787,Mouse,3308,117
298958,Elephant,332798,1085
298961,Mouse,3226,146
298985,Mouse,3886,141
298992,Mouse,3579,140
299000,Mouse,5174,146
299031,Mouse,3617,131
299045,Elephant,267169,1034
299065,Mouse,3649,119
299153,Elephant,462018,1319
299206,Mouse,4839,65
299235,Mouse,4413,65
299242,Mouse,5611,68
299268,Mouse,3975,68
299337,Mouse,4305,65
299349,Mouse,3729,67
299388,Mouse,3200,67
299487,Mouse,3564,67
299505,Mouse,4299,74
299523,Mouse,3706,71
299635,Mouse,3396,69
299659,Mouse,5452,76
299721,Mouse,3652,83
299775,Mouse,4293,85
299908,Mouse,4279,89
299966,Mouse,4209,91
299974,Mouse,4074,94
300015,Mouse,3008,104
300038,Mouse,5696,110
300084,Mouse,4824,117
300155,Mouse,3577,120
300200,Mouse,4400,117
300202,Elephant,539569,1500
300214,Mouse,5519,109
300232,Mouse,3780,111
300256,Elephant,596699,1636
300258,Mouse,4582,91
300410,Mouse,3463,66
300419,Mouse,5282,69
300498,Mouse,4697,73
300520,Mouse,4290,65
300661,Mouse,4987,68
300801,Mouse,4535,73
300852,Mouse,4314,72
300861,Mouse,5440,74
300938,Elephant,381370,1298
300990,Mouse,4522,65
301242,Elephant,138304,569
301309,Mouse,4421,65
301339,Mouse,5643,67
301526,Elephant,464651,1402
301551,Mouse,4524,74
301650,Mouse,5319,70
301653,Elephant,103840,478
301789,Elephant,100071,461
301819,Mouse,4289,65
301912,Mouse,4302,65
301942,Mouse,3368,66
302077,Mouse,4820,69
302211,Mouse,4605,68
302295,Mouse,3900,68
302335,Elephant,296175,905
302411,Mouse,5311,65
302475,Mouse,5821,69
302497,Mouse,5506,74
302553,Mouse,4219,64
302569,Mouse,5062,69
302590,Mouse,4513,70
302714,Mouse,3060,68
302765,Elephant,242339,836
302776,Mouse,4129,69
302786,Mouse,3188,64
302796,Mouse,5189,69
302867,Mouse,5351,68
302899,Mouse,5637,68
302943,Mouse,4711,68
302997,Mouse,4615,69
303043,Mouse,5757,71
303172,Mouse,4010,67
303210,Mouse,4215,67
303434,Elephant,555254,1242
303447,Mouse,3300,69
303471,Mouse,3761,70
303538,Mouse,3564,64
303545,Mouse,3005,63
303559,Mouse,4440,69
303579,Mouse,3319,66
303600,Mouse,4839,69
303649,Elephant,234846,1055
303812,Mouse,5682,66
303969,Mouse,5452,70
304028,Mouse,4113,77
304068,Mouse,4391,82
304088,Mouse,5537,86
304125,Elephant,150451,905
304172,Mouse,5775,86
304179,Mouse,3142,75
304211,Mouse,5459,83
304243,Mouse,4053,76
304286,Mouse,4499,89
304296,Elephant,444175,1111
304357,Mouse,3589,75
304543,Mouse,5054,74
304568,Mouse,4623,72
304597,Mouse,5515,80
304621,Mouse,5668,82
304635,Mouse,4667,89
304640,Mouse,3022,89
304768,Mouse,4468,83
304828,Elephant,383867,1072
304868,Mouse,3409,78
304872,Mouse,3022,77
304968,Mouse,4462,66
305061,Mouse,5691,71
305070,Elephant,179124,698
305185,Mouse,3442,67
305216,Mouse,4981,69
305269,Mouse,5611,72
305424,Mouse,3392,64
305444,Elephant,576829,1317
305513,Mouse,3226,64
305534,Mouse,3536,64
305560,Mouse,5097,69
305654,Mouse,4281,65
305704,Mouse,5378,69
305738,Mouse,3869,64
305783,Mouse,4439,66
305866,Mouse,4347,65
305912,Elephant,44886,280
305944,Mouse,5716,70
305955,Mouse,5838,76
306140,Mouse,3174,64
306166,Mouse,4425,67
306325,Mouse,3915,67
306328,Mouse,3973,69
306360,Mouse,5349,65
306428,Mouse,3522,67
306644,Mouse,3688,68
306652,Elephant,586912,1207
306786,Mouse,4254,66
306901,Mouse,3132,64
307000,Mouse,4819,68
307115,Elephant,215562,684
307192,Mouse,5188,65
307235,Mouse,5382,66
307260,Mouse,5486,69
307266,Mouse,4906,69
307534,Mouse,5132,67
307590,Mouse,5169,70
307672,Mouse,3453,68
307678,Mouse,3627,70
307715,Elephant,472160,1090
307718,Mouse,3527,76
307898,Mouse,3838,67
307944,Elephant,57662,329
308001,Elephant,229053,735
308052,Mouse,3482,64
308057,Mouse,3189,64
308092,Mouse,4883,65
308290,Mouse,4839,65
308306,Mouse,4814,65
308315,Mouse,3993,66
308325,Mouse,4420,70
308511,Mouse,5392,70
308601,Mouse,4616,73
308632,Mouse,3286,72
308652,Mouse,3058,75
308654,Mouse,3736,71
308720,Mouse,4115,72
308726,Mouse,5258,77
308767,Mouse,5721,75
308813,Mouse,5830,83
308853,Mouse,5000,84
308986,Elephant,177525,691
309084,Mouse,5226,79
309123,Elephant,266295,867
309242,Mouse,3064,67
309278,Mouse,3931,64
309417,Mouse,3105,66
309425,Mouse,5601,73
309444,Mouse,3214,75
309454,Elephant,514593,1203
309551,Mouse,3922,65
309667,Mouse,3593,64
309698,Mouse,5384,67
309782,Mouse,4178,68
309819,Mouse,3463,67
309843,Mouse,4920,65
309923,Mouse,3303,66
309992,Mouse,5014,70
310074,Mouse,3069,66
310081,Elephant,472170,1095
310182,Mouse,4128,64
310193,Mouse,5123,65
310203,Mouse,3750,64
310260,Mouse,3451,64
310308,Mouse,5183,65
310350,Mouse,3062,64
310488,Mouse,4788,65
310508,Mouse,3466,64
310763,Mouse,5820,66
310785,Mouse,3443,64
310838,Mouse,3714,67
310887,Mouse,3750,70
310967,Mouse,4115,67
311067,Mouse,5738,69
311156,Mouse,5350,69
311272,Mouse,3082,66
311333,Mouse,5005,72
311354,Mouse,5668,75
311484,Mouse,3452,77
311509,Mouse,5177,87
311583,Mouse,3498,101
311600,Mouse,4226,104
311632,Mouse,4670,109
311670,Mouse,5817,120
311736,Elephant,312445,964
311762,Mouse,3864,111
311783,Mouse,5041,107
311793,Mouse,4375,91
311801,Mouse,4396,95
311835,Mouse,3814,98
311848,Mouse,3324,100
312117,Mouse,4841,106
312258,Mouse,3516,122
312279,Elephant,550545,1447
312370,Mouse,3795,68
312405,Mouse,3853,79
312424,Elephant,552290,1560
312428,Mouse,3985,83
312498,Mouse,4771,79
312514,Mouse,4438,65
312613,Mouse,5780,71
312649,Mouse,4952,83
312700,Mouse,3263,83
312865,Elephant,110112,543
312923,Mouse,3502,98
313131,Mouse,5412,120
313143,Mouse,3290,129
313203,Elephant,529652,1502
313248,Mouse,4746,125
313265,Mouse,3979,127
313339,Mouse,4401,104
313415,Elephant,144566,965
313421,Elephant,189305,908
313435,Mouse,4055,117
313467,Mouse,5346,115
313477,Mouse,3908,109
313592,Elephant,109771,693
313642,Elephant,93783,641
313647,Mouse,3965,91
313687,Mouse,4310,82
313734,Mouse,5733,83
313786,Mouse,4197,74
313793,Elephant,84294,541
313859,Mouse,5115,69
313897,Mouse,5752,73
313945,Mouse,4593,73
313994,Mouse,5815,75
314013,Mouse,3948,77
314045,Mouse,5781,87
314055,Mouse,5461,90
314087,Mouse,4486,89
314124,Mouse,5110,94
314163,Mouse,5486,98
314217,Elephant,124622,589
314250,Mouse,3687,89
314297,Mouse,4251,81
314307,Mouse,5617,86
314332,Elephant,477375,1620
314336,Mouse,5621,80
314370,Mouse,3023,73
314606,Mouse,3381,67
314624,Mouse,4621,72
314632,Elephant,450403,1179
314633,Mouse,4474,75
314679,Mouse,5225,76
314687,Mouse,4113,64
314702,Mouse,4984,65
314710,Mouse,3952,64
314847,Mouse,5233,65
314933,Mouse,4588,67
314934,Mouse,4346,68
314946,Mouse,3229,64
314997,Mouse,5153,65
315120,Mouse,3960,64
315140,Mouse,3466,64
315172,Mouse,4840,65
315212,Mouse,4427,65
315258,Mouse,4004,64
315387,Mouse,3604,68
315393,Mouse,5406,65
315401,Mouse,5077,65
315496,Mouse,4099,64
315568,Mouse,3227,71
315792,Mouse,4544,81
316001,Mouse,3945,129
316003,Mouse,5252,131
316059,Elephant,391926,1096
316102,Mouse,4937,135
316111,Mouse,3238,137
316112,Mouse,4186,141
316150,Mouse,4068,132
316199,Mouse,3960,120
316217,Elephant,44042,461
316247,Elephant,232829,933
316346,Mouse,3418,84
316410,Mouse,3866,93
316418,Mouse,5286,96
316560,Mouse,3391,116
316604,Mouse,5385,125
316762,Mouse,4906,149
316806,Mouse,4885,149
316909,Mouse,3894,171
316955,Mouse,4401,180
316960,Mouse,3784,182
317020,Mouse,3898,189
317075,Mouse,5108,203
317136,Mouse,3369,215
317173,Elephant,355722,1588
317362,Mouse,4497,207
317375,Mouse,5060,206
317480,Mouse,4305,207
317535,Elephant,444615,1911
317637,Mouse,3296,192
317722,Mouse,3901,187
317770,Elephant,397265,2052
317865,Mouse,5032,166
317866,Mouse,5145,167
317975,Mouse,3176,168
318045,Mouse,4187,185
318254,Mouse,4738,210
318284,Mouse,4795,217
318326,Mouse,5365,224
318343,Mouse,5811,232
318362,Elephant,463638,2357
318385,Elephant,34054,609
318446,Elephant,122612,1393
318451,Mouse,5051,219
318520,Elephant,365924,2147
318526,Mouse,3898,152
318529,Mouse,5023,145
318555,Mouse,4187,149
318596,Mouse,5031,132
318643,Mouse,5095,131
318658,Mouse,4060,133
318672,Mouse,5772,138
318686,Mouse,3074,126
318693,Elephant,277156,2166
318744,Mouse,5276,121
318749,Mouse,5078,122
318771,Mouse,3344,110
318797,Mouse,5033,110
318851,Mouse,4439,95
318866,Mouse,4689,91
318905,Mouse,5300,93
318933,Mouse,3691,96
318997,Mouse,3062,99
319088,Mouse,3120,94
319127,Mouse,3450,81
319169,Mouse,4942,71
319308,Mouse,5406,70
319377,Elephant,595078,2387
319392,Mouse,5015,74
319599,Mouse,3099,67
319613,Mouse,5764,73
319637,Mouse,4339,81
319653,Mouse,4141,78
319707,Mouse,3924,82
319788,Elephant,95974,494
319842,Mouse,4707,68
319856,Mouse,4911,72
319902,Elephant,312536,912
319911,Mouse,3278,72
319916,Elephant,222870,768
320047,Mouse,5649,66
320051,Mouse,5251,67
320120,Mouse,4202,64
320187,Mouse,5805,66
320290,Mouse,3299,66
320446,Mouse,4991,65
320493,Mouse,5501,66
320553,Mouse,4870,68
320559,Mouse,3623,71
320588,Mouse,4805,72
320643,Mouse,4830,77
320668,Mouse,4344,77
320683,Mouse,5033,81
320724,Mouse,4250,86
320736,Mouse,3449,88
320809,Mouse,4919,90
321009,Mouse,4650,107
321061,Mouse,4810,113
321140,Mouse,4876,128
321151,Mouse,4106,132
321274,Elephant,410632,1204
321317,Elephant,445984,1268
321359,Mouse,4816,105
321360,Elephant,262213,1011
321371,Mouse,3679,73
321435,Mouse,3404,64
321444,Mouse,3306,64
321464,Mouse,4703,68
321517,Mouse,5555,66
321528,Mouse,3380,64
321563,Mouse,4423,65
321604,Mouse,3112,64
321713,Mouse,4018,67
321722,Mouse,3396,66
321730,Mouse,4308,65
321735,Mouse,3805,64
321771,Mouse,3157,67
321789,Mouse,5148,65
321887,Mouse,5126,66
322082,Mouse,3971,64
322092,Mouse,3957,64
322295,Elephant,350192,1022
322351,Mouse,4932,65
322363,Mouse,3231,64
322384,Mouse,3943,64
322395,Mouse,3390,65
322420,Mouse,5021,65
322435,Mouse,4383,65
322468,Mouse,5452,66
322680,Mouse,4894,65
322756,Mouse,4921,65
322785,Mouse,4925,65
322844,Mouse,4867,69
322872,Mouse,4032,64
322977,Mouse,5781,70
322986,Mouse,5120,65
323107,Mouse,3488,67
323200,Mouse,3831,67
323210,Mouse,5397,65
323279,Mouse,3654,66
323294,Mouse,3532,66
323312,Mouse,4317,68
323369,Mouse,4450,68
323394,Mouse,5751,66
323400,Mouse,4866,65
323409,Mouse,4074,64
323447,Mouse,3533,64
323470,Mouse,4920,65
323506,Mouse,5051,65
323536,Mouse,5839,66
323551,Mouse,4660,67
323572,Mouse,4894,65
323599,Mouse,3870,64
323653,Mouse,3058,64
323673,Mouse,3966,64
323707,Mouse,4936,65
323744,Mouse,3589,64
323793,Mouse,4757,65
323829,Mouse,5385,67
323892,Mouse,3988,67
323957,Mouse,5524,71
323965,Mouse,4411,66
323994,Mouse,3675,69
324011,Mouse,5248,65
324015,Mouse,3888,64
324017,Elephant,96081,449
324093,Mouse,4787,69
324455,Mouse,3952,69
324540,Mouse,4829,77
324619,Mouse,4701,95
324696,Mouse,4282,104
324705,Elephant,494704,1165
324740,Mouse,4395,87
324765,Mouse,4590,80
324843,Mouse,3735,67
324949,Mouse,5178,79
325057,Elephant,228359,813
325098,Mouse,3491,79
325158,Elephant,279490,942
325273,Mouse,5047,65
325338,Mouse,5459,69
325354,Mouse,3361,73
325421,Mouse,4765,67
325544,Mouse,5276,70
325554,Mouse,4900,73
325583,Mouse,5465,76
325683,Mouse,5606,81
325750,Elephant,531472,1281
325776,Mouse,3442,80
325782,Elephant,126732,545
325889,Mouse,4962,71
325891,Mouse,5296,72
325936,Mouse,4544,72
326165,Mouse,3373,72
326217,Mouse,5339,78
326235,Mouse,3382,84
326235,Mouse,3944,83
326279,Mouse,4495,87
326349,Mouse,5738,72
326355,Mouse,3914,77
326467,Mouse,4361,89
326525,Elephant,133446,612
326531,Mouse,3415,92
326578,Mouse,4882,94
326621,Mouse,3977,83
326630,Mouse,5112,89
326642,Mouse,3713,91
326728,Elephant,340341,1216
326759,Mouse,4969,79
326782,Mouse,4612,76
326801,Mouse,3584,73
326878,Mouse,4610,76
326886,Mouse,3443,80
326887,Mouse,3487,80
326906,Mouse,4831,87
326909,Mouse,3981,89
326976,Mouse,5652,90
326978,Elephant,245678,1271
327027,Mouse,3267,64
327047,Elephant,508939,1249
327077,Mouse,5511,66
327088,Mouse,3854,64
327092,Mouse,3421,64
327231,Mouse,3172,67
327286,Mouse,4532,65
327319,Mouse,5735,70
327387,Mouse,5556,66
327391,Mouse,3514,64
327408,Mouse,4066,67
327499,Mouse,4127,70
327500,Mouse,5660,71
327587,Mouse,4223,64
327608,Elephant,149093,576
327653,Mouse,3754,65
327690,Mouse,3169,64
327711,Mouse,4107,64
327801,Mouse,4422,65
327820,Mouse,4041,64
328038,Mouse,3481,64
328053,Mouse,4852,65
328215,Mouse,5601,66
328342,Mouse,3338,64
328352,Mouse,5651,66
328402,Mouse,3319,64
328493,Mouse,5372,65
328500,Mouse,4792,65
328523,Mouse,4323,65
328547,Mouse,5391,65
328580,Mouse,3622,65
328582,Mouse,3875,66
328614,Mouse,4902,65
328775,Mouse,4391,65
328783,Mouse,4966,65
328794,Mouse,4626,65
328990,Mouse,4852,65
329030,Mouse,4283,65
329042,Mouse,5432,66
329128,Mouse,5330,65
329148,Mouse,3519,64
329186,Mouse,3354,64
329253,Mouse,5805,66
329314,Mouse,5796,66
329325,Mouse,5312,65
329339,Mouse,4260,65
329372,Mouse,4259,65
329387,Mouse,4040,64
329425,Mouse,4676,65
329464,Mouse,4352,65
329540,Mouse,5444,66
329547,Mouse,3326,64
329601,Mouse,5638,69
329655,Mouse,4771,65
329675,Mouse,3047,64
329685,Mouse,5689,70
329710,Mouse,4161,64
329755,Mouse,5266,66
329991,Mouse,5155,70
330108,Elephant,150860,578
330119,Mouse,5529,66
330212,Mouse,3665,64
330250,Mouse,4165,64
330262,Mouse,4009,64
330296,Mouse,4237,65
330300,Mouse,5232,66
330316,Mouse,5660,70
330322,Elephant,163080,594
330413,Mouse,5440,66
330459,Mouse,5192,68
330529,Mouse,5055,65
330547,Mouse,5397,65
330591,Mouse,3112,64
330640,Mouse,5135,65
330692,Mouse,4647,65
330696,Mouse,5233,66
330741,Mouse,3752,65
330792,Mouse,4377,65
330808,Mouse,3831,64
331116,Mouse,4416,65
331162,Mouse,5491,66
331174,Mouse,4171,64
331233,Mouse,3733,67
331424,Mouse,3473,64
331558,Mouse,3726,71
331602,Mouse,3549,67
331737,Mouse,3031,75
331756,Mouse,5461,79
331824,Mouse,4858,89
331861,Mouse,4167,95
331949,Mouse,5431,104
332075,Mouse,3400,138
332111,Mouse,3463,146
332113,Elephant,584314,1342
332169,Mouse,3716,118
332398,Mouse,4653,109
332483,Mouse,5231,131
332501,Mouse,4303,138
332510,Elephant,245305,1034
332515,Mouse,5468,132
332567,Mouse,4151,134
332600,Mouse,5591,124
332616,Elephant,113648,777
332641,Mouse,4825,91
332649,Elephant,380301,1294
332662,Mouse,4666,86
332696,Mouse,4713,65
332735,Mouse,5306,76
332743,Mouse,4620,69
332794,Mouse,3617,65
332828,Mouse,3801,75
332950,Mouse,4651,68
333042,Mouse,5214,70
333056,Elephant,184323,784
333067,Mouse,4917,71
333071,Elephant,364900,1218
333173,Mouse,5401,65
333221,Mouse,3654,64
333229,Mouse,3411,64
333250,Mouse,3452,64
333287,Mouse,4342,65
333294,Mouse,3500,65
333298,Mouse,4071,65
333319,Mouse,3315,64
333481,Mouse,4322,65
333646,Mouse,3648,64
333652,Mouse,4679,65
333848,Mouse,5604,66
333955,Elephant,62039,326
334001,Mouse,5675,66
334144,Mouse,5333,67
334147,Mouse,4978,67
334215,Mouse,5135,65
334274,Mouse,4783,65
334439,Mouse,5112,65
334499,Mouse,4900,65
334507,Mouse,4379,65
334574,Mouse,4085,64
334674,Mouse,3583,64
334773,Mouse,4306,65
334826,Mouse,5640,66
334859,Mouse,4572,65
334957,Mouse,3156,64
335094,Mouse,3070,64
335132,Mouse,4604,65
335154,Mouse,5359,65
335158,Mouse,4521,65
335169,Mouse,3101,64
335177,Mouse,4091,65
335202,Mouse,3879,65
335288,Mouse,3817,64
335310,Mouse,3007,64
335342,Mouse,5339,65
335472,Mouse,3958,64
335494,Mouse,5410,65
335516,Mouse,3423,64
335558,Mouse,4584,65
335573,Mouse,3285,64
335695,Mouse,5833,71
335706,Mouse,5520,68
335914,Mouse,3311,67
336169,Mouse,3791,73
336241,Mouse,4893,83
336358,Mouse,4704,104
336376,Mouse,5283,106
336401,Mouse,3119,110
336406,Mouse,4875,114
336562,Elephant,282479,926
336611,Elephant,310229,1030
336654,Mouse,4963,80
336729,Mouse,3597,72
336740,Mouse,5630,69
336771,Mouse,5395,80
336787,Mouse,3491,82
336813,Mouse,3849,82
336957,Mouse,5651,86
336972,Mouse,3659,88
336982,Elephant,537532,1335
336986,Mouse,4909,89
337039,Mouse,4023,69
337050,Mouse,4326,71
337172,Mouse,3132,67
337285,Mouse,5745,77
337437,Elephant,209112,805
337518,Mouse,4683,69
337542,Mouse,4847,70
337570,Mouse,4548,66
337626,Mouse,3656,64
337639,Mouse,4178,68
337681,Mouse,3091,67
337717,Elephant,573700,1316
337800,Mouse,4068,64
337868,Mouse,3865,64
338059,Mouse,3028,64
338128,Mouse,5566,66
338134,Mouse,4565,66
338149,Mouse,4860,65
338206,Mouse,5691,66
338294,Mouse,4068,64
338327,Mouse,3685,64
338413,Mouse,3849,64
338419,Mouse,4680,65
338439,Mouse,3933,68
338458,Mouse,3500,64
338461,Mouse,3062,65
338549,Mouse,5122,65
338608,Mouse,5639,68
338738,Mouse,4201,67
338761,Mouse,3654,67
338774,Mouse,4926,65
338815,Mouse,5273,65
338844,Mouse,5242,72
338847,Mouse,5087,73
338858,Mouse,5062,76
338863,Mouse,5078,74
339008,Mouse,3709,67
339068,Mouse,5247,69
339071,Mouse,3580,70
339099,Mouse,3991,66
339124,Elephant,490065,1097
339152,Mouse,3507,69
339365,Mouse,5218,65
339396,Mouse,5002,68
339398,Mouse,4956,68
339445,Mouse,4396,65
339451,Mouse,3806,64
339465,Mouse,3074,66
339510,Mouse,3547,66
339605,Mouse,5626,66
339634,Mouse,4001,66
339724,Elephant,105052,498
339810,Mouse,5236,65
339878,Mouse,3795,64
340089,Mouse,5170,65
340276,Mouse,3686,64
340301,Mouse,3799,68
340426,Mouse,4620,69
340455,Mouse,3239,64
340493,Mouse,3937,64
340510,Mouse,4753,66
340537,Mouse,3761,65
340601,Mouse,3689,71
340624,Mouse,3473,64
340653,Mouse,5698,73
340767,Elephant,342940,930
340838,Mouse,3110,66
340888,Mouse,4262,68
340998,Mouse,4709,65
341149,Mouse,5494,70
341207,Mouse,4543,73
341215,Mouse,4019,72
341221,Mouse,4454,66
341231,Mouse,4189,66
341255,Mouse,5394,72
341274,Mouse,4344,71
341280,Mouse,4406,72
341287,Mouse,5606,74
341343,Mouse,3547,73
341372,Mouse,4747,82
341376,Mouse,4238,87
341385,Mouse,4862,88
341417,Mouse,5622,89
341468,Mouse,4586,93
341491,Mouse,5040,94
341801,Mouse,4020,121
341803,Elephant,88607,561
341848,Mouse,5724,125
341974,Mouse,4196,121
341999,Mouse,3513,122
342017,Mouse,3440,127
342081,Mouse,4768,133
342141,Mouse,4717,134
342150,Elephant,522547,1596
342157,Mouse,3611,138
342159,Mouse,3038,137
342182,Elephant,474511,1546
342203,Mouse,3055,106
342232,Mouse,5205,94
342279,Mouse,3911,67
342295,Mouse,3338,67
342452,Elephant,355166,1263
342486,Mouse,5500,68
342489,Mouse,3108,64
342505,Mouse,4833,65
342552,Mouse,3113,64
342623,Mouse,3528,64
342676,Mouse,3785,64
342942,Mouse,4942,70
342961,Mouse,3554,64
343003,Mouse,3018,64
343052,Mouse,5189,66
343119,Mouse,4161,68
343142,Mouse,5319,74
343205,Mouse,3762,66
343343,Mouse,4581,69
343352,Elephant,214024,691
343430,Mouse,4410,65
343492,Mouse,4332,69
343522,Mouse,4027,64
343526,Mouse,4003,66
343545,Mouse,4147,71
343641,Mouse,3388,67
343698,Mouse,5668,66
343719,Mouse,5088,71
343760,Elephant,405420,1011
343773,Mouse,4635,76
343774,Mouse,5831,79
343793,Mouse,4297,65
343817,Mouse,3719,72
343831,Mouse,3406,64
343861,Mouse,4554,65
343882,Mouse,3716,64
343894,Mouse,3302,64
343990,Mouse,4559,65
344027,Mouse,5702,66
344078,Mouse,3074,64
344143,Mouse,3767,64
344147,Mouse,3753,64
344290,Mouse,3980,64
344369,Mouse,5604,66
344406,Mouse,5393,65
344438,Mouse,4426,65
344497,Mouse,3082,64
344517,Mouse,3906,64
344628,Mouse,3064,64
344743,Mouse,3318,64
344755,Mouse,3690,64
344784,Mouse,5812,66
344824,Mouse,4884,73
344829,Mouse,3234,74
344874,Mouse,3950,65
344933,Elephant,151386,578
344976,Mouse,3848,65
345003,Mouse,5467,66
345430,Mouse,4092,68
345484,Mouse,3182,72
345493,Mouse,4190,72
345543,Elephant,136151,552
345547,Mouse,4178,73
345644,Elephant,425638,1031
345645,Mouse,5559,71
345702,Mouse,4215,67
345808,Mouse,3142,65
345811,Mouse,5254,67
345848,Mouse,4311,69
345875,Mouse,3310,66
345890,Mouse,4280,68
346139,Mouse,4877,73
346175,Mouse,3688,78
346245,Elephant,289509,846
346277,Mouse,3247,73
346320,Mouse,3351,71
346383,Mouse,4646,69
346490,Mouse,4869,71
346501,Elephant,378117,998
346515,Mouse,4199,67
346589,Mouse,4871,65
346627,Mouse,5367,69
346686,Mouse,4971,65
346729,Mouse,3705,65
346747,Mouse,4841,67
346797,Mouse,4634,72
346810,Mouse,3698,69
346837,Mouse,5124,67
346854,Mouse,5226,73
346860,Mouse,5141,77
346862,Mouse,4389,73
346874,Mouse,5447,74
346911,Mouse,5602,71
346936,Mouse,5403,76
346942,Elephant,347052,945
346945,Mouse,4261,69
346953,Mouse,5742,68
346974,Mouse,4026,67
347003,Mouse,4159,66
347156,Mouse,4272,65
347204,Mouse,4861,69
347206,Mouse,5643,69
347225,Mouse,5540,68
347254,Mouse,4519,76
347267,Mouse,5463,71
347328,Mouse,5470,69
347518,Mouse,4633,69
347614,Elephant,207503,682
347703,Mouse,5422,65
347705,Elephant,283566,946
347713,Mouse,4550,65
347719,Mouse,3238,64
347736,Mouse,3465,64
347761,Mouse,3175,69
347767,Mouse,4155,69
347824,Mouse,5369,65
347837,Mouse,5096,65
347900,Mouse,5628,69
347910,Mouse,5806,66
348028,Mouse,3304,70
348036,Mouse,5377,75
348120,Mouse,4412,71
348172,Mouse,5512,66
