CompletionTime_us,FlowType,SizeBytes,FCT_us
360300,Mouse,3883,97
360340,Mouse,3749,102
360383,Mouse,3303,109
360485,Mouse,3053,108
360495,Mouse,3082,102
360516,Mouse,4771,95
360522,Mouse,3841,89
360736,Mouse,5082,70
360739,Elephant,271722,1109
360769,Mouse,5645,71
360793,Mouse,4211,65
360816,Mouse,4123,75
360871,Mouse,3510,71
360873,Elephant,180075,1089
360998,Mouse,3247,65
361036,Elephant,294686,1215
361095,Mouse,3293,67
361132,Mouse,5503,66
361137,Mouse,3158,66
361142,Mouse,4066,70
361251,Mouse,5469,66
361294,Mouse,5796,70
361321,Mouse,3033,66
361381,Mouse,3766,66
361412,Mouse,3012,67
361424,Elephant,501822,1486
361495,Mouse,3315,64
361544,Mouse,3785,65
361546,Mouse,4525,67
361580,Mouse,4464,65
361589,Mouse,4977,67
361600,Mouse,5406,65
361613,Mouse,5651,66
361647,Mouse,3796,64
361670,Mouse,4260,67
361671,Mouse,4111,68
361717,Mouse,5399,69
361798,Mouse,3318,64
361851,Mouse,3753,64
361917,Mouse,4613,65
361961,Mouse,5310,66
361989,Mouse,5071,65
361995,Mouse,4061,64
362028,Mouse,4492,65
362059,Mouse,3292,64
362128,Mouse,3415,64
362146,Mouse,4396,69
362340,Mouse,5491,66
362373,Elephant,168716,600
362387,Mouse,5409,65
362455,Mouse,4111,64
362538,Mouse,5661,68
362608,Mouse,3320,64
362640,Mouse,5833,66
362780,Mouse,4025,64
362812,Mouse,4506,65
362959,Mouse,5351,67
363038,Mouse,3763,64
363051,Mouse,5498,70
363074,Mouse,5275,74
363111,Mouse,3080,71
363141,Mouse,5419,71
363145,Mouse,4473,72
363174,Mouse,3380,65
363179,Mouse,5443,69
363304,Mouse,5436,66
363319,Elephant,463021,1070
363385,Mouse,4702,65
363417,Mouse,4188,65
363489,Mouse,3040,64
363523,Mouse,4357,65
363663,Mouse,4445,65
363700,Mouse,5243,65
363873,Mouse,5737,66
363963,Mouse,3352,64
363967,Mouse,4755,66
363983,Mouse,5692,72
363997,Mouse,4167,74
364046,Mouse,3169,64
364132,Mouse,4752,65
364147,Mouse,4013,68
364159,Elephant,342058,900
364172,Mouse,4655,65
364200,Mouse,3603,68
364299,Mouse,5086,65
364386,Mouse,4581,69
364582,Mouse,5209,65
364643,Elephant,34151,238
364643,Elephant,132084,633
364703,Mouse,5258,65
364734,Mouse,5201,65
364755,Mouse,5122,67
364758,Mouse,5149,67
364787,Mouse,5779,66
364811,Mouse,5556,66
364820,Mouse,3147,64
364832,Mouse,5480,66
364891,Mouse,5733,66
364954,Mouse,5450,66
364960,Mouse,5790,66
365082,Mouse,5000,65
365102,Mouse,4702,65
365158,Mouse,5809,71
365168,Mouse,3960,71
365188,Mouse,5502,66
365304,Mouse,5107,67
365306,Mouse,3079,65
365360,Mouse,5016,65
365478,Mouse,4857,70
365520,Elephant,215253,688
365533,Mouse,3872,64
365647,Mouse,5503,68
365648,Mouse,3807,67
365661,Mouse,3438,64
365843,Mouse,4862,72
365899,Mouse,3551,67
365945,Mouse,5323,69
365978,Mouse,3414,69
366039,Mouse,4512,74
366190,Mouse,4391,92
366349,Mouse,5368,100
366392,Mouse,5699,98
366436,Mouse,3015,86
366445,Mouse,4966,92
366472,Mouse,5515,89
366515,Mouse,5607,86
366527,Mouse,3684,88
366662,Mouse,4027,78
366668,Mouse,4679,83
366689,Mouse,3077,90
366696,Mouse,3395,90
366793,Mouse,5231,95
366832,Elephant,425923,1329
366881,Mouse,3481,77
366980,Mouse,4724,69
367006,Mouse,4425,82
367050,Mouse,5584,84
367058,Mouse,3580,87
367100,Mouse,5734,93
367143,Mouse,4133,93
367195,Mouse,4575,91
367295,Mouse,4647,94
367305,Mouse,4174,97
367307,Mouse,5811,101
367318,Mouse,5592,98
367331,Mouse,3348,101
367425,Mouse,3609,78
367463,Mouse,3696,77
367479,Elephant,578607,1918
367481,Elephant,148908,1087
367494,Mouse,4622,74
367579,Mouse,3652,65
367726,Elephant,538967,2009
367902,Mouse,4558,72
367976,Mouse,5225,69
368045,Mouse,4240,78
368053,Elephant,544884,2100
368099,Mouse,5218,69
368232,Mouse,3531,64
368317,Mouse,3032,64
368361,Mouse,4368,66
368436,Mouse,5349,70
368506,Mouse,3881,66
368609,Elephant,381181,959
368691,Mouse,4048,66
368705,Mouse,4660,65
368749,Mouse,5246,66
368928,Mouse,3968,64
368989,Elephant,65774,362
369002,Elephant,59661,329
369017,Mouse,3220,64
369028,Mouse,3932,64
369126,Mouse,5356,65
369185,Mouse,4302,65
369199,Mouse,4966,65
369203,Mouse,3656,64
369288,Mouse,3376,64
369324,Mouse,3813,64
369342,Mouse,4802,65
369348,Mouse,4750,65
369356,Mouse,4291,65
369450,Mouse,3130,64
369485,Mouse,4624,65
369525,Mouse,5541,66
369806,Mouse,4797,65
369877,Mouse,4729,65
369887,Mouse,4528,65
369894,Mouse,3661,64
369925,Mouse,3069,64
369940,Mouse,5029,65
369952,Mouse,5190,65
370129,Mouse,3761,64
370149,Mouse,4039,64
370182,Mouse,4929,65
370353,Mouse,4947,65
370475,Mouse,4688,68
370476,Mouse,5836,70
370489,Mouse,4111,64
370620,Mouse,4247,64
370630,Mouse,4325,65
370675,Mouse,3478,65
370683,Mouse,5708,66
370699,Mouse,3979,66
370703,Mouse,3761,64
370850,Mouse,5354,65
370865,Elephant,85059,410
370911,Mouse,4540,65
371102,Mouse,5036,65
371210,Mouse,3739,64
371248,Mouse,4270,65
371339,Mouse,3629,64
371421,Mouse,3961,64
371458,Mouse,5045,70
371706,Mouse,3972,71
371721,Mouse,3048,67
371759,Mouse,3603,64
371834,Mouse,4867,71
371884,Mouse,4131,73
371948,Mouse,5110,81
371953,Mouse,3645,83
371980,Mouse,4087,90
371997,Mouse,4900,96
372103,Mouse,4227,85
372143,Mouse,4679,80
372241,Elephant,412673,1108
372310,Elephant,236210,874
372325,Mouse,3584,64
372436,Mouse,5571,70
372450,Mouse,3206,64
372488,Mouse,4867,65
372506,Mouse,5196,68
372587,Mouse,3074,64
372618,Mouse,5515,66
372624,Mouse,5040,65
372642,Mouse,4729,68
372760,Mouse,3505,68
372819,Elephant,442071,1323
372850,Mouse,3316,64
372940,Mouse,4330,65
373046,Mouse,4193,68
373076,Elephant,50570,282
373100,Mouse,5791,75
373256,Mouse,3203,66
373500,Mouse,3520,103
373539,Mouse,4455,104
373727,Mouse,4651,79
373739,Mouse,5031,83
373747,Elephant,57028,500
373836,Elephant,430180,1234
373981,Mouse,4204,70
373984,Mouse,4618,72
373997,Mouse,4993,71
374275,Elephant,459184,1429
374352,Mouse,3776,67
374371,Mouse,4340,68
374392,Elephant,507196,1716
374479,Mouse,4892,65
374550,Mouse,3106,68
374586,Mouse,4847,69
374663,Mouse,3854,67
374746,Mouse,5348,65
374790,Mouse,5462,67
374793,Mouse,4283,72
374869,Mouse,5369,75
374978,Elephant,552546,1396
375016,Mouse,4000,65
375027,Mouse,5250,65
375035,Mouse,3522,64
375179,Mouse,4467,69
375321,Mouse,3226,66
375550,Mouse,3534,71
375584,Mouse,5222,70
375608,Mouse,3664,64
375653,Mouse,3028,67
375776,Mouse,5789,73
375818,Mouse,5079,74
375876,Mouse,3712,73
375892,Mouse,3587,79
375902,Mouse,4539,85
375925,Mouse,3302,87
375927,Elephant,173228,663
375929,Elephant,488334,1119
375977,Mouse,4689,65
375999,Mouse,3534,64
376028,Mouse,4137,64
376089,Mouse,5380,70
376091,Mouse,3515,70
376091,Mouse,4971,72
376123,Mouse,4896,68
376124,Mouse,4338,68
376186,Mouse,3277,67
376328,Mouse,4151,68
376429,Mouse,4442,65
376515,Mouse,3162,64
376549,Mouse,3927,68
376561,Mouse,5261,66
376586,Mouse,5014,70
376651,Mouse,5121,69
376665,Elephant,249335,776
376669,Mouse,4117,64
376700,Mouse,3686,68
376737,Mouse,4132,68
376919,Mouse,4676,65
376993,Mouse,3927,67
377150,Mouse,5457,66
377282,Mouse,5365,65
377297,Elephant,222287,714
377344,Mouse,4417,65
377393,Mouse,5802,68
377395,Mouse,5431,68
377399,Mouse,5334,69
377555,Mouse,3894,64
377628,Mouse,5170,69
377661,Mouse,4835,65
377807,Mouse,3583,64
377814,Mouse,4756,71
377870,Mouse,4909,65
377887,Mouse,5730,71
377912,Mouse,3618,64
378104,Mouse,5130,68
378118,Mouse,4188,73
378191,Mouse,4892,65
378202,Mouse,3617,70
378212,Elephant,157257,595
378359,Mouse,4308,65
378380,Mouse,3865,65
378422,Mouse,5607,70
378444,Mouse,5811,66
378600,Mouse,3926,68
378602,Elephant,417939,1044
378710,Mouse,4594,65
378724,Mouse,3657,64
378736,Mouse,4577,65
378749,Mouse,5519,66
378771,Mouse,3984,67
378773,Mouse,4977,69
378783,Mouse,3501,64
378843,Mouse,3046,64
378893,Mouse,5483,71
378895,Mouse,4022,69
378994,Mouse,3419,64
379104,Mouse,4762,66
379130,Mouse,4358,65
379256,Mouse,5747,66
379295,Mouse,4934,65
379381,Mouse,3880,64
379416,Mouse,5696,70
379464,Elephant,182650,638
379558,Mouse,3812,64
379583,Mouse,3295,64
379600,Mouse,4904,68
379601,Mouse,4788,68
379718,Mouse,4320,65
379756,Mouse,4693,65
379760,Mouse,3994,65
379780,Mouse,3489,64
379867,Mouse,3290,64
379884,Mouse,5773,66
379921,Mouse,5726,66
379968,Mouse,3476,64
380095,Mouse,3105,64
380169,Mouse,4798,67
380242,Mouse,5349,65
380296,Mouse,4722,70
380327,Mouse,3644,65
380330,Mouse,5573,68
380377,Mouse,3260,70
380381,Mouse,5731,74
380384,Mouse,4779,74
380500,Mouse,5565,75
380515,Mouse,3545,67
380572,Elephant,220273,727
380663,Mouse,5016,68
380787,Elephant,189454,646
380817,Mouse,3441,64
380852,Mouse,5618,66
380876,Mouse,5755,68
381080,Mouse,4266,65
381109,Mouse,3162,66
381125,Mouse,3959,65
381198,Mouse,5800,68
381270,Elephant,306286,856
381278,Mouse,3660,64
381350,Mouse,4998,65
381354,Mouse,4312,65
381369,Mouse,5189,68
381370,Mouse,4293,68
381461,Mouse,5607,66
381478,Mouse,4721,65
381579,Mouse,3253,64
381601,Mouse,4730,65
381630,Mouse,5508,69
381631,Mouse,5739,70
381646,Mouse,5546,67
382054,Mouse,3283,69
382098,Mouse,4260,74
382154,Elephant,55418,387
382290,Mouse,3104,74
382355,Mouse,4309,79
382534,Elephant,481407,1175
382548,Mouse,3478,118
382554,Mouse,3579,120
382570,Mouse,3883,124
382611,Mouse,5727,106
382736,Mouse,5123,71
382890,Mouse,5245,87
382933,Mouse,5238,99
383042,Mouse,5488,101
383103,Mouse,3386,101
383131,Mouse,3860,98
383153,Elephant,157090,821
383157,Elephant,402189,1560
383177,Mouse,4260,82
383187,Mouse,3262,85
383199,Mouse,3188,73
383201,Mouse,4460,82
383234,Elephant,279618,1274
383324,Mouse,4855,65
383413,Mouse,5224,65
383453,Mouse,5497,66
383504,Mouse,5281,65
383529,Mouse,4887,66
383588,Mouse,4188,64
383598,Mouse,3419,67
383613,Mouse,5006,68
383781,Mouse,3795,66
384041,Mouse,4150,65
384062,Mouse,3167,65
384091,Mouse,4745,65
384098,Mouse,3714,64
384104,Mouse,4700,68
384120,Mouse,5178,65
384125,Mouse,5344,66
384196,Mouse,5467,69
384203,Mouse,3413,64
384233,Mouse,3002,64
384244,Mouse,4502,65
384253,Mouse,5509,66
384344,Mouse,3897,64
384363,Mouse,3353,67
384377,Mouse,4917,65
384396,Mouse,3970,64
384586,Mouse,3989,67
384619,Mouse,5648,68
384667,Elephant,177644,630
384710,Mouse,4634,65
384806,Mouse,3034,64
384830,Mouse,5687,71
384847,Mouse,4179,74
384912,Elephant,156031,589
384923,Mouse,3357,67
385012,Mouse,4420,68
385040,Mouse,3765,65
385064,Mouse,4556,68
385077,Mouse,5501,66
385138,Mouse,4678,69
385153,Mouse,4851,70
385271,Mouse,4057,67
385278,Mouse,3058,69
385292,Mouse,4698,65
385336,Mouse,3893,74
385399,Mouse,4234,68
385484,Mouse,5074,68
385618,Elephant,448911,1078
385630,Mouse,3107,64
385699,Mouse,4197,64
385704,Mouse,4903,66
385779,Mouse,4575,65
385964,Mouse,4160,64
386065,Mouse,5135,65
386120,Mouse,4150,64
386188,Mouse,4078,64
386191,Mouse,3008,64
386368,Mouse,4047,64
386449,Mouse,5202,65
386503,Mouse,4301,65
386555,Mouse,4728,65
386616,Mouse,4444,65
386631,Mouse,5049,65
386691,Mouse,5173,65
386723,Mouse,4209,64
386758,Mouse,4421,65
386828,Mouse,4263,65
386974,Mouse,4242,64
387080,Mouse,3242,64
387163,Mouse,5790,66
387281,Mouse,3901,67
387371,Mouse,5204,68
387558,Mouse,3367,67
387594,Mouse,4883,69
387613,Mouse,5357,67
387651,Mouse,4329,72
387659,Mouse,4611,74
387708,Mouse,5233,71
387765,Mouse,4193,66
387813,Mouse,4836,70
387866,Elephant,409955,993
388040,Mouse,5448,66
388073,Mouse,5482,70
388093,Mouse,4562,65
388108,Mouse,3039,66
388156,Elephant,60774,327
388183,Mouse,4730,65
388194,Mouse,3648,64
388246,Mouse,3297,64
388295,Mouse,3717,64
388313,Mouse,5106,65
388436,Mouse,5686,66
388553,Mouse,5497,66
388734,Mouse,3942,64
388811,Mouse,4063,66
388859,Mouse,5009,65
388883,Mouse,4567,65
388942,Mouse,3311,64
389048,Mouse,3966,67
389053,Mouse,3513,64
389095,Mouse,4799,68
389160,Mouse,5677,70
389404,Mouse,5259,72
389511,Mouse,5000,73
389537,Mouse,3361,76
389560,Elephant,309789,864
389653,Mouse,5799,66
389671,Mouse,4015,67
389681,Mouse,4386,71
389756,Mouse,4267,69
389767,Mouse,5801,72
389792,Elephant,395884,984
389929,Mouse,3535,64
390018,Mouse,3576,64
390033,Mouse,3447,64
390043,Mouse,4508,65
390052,Mouse,4616,65
390083,Mouse,5839,66
390375,Mouse,5834,66
390409,Mouse,3269,64
390481,Mouse,4344,68
390482,Mouse,5178,69
390642,Mouse,5198,65
390651,Mouse,3820,64
390776,Mouse,5545,66
390931,Mouse,4859,65
390986,Elephant,178475,630
390989,Mouse,3453,70
390989,Mouse,5241,72
390994,Mouse,3775,67
391034,Mouse,5431,72
391089,Mouse,3978,64
391165,Mouse,4850,65
391303,Mouse,4524,65
391334,Mouse,3123,64
391337,Mouse,4144,65
391357,Mouse,3402,64
391389,Mouse,4036,64
391391,Mouse,3004,64
391402,Mouse,5023,66
391546,Mouse,3346,64
391617,Mouse,4293,65
391659,Mouse,4016,65
391880,Mouse,4400,65
391964,Mouse,3856,68
391979,Mouse,3141,64
392010,Mouse,5248,71
392069,Mouse,3453,69
392116,Mouse,5019,71
392137,Mouse,4036,68
392165,Mouse,5109,66
392265,Mouse,4995,72
392266,Mouse,5658,72
392321,Mouse,5821,78
392369,Mouse,4952,74
392386,Mouse,4035,78
392407,Mouse,3095,77
392461,Mouse,5079,77
392494,Mouse,3065,71
392543,Mouse,4456,78
392609,Elephant,368225,972
392777,Mouse,4884,65
392833,Elephant,457869,1100
392857,Mouse,5449,66
392921,Mouse,5554,66
392947,Mouse,3556,64
392969,Mouse,3391,64
393034,Mouse,4347,65
393096,Mouse,3367,64
393176,Mouse,3819,64
393209,Mouse,5770,67
393212,Mouse,4689,67
393286,Mouse,5623,66
393468,Mouse,5218,65
393485,Mouse,3607,67
393494,Mouse,3276,65
393839,Mouse,3459,66
393856,Mouse,5273,74
394063,Mouse,4669,68
394104,Mouse,4721,75
394297,Mouse,3917,88
394305,Mouse,3842,91
394316,Mouse,4592,95
394345,Mouse,4785,107
394384,Mouse,5046,105
394385,Elephant,534332,1224
394393,Mouse,3749,100
394416,Mouse,5471,98
394501,Mouse,4066,67
394508,Mouse,4698,71
394580,Mouse,4947,66
394773,Mouse,5776,73
394789,Mouse,4372,75
394813,Mouse,5122,83
394841,Mouse,3207,84
394947,Mouse,3019,67
395039,Mouse,5409,81
395096,Mouse,4708,94
395157,Mouse,3572,106
395196,Elephant,556811,1594
395201,Mouse,3099,109
395202,Mouse,4033,110
395218,Mouse,4329,107
395299,Mouse,4804,85
395461,Mouse,3101,73
395521,Mouse,5276,80
395575,Elephant,41101,255
395622,Mouse,4978,89
395623,Mouse,5607,90
395665,Mouse,3141,88
395707,Elephant,507043,1573
395727,Mouse,4150,75
395761,Mouse,3458,67
395763,Mouse,4034,67
395824,Mouse,3394,76
395829,Mouse,5144,81
395838,Mouse,3893,81
395851,Mouse,3174,86
395854,Mouse,5474,89
395933,Mouse,3655,78
395955,Mouse,4444,68
396003,Mouse,3766,70
396042,Mouse,4136,79
396184,Mouse,4313,91
396191,Elephant,120310,682
396256,Mouse,4983,93
396342,Mouse,3588,82
396369,Mouse,3917,96
396375,Mouse,3197,97
396396,Mouse,3008,98
396430,Elephant,506321,1814
396464,Mouse,5189,91
396507,Mouse,5645,84
396601,Mouse,4791,65
396959,Mouse,3897,107
396988,Mouse,3537,99
397051,Elephant,240593,1142
397153,Elephant,154524,819
397186,Mouse,3146,80
397199,Mouse,3401,75
397346,Mouse,3429,91
397475,Mouse,4972,130
397502,Mouse,4951,129
397545,Mouse,4470,129
397617,Mouse,4282,115
397635,Mouse,3630,109
397714,Mouse,3880,94
397735,Mouse,3745,95
397777,Elephant,475074,2078
397890,Mouse,4870,71
398140,Mouse,5228,101
398189,Mouse,4607,100
398212,Mouse,3818,99
398266,Mouse,5495,95
398275,Mouse,3753,96
398293,Mouse,5165,102
398308,Mouse,4775,104
398339,Mouse,5145,97
398355,Mouse,3565,99
398389,Mouse,4548,87
398422,Mouse,3688,75
398462,Mouse,5770,78
398596,Mouse,5610,94
398625,Mouse,3298,103
398826,Mouse,4770,103
398867,Mouse,4620,106
398903,Mouse,5215,106
398944,Mouse,5182,113
398977,Elephant,164560,918
399013,Mouse,5387,111
399040,Mouse,5265,97
399048,Mouse,3241,96
399054,Elephant,451308,2351
399087,Mouse,4924,95
399126,Mouse,4158,79
399145,Mouse,4667,74
399295,Mouse,5738,77
399338,Mouse,5782,80
399399,Mouse,4986,72
399501,Mouse,3694,83
399535,Mouse,3476,88
399611,Elephant,433662,2129
399683,Mouse,3989,69
399703,Mouse,3311,75
399779,Mouse,3080,68
399861,Mouse,3617,74
399968,Mouse,4335,86
400048,Mouse,3867,102
400128,Mouse,3493,102
400168,Mouse,4461,98
400183,Mouse,3822,96
400195,Mouse,3168,97
400230,Mouse,4161,99
400378,Mouse,5086,75
400382,Elephant,547414,2477
400418,Mouse,3008,72
400427,Mouse,3024,71
400443,Elephant,478698,1832
400565,Mouse,4314,66
400677,Mouse,5144,66
400713,Mouse,4871,70
400714,Mouse,3456,70
400745,Mouse,5334,69
400748,Mouse,3079,67
400770,Mouse,4609,65
400924,Mouse,4505,66
400938,Mouse,3941,65
401063,Mouse,5298,70
401161,Mouse,4363,70
401358,Mouse,3577,83
401395,Elephant,442970,1081
401400,Mouse,5345,96
401472,Mouse,3192,66
401704,Mouse,4339,69
401928,Mouse,3462,95
401946,Mouse,4070,101
401963,Mouse,4585,106
401970,Mouse,3613,108
402058,Elephant,206463,784
402122,Mouse,3081,66
402134,Mouse,4015,71
402140,Elephant,261225,1122
402154,Mouse,4545,67
402381,Mouse,5166,66
402400,Mouse,3557,65
402513,Elephant,396430,1322
402556,Mouse,5020,66
402708,Mouse,3303,67
402717,Mouse,4789,72
402866,Mouse,4646,65
402873,Mouse,5096,65
402890,Elephant,340406,1206
402946,Mouse,5521,67
402981,Mouse,4808,65
403080,Mouse,5149,65
403192,Mouse,3532,64
403243,Mouse,4525,65
403258,Mouse,4454,65
403318,Mouse,4210,64
403333,Mouse,3569,64
403348,Mouse,3931,64
403404,Mouse,4585,65
403574,Mouse,3186,64
403683,Mouse,3860,65
403914,Mouse,5414,67
403999,Mouse,3137,67
404008,Mouse,4571,67
404035,Mouse,3314,67
404053,Mouse,4381,67
404106,Mouse,5209,65
404202,Mouse,3701,65
404219,Mouse,3293,66
404267,Mouse,4177,68
404357,Mouse,4947,67
404363,Mouse,3199,64
404402,Mouse,3453,64
404454,Mouse,5793,66
404462,Mouse,5093,69
404474,Mouse,3715,70
404501,Elephant,398563,1052
404515,Mouse,3439,68
404526,Mouse,4422,69
404537,Mouse,5228,69
404560,Mouse,4027,64
404728,Mouse,3753,64
404816,Mouse,4457,65
404963,Mouse,5292,69
405027,Mouse,3533,74
405048,Mouse,5141,82
405061,Mouse,4123,75
405130,Mouse,4616,81
405146,Mouse,4916,88
405181,Mouse,5069,88
405196,Mouse,4615,89
405208,Mouse,4516,98
405311,Mouse,5167,89
405357,Elephant,263897,893
405477,Mouse,5803,70
405555,Mouse,4397,71
405642,Mouse,5284,84
405732,Mouse,4492,93
405759,Mouse,5517,98
405811,Elephant,126875,647
405814,Mouse,3763,87
405837,Mouse,5123,86
405862,Mouse,3163,74
405901,Mouse,4610,74
405947,Elephant,366148,1303
405950,Mouse,3834,76
406000,Mouse,4145,66
406010,Mouse,5289,69
406033,Mouse,3214,64
406073,Mouse,4613,70
406117,Mouse,3030,68
406140,Mouse,3883,66
406202,Mouse,4317,69
406209,Elephant,412548,1600
406218,Mouse,3401,64
406226,Mouse,4127,67
406344,Mouse,5648,69
406485,Mouse,4324,71
406552,Mouse,5413,74
406567,Mouse,3236,77
406584,Mouse,3996,80
406607,Mouse,5198,87
406617,Elephant,462382,1557
406654,Mouse,3508,78
406676,Mouse,4442,66
406678,Mouse,3384,66
406740,Mouse,4157,69
406916,Mouse,5095,71
406979,Elephant,179066,655
407023,Mouse,4765,67
407046,Elephant,265933,838
407092,Mouse,4253,65
407118,Mouse,5712,66
407137,Mouse,5237,66
407164,Mouse,5269,68
407183,Mouse,4912,65
407296,Mouse,4389,65
407455,Elephant,125232,508
407488,Mouse,4158,65
407534,Mouse,5527,66
407586,Mouse,4558,65
407600,Mouse,5149,67
407625,Mouse,5624,66
407650,Mouse,5708,70
407650,Mouse,5202,69
407695,Mouse,3162,66
407740,Mouse,3713,64
407746,Mouse,5596,66
407763,Mouse,5010,65
407789,Mouse,5237,66
407825,Mouse,3625,64
408046,Mouse,5122,65
408170,Mouse,3923,64
408421,Mouse,3133,64
408432,Mouse,4698,66
408444,Mouse,4383,68
408461,Mouse,3708,71
408558,Mouse,3402,64
408583,Mouse,5822,71
408613,Mouse,5405,70
408635,Mouse,5020,74
408695,Mouse,5489,73
408810,Mouse,3288,68
408827,Mouse,4624,73
408898,Mouse,3550,75
408907,Mouse,4568,78
408911,Mouse,3640,79
408981,Mouse,4672,87
409007,Mouse,4915,90
409038,Mouse,4258,74
409115,Elephant,492893,1165
409139,Mouse,3640,69
409156,Elephant,55199,364
409169,Mouse,3396,64
409178,Mouse,3277,65
409242,Mouse,3457,64
409291,Mouse,4789,65
409347,Mouse,4039,68
409370,Mouse,5500,66
409398,Elephant,323103,1072
409424,Mouse,4347,66
409445,Mouse,4617,65
409464,Mouse,3768,64
409468,Mouse,3208,65
409488,Mouse,5723,66
409671,Mouse,5714,67
409732,Mouse,5142,65
409787,Mouse,4861,65
409829,Mouse,3919,64
410058,Mouse,5330,67
410061,Mouse,5670,67
410092,Mouse,5106,65
410152,Mouse,3788,65
410406,Mouse,5582,70
410461,Mouse,5336,67
410499,Mouse,4164,66
410524,Mouse,5414,65
410552,Mouse,4886,65
410616,Mouse,3394,67
410625,Mouse,3141,70
410671,Mouse,5483,71
410708,Mouse,3179,67
410717,Mouse,5650,70
410720,Elephant,118413,512
410809,Mouse,5454,70
410860,Mouse,3897,66
410881,Mouse,4533,69
411004,Mouse,3817,70
411106,Mouse,3426,67
411120,Mouse,3917,68
411217,Mouse,4004,76
411245,Mouse,4524,83
411278,Mouse,4887,90
411387,Mouse,4602,80
411395,Mouse,4763,81
411413,Mouse,4119,83
411446,Mouse,4479,79
411541,Mouse,4995,77
411639,Elephant,246984,952
411643,Mouse,3237,86
411695,Mouse,5613,78
411724,Mouse,4958,87
411727,Mouse,4722,89
411747,Mouse,4928,87
411782,Elephant,35216,280
411785,Mouse,3512,86
411880,Elephant,591239,1457
411891,Mouse,3448,65
411895,Mouse,4359,65
411929,Mouse,3014,64
411956,Elephant,279737,1141
411973,Mouse,5181,66
412076,Mouse,5539,67
412079,Mouse,5819,67
412100,Mouse,5458,66
412104,Mouse,4605,65
412152,Mouse,4053,64
412162,Mouse,5030,65
412255,Mouse,3183,66
412256,Mouse,4044,67
412389,Mouse,3482,64
412417,Mouse,4190,66
412418,Mouse,3044,65
412555,Mouse,4158,64
412591,Mouse,5053,65
412664,Mouse,4766,65
412673,Mouse,5581,66
412698,Mouse,3969,69
412756,Mouse,5268,65
412789,Mouse,4140,66
412808,Mouse,5341,65
412839,Mouse,4552,69
412942,Mouse,5338,65
412946,Mouse,4551,65
412969,Mouse,3491,70
413028,Mouse,3440,75
413106,Mouse,5139,72
413180,Mouse,3404,75
413184,Elephant,86807,427
413195,Mouse,5556,78
413207,Mouse,5204,79
413219,Elephant,265738,806
413228,Mouse,4754,76
413249,Mouse,4159,76
413316,Mouse,5286,67
413325,Mouse,5237,67
413381,Elephant,107361,482
413436,Mouse,3580,64
413449,Mouse,4859,66
413495,Mouse,5445,70
413516,Mouse,5761,66
413626,Mouse,4056,64
413649,Mouse,4895,65
413714,Mouse,3287,64
413753,Mouse,4392,71
413817,Mouse,4202,73
414011,Mouse,5806,86
414153,Mouse,3351,84
414257,Mouse,3629,81
414295,Mouse,5323,91
414398,Mouse,5005,95
414438,Mouse,3001,88
414445,Mouse,3077,93
414456,Elephant,400060,1498
414510,Mouse,4936,93
414514,Mouse,5677,95
414824,Mouse,4579,80
414952,Mouse,3432,80
414953,Elephant,491697,1598
414964,Mouse,3035,74
414994,Mouse,3354,75
415039,Mouse,5722,67
415106,Mouse,4676,69
415123,Mouse,5496,78
415210,Mouse,3701,72
415217,Elephant,326755,1331
415357,Elephant,491066,1672
415456,Mouse,5371,65
415513,Mouse,5237,65
415519,Mouse,3312,64
415559,Mouse,3643,64
415563,Mouse,4555,66
415575,Mouse,3618,67
415885,Mouse,3465,74
415895,Mouse,3857,71
415974,Mouse,4727,69
415982,Mouse,4209,70
416035,Mouse,4629,75
416080,Mouse,3765,70
416150,Mouse,3228,67
416191,Mouse,3821,72
416260,Mouse,4653,74
416279,Mouse,4336,68
416294,Mouse,3367,70
416351,Mouse,3088,72
416359,Mouse,3323,75
416409,Mouse,4123,78
416523,Mouse,5610,91
416556,Mouse,4941,98
416618,Elephant,562398,1285
416631,Mouse,4689,98
416811,Mouse,3994,75
416838,Mouse,4364,77
416903,Mouse,3126,73
417035,Mouse,3626,94
417045,Mouse,5735,97
417141,Mouse,3479,100
417151,Mouse,4819,104
417180,Elephant,324081,1421
417189,Mouse,3180,101
417195,Mouse,4609,105
417203,Mouse,4620,107
417210,Mouse,4816,102
417236,Mouse,5306,94
417367,Mouse,3885,75
417391,Mouse,3721,68
417454,Mouse,4051,75
417514,Elephant,201168,1168
417538,Mouse,3617,80
417574,Mouse,4512,79
417592,Mouse,4055,76
417869,Mouse,4464,101
417924,Mouse,3102,105
417999,Mouse,5435,99
418030,Mouse,5627,98
418037,Mouse,3568,98
418049,Mouse,4714,100
418164,Mouse,4318,106
418188,Mouse,4653,100
418196,Mouse,5539,101
418240,Mouse,3681,93
418271,Mouse,5518,85
418272,Mouse,3410,84
418419,Mouse,3142,68
418466,Mouse,3053,75
418568,Elephant,564286,1924
418605,Mouse,4144,81
418623,Mouse,3227,77
418624,Mouse,3830,79
418635,Mouse,5611,82
418680,Mouse,3017,81
418683,Elephant,396546,1879
418955,Mouse,3128,67
419103,Mouse,4125,68
419108,Elephant,339696,1145
419183,Mouse,4314,68
419227,Mouse,5724,66
419347,Mouse,5725,67
419414,Mouse,3762,64
419548,Mouse,3011,64
419606,Mouse,4276,66
